"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Chinese","Digital, Data & Technology","London","15","15","[c]","[c]"
"In post","2021","30-39","Chinese","Digital, Data & Technology","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Finance","London","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","Finance","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Legal","London","15","15","[c]","[c]"
"In post","2021","30-39","Chinese","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","No function","London","60","60","44620","40960"
"In post","2021","30-39","Chinese","No function","Outside London","65","60","31050","29540"
"In post","2021","30-39","Chinese","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Project Delivery","London","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","London","35","35","39380","37640"
"In post","2021","30-39","Chinese","Unknown","Outside London","50","50","27370","26620"
"In post","2021","30-39","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Analysis","London","35","35","50060","51970"
"In post","2021","30-39","Mixed","Analysis","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Mixed","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Commercial","London","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","Commercial","Outside London","20","15","[c]","[c]"
"In post","2021","30-39","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Communications","London","25","25","[c]","[c]"
"In post","2021","30-39","Mixed","Communications","Outside London","30","30","30920","30460"
"In post","2021","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Counter Fraud","London","15","15","[c]","[c]"
"In post","2021","30-39","Mixed","Counter Fraud","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Debt","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","Digital, Data & Technology","London","35","35","51950","54700"
"In post","2021","30-39","Mixed","Digital, Data & Technology","Outside London","40","40","42480","42990"
"In post","2021","30-39","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Finance","London","25","25","[c]","[c]"
"In post","2021","30-39","Mixed","Finance","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Human Resources","London","30","30","[c]","[c]"
"In post","2021","30-39","Mixed","Human Resources","Outside London","30","30","35490","31810"
"In post","2021","30-39","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Legal","London","60","55","51600","51890"
"In post","2021","30-39","Mixed","Legal","Outside London","30","30","38400","38000"
"In post","2021","30-39","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","No function","London","425","415","43410","40050"
"In post","2021","30-39","Mixed","No function","Outside London","505","475","29010","26600"
"In post","2021","30-39","Mixed","No function","Overseas","15","15","[c]","[c]"
"In post","2021","30-39","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Project Delivery","London","60","60","50530","52710"
"In post","2021","30-39","Mixed","Project Delivery","Outside London","60","60","37130","36080"
"In post","2021","30-39","Mixed","Project Delivery","Overseas","15","15","[c]","[c]"
"In post","2021","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Property","London","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","Property","Outside London","15","15","[c]","[c]"
"In post","2021","30-39","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Security","London","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Security","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","London","260","250","37840","31060"
"In post","2021","30-39","Mixed","Unknown","Outside London","450","420","28960","27570"
"In post","2021","30-39","Mixed","Unknown","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Analysis","London","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Communications","London","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Counter Fraud","London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Debt","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Digital, Data & Technology","London","15","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Digital, Data & Technology","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Finance","London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Finance","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Human Resources","London","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Legal","London","30","30","53970","53900"
"In post","2021","30-39","Other ethnicity","Legal","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","No function","London","120","115","42870","37700"
"In post","2021","30-39","Other ethnicity","No function","Outside London","110","105","28710","25680"
"In post","2021","30-39","Other ethnicity","No function","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Project Delivery","London","20","20","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Project Delivery","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Property","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Security","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","London","80","75","37960","31060"
"In post","2021","30-39","Other ethnicity","Unknown","Outside London","95","90","28530","26670"
"In post","2021","30-39","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Analysis","London","30","30","54150","56000"
"In post","2021","30-39","Undeclared","Analysis","Outside London","50","50","41040","41450"
"In post","2021","30-39","Undeclared","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Commercial","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Commercial","Outside London","40","40","37930","40580"
"In post","2021","30-39","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Communications","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Communications","Outside London","40","40","29780","26280"
"In post","2021","30-39","Undeclared","Counter Fraud","London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Counter Fraud","Outside London","55","55","32670","25560"
"In post","2021","30-39","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Debt","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","London","40","40","51750","54700"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","Outside London","110","105","39480","38630"
"In post","2021","30-39","Undeclared","Finance","London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Finance","Outside London","40","35","35960","33300"
"In post","2021","30-39","Undeclared","Grants Management","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Human Resources","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Human Resources","Outside London","40","35","30090","26670"
"In post","2021","30-39","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Legal","London","40","40","49380","50820"
"In post","2021","30-39","Undeclared","Legal","Outside London","30","30","39300","36870"
"In post","2021","30-39","Undeclared","No function","London","395","385","45620","43990"
"In post","2021","30-39","Undeclared","No function","Outside London","1005","965","31340","30220"
"In post","2021","30-39","Undeclared","No function","Overseas","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Project Delivery","London","55","55","52650","53600"
"In post","2021","30-39","Undeclared","Project Delivery","Outside London","195","195","40060","39680"
"In post","2021","30-39","Undeclared","Property","London","10","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Property","Outside London","45","45","31480","29490"
"In post","2021","30-39","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","Outside London","50","50","34250","34770"
"In post","2021","30-39","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","London","260","250","41530","35920"
"In post","2021","30-39","Undeclared","Unknown","Outside London","825","770","28640","27570"
"In post","2021","30-39","Undeclared","Unknown","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Analysis","London","140","135","50890","53360"
"In post","2021","30-39","Unknown","Analysis","Outside London","140","135","36820","36480"
"In post","2021","30-39","Unknown","Commercial","London","170","165","63560","62860"
"In post","2021","30-39","Unknown","Commercial","Outside London","185","180","48220","49530"
"In post","2021","30-39","Unknown","Communications","London","190","190","47500","45250"
"In post","2021","30-39","Unknown","Communications","Outside London","505","490","28950","25560"
"In post","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","London","100","100","37550","36160"
"In post","2021","30-39","Unknown","Counter Fraud","Outside London","320","310","28960","25560"
"In post","2021","30-39","Unknown","Debt","London","20","15","[c]","[c]"
"In post","2021","30-39","Unknown","Debt","Outside London","320","305","20910","20140"
"In post","2021","30-39","Unknown","Digital, Data & Technology","London","195","195","51540","53360"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Outside London","530","520","37320","35340"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","London","95","95","47590","42890"
"In post","2021","30-39","Unknown","Finance","Outside London","190","180","35260","31810"
"In post","2021","30-39","Unknown","Grants Management","Outside London","175","160","23530","21050"
"In post","2021","30-39","Unknown","Human Resources","London","65","65","44320","40600"
"In post","2021","30-39","Unknown","Human Resources","Outside London","190","180","32510","29750"
"In post","2021","30-39","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Legal","London","240","235","51620","54900"
"In post","2021","30-39","Unknown","Legal","Outside London","520","485","31080","29350"
"In post","2021","30-39","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","No function","London","1910","1865","43970","40050"
"In post","2021","30-39","Unknown","No function","Outside London","5555","5240","26830","25400"
"In post","2021","30-39","Unknown","No function","Overseas","70","70","53790","54070"
"In post","2021","30-39","Unknown","No function","Unknown","80","80","40990","32000"
"In post","2021","30-39","Unknown","Project Delivery","London","295","290","51310","53000"
"In post","2021","30-39","Unknown","Project Delivery","Outside London","450","435","37070","37120"
"In post","2021","30-39","Unknown","Project Delivery","Overseas","70","70","53110","53000"
"In post","2021","30-39","Unknown","Property","London","45","40","41950","37550"
"In post","2021","30-39","Unknown","Property","Outside London","240","230","29620","26530"
"In post","2021","30-39","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Security","London","35","35","37790","34720"
"In post","2021","30-39","Unknown","Security","Outside London","275","275","30330","28750"
"In post","2021","30-39","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","London","530","515","42410","36650"
"In post","2021","30-39","Unknown","Unknown","Outside London","2580","2385","30220","27570"
"In post","2021","30-39","Unknown","Unknown","Overseas","50","50","43480","41400"
"In post","2021","30-39","Unknown","Unknown","Unknown","440","440","37130","33570"
"In post","2021","30-39","White","Analysis","London","565","545","55710","55860"
"In post","2021","30-39","White","Analysis","Outside London","890","845","38810","37020"
"In post","2021","30-39","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Commercial","London","165","160","51800","52850"
"In post","2021","30-39","White","Commercial","Outside London","790","755","36280","34800"
"In post","2021","30-39","White","Commercial","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Communications","London","430","420","49560","49190"
"In post","2021","30-39","White","Communications","Outside London","955","910","30820","29470"
"In post","2021","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Counter Fraud","London","210","210","40360","36160"
"In post","2021","30-39","White","Counter Fraud","Outside London","1085","1050","31710","31810"
"In post","2021","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Debt","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Debt","Outside London","405","370","22790","20140"
"In post","2021","30-39","White","Digital, Data & Technology","London","495","485","52440","54700"
"In post","2021","30-39","White","Digital, Data & Technology","Outside London","1615","1575","37480","36030"
"In post","2021","30-39","White","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Finance","London","290","280","55140","57500"
"In post","2021","30-39","White","Finance","Outside London","935","885","36690","33300"
"In post","2021","30-39","White","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","White","Grants Management","Outside London","175","150","24910","24920"
"In post","2021","30-39","White","Human Resources","London","340","325","50020","51460"
"In post","2021","30-39","White","Human Resources","Outside London","1235","1155","32620","30930"
"In post","2021","30-39","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Internal Audit","London","15","15","[c]","[c]"
"In post","2021","30-39","White","Internal Audit","Outside London","75","75","39590","39200"
"In post","2021","30-39","White","Legal","London","850","805","54170","51830"
"In post","2021","30-39","White","Legal","Outside London","1105","1035","41440","40000"
"In post","2021","30-39","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","No function","London","5925","5745","48400","51500"
"In post","2021","30-39","White","No function","Outside London","21530","20210","29630","27150"
"In post","2021","30-39","White","No function","Overseas","350","350","47320","50430"
"In post","2021","30-39","White","No function","Unknown","30","30","43750","42120"
"In post","2021","30-39","White","Project Delivery","London","720","705","53190","54320"
"In post","2021","30-39","White","Project Delivery","Outside London","3680","3550","37250","36030"
"In post","2021","30-39","White","Project Delivery","Overseas","140","140","52060","53000"
"In post","2021","30-39","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Property","London","90","85","47280","44940"
"In post","2021","30-39","White","Property","Outside London","930","890","32680","32000"
"In post","2021","30-39","White","Property","Overseas","30","30","36090","33300"
"In post","2021","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Security","London","125","125","43940","40600"
"In post","2021","30-39","White","Security","Outside London","945","935","30920","28890"
"In post","2021","30-39","White","Security","Overseas","20","20","[c]","[c]"
"In post","2021","30-39","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Unknown","London","2470","2390","45280","41970"
"In post","2021","30-39","White","Unknown","Outside London","18650","17280","29290","27570"
"In post","2021","30-39","White","Unknown","Overseas","145","145","42080","40580"
"In post","2021","30-39","White","Unknown","Unknown","130","125","29960","27570"
"In post","2021","40-49","Asian","Analysis","London","60","55","52170","54760"
"In post","2021","40-49","Asian","Analysis","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Commercial","London","50","45","49140","44290"
"In post","2021","40-49","Asian","Commercial","Outside London","25","25","[c]","[c]"
"In post","2021","40-49","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Communications","London","45","45","47410","40230"
"In post","2021","40-49","Asian","Communications","Outside London","60","60","31170","26350"
"In post","2021","40-49","Asian","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Counter Fraud","London","65","60","35640","32520"
"In post","2021","40-49","Asian","Counter Fraud","Outside London","95","90","30360","31810"
"In post","2021","40-49","Asian","Debt","London","30","25","[c]","[c]"
"In post","2021","40-49","Asian","Debt","Outside London","45","40","22300","20140"
"In post","2021","40-49","Asian","Digital, Data & Technology","London","140","140","51700","51500"
"In post","2021","40-49","Asian","Digital, Data & Technology","Outside London","115","110","40320","37830"
"In post","2021","40-49","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Finance","London","105","105","46660","41760"
"In post","2021","40-49","Asian","Finance","Outside London","105","100","34160","31810"
"In post","2021","40-49","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Grants Management","Outside London","10","5","[c]","[c]"
"In post","2021","40-49","Asian","Human Resources","London","70","65","45330","42860"
"In post","2021","40-49","Asian","Human Resources","Outside London","55","50","35950","33280"
"In post","2021","40-49","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Internal Audit","London","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Legal","London","195","180","50170","51730"
"In post","2021","40-49","Asian","Legal","Outside London","190","175","43180","43460"
"In post","2021","40-49","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","No function","London","925","880","40840","35730"
"In post","2021","40-49","Asian","No function","Outside London","1365","1240","29750","25560"
"In post","2021","40-49","Asian","No function","Overseas","25","25","[c]","[c]"
"In post","2021","40-49","Asian","No function","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Asian","Project Delivery","London","145","140","49060","41790"
"In post","2021","40-49","Asian","Project Delivery","Outside London","160","155","41100","38630"
"In post","2021","40-49","Asian","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Property","London","50","45","36550","33630"
"In post","2021","40-49","Asian","Property","Outside London","40","35","33620","27320"
"In post","2021","40-49","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Security","London","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Security","Outside London","30","30","28260","24620"
"In post","2021","40-49","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","London","1600","1465","34620","31060"
"In post","2021","40-49","Asian","Unknown","Outside London","1920","1670","27340","27570"
"In post","2021","40-49","Asian","Unknown","Overseas","25","20","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Black","Analysis","London","30","30","47580","44070"
"In post","2021","40-49","Black","Analysis","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Black","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Commercial","London","30","30","42440","41270"
"In post","2021","40-49","Black","Commercial","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Communications","London","25","25","[c]","[c]"
"In post","2021","40-49","Black","Communications","Outside London","35","30","27990","25560"
"In post","2021","40-49","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Counter Fraud","London","25","25","[c]","[c]"
"In post","2021","40-49","Black","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Black","Debt","London","15","15","[c]","[c]"
"In post","2021","40-49","Black","Debt","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Black","Digital, Data & Technology","London","60","60","40180","37690"
"In post","2021","40-49","Black","Digital, Data & Technology","Outside London","55","55","36600","31810"
"In post","2021","40-49","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Finance","London","75","70","42640","40470"
"In post","2021","40-49","Black","Finance","Outside London","30","30","[c]","[c]"
"In post","2021","40-49","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
