"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Driver and Vehicle Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education and Skills Funding Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Forestry and Land Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Forestry and Land Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Forestry and Land Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Actuary's Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Maritime and Coastguard Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Maritime and Coastguard Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Public Guardian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Public Guardian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Public Health England","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Public Health England","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Public Health England","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Public Health England","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Registers of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Rural Payments Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
