"Status","Year","Disability","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Sunderland","G7","45","45","52500","52580"
"In post","2021","Declared non-disabled","Sunderland","HEO","245","230","32210","31990"
"In post","2021","Declared non-disabled","Sunderland","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Sunderland","SEO","90","85","37860","38630"
"In post","2021","Declared non-disabled","Sunderland","Unknown","35","35","29520","29200"
"In post","2021","Declared non-disabled","Swansea","AA","850","675","18390","18060"
"In post","2021","Declared non-disabled","Swansea","AO","2460","2160","21820","21590"
"In post","2021","Declared non-disabled","Swansea","EO","1290","1190","27020","26780"
"In post","2021","Declared non-disabled","Swansea","G6","90","85","75840","74310"
"In post","2021","Declared non-disabled","Swansea","G7","255","245","56020","54630"
"In post","2021","Declared non-disabled","Swansea","HEO","700","655","33180","32180"
"In post","2021","Declared non-disabled","Swansea","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Swansea","SEO","545","525","42900","41230"
"In post","2021","Declared non-disabled","Swansea","Unknown","120","110","30630","30210"
"In post","2021","Declared non-disabled","Swindon","AA","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","AO","55","50","20510","19830"
"In post","2021","Declared non-disabled","Swindon","EO","115","105","27300","27570"
"In post","2021","Declared non-disabled","Swindon","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","HEO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","SEO","30","30","40530","39980"
"In post","2021","Declared non-disabled","Swindon","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","AA","40","40","19350","19560"
"In post","2021","Declared non-disabled","Telford and Wrekin","AO","185","160","22110","21010"
"In post","2021","Declared non-disabled","Telford and Wrekin","EO","380","345","26970","27570"
"In post","2021","Declared non-disabled","Telford and Wrekin","G6","40","40","67280","64670"
"In post","2021","Declared non-disabled","Telford and Wrekin","G7","125","120","52110","52580"
"In post","2021","Declared non-disabled","Telford and Wrekin","HEO","200","180","32680","32310"
"In post","2021","Declared non-disabled","Telford and Wrekin","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","SEO","210","200","39250","38630"
"In post","2021","Declared non-disabled","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","AO","75","70","21850","21430"
"In post","2021","Declared non-disabled","Thurrock","EO","160","150","27190","27280"
"In post","2021","Declared non-disabled","Thurrock","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","AO","120","95","20690","21010"
"In post","2021","Declared non-disabled","Torbay","EO","90","75","27240","27570"
"In post","2021","Declared non-disabled","Torbay","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Tower Hamlets","AA","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Tower Hamlets","AO","305","275","23780","23500"
"In post","2021","Declared non-disabled","Tower Hamlets","EO","630","605","29280","29570"
"In post","2021","Declared non-disabled","Tower Hamlets","G6","480","460","72660","71370"
"In post","2021","Declared non-disabled","Tower Hamlets","G7","1330","1295","58150","58130"
"In post","2021","Declared non-disabled","Tower Hamlets","HEO","760","745","35180","34870"
"In post","2021","Declared non-disabled","Tower Hamlets","SCS level","300","290","96330","93650"
"In post","2021","Declared non-disabled","Tower Hamlets","SEO","735","720","42730","41760"
"In post","2021","Declared non-disabled","Tower Hamlets","Unknown","45","45","35210","34100"
"In post","2021","Declared non-disabled","Tyneside","AA","210","165","19330","20070"
"In post","2021","Declared non-disabled","Tyneside","AO","3740","3230","20820","21010"
"In post","2021","Declared non-disabled","Tyneside","EO","2570","2350","26340","26500"
"In post","2021","Declared non-disabled","Tyneside","G6","275","270","63970","64670"
"In post","2021","Declared non-disabled","Tyneside","G7","890","865","51610","52580"
"In post","2021","Declared non-disabled","Tyneside","HEO","1685","1590","31810","31810"
"In post","2021","Declared non-disabled","Tyneside","SCS level","70","70","88670","79750"
"In post","2021","Declared non-disabled","Tyneside","SEO","1190","1135","38410","38630"
"In post","2021","Declared non-disabled","Tyneside","Unknown","175","165","29050","28200"
"In post","2021","Declared non-disabled","Unknown","AA","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","AO","165","145","22470","21010"
"In post","2021","Declared non-disabled","Unknown","EO","410","380","28090","27570"
"In post","2021","Declared non-disabled","Unknown","G6","30","30","64620","62560"
"In post","2021","Declared non-disabled","Unknown","G7","95","90","52840","51950"
"In post","2021","Declared non-disabled","Unknown","HEO","160","155","34710","33250"
"In post","2021","Declared non-disabled","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SEO","80","80","40180","38590"
"In post","2021","Declared non-disabled","Unknown","Unknown","55","55","28500","27370"
"In post","2021","Declared non-disabled","Wakefield","AA","80","75","21010","20600"
"In post","2021","Declared non-disabled","Wakefield","AO","425","385","26580","25790"
"In post","2021","Declared non-disabled","Wakefield","EO","315","285","29100","27570"
"In post","2021","Declared non-disabled","Wakefield","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","HEO","135","120","35170","34810"
"In post","2021","Declared non-disabled","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","SEO","50","45","46390","45060"
"In post","2021","Declared non-disabled","Wakefield","Unknown","65","60","30680","31270"
"In post","2021","Declared non-disabled","Walsall","AA","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","AO","200","165","20690","21010"
"In post","2021","Declared non-disabled","Walsall","EO","185","160","27280","27570"
"In post","2021","Declared non-disabled","Walsall","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Unknown","50","50","28400","28200"
"In post","2021","Declared non-disabled","Wandsworth","AA","45","45","24540","25450"
"In post","2021","Declared non-disabled","Wandsworth","AO","295","275","30220","31660"
"In post","2021","Declared non-disabled","Wandsworth","EO","115","115","32920","31060"
"In post","2021","Declared non-disabled","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","HEO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Unknown","30","30","35420","34770"
"In post","2021","Declared non-disabled","Warrington","AA","50","50","20200","20600"
"In post","2021","Declared non-disabled","Warrington","AO","390","345","23800","21710"
"In post","2021","Declared non-disabled","Warrington","EO","440","420","29550","27570"
"In post","2021","Declared non-disabled","Warrington","G6","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","G7","80","80","53560","52810"
"In post","2021","Declared non-disabled","Warrington","HEO","225","215","36790","36740"
"In post","2021","Declared non-disabled","Warrington","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","SEO","120","120","44380","45480"
"In post","2021","Declared non-disabled","Warrington","Unknown","45","40","31570","31420"
"In post","2021","Declared non-disabled","Warwickshire","AA","55","50","18950","19560"
"In post","2021","Declared non-disabled","Warwickshire","AO","305","270","21250","21010"
"In post","2021","Declared non-disabled","Warwickshire","EO","335","310","25800","27570"
"In post","2021","Declared non-disabled","Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Warwickshire","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Warwickshire","HEO","110","105","32020","31890"
"In post","2021","Declared non-disabled","Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Warwickshire","SEO","70","70","44480","43870"
"In post","2021","Declared non-disabled","Warwickshire","Unknown","90","80","28640","24320"
"In post","2021","Declared non-disabled","West Cumbria","AA","35","30","20520","20600"
"In post","2021","Declared non-disabled","West Cumbria","AO","425","380","22040","21050"
"In post","2021","Declared non-disabled","West Cumbria","EO","215","190","27010","26780"
"In post","2021","Declared non-disabled","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Cumbria","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","West Cumbria","HEO","65","60","31600","31130"
"In post","2021","Declared non-disabled","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Cumbria","SEO","40","40","40500","37240"
"In post","2021","Declared non-disabled","West Cumbria","Unknown","145","140","40300","37830"
"In post","2021","Declared non-disabled","West Essex","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","West Essex","AO","35","35","21930","21430"
"In post","2021","Declared non-disabled","West Essex","EO","345","295","28010","27370"
"In post","2021","Declared non-disabled","West Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Essex","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","West Essex","HEO","80","75","32140","30980"
"In post","2021","Declared non-disabled","West Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Essex","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","West Essex","Unknown","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","West Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Kent","AO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","West Kent","EO","80","75","29370","29290"
"In post","2021","Declared non-disabled","West Kent","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","West Kent","G7","55","50","48400","46250"
"In post","2021","Declared non-disabled","West Kent","HEO","45","40","29990","28650"
"In post","2021","Declared non-disabled","West Kent","SEO","35","35","37520","37320"
"In post","2021","Declared non-disabled","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Lothian","AA","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","West Lothian","AO","105","100","22610","21010"
"In post","2021","Declared non-disabled","West Lothian","EO","130","120","28480","27570"
"In post","2021","Declared non-disabled","West Lothian","G6","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","West Lothian","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","West Lothian","HEO","30","30","34250","33930"
"In post","2021","Declared non-disabled","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Lothian","SEO","35","35","41840","40970"
"In post","2021","Declared non-disabled","West Northamptonshire","AA","50","45","19030","20600"
"In post","2021","Declared non-disabled","West Northamptonshire","AO","300","270","22670","21410"
"In post","2021","Declared non-disabled","West Northamptonshire","EO","205","190","27230","27570"
"In post","2021","Declared non-disabled","West Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Northamptonshire","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","West Northamptonshire","HEO","60","55","33480","33490"
"In post","2021","Declared non-disabled","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Northamptonshire","SEO","30","30","42880","41920"
"In post","2021","Declared non-disabled","West Northamptonshire","Unknown","90","85","28790","28200"
"In post","2021","Declared non-disabled","West Surrey","AA","105","95","20050","19560"
"In post","2021","Declared non-disabled","West Surrey","AO","415","390","26290","24370"
"In post","2021","Declared non-disabled","West Surrey","EO","395","370","29190","29290"
"In post","2021","Declared non-disabled","West Surrey","G6","35","35","66450","65870"
"In post","2021","Declared non-disabled","West Surrey","G7","105","105","56880","54260"
"In post","2021","Declared non-disabled","West Surrey","HEO","205","195","34740","33790"
"In post","2021","Declared non-disabled","West Surrey","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","West Surrey","SEO","160","150","42270","40470"
"In post","2021","Declared non-disabled","West Surrey","Unknown","80","75","30360","30210"
"In post","2021","Declared non-disabled","West Sussex (North East)","AA","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (North East)","AO","100","95","22360","22360"
"In post","2021","Declared non-disabled","West Sussex (North East)","EO","610","520","27860","27570"
"In post","2021","Declared non-disabled","West Sussex (North East)","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (North East)","G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (North East)","HEO","115","105","34280","32490"
"In post","2021","Declared non-disabled","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (North East)","SEO","50","45","41330","39470"
"In post","2021","Declared non-disabled","West Sussex (North East)","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (South West)","AA","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (South West)","AO","220","190","21950","21010"
"In post","2021","Declared non-disabled","West Sussex (South West)","EO","310","275","27470","27570"
"In post","2021","Declared non-disabled","West Sussex (South West)","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (South West)","G7","45","45","52770","52580"
"In post","2021","Declared non-disabled","West Sussex (South West)","HEO","110","105","32510","31810"
"In post","2021","Declared non-disabled","West Sussex (South West)","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","West Sussex (South West)","SEO","75","70","39200","38630"
"In post","2021","Declared non-disabled","West Sussex (South West)","Unknown","35","30","30180","30880"
"In post","2021","Declared non-disabled","Westminster","AA","200","195","21060","20300"
"In post","2021","Declared non-disabled","Westminster","AO","1415","1345","24980","24490"
"In post","2021","Declared non-disabled","Westminster","EO","4130","4015","29120","29080"
"In post","2021","Declared non-disabled","Westminster","G6","4285","4115","68330","67000"
"In post","2021","Declared non-disabled","Westminster","G7","10000","9660","56470","54980"
"In post","2021","Declared non-disabled","Westminster","HEO","7505","7400","35230","34810"
"In post","2021","Declared non-disabled","Westminster","SCS level","2680","2590","88830","79760"
"In post","2021","Declared non-disabled","Westminster","SEO","5765","5645","42610","41970"
"In post","2021","Declared non-disabled","Westminster","Unknown","70","70","43640","41060"
"In post","2021","Declared non-disabled","Wiltshire","AA","205","205","19470","19560"
"In post","2021","Declared non-disabled","Wiltshire","AO","675","635","22740","21010"
"In post","2021","Declared non-disabled","Wiltshire","EO","860","815","26790","26670"
"In post","2021","Declared non-disabled","Wiltshire","G6","150","145","68290","66440"
"In post","2021","Declared non-disabled","Wiltshire","G7","895","870","51600","48860"
"In post","2021","Declared non-disabled","Wiltshire","HEO","1220","1170","31770","33000"
"In post","2021","Declared non-disabled","Wiltshire","SCS level","30","30","93750","90930"
"In post","2021","Declared non-disabled","Wiltshire","SEO","940","900","39750","40000"
"In post","2021","Declared non-disabled","Wiltshire","Unknown","65","60","36290","33030"
"In post","2021","Declared non-disabled","Wirral","AA","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wirral","AO","610","505","20890","21010"
"In post","2021","Declared non-disabled","Wirral","EO","550","480","27330","27570"
"In post","2021","Declared non-disabled","Wirral","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wirral","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Wirral","HEO","155","135","33220","33840"
"In post","2021","Declared non-disabled","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wirral","SEO","70","65","40090","40670"
"In post","2021","Declared non-disabled","Wirral","Unknown","40","40","28520","28200"
"In post","2021","Declared non-disabled","Wolverhampton","AA","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Wolverhampton","AO","250","205","20560","21010"
"In post","2021","Declared non-disabled","Wolverhampton","EO","275","245","27300","27570"
"In post","2021","Declared non-disabled","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wolverhampton","HEO","35","30","31910","31990"
"In post","2021","Declared non-disabled","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wolverhampton","SEO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wolverhampton","Unknown","55","50","25540","22920"
"In post","2021","Declared non-disabled","Worcestershire","AA","135","125","20340","20600"
"In post","2021","Declared non-disabled","Worcestershire","AO","615","580","23760","22850"
"In post","2021","Declared non-disabled","Worcestershire","EO","390","360","27750","27570"
"In post","2021","Declared non-disabled","Worcestershire","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Worcestershire","G7","35","35","50880","49760"
"In post","2021","Declared non-disabled","Worcestershire","HEO","175","165","32730","31870"
"In post","2021","Declared non-disabled","Worcestershire","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Worcestershire","SEO","105","100","42530","39620"
"In post","2021","Declared non-disabled","Worcestershire","Unknown","120","110","30230","30210"
"In post","2021","Declared non-disabled","York","AA","30","30","19000","18800"
"In post","2021","Declared non-disabled","York","AO","315","285","21940","21050"
"In post","2021","Declared non-disabled","York","EO","355","330","26580","26520"
"In post","2021","Declared non-disabled","York","G6","70","70","67140","63590"
"In post","2021","Declared non-disabled","York","G7","390","370","56840","54540"
"In post","2021","Declared non-disabled","York","HEO","380","365","31770","31370"
"In post","2021","Declared non-disabled","York","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","York","SEO","330","320","40190","38710"
"In post","2021","Declared non-disabled","York","Unknown","65","60","30120","29200"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Angus and Dundee City","AO","55","55","20980","21010"
"In post","2021","Undeclared","Angus and Dundee City","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Angus and Dundee City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Antrim and Newtownabbey","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Antrim and Newtownabbey","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Antrim and Newtownabbey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ards and North Down","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Ards and North Down","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Armagh City, Banbridge and Craigavon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barking & Dagenham and Havering","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Barking & Dagenham and Havering","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barnet","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barnet","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Barnet","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Barnet","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barnet","G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Barnet","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Barnet","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Barnet","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","AA","25","20","[c]","[c]"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","AO","110","100","26490","26580"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","EO","70","65","30940","27570"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","10","10","[c]","[c]"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","75","65","26410","25400"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","115","110","26380","26670"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","30","30","[c]","[c]"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","105","100","53970","54540"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","175","165","32240","32820"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","245","235","41380","41210"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","95","95","44740","42250"
"In post","2021","Undeclared","Bedford","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedford","AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Bedford","EO","25","20","[c]","[c]"
"In post","2021","Undeclared","Bedford","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedford","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Bedford","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedford","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Belfast","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Belfast","AO","35","30","20760","20710"
"In post","2021","Undeclared","Belfast","EO","40","35","26270","25560"
"In post","2021","Undeclared","Belfast","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Belfast","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Belfast","HEO","35","35","31370","31810"
"In post","2021","Undeclared","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Belfast","SEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Berkshire","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Berkshire","AO","60","55","31780","30890"
"In post","2021","Undeclared","Berkshire","EO","55","50","31820","29290"
"In post","2021","Undeclared","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Berkshire","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Berkshire","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Berkshire","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Berkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Bexley and Greenwich","AA","40","35","24000","23790"
"In post","2021","Undeclared","Bexley and Greenwich","AO","80","75","32040","34750"
"In post","2021","Undeclared","Bexley and Greenwich","EO","55","50","33260","31880"
"In post","2021","Undeclared","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bexley and Greenwich","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Bexley and Greenwich","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Bexley and Greenwich","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Birmingham","AA","15","15","[c]","[c]"
"In post","2021","Undeclared","Birmingham","AO","165","150","21510","20180"
"In post","2021","Undeclared","Birmingham","EO","170","160","26140","27230"
"In post","2021","Undeclared","Birmingham","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Birmingham","G7","60","60","53760","52580"
"In post","2021","Undeclared","Birmingham","HEO","105","95","31440","31810"
"In post","2021","Undeclared","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Birmingham","SEO","70","70","39800","38630"
"In post","2021","Undeclared","Birmingham","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Blackburn with Darwen","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Blackburn with Darwen","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Blackpool","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Blackpool","AO","75","70","20860","21010"
"In post","2021","Undeclared","Blackpool","EO","115","105","27440","27570"
"In post","2021","Undeclared","Blackpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Blackpool","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Blackpool","HEO","30","30","[c]","[c]"
"In post","2021","Undeclared","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Blackpool","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Blackpool","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Bournemouth and Poole","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bournemouth and Poole","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Bournemouth and Poole","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bournemouth and Poole","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Bournemouth and Poole","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Bradford","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bradford","AO","65","55","20700","21010"
"In post","2021","Undeclared","Bradford","EO","35","35","26740","27570"
"In post","2021","Undeclared","Bradford","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bradford","G7","5","5","[c]","[c]"
