"Status","Year","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","London","15","[c]","31160","26250"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","London","45","[c]","45040","43000"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Economics","London","50","[c]","29860","31800"
"New entrant CS","2021","Department for International Trade","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","London","15","[c]","30930","29510"
"New entrant CS","2021","Department for International Trade","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","International Trade","London","110","[c]","33110","31800"
"New entrant CS","2021","Department for International Trade","International Trade","Outside London","35","[c]","33830","31800"
"New entrant CS","2021","Department for International Trade","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","London","25","[c]","36900","28000"
"New entrant CS","2021","Department for International Trade","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","London","40","[c]","33840","31800"
"New entrant CS","2021","Department for International Trade","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Commercial","London","30","[c]","44020","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Communications","London","25","[c]","42270","42470"
"New entrant CS","2021","Department for Transport (excl. agencies)","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Digital, Data and Technology","London","15","[c]","42130","42470"
"New entrant CS","2021","Department for Transport (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Economics","London","45","[c]","30870","29640"
"New entrant CS","2021","Department for Transport (excl. agencies)","Finance","London","10","[c]","50970","54110"
"New entrant CS","2021","Department for Transport (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Other","London","40","[c]","34120","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","Other","Outside London","25","[c]","34810","21590"
"New entrant CS","2021","Department for Transport (excl. agencies)","Policy","London","110","[c]","36130","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Policy","Outside London","30","[c]","32150","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Project Delivery","London","55","[c]","39140","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Project Delivery","Outside London","15","[c]","31950","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Security","London","10","[c]","31940","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Social Research","London","10","[c]","41210","42470"
"New entrant CS","2021","Department for Transport (excl. agencies)","Statistics","London","25","[c]","35820","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Unknown","London","50","[c]","38000","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","London","3240","[c]","30570","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Outside London","13420","[c]","25830","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","320","[c]","28900","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Commercial","London","45","[c]","53340","40650"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Commercial","Outside London","35","[c]","35510","28970"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Communications","London","45","[c]","36970","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","London","40","[c]","38900","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Economics","London","25","[c]","33590","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Finance","London","65","[c]","36630","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Finance","Outside London","45","[c]","33530","28970"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Human Resources","London","40","[c]","28820","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Human Resources","Outside London","10","[c]","35010","28980"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Intelligence Analysis","London","55","[c]","53400","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Intelligence Analysis","Outside London","10","[c]","40170","36820"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","25","[c]","34380","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Policy","London","430","[c]","39750","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Policy","Outside London","165","[c]","38190","36820"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","London","20","[c]","56010","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Unknown","Outside London","45","[c]","23650","20060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","50","[c]","33410","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Finance","Outside London","10","[c]","20180","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Operational Delivery","Outside London","240","[c]","20000","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Communications","Outside London","10","[c]","29680","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","Outside London","25","[c]","41010","42520"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Knowledge and Information Management","Outside London","15","[c]","39190","40150"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outside London","180","[c]","25300","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Digital, Data and Technology","Outside London","25","[c]","37480","36500"
"New entrant CS","2021","Education and Skills Funding Agency","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Operational Delivery","Outside London","45","[c]","31510","29360"
"New entrant CS","2021","Education and Skills Funding Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Unknown","Outside London","15","[c]","44710","48930"
"New entrant CS","2021","ESTYN","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Operational Delivery","Outside London","15","[c]","30250","30350"
"New entrant CS","2021","Food Standards Agency","Policy","London","10","[c]","36030","36350"
"New entrant CS","2021","Food Standards Agency","Policy","Outside London","10","[c]","34350","30350"
"New entrant CS","2021","Food Standards Agency","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Veterinarian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Outside London","50","[c]","31310","30650"
"New entrant CS","2021","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Unknown","Outside London","95","[c]","27350","25140"
"New entrant CS","2021","Government Actuary's Department","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Other","London","30","[c]","43100","36860"
"New entrant CS","2021","Government Actuary's Department","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Internal Audit","London","10","[c]","53540","50500"
"New entrant CS","2021","Government Internal Audit Agency","Internal Audit","Outside London","15","[c]","44060","41860"
"New entrant CS","2021","Government Internal Audit Agency","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Legal","London","185","[c]","47230","50500"
"New entrant CS","2021","Government Legal Department","Other","London","60","[c]","27180","26950"
"New entrant CS","2021","Government Legal Department","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Operational Delivery","London","20","[c]","45860","36040"
"New entrant CS","2021","Health and Safety Executive","Operational Delivery","Outside London","100","[c]","32350","28380"
"New entrant CS","2021","Health and Safety Executive","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Science and Engineering","Outside London","60","[c]","26710","26370"
"New entrant CS","2021","HM Courts and Tribunals Service","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Outside London","10","[c]","30130","26550"
"New entrant CS","2021","HM Courts and Tribunals Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Legal","London","45","[c]","32020","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","Legal","Outside London","95","[c]","25610","24000"
"New entrant CS","2021","HM Courts and Tribunals Service","Operational Delivery","London","715","[c]","23720","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Operational Delivery","Outside London","1270","[c]","19830","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Digital, Data and Technology","Outside London","95","[c]","31090","27130"
"New entrant CS","2021","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Legal","Outside London","25","[c]","50500","57000"
"New entrant CS","2021","HM Land Registry","Operational Delivery","London","25","[c]","27440","25850"
"New entrant CS","2021","HM Land Registry","Operational Delivery","Outside London","495","[c]","22570","22350"
"New entrant CS","2021","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Project Delivery","Outside London","30","[c]","32610","33840"
"New entrant CS","2021","HM Land Registry","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Operational Delivery","London","795","[c]","28030","27220"
"New entrant CS","2021","HM Prison and Probation Service","Operational Delivery","Outside London","4690","[c]","23000","22850"
"New entrant CS","2021","HM Prison and Probation Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Policy","London","20","[c]","24000","21980"
"New entrant CS","2021","HM Prison and Probation Service","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Psychology","Outside London","110","[c]","26390","24620"
"New entrant CS","2021","HM Prison and Probation Service","Security","London","25","[c]","33270","31390"
"New entrant CS","2021","HM Prison and Probation Service","Security","Outside London","60","[c]","27660","27700"
"New entrant CS","2021","HM Prison and Probation Service","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","London","15","[c]","43370","38960"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Outside London","210","[c]","36590","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Economics","London","20","[c]","33750","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Finance","Outside London","45","[c]","28410","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Human Resources","Outside London","40","[c]","41010","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Legal","London","25","[c]","41720","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Legal","Outside London","60","[c]","30970","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","45","[c]","26090","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","390","[c]","22210","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Operational Research","London","10","[c]","38490","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","70","[c]","37970","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
