"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","5","5","[c]","[c]"
"In post","2021","Property","Luton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Luton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Manchester","AO","10","10","21010","21100"
"In post","2021","Property","Manchester","EO","50","50","25600","25860"
"In post","2021","Property","Manchester","G6","20","20","64310","63640"
"In post","2021","Property","Manchester","G7","30","30","52830","52920"
"In post","2021","Property","Manchester","HEO","35","35","31660","32010"
"In post","2021","Property","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Manchester","SEO","45","45","40860","41560"
"In post","2021","Property","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medway","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Merton, Kingston upon Thames and Sutton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid and East Antrim","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Lancashire","AO","5","5","[c]","[c]"
"In post","2021","Property","Mid Lancashire","EO","15","15","26400","26500"
"In post","2021","Property","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Lancashire","G7","5","5","[c]","[c]"
"In post","2021","Property","Mid Lancashire","HEO","15","15","32420","33250"
"In post","2021","Property","Mid Lancashire","SEO","15","15","40570","41340"
"In post","2021","Property","Milton Keynes","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Milton Keynes","AO","10","10","[c]","[c]"
"In post","2021","Property","Milton Keynes","EO","45","45","27780","28170"
"In post","2021","Property","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Milton Keynes","G7","15","15","57580","56710"
"In post","2021","Property","Milton Keynes","HEO","35","35","36150","34770"
"In post","2021","Property","Milton Keynes","SEO","45","45","44880","43280"
"In post","2021","Property","Milton Keynes","Unknown","30","30","21050","21600"
"In post","2021","Property","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","AO","20","15","20010","19100"
"In post","2021","Property","Monmouthshire and Newport","EO","10","10","25420","26630"
"In post","2021","Property","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","G7","5","5","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","HEO","5","5","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","SEO","5","5","[c]","[c]"
"In post","2021","Property","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Newry, Mourne and Down","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North and North East Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","North and West Norfolk","AA","5","5","[c]","[c]"
"In post","2021","Property","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Property","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Hampshire","HEO","15","15","33780","33300"
"In post","2021","Property","North Hampshire","SEO","5","5","[c]","[c]"
"In post","2021","Property","North Lanarkshire","AA","5","5","[c]","[c]"
"In post","2021","Property","North Lanarkshire","AO","10","10","27680","28870"
"In post","2021","Property","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Yorkshire CC","AA","20","20","17620","17230"
"In post","2021","Property","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Yorkshire CC","EO","30","30","26460","26670"
"In post","2021","Property","North Yorkshire CC","G7","10","5","[c]","[c]"
"In post","2021","Property","North Yorkshire CC","HEO","35","35","33740","33300"
"In post","2021","Property","North Yorkshire CC","SEO","30","30","41350","40580"
"In post","2021","Property","Northumberland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northumberland","HEO","5","5","[c]","[c]"
"In post","2021","Property","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","AO","10","5","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","EO","15","15","25830","25930"
"In post","2021","Property","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","HEO","5","5","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","SEO","10","10","42600","42300"
"In post","2021","Property","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Nottingham","AO","30","25","21250","21100"
"In post","2021","Property","Nottingham","EO","65","55","26160","26000"
"In post","2021","Property","Nottingham","G6","20","20","63220","64670"
"In post","2021","Property","Nottingham","G7","50","45","52700","52580"
"In post","2021","Property","Nottingham","HEO","55","55","31980","31810"
"In post","2021","Property","Nottingham","SCS level","5","5","[c]","[c]"
"In post","2021","Property","Nottingham","SEO","80","75","41010","41340"
"In post","2021","Property","Orkney Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","EO","30","30","27410","26950"
"In post","2021","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","G7","20","20","56090","54770"
"In post","2021","Property","Overseas","HEO","85","85","35170","33300"
"In post","2021","Property","Overseas","SEO","50","50","42800","40610"
"In post","2021","Property","Oxfordshire","AA","25","25","17730","17230"
"In post","2021","Property","Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Oxfordshire","EO","15","15","26530","26670"
"In post","2021","Property","Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Oxfordshire","G7","10","10","[c]","[c]"
"In post","2021","Property","Oxfordshire","HEO","15","15","33170","33300"
"In post","2021","Property","Oxfordshire","SEO","20","15","42710","43760"
"In post","2021","Property","Perth and Kinross and Stirling","AA","15","15","18630","17230"
"In post","2021","Property","Perth and Kinross and Stirling","AO","85","80","25990","26530"
"In post","2021","Property","Perth and Kinross and Stirling","EO","35","35","31670","30160"
"In post","2021","Property","Perth and Kinross and Stirling","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Perth and Kinross and Stirling","HEO","15","15","36650","37530"
"In post","2021","Property","Perth and Kinross and Stirling","SEO","5","5","[c]","[c]"
"In post","2021","Property","Peterborough","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Peterborough","HEO","5","5","[c]","[c]"
"In post","2021","Property","Peterborough","SEO","5","5","[c]","[c]"
"In post","2021","Property","Plymouth","AA","50","45","19580","19850"
"In post","2021","Property","Plymouth","AO","185","170","21050","21100"
"In post","2021","Property","Plymouth","EO","65","60","25640","25860"
"In post","2021","Property","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Plymouth","G7","10","10","54320","54770"
"In post","2021","Property","Plymouth","HEO","45","40","32370","32480"
"In post","2021","Property","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Plymouth","SEO","30","30","41730","41160"
"In post","2021","Property","Portsmouth","AA","10","10","18050","18240"
"In post","2021","Property","Portsmouth","AO","5","5","[c]","[c]"
"In post","2021","Property","Portsmouth","EO","20","20","26770","26670"
"In post","2021","Property","Portsmouth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Portsmouth","G7","10","10","[c]","[c]"
"In post","2021","Property","Portsmouth","HEO","35","35","33680","33300"
"In post","2021","Property","Portsmouth","SEO","25","20","41660","40580"
"In post","2021","Property","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Powys","AA","5","5","[c]","[c]"
"In post","2021","Property","Powys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Powys","EO","5","5","[c]","[c]"
"In post","2021","Property","Powys","HEO","15","15","33560","33300"
"In post","2021","Property","Powys","SEO","10","10","[c]","[c]"
"In post","2021","Property","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sandwell","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","AO","10","10","24770","22920"
"In post","2021","Property","Scottish Borders","EO","5","5","[c]","[c]"
"In post","2021","Property","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","AO","15","10","21310","21100"
"In post","2021","Property","Sefton","EO","50","45","26240","25970"
"In post","2021","Property","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","G7","10","10","53180","53960"
"In post","2021","Property","Sefton","HEO","35","30","31580","31810"
"In post","2021","Property","Sefton","SEO","20","20","41940","42160"
"In post","2021","Property","Sheffield","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sheffield","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sheffield","EO","25","20","25670","26000"
"In post","2021","Property","Sheffield","G6","10","10","62770","61960"
"In post","2021","Property","Sheffield","G7","20","20","53070","50630"
"In post","2021","Property","Sheffield","HEO","15","15","30880","30200"
"In post","2021","Property","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sheffield","SEO","25","20","39810","41230"
"In post","2021","Property","Shropshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Shropshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Shropshire CC","EO","5","5","[c]","[c]"
"In post","2021","Property","Shropshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Shropshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","AA","5","5","[c]","[c]"
"In post","2021","Property","Somerset","AO","5","5","[c]","[c]"
"In post","2021","Property","Somerset","EO","5","5","[c]","[c]"
"In post","2021","Property","Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","HEO","10","10","33220","33300"
"In post","2021","Property","Somerset","SEO","10","10","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","AO","5","5","[c]","[c]"
"In post","2021","Property","South Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Property","South Hampshire","HEO","10","5","[c]","[c]"
"In post","2021","Property","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","HEO","5","5","[c]","[c]"
"In post","2021","Property","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","HEO","5","5","[c]","[c]"
"In post","2021","Property","South West Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","AA","10","5","[c]","[c]"
"In post","2021","Property","Southampton","AO","15","15","21350","21100"
"In post","2021","Property","Southampton","EO","30","25","26150","26000"
"In post","2021","Property","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","G7","10","10","54600","54990"
"In post","2021","Property","Southampton","HEO","25","20","32520","32480"
"In post","2021","Property","Southampton","SEO","20","20","42660","42660"
"In post","2021","Property","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","AA","5","5","[c]","[c]"
"In post","2021","Property","Staffordshire CC","AO","5","5","[c]","[c]"
"In post","2021","Property","Staffordshire CC","EO","15","15","26730","26670"
"In post","2021","Property","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","G7","15","15","54420","54540"
"In post","2021","Property","Staffordshire CC","HEO","20","20","33050","33300"
"In post","2021","Property","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","SEO","25","25","40580","40580"
"In post","2021","Property","Stoke-on-Trent","AA","5","5","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","AO","15","10","21100","21100"
"In post","2021","Property","Stoke-on-Trent","EO","10","10","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","G7","5","5","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","HEO","10","10","32360","32290"
"In post","2021","Property","Stoke-on-Trent","SEO","10","10","43330","43790"
"In post","2021","Property","Suffolk","AA","20","20","17700","17230"
"In post","2021","Property","Suffolk","AO","10","10","21710","21130"
"In post","2021","Property","Suffolk","EO","15","10","27480","26930"
"In post","2021","Property","Suffolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Suffolk","HEO","40","35","33410","33300"
"In post","2021","Property","Suffolk","SEO","10","10","[c]","[c]"
"In post","2021","Property","Sunderland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","AO","25","20","21930","21590"
"In post","2021","Property","Swansea","EO","40","35","26270","26280"
"In post","2021","Property","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","G7","15","15","52860","54990"
"In post","2021","Property","Swansea","HEO","30","30","31550","31560"
"In post","2021","Property","Swansea","SEO","15","15","41000","39870"
"In post","2021","Property","Swindon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","EO","5","5","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","G7","5","5","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","HEO","15","15","33170","33300"
"In post","2021","Property","Telford and Wrekin","SEO","15","15","40540","40580"
"In post","2021","Property","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tower Hamlets","AO","30","30","25740","26010"
"In post","2021","Property","Tower Hamlets","EO","80","80","30450","30520"
"In post","2021","Property","Tower Hamlets","G6","10","10","72050","72470"
"In post","2021","Property","Tower Hamlets","G7","65","60","58930","60300"
"In post","2021","Property","Tower Hamlets","HEO","75","75","36680","36690"
"In post","2021","Property","Tower Hamlets","SCS level","15","15","97190","90480"
"In post","2021","Property","Tower Hamlets","SEO","55","50","46750","48390"
"In post","2021","Property","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tyneside","AA","20","15","18970","20070"
"In post","2021","Property","Tyneside","AO","25","20","21190","21100"
"In post","2021","Property","Tyneside","EO","55","50","25840","25860"
"In post","2021","Property","Tyneside","G6","10","10","[c]","[c]"
"In post","2021","Property","Tyneside","G7","25","25","53190","52580"
"In post","2021","Property","Tyneside","HEO","50","50","31650","31810"
"In post","2021","Property","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tyneside","SEO","45","40","41380","41340"
"In post","2021","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Walsall","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wandsworth","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","HEO","5","5","[c]","[c]"
"In post","2021","Property","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Essex","AA","30","30","19000","18730"
"In post","2021","Property","West Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","AO","30","25","25600","25830"
"In post","2021","Property","West Lothian","EO","20","20","32010","32750"
"In post","2021","Property","West Lothian","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","HEO","5","5","[c]","[c]"
"In post","2021","Property","West Lothian","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","Property","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","HEO","10","5","[c]","[c]"
"In post","2021","Property","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","AA","10","10","17650","17230"
"In post","2021","Property","West Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","EO","10","10","[c]","[c]"
"In post","2021","Property","West Surrey","G6","5","5","[c]","[c]"
"In post","2021","Property","West Surrey","G7","15","15","55730","53870"
"In post","2021","Property","West Surrey","HEO","5","5","[c]","[c]"
"In post","2021","Property","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","AO","5","5","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Westminster","AA","10","10","19610","20230"
"In post","2021","Property","Westminster","AO","25","25","25090","24370"
"In post","2021","Property","Westminster","EO","60","60","29050","28500"
"In post","2021","Property","Westminster","G6","70","65","68270","66420"
"In post","2021","Property","Westminster","G7","145","140","58680","57880"
"In post","2021","Property","Westminster","HEO","95","95","35030","34960"
"In post","2021","Property","Westminster","SCS level","25","25","101870","93410"
"In post","2021","Property","Westminster","SEO","85","85","42400","42200"
"In post","2021","Property","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Wiltshire","AA","5","5","[c]","[c]"
"In post","2021","Property","Wiltshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wiltshire","EO","25","25","27140","26670"
"In post","2021","Property","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wiltshire","G7","30","30","49340","46550"
"In post","2021","Property","Wiltshire","HEO","80","80","33490","33300"
"In post","2021","Property","Wiltshire","SEO","55","55","40520","40580"
"In post","2021","Property","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","EO","5","5","[c]","[c]"
"In post","2021","Property","York","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","G7","10","10","[c]","[c]"
"In post","2021","Property","York","HEO","20","20","32930","33300"
"In post","2021","Property","York","SEO","15","15","39140","38120"
"In post","2021","Security","Aberdeen City and Aberdeenshire","AO","85","80","39720","44070"
"In post","2021","Security","Aberdeen City and Aberdeenshire","EO","10","10","[c]","[c]"
"In post","2021","Security","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Antrim and Newtownabbey","AA","65","65","20160","20310"
"In post","2021","Security","Antrim and Newtownabbey","AO","5","5","[c]","[c]"
"In post","2021","Security","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ards and North Down","AA","80","80","20320","20310"
"In post","2021","Security","Ards and North Down","AO","15","15","23770","21670"
"In post","2021","Security","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","AO","10","10","36600","38750"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","EO","40","40","37130","40190"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","HEO","15","15","40230","42720"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","SEO","5","5","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","60","60","19570","19560"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","25","25","30590","33200"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","30400","26670"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","15","15","34360","33300"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","10","10","47370","47000"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","AA","15","15","20260","20310"
"In post","2021","Security","Belfast","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","SEO","[c]","[c]","[c]","[c]"
