"Status","Year","Disability","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Greater Manchester","Manchester","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Hampshire and Isle of Wight","Central Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Hampshire and Isle of Wight","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Hampshire and Isle of Wight","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - East","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - East","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - West","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - West","Wandsworth","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inner London - West","Westminster","45","[c]","42880","32990"
"Leaver CS","2021","Declared disabled","No function","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Kent","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Kent","Medway","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Kent","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Lancashire","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","Leicester","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Lincolnshire","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Merseyside","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Merseyside","Sefton","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","North Yorkshire","York","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Northumberland and Tyne and Wear","Tyneside","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - East and North East","Bexley and Greenwich","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Shropshire and Staffordshire","Staffordshire CC","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Surrey, East and West Sussex","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Tees Valley and Durham","Durham CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Midlands","Birmingham","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Wales and The Valleys","Swansea","50","[c]","20300","21170"
"Leaver CS","2021","Declared disabled","No function","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Yorkshire","Leeds","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","West Yorkshire","Wakefield","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","35","[c]","29980","26650"
"Leaver CS","2021","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
