"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Ministry of Justice","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Justice","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Staffordshire CC","15","15","30680","31390"
"In post","2021","Security","Ministry of Justice","Suffolk","10","10","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Wakefield","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Warwickshire","10","10","45510","42350"
"In post","2021","Security","Ministry of Justice","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Westminster","150","150","49560","48390"
"In post","2021","Security","Ministry of Justice","Worcestershire","10","10","[c]","[c]"
"In post","2021","Security","Ministry of Justice","York","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Crime Agency","Lambeth","35","30","34100","32280"
"In post","2021","Security","National Crime Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scottish Government","City of Edinburgh","20","15","41790","36780"
"In post","2021","Security","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","Monmouthshire and Newport","15","15","45290","49100"
"In post","2021","Security","United Kingdom Statistics Authority","South Hampshire","20","20","34010","30130"
"In post","2021","Security","United Kingdom Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Security","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Westminster","40","40","55920","56000"
"In post","2021","Unknown","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Sefton","180","170","30790","29160"
"In post","2021","Unknown","Charity Commission","Somerset","30","25","34530","29540"
"In post","2021","Unknown","Charity Commission","Westminster","30","30","39540","30150"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","10","10","68030","72520"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Devon CC","20","20","47610","46100"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Education","Bristol, City of","10","10","50090","49860"
"In post","2021","Unknown","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Coventry","75","75","43180","36780"
"In post","2021","Unknown","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Darlington","25","25","38920","36500"
"In post","2021","Unknown","Department for Education","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Manchester","100","100","42560","36780"
"In post","2021","Unknown","Department for Education","Nottingham","10","10","59460","50100"
"In post","2021","Unknown","Department for Education","Sheffield","85","80","46320","38470"
"In post","2021","Unknown","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Westminster","280","270","60620","54400"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","West Surrey","155","150","43500","40060"
"In post","2021","Unknown","Department for Transport","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Aberdeen City and Aberdeenshire","260","235","26500","27570"
"In post","2021","Unknown","Department for Work and Pensions","Angus and Dundee City","965","875","23850","21010"
"In post","2021","Unknown","Department for Work and Pensions","Barking & Dagenham and Havering","460","425","30980","31060"
"In post","2021","Unknown","Department for Work and Pensions","Barnet","300","275","30710","31060"
"In post","2021","Unknown","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","1365","1150","25090","27570"
"In post","2021","Unknown","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","325","285","27410","27570"
"In post","2021","Unknown","Department for Work and Pensions","Bedford","175","155","27950","27570"
"In post","2021","Unknown","Department for Work and Pensions","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Berkshire","455","420","29410","29290"
"In post","2021","Unknown","Department for Work and Pensions","Bexley and Greenwich","390","365","31090","31060"
"In post","2021","Unknown","Department for Work and Pensions","Birmingham","2160","1920","26690","27570"
"In post","2021","Unknown","Department for Work and Pensions","Blackburn with Darwen","355","315","26610","27570"
"In post","2021","Unknown","Department for Work and Pensions","Blackpool","4895","4470","28740","27570"
"In post","2021","Unknown","Department for Work and Pensions","Bournemouth and Poole","280","245","27400","27570"
"In post","2021","Unknown","Department for Work and Pensions","Bradford","900","785","25300","27570"
"In post","2021","Unknown","Department for Work and Pensions","Breckland and South Norfolk","60","55","27890","27570"
"In post","2021","Unknown","Department for Work and Pensions","Brent","255","240","30440","31060"
"In post","2021","Unknown","Department for Work and Pensions","Bridgend and Neath Port Talbot","460","400","25730","27570"
"In post","2021","Unknown","Department for Work and Pensions","Brighton and Hove","280","250","27580","27570"
"In post","2021","Unknown","Department for Work and Pensions","Bristol, City of","850","740","26080","27570"
"In post","2021","Unknown","Department for Work and Pensions","Bromley","280","260","31150","31060"
"In post","2021","Unknown","Department for Work and Pensions","Buckinghamshire CC","205","190","27760","27570"
"In post","2021","Unknown","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","50","45","27230","27570"
"In post","2021","Unknown","Department for Work and Pensions","Calderdale and Kirklees","735","655","27080","27570"
"In post","2021","Unknown","Department for Work and Pensions","Cambridgeshire CC","235","220","28320","27570"
"In post","2021","Unknown","Department for Work and Pensions","Camden and City of London","70","65","30980","31060"
"In post","2021","Unknown","Department for Work and Pensions","Cardiff and Vale of Glamorgan","1110","1020","26960","27570"
"In post","2021","Unknown","Department for Work and Pensions","Central Bedfordshire","35","30","27260","27570"
"In post","2021","Unknown","Department for Work and Pensions","Central Hampshire","130","115","27280","27570"
"In post","2021","Unknown","Department for Work and Pensions","Central Valleys","595","530","26430","27570"
"In post","2021","Unknown","Department for Work and Pensions","Cheshire East","155","135","27190","27570"
"In post","2021","Unknown","Department for Work and Pensions","Cheshire West and Chester","290","270","25160","27570"
"In post","2021","Unknown","Department for Work and Pensions","Chorley and West Lancashire","105","95","27710","27570"
"In post","2021","Unknown","Department for Work and Pensions","City of Edinburgh","300","285","27460","27570"
"In post","2021","Unknown","Department for Work and Pensions","Clackmannanshire and Fife","395","345","26040","27570"
"In post","2021","Unknown","Department for Work and Pensions","Conwy and Denbighshire","140","125","27250","27570"
"In post","2021","Unknown","Department for Work and Pensions","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Unknown","Department for Work and Pensions","Coventry","425","380","25880","27570"
"In post","2021","Unknown","Department for Work and Pensions","Croydon","245","230","30360","31060"
"In post","2021","Unknown","Department for Work and Pensions","Darlington","75","65","26420","27570"
"In post","2021","Unknown","Department for Work and Pensions","Derby","625","545","24300","21010"
"In post","2021","Unknown","Department for Work and Pensions","Devon CC","1395","1180","25150","26120"
"In post","2021","Unknown","Department for Work and Pensions","Dorset CC","95","85","26800","27570"
"In post","2021","Unknown","Department for Work and Pensions","Dudley","975","835","24900","26120"
"In post","2021","Unknown","Department for Work and Pensions","Dumfries and Galloway","75","65","26790","27570"
"In post","2021","Unknown","Department for Work and Pensions","Durham CC","850","730","24890","23210"
"In post","2021","Unknown","Department for Work and Pensions","Ealing","385","365","31340","31060"
"In post","2021","Unknown","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","425","365","25200","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Cumbria","95","85","27650","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Derbyshire","315","270","26040","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","330","290","25270","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Kent","950","885","28240","29290"
"In post","2021","Unknown","Department for Work and Pensions","East Lancashire","325","285","25420","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Lothian and Midlothian","85","75","27420","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Merseyside","720","625","26460","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Riding of Yorkshire","115","100","28100","27570"
"In post","2021","Unknown","Department for Work and Pensions","East Surrey","135","130","30010","29290"
"In post","2021","Unknown","Department for Work and Pensions","East Sussex CC","1215","1065","25110","27570"
"In post","2021","Unknown","Department for Work and Pensions","Enfield","275","255","30570","31060"
"In post","2021","Unknown","Department for Work and Pensions","Essex Haven Gateway","315","290","30220","29290"
"In post","2021","Unknown","Department for Work and Pensions","Essex Thames Gateway","715","635","28200","29290"
"In post","2021","Unknown","Department for Work and Pensions","Falkirk","1125","965","24520","21010"
"In post","2021","Unknown","Department for Work and Pensions","Flintshire and Wrexham","630","560","24780","25600"
"In post","2021","Unknown","Department for Work and Pensions","Glasgow City","2525","2235","25120","27570"
"In post","2021","Unknown","Department for Work and Pensions","Gloucestershire","370","325","26950","27570"
"In post","2021","Unknown","Department for Work and Pensions","Greater Manchester North East","755","690","26880","27570"
"In post","2021","Unknown","Department for Work and Pensions","Greater Manchester North West","1400","1235","24370","21010"
"In post","2021","Unknown","Department for Work and Pensions","Greater Manchester South East","815","740","24240","21010"
"In post","2021","Unknown","Department for Work and Pensions","Greater Manchester South West","640","585","25200","27570"
"In post","2021","Unknown","Department for Work and Pensions","Gwent Valleys","685","615","25870","27570"
"In post","2021","Unknown","Department for Work and Pensions","Gwynedd","425","390","23440","21010"
"In post","2021","Unknown","Department for Work and Pensions","Hackney and Newham","1200","1095","28960","31060"
"In post","2021","Unknown","Department for Work and Pensions","Haringey and Islington","455","420","30780","31060"
"In post","2021","Unknown","Department for Work and Pensions","Harrow and Hillingdon","495","460","30920","31060"
"In post","2021","Unknown","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","790","690","25160","27570"
"In post","2021","Unknown","Department for Work and Pensions","Heart of Essex","150","140","29830","29290"
"In post","2021","Unknown","Department for Work and Pensions","Herefordshire, County of","75","65","27780","27570"
"In post","2021","Unknown","Department for Work and Pensions","Hertfordshire","730","665","29560","29290"
"In post","2021","Unknown","Department for Work and Pensions","Hounslow and Richmond upon Thames","275","255","30820","31060"
"In post","2021","Unknown","Department for Work and Pensions","Inverclyde, East Renfrewshire and Renfrewshire","390","340","25100","27570"
"In post","2021","Unknown","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","245","220","26650","27570"
"In post","2021","Unknown","Department for Work and Pensions","Isle of Anglesey","70","65","27400","27570"
"In post","2021","Unknown","Department for Work and Pensions","Isle of Wight","225","190","25140","27570"
"In post","2021","Unknown","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","245","235","30780","31060"
"In post","2021","Unknown","Department for Work and Pensions","Kent Thames Gateway","305","285","29700","29290"
"In post","2021","Unknown","Department for Work and Pensions","Kingston upon Hull, City of","595","495","25920","27570"
"In post","2021","Unknown","Department for Work and Pensions","Lambeth","515","490","30980","31060"
"In post","2021","Unknown","Department for Work and Pensions","Lancaster and Wyre","250","235","25580","27570"
"In post","2021","Unknown","Department for Work and Pensions","Leeds","2440","2250","32900","27570"
"In post","2021","Unknown","Department for Work and Pensions","Leicester","910","810","24960","27570"
"In post","2021","Unknown","Department for Work and Pensions","Leicestershire CC and Rutland","105","95","28060","27570"
"In post","2021","Unknown","Department for Work and Pensions","Lewisham and Southwark","410","395","30580","31060"
"In post","2021","Unknown","Department for Work and Pensions","Lincolnshire","555","485","26440","27570"
"In post","2021","Unknown","Department for Work and Pensions","Liverpool","645","550","26370","27570"
"In post","2021","Unknown","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","50","45","27050","27570"
"In post","2021","Unknown","Department for Work and Pensions","Luton","180","165","26760","27570"
"In post","2021","Unknown","Department for Work and Pensions","Manchester","1535","1445","32990","27570"
"In post","2021","Unknown","Department for Work and Pensions","Medway","230","215","29660","29290"
"In post","2021","Unknown","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","310","300","30840","31060"
"In post","2021","Unknown","Department for Work and Pensions","Mid Kent","180","175","29750","29290"
"In post","2021","Unknown","Department for Work and Pensions","Mid Lancashire","1740","1540","23830","21010"
"In post","2021","Unknown","Department for Work and Pensions","Milton Keynes","230","205","27150","27570"
"In post","2021","Unknown","Department for Work and Pensions","Monmouthshire and Newport","415","370","26150","27570"
"In post","2021","Unknown","Department for Work and Pensions","Na h-Eileanan Siar","105","95","22440","21010"
"In post","2021","Unknown","Department for Work and Pensions","North and North East Lincolnshire","505","435","25420","27570"
"In post","2021","Unknown","Department for Work and Pensions","North and West Norfolk","125","105","27250","27570"
"In post","2021","Unknown","Department for Work and Pensions","North Hampshire","155","140","26690","27570"
"In post","2021","Unknown","Department for Work and Pensions","North Lanarkshire","725","615","23980","21010"
"In post","2021","Unknown","Department for Work and Pensions","North Northamptonshire","445","390","25140","27570"
"In post","2021","Unknown","Department for Work and Pensions","North Nottinghamshire","255","230","27900","27570"
"In post","2021","Unknown","Department for Work and Pensions","North Yorkshire CC","240","220","28220","27570"
"In post","2021","Unknown","Department for Work and Pensions","Northumberland","200","175","27480","27570"
"In post","2021","Unknown","Department for Work and Pensions","Norwich and East Norfolk","565","480","26240","27570"
"In post","2021","Unknown","Department for Work and Pensions","Nottingham","735","670","26050","27570"
"In post","2021","Unknown","Department for Work and Pensions","Orkney Islands","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Oxfordshire","255","235","27690","27570"
"In post","2021","Unknown","Department for Work and Pensions","Perth and Kinross and Stirling","170","155","27030","27570"
"In post","2021","Unknown","Department for Work and Pensions","Peterborough","240","205","26620","27570"
"In post","2021","Unknown","Department for Work and Pensions","Plymouth","375","330","27730","27570"
"In post","2021","Unknown","Department for Work and Pensions","Portsmouth","335","285","25440","27570"
"In post","2021","Unknown","Department for Work and Pensions","Powys","85","75","27310","27570"
"In post","2021","Unknown","Department for Work and Pensions","Redbridge and Waltham Forest","810","740","29180","31060"
"In post","2021","Unknown","Department for Work and Pensions","Sandwell","345","315","27280","27570"
"In post","2021","Unknown","Department for Work and Pensions","Scottish Borders","65","65","27710","27570"
"In post","2021","Unknown","Department for Work and Pensions","Sefton","910","820","26880","27570"
"In post","2021","Unknown","Department for Work and Pensions","Sheffield","1935","1750","33960","31990"
"In post","2021","Unknown","Department for Work and Pensions","Shetland Islands","10","10","26700","27570"
"In post","2021","Unknown","Department for Work and Pensions","Shropshire CC","135","120","27640","27570"
"In post","2021","Unknown","Department for Work and Pensions","Solihull","130","120","27270","27570"
"In post","2021","Unknown","Department for Work and Pensions","Somerset","540","470","26230","27570"
"In post","2021","Unknown","Department for Work and Pensions","South and West Derbyshire","315","275","27940","27570"
"In post","2021","Unknown","Department for Work and Pensions","South Ayrshire","145","135","27350","27570"
"In post","2021","Unknown","Department for Work and Pensions","South Hampshire","230","200","27600","27570"
"In post","2021","Unknown","Department for Work and Pensions","South Lanarkshire","165","140","27430","27570"
"In post","2021","Unknown","Department for Work and Pensions","South Nottinghamshire","50","45","26930","27570"
"In post","2021","Unknown","Department for Work and Pensions","South Teesside","630","565","25020","27570"
"In post","2021","Unknown","Department for Work and Pensions","South West Wales","430","375","25290","27570"
"In post","2021","Unknown","Department for Work and Pensions","Southampton","270","235","26150","27570"
"In post","2021","Unknown","Department for Work and Pensions","Southend-on-Sea","220","195","28800","29290"
"In post","2021","Unknown","Department for Work and Pensions","Staffordshire CC","485","425","27560","27570"
"In post","2021","Unknown","Department for Work and Pensions","Stoke-on-Trent","495","425","25650","27570"
"In post","2021","Unknown","Department for Work and Pensions","Suffolk","615","550","26980","27570"
"In post","2021","Unknown","Department for Work and Pensions","Sunderland","1755","1520","25750","27570"
"In post","2021","Unknown","Department for Work and Pensions","Swansea","590","520","24740","26120"
"In post","2021","Unknown","Department for Work and Pensions","Swindon","175","155","27540","27570"
"In post","2021","Unknown","Department for Work and Pensions","Telford and Wrekin","410","360","26060","27570"
"In post","2021","Unknown","Department for Work and Pensions","Thurrock","85","75","29720","29290"
"In post","2021","Unknown","Department for Work and Pensions","Torbay","265","225","24720","26120"
"In post","2021","Unknown","Department for Work and Pensions","Tower Hamlets","265","245","29410","31060"
"In post","2021","Unknown","Department for Work and Pensions","Tyneside","5250","4715","28460","27570"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","900","835","30410","27570"
"In post","2021","Unknown","Department for Work and Pensions","Wakefield","275","240","27510","27570"
"In post","2021","Unknown","Department for Work and Pensions","Walsall","490","425","24650","26120"
"In post","2021","Unknown","Department for Work and Pensions","Wandsworth","155","135","28860","31060"
"In post","2021","Unknown","Department for Work and Pensions","Warrington","495","440","25150","27570"
"In post","2021","Unknown","Department for Work and Pensions","Warwickshire","505","435","24820","26120"
"In post","2021","Unknown","Department for Work and Pensions","West Cumbria","170","145","26010","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Essex","135","125","29720","29290"
"In post","2021","Unknown","Department for Work and Pensions","West Kent","80","80","29810","29290"
"In post","2021","Unknown","Department for Work and Pensions","West Lothian","205","190","25980","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Northamptonshire","180","165","27890","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Surrey","265","245","30650","29290"
"In post","2021","Unknown","Department for Work and Pensions","West Sussex (North East)","190","180","26930","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Sussex (South West)","335","300","25860","27570"
"In post","2021","Unknown","Department for Work and Pensions","Westminster","2225","2145","45180","39000"
"In post","2021","Unknown","Department for Work and Pensions","Wiltshire","240","220","27530","27570"
"In post","2021","Unknown","Department for Work and Pensions","Wirral","1410","1210","24430","21010"
"In post","2021","Unknown","Department for Work and Pensions","Wolverhampton","630","545","25070","27570"
"In post","2021","Unknown","Department for Work and Pensions","Worcestershire","340","300","25970","27570"
"In post","2021","Unknown","Department for Work and Pensions","York","150","130","26850","27570"
"In post","2021","Unknown","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Hertfordshire","300","295","44550","41010"
"In post","2021","Unknown","Department of Health and Social Care","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Tower Hamlets","835","800","50220","43740"
"In post","2021","Unknown","Department of Health and Social Care","Westminster","55","55","53450","53360"
"In post","2021","Unknown","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Milton Keynes","25","20","31400","26780"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","30","30","49170","51520"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Westminster","275","270","52760","48600"
"In post","2021","Unknown","HM Treasury","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Westminster","85","85","43580","37900"
"In post","2021","Unknown","HM Treasury","York","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Aberdeen City and Aberdeenshire","40","35","26800","25310"
"In post","2021","Unknown","Home Office","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Barnet","150","150","44640","42170"
"In post","2021","Unknown","Home Office","Barnsley, Doncaster and Rotherham","35","35","27600","26160"
"In post","2021","Unknown","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","195","185","26800","25260"
"In post","2021","Unknown","Home Office","Bedford","120","115","28790","26160"
"In post","2021","Unknown","Home Office","Belfast","455","410","24980","24880"
"In post","2021","Unknown","Home Office","Berkshire","45","45","29570","25630"
"In post","2021","Unknown","Home Office","Birmingham","125","120","29970","25310"
"In post","2021","Unknown","Home Office","Bournemouth and Poole","80","75","28110","27260"
"In post","2021","Unknown","Home Office","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Camden and City of London","345","325","34220","30600"
"In post","2021","Unknown","Home Office","Cardiff and Vale of Glamorgan","335","320","29050","25360"
"In post","2021","Unknown","Home Office","City of Edinburgh","165","160","28180","25410"
"In post","2021","Unknown","Home Office","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Croydon","5310","5035","38510","35070"
"In post","2021","Unknown","Home Office","Darlington","10","10","26980","24890"
"In post","2021","Unknown","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Dorset CC","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","Durham CC","925","775","24360","21430"
"In post","2021","Unknown","Home Office","East Kent","2375","2155","27210","25310"
"In post","2021","Unknown","Home Office","East Sussex CC","50","50","26310","26120"
"In post","2021","Unknown","Home Office","Essex Haven Gateway","140","135","25780","25220"
"In post","2021","Unknown","Home Office","Essex Thames Gateway","35","30","27140","27370"
"In post","2021","Unknown","Home Office","Glasgow City","675","620","26630","24890"
"In post","2021","Unknown","Home Office","Greater Manchester South West","845","815","32870","29870"
"In post","2021","Unknown","Home Office","Hackney and Newham","130","120","32350","30460"
"In post","2021","Unknown","Home Office","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Harrow and Hillingdon","2240","1980","31280","29080"
"In post","2021","Unknown","Home Office","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Hounslow and Richmond upon Thames","620","585","31190","29080"
"In post","2021","Unknown","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","135","130","28320","26410"
"In post","2021","Unknown","Home Office","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Isle of Anglesey","50","50","26150","25040"
"In post","2021","Unknown","Home Office","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Kingston upon Hull, City of","135","130","26760","25310"
"In post","2021","Unknown","Home Office","Lambeth","110","105","44870","39270"
"In post","2021","Unknown","Home Office","Leeds","810","765","28520","25310"
"In post","2021","Unknown","Home Office","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Leicestershire CC and Rutland","200","190","28150","26160"
"In post","2021","Unknown","Home Office","Lewisham and Southwark","270","260","32430","29080"
"In post","2021","Unknown","Home Office","Lincolnshire","15","15","25730","24890"
"In post","2021","Unknown","Home Office","Lisburn and Castlereagh","80","75","27710","25340"
"In post","2021","Unknown","Home Office","Liverpool","4360","4015","26350","24890"
"In post","2021","Unknown","Home Office","Luton","155","125","28720","27370"
"In post","2021","Unknown","Home Office","Manchester","725","695","27940","25310"
"In post","2021","Unknown","Home Office","Mid Kent","10","10","28540","27370"
"In post","2021","Unknown","Home Office","Milton Keynes","20","20","24400","21430"
"In post","2021","Unknown","Home Office","Monmouthshire and Newport","200","170","24980","21430"
"In post","2021","Unknown","Home Office","North and North East Lincolnshire","140","135","25750","24890"
"In post","2021","Unknown","Home Office","North Hampshire","15","15","28420","26820"
"In post","2021","Unknown","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Norwich and East Norfolk","10","10","28020","27370"
"In post","2021","Unknown","Home Office","Overseas","330","325","28290","27370"
"In post","2021","Unknown","Home Office","Oxfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","Peterborough","555","480","24100","21430"
"In post","2021","Unknown","Home Office","Plymouth","95","85","28920","25830"
"In post","2021","Unknown","Home Office","Portsmouth","440","420","28880","26410"
"In post","2021","Unknown","Home Office","Sefton","1220","1105","24990","21430"
"In post","2021","Unknown","Home Office","Sheffield","2510","2315","27710","24890"
"In post","2021","Unknown","Home Office","Solihull","770","715","27930","25360"
"In post","2021","Unknown","Home Office","South Ayrshire","10","5","[c]","[c]"
"In post","2021","Unknown","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","South Lanarkshire","10","10","28500","24890"
"In post","2021","Unknown","Home Office","South Teesside","90","90","25790","25240"
"In post","2021","Unknown","Home Office","South West Wales","40","35","26840","24890"
"In post","2021","Unknown","Home Office","Southampton","80","75","27440","26410"
"In post","2021","Unknown","Home Office","Stoke-on-Trent","20","15","32560","29170"
