"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northumberland and Tyne and Wear","Sunderland","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Sunderland","Unknown","Heterosexual / straight","45","40","28150","26310"
"In post","2021","Northumberland and Tyne and Wear","Sunderland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Sunderland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Sunderland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AA","Heterosexual / straight","155","130","18900","20060"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AA","LGBO","5","5","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AA","Unknown","240","175","19990","20070"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AO","Heterosexual / straight","3305","2895","20790","21010"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AO","LGBO","215","200","20710","21010"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AO","Undeclared","400","345","20860","21010"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","AO","Unknown","2195","1835","20770","21010"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","EO","Heterosexual / straight","2465","2250","26270","26120"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","EO","LGBO","140","135","26330","25600"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","EO","Undeclared","235","215","26460","26780"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","EO","Unknown","1085","1000","26150","25560"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G6","Heterosexual / straight","240","235","63850","64670"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G6","Unknown","85","80","64750","64670"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G7","Heterosexual / straight","855","830","51630","52580"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G7","LGBO","45","45","51170","51580"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G7","Undeclared","90","85","51980","52580"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","G7","Unknown","235","230","51430","52580"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","HEO","Heterosexual / straight","1655","1560","31780","31810"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","HEO","LGBO","110","110","31550","31810"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","HEO","Undeclared","170","160","32080","31810"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","HEO","Unknown","600","570","31790","31810"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SCS level","Heterosexual / straight","70","70","89150","79460"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SEO","Heterosexual / straight","1120","1065","38400","38630"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SEO","LGBO","55","55","38060","38630"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SEO","Undeclared","115","110","39490","38630"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","SEO","Unknown","325","310","38060","38630"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","Unknown","Heterosexual / straight","225","210","28650","28200"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AO","Heterosexual / straight","75","65","23710","23280"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","AO","Unknown","20","20","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","EO","Heterosexual / straight","250","235","30980","31060"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","EO","Unknown","95","85","31070","31060"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","Heterosexual / straight","40","35","33020","34100"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AA","Heterosexual / straight","125","120","23380","23790"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AA","Unknown","75","70","23950","23790"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AO","Heterosexual / straight","400","385","29740","31590"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AO","Undeclared","50","50","29930","31590"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","AO","Unknown","185","175","30660","31480"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","EO","Heterosexual / straight","365","345","32080","31060"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","EO","Undeclared","55","50","31920","31060"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","EO","Unknown","105","95","32030","31060"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","HEO","Heterosexual / straight","100","95","38150","38030"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","SEO","Heterosexual / straight","35","35","51260","51550"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","Unknown","Heterosexual / straight","105","105","33550","34020"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","AO","Heterosexual / straight","30","30","23340","22740"
"In post","2021","Outer London - East and North East","Enfield","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","AO","Unknown","20","15","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","EO","Heterosexual / straight","155","145","30960","31060"
"In post","2021","Outer London - East and North East","Enfield","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","EO","Unknown","60","55","31010","31060"
"In post","2021","Outer London - East and North East","Enfield","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Enfield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AA","Unknown","15","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AO","Heterosexual / straight","185","165","24530","25110"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AO","Undeclared","30","25","24110","25110"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","AO","Unknown","110","90","24120","25110"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","EO","Heterosexual / straight","320","300","30710","31060"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","EO","Undeclared","45","40","30690","31060"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","EO","Unknown","155","140","30560","31060"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","HEO","Heterosexual / straight","30","30","36440","36650"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","Heterosexual / straight","70","65","32890","32090"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Outer London - South","Bromley","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Outer London - South","Bromley","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","AO","Heterosexual / straight","100","90","22670","22300"
"In post","2021","Outer London - South","Bromley","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","AO","Undeclared","10","5","[c]","[c]"
"In post","2021","Outer London - South","Bromley","AO","Unknown","20","15","[c]","[c]"
"In post","2021","Outer London - South","Bromley","EO","Heterosexual / straight","145","135","31050","31060"
"In post","2021","Outer London - South","Bromley","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - South","Bromley","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Outer London - South","Bromley","EO","Unknown","55","50","31350","31060"
"In post","2021","Outer London - South","Bromley","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Outer London - South","Bromley","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - South","Bromley","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Outer London - South","Bromley","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Outer London - South","Bromley","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Outer London - South","Bromley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Croydon","AA","Heterosexual / straight","180","155","21850","22210"
"In post","2021","Outer London - South","Croydon","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Croydon","AA","Undeclared","25","20","[c]","[c]"
"In post","2021","Outer London - South","Croydon","AA","Unknown","15","15","[c]","[c]"
"In post","2021","Outer London - South","Croydon","AO","Heterosexual / straight","1025","935","25070","25630"
"In post","2021","Outer London - South","Croydon","AO","LGBO","30","25","[c]","[c]"
"In post","2021","Outer London - South","Croydon","AO","Undeclared","170","150","25050","25630"
"In post","2021","Outer London - South","Croydon","AO","Unknown","290","275","24360","24120"
"In post","2021","Outer London - South","Croydon","EO","Heterosexual / straight","1845","1735","29570","29370"
"In post","2021","Outer London - South","Croydon","EO","LGBO","70","65","29470","29530"
"In post","2021","Outer London - South","Croydon","EO","Undeclared","295","275","29850","29370"
"In post","2021","Outer London - South","Croydon","EO","Unknown","395","375","29960","29570"
"In post","2021","Outer London - South","Croydon","G6","Heterosexual / straight","350","335","72180","71290"
"In post","2021","Outer London - South","Croydon","G6","LGBO","15","15","[c]","[c]"
"In post","2021","Outer London - South","Croydon","G6","Undeclared","50","50","71820","69720"
"In post","2021","Outer London - South","Croydon","G6","Unknown","55","50","72850","71290"
"In post","2021","Outer London - South","Croydon","G7","Heterosexual / straight","820","795","59770","59160"
"In post","2021","Outer London - South","Croydon","G7","LGBO","45","45","58900","57680"
"In post","2021","Outer London - South","Croydon","G7","Undeclared","120","120","60680","59160"
"In post","2021","Outer London - South","Croydon","G7","Unknown","120","120","58990","59160"
"In post","2021","Outer London - South","Croydon","HEO","Heterosexual / straight","1410","1360","35980","36090"
"In post","2021","Outer London - South","Croydon","HEO","LGBO","50","50","35750","36160"
"In post","2021","Outer London - South","Croydon","HEO","Undeclared","210","200","36120","36160"
"In post","2021","Outer London - South","Croydon","HEO","Unknown","390","375","35630","36160"
"In post","2021","Outer London - South","Croydon","SCS level","Heterosexual / straight","60","60","89950","82690"
"In post","2021","Outer London - South","Croydon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Croydon","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Croydon","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Outer London - South","Croydon","SEO","Heterosexual / straight","1090","1055","43840","42440"
"In post","2021","Outer London - South","Croydon","SEO","LGBO","40","40","43620","42410"
"In post","2021","Outer London - South","Croydon","SEO","Undeclared","180","175","44220","42980"
"In post","2021","Outer London - South","Croydon","SEO","Unknown","155","150","44410","43000"
"In post","2021","Outer London - South","Croydon","Unknown","Heterosexual / straight","80","75","35620","34100"
"In post","2021","Outer London - South","Croydon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Croydon","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - South","Croydon","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AO","Heterosexual / straight","80","70","23140","22540"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","AO","Unknown","20","20","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","Heterosexual / straight","245","240","31600","31060"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","Undeclared","35","30","30760","31060"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","Unknown","80","75","31280","31060"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","Heterosexual / straight","45","45","38860","37350"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","Heterosexual / straight","50","50","33030","32090"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","AA","Heterosexual / straight","30","25","21710","22100"
"In post","2021","Outer London - West and North West","Barnet","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","AA","Unknown","15","15","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","AO","Heterosexual / straight","165","145","24170","23800"
"In post","2021","Outer London - West and North West","Barnet","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","AO","Unknown","30","25","24630","25110"
"In post","2021","Outer London - West and North West","Barnet","EO","Heterosexual / straight","310","295","29830","31060"
"In post","2021","Outer London - West and North West","Barnet","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","EO","Undeclared","35","30","30000","31060"
"In post","2021","Outer London - West and North West","Barnet","EO","Unknown","80","70","30970","31060"
"In post","2021","Outer London - West and North West","Barnet","G6","Heterosexual / straight","35","35","73140","74200"
"In post","2021","Outer London - West and North West","Barnet","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","G6","Unknown","20","20","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","G7","Heterosexual / straight","145","140","56750","55130"
"In post","2021","Outer London - West and North West","Barnet","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","G7","Unknown","65","65","55860","54290"
"In post","2021","Outer London - West and North West","Barnet","HEO","Heterosexual / straight","190","190","34190","33100"
"In post","2021","Outer London - West and North West","Barnet","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","HEO","Undeclared","30","25","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","HEO","Unknown","40","40","37160","38180"
"In post","2021","Outer London - West and North West","Barnet","SCS level","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","SEO","Heterosexual / straight","195","185","42500","41350"
"In post","2021","Outer London - West and North West","Barnet","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","SEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","SEO","Unknown","65","65","44580","44950"
"In post","2021","Outer London - West and North West","Barnet","Unknown","Heterosexual / straight","40","35","31830","27270"
"In post","2021","Outer London - West and North West","Barnet","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Brent","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","Brent","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Brent","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","Brent","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","Brent","AO","Heterosexual / straight","85","75","23970","23500"
"In post","2021","Outer London - West and North West","Brent","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Brent","AO","Undeclared","20","15","[c]","[c]"
