"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Solihull","20","20","39010","37460"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Leeds","20","20","37880","37460"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Sheffield","75","75","38810","37460"
"In post","2021","Unknown","Property","East Midlands (England)","Nottingham","5","5","[c]","[c]"
"In post","2021","Unknown","Property","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","London","Westminster","20","20","55550","54400"
"In post","2021","Unknown","Property","North East (England)","Darlington","15","15","33270","29960"
"In post","2021","Unknown","Property","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","North West (England)","Manchester","10","10","50240","50130"
"In post","2021","Unknown","Property","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Cardiff and Vale of Glamorgan","30","30","36650","28850"
"In post","2021","Unknown","Property","Wales","Central Valleys","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Conwy and Denbighshire","10","10","45160","47000"
"In post","2021","Unknown","Property","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Swansea","10","5","[c]","[c]"
"In post","2021","Unknown","Property","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Yorkshire and The Humber","Sheffield","20","20","41320","36640"
"In post","2021","Unknown","Psychology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Lincolnshire","40","40","24350","22500"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East of England","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East of England","Central Bedfordshire","15","15","32160","29840"
"In post","2021","Unknown","Science and Engineering","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East of England","Hertfordshire","160","155","51150","45570"
"In post","2021","Unknown","Science and Engineering","East of England","North and West Norfolk","20","15","22750","22500"
"In post","2021","Unknown","Science and Engineering","East of England","Peterborough","20","20","28720","26670"
"In post","2021","Unknown","Science and Engineering","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East of England","Suffolk","65","65","25290","25150"
"In post","2021","Unknown","Science and Engineering","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Bexley and Greenwich","30","30","31540","33950"
"In post","2021","Unknown","Science and Engineering","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Croydon","30","30","50080","40410"
"In post","2021","Unknown","Science and Engineering","London","Ealing","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Tower Hamlets","135","130","49780","41320"
"In post","2021","Unknown","Science and Engineering","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Westminster","120","115","58110","57430"
"In post","2021","Unknown","Science and Engineering","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North East (England)","Tyneside","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Liverpool","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Antrim and Newtownabbey","10","10","23530","23250"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","Overseas","50","50","42740","41190"
"In post","2021","Unknown","Science and Engineering","Scotland","Angus and Dundee City","10","10","22210","22500"
"In post","2021","Unknown","Science and Engineering","Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","95","95","44630","45710"
"In post","2021","Unknown","Science and Engineering","Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","40","40","22530","22500"
"In post","2021","Unknown","Science and Engineering","Scotland","Perth and Kinross and Stirling","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South East (England)","Berkshire","30","30","42860","40580"
"In post","2021","Unknown","Science and Engineering","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South East (England)","Central Hampshire","75","75","33960","33300"
"In post","2021","Unknown","Science and Engineering","South East (England)","East Kent","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South East (England)","North Hampshire","10","10","31430","25930"
"In post","2021","Unknown","Science and Engineering","South East (England)","Oxfordshire","25","25","26950","26490"
"In post","2021","Unknown","Science and Engineering","South East (England)","Portsmouth","100","100","32780","33300"
"In post","2021","Unknown","Science and Engineering","South East (England)","South Hampshire","70","70","30460","26670"
"In post","2021","Unknown","Science and Engineering","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South East (England)","West Surrey","25","25","49070","53200"
"In post","2021","Unknown","Science and Engineering","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","210","205","44500","40580"
"In post","2021","Unknown","Science and Engineering","South West (England)","Bournemouth and Poole","15","15","21730","20520"
"In post","2021","Unknown","Science and Engineering","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","80","80","22660","22500"
"In post","2021","Unknown","Science and Engineering","South West (England)","Devon CC","30","30","22330","22500"
"In post","2021","Unknown","Science and Engineering","South West (England)","Dorset CC","55","55","35070","34960"
"In post","2021","Unknown","Science and Engineering","South West (England)","Gloucestershire","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South West (England)","Plymouth","65","60","37300","33300"
"In post","2021","Unknown","Science and Engineering","South West (England)","Somerset","20","20","22980","22500"
"In post","2021","Unknown","Science and Engineering","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South West (England)","Wiltshire","115","115","34450","26930"
"In post","2021","Unknown","Science and Engineering","Unknown","Unknown","75","70","27340","27370"
"In post","2021","Unknown","Science and Engineering","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Wales","Cardiff and Vale of Glamorgan","55","50","45790","40120"
"In post","2021","Unknown","Science and Engineering","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Wales","Conwy and Denbighshire","15","15","52210","50870"
"In post","2021","Unknown","Science and Engineering","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Wales","Powys","10","10","24260","22220"
"In post","2021","Unknown","Science and Engineering","Wales","South West Wales","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Wales","Swansea","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Birmingham","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Herefordshire, County of","30","30","27370","25000"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Shropshire CC","20","20","24040","22800"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Solihull","25","25","34970","33450"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Telford and Wrekin","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","75","75","27330","28190"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2021","Unknown","Security","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","London","Barnet","5","5","[c]","[c]"
"In post","2021","Unknown","Security","London","Croydon","135","130","30610","25630"
"In post","2021","Unknown","Security","London","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2021","Unknown","Security","London","Hounslow and Richmond upon Thames","15","15","23050","22210"
"In post","2021","Unknown","Security","London","Westminster","90","85","37350","35070"
"In post","2021","Unknown","Security","North West (England)","Greater Manchester South West","30","30","33530","31060"
"In post","2021","Unknown","Security","North West (England)","Liverpool","15","15","23590","21430"
"In post","2021","Unknown","Security","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","South East (England)","East Kent","15","15","22350","17990"
"In post","2021","Unknown","Security","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Yorkshire and The Humber","Leeds","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Yorkshire and The Humber","Sheffield","15","15","21300","17990"
"In post","2021","Unknown","Social Research","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","London","Croydon","10","10","[c]","[c]"
"In post","2021","Unknown","Social Research","London","Lambeth","5","5","[c]","[c]"
"In post","2021","Unknown","Social Research","London","Westminster","85","80","49040","44100"
"In post","2021","Unknown","Social Research","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Wales","Cardiff and Vale of Glamorgan","25","25","44160","47000"
"In post","2021","Unknown","Social Research","Wales","Central Valleys","10","10","46510","47000"
"In post","2021","Unknown","Social Research","Wales","Conwy and Denbighshire","15","15","44780","47000"
"In post","2021","Unknown","Social Research","Wales","Flintshire and Wrexham","10","10","45190","47000"
"In post","2021","Unknown","Social Research","Wales","Monmouthshire and Newport","30","30","46160","47000"
"In post","2021","Unknown","Social Research","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Wales","South West Wales","15","15","43330","47000"
"In post","2021","Unknown","Social Research","Wales","Swansea","25","25","45110","47000"
"In post","2021","Unknown","Social Research","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","London","Croydon","30","30","38930","35490"
"In post","2021","Unknown","Statistics","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Unknown","Statistics","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","London","Westminster","55","55","44740","42280"
"In post","2021","Unknown","Statistics","Wales","Cardiff and Vale of Glamorgan","80","75","39450","37410"
"In post","2021","Unknown","Statistics","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","East Midlands (England)","Derby","625","545","24300","21010"
"In post","2021","Unknown","Unknown","East Midlands (England)","East Derbyshire","315","270","26040","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","Leicester","910","810","24960","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","Leicestershire CC and Rutland","110","95","27960","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","Lincolnshire","580","510","26420","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","North Northamptonshire","445","390","25140","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","North Nottinghamshire","255","230","27900","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","Nottingham","735","670","26050","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","South and West Derbyshire","315","275","27940","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","South Nottinghamshire","50","45","27050","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","West Northamptonshire","180","165","27890","27570"
"In post","2021","Unknown","Unknown","East of England","Bedford","175","155","27950","27570"
"In post","2021","Unknown","Unknown","East of England","Breckland and South Norfolk","60","55","27890","27570"
"In post","2021","Unknown","Unknown","East of England","Cambridgeshire CC","270","255","29150","27570"
"In post","2021","Unknown","Unknown","East of England","Central Bedfordshire","75","70","32200","29670"
"In post","2021","Unknown","Unknown","East of England","Essex Haven Gateway","330","305","30460","29290"
"In post","2021","Unknown","Unknown","East of England","Essex Thames Gateway","715","635","28200","29290"
"In post","2021","Unknown","Unknown","East of England","Heart of Essex","150","140","29830","29290"
"In post","2021","Unknown","Unknown","East of England","Hertfordshire","805","740","30160","29290"
"In post","2021","Unknown","Unknown","East of England","Luton","180","165","26760","27570"
"In post","2021","Unknown","Unknown","East of England","North and West Norfolk","125","105","27310","27570"
"In post","2021","Unknown","Unknown","East of England","Norwich and East Norfolk","570","480","26280","27570"
"In post","2021","Unknown","Unknown","East of England","Peterborough","245","210","26570","27570"
"In post","2021","Unknown","Unknown","East of England","Southend-on-Sea","235","210","28570","29290"
"In post","2021","Unknown","Unknown","East of England","Suffolk","615","555","27010","27570"
"In post","2021","Unknown","Unknown","East of England","Thurrock","85","75","29720","29290"
"In post","2021","Unknown","Unknown","East of England","West Essex","135","125","29720","29290"
"In post","2021","Unknown","Unknown","London","Barking & Dagenham and Havering","460","425","30980","31060"
"In post","2021","Unknown","Unknown","London","Barnet","305","280","31360","31060"
"In post","2021","Unknown","Unknown","London","Bexley and Greenwich","390","365","31110","31060"
"In post","2021","Unknown","Unknown","London","Brent","255","240","30440","31060"
"In post","2021","Unknown","Unknown","London","Bromley","280","260","31150","31060"
"In post","2021","Unknown","Unknown","London","Camden and City of London","95","90","36880","31060"
"In post","2021","Unknown","Unknown","London","Croydon","270","255","33510","31060"
"In post","2021","Unknown","Unknown","London","Ealing","385","365","31340","31060"
"In post","2021","Unknown","Unknown","London","Enfield","275","255","30570","31060"
"In post","2021","Unknown","Unknown","London","Hackney and Newham","1200","1095","28960","31060"
"In post","2021","Unknown","Unknown","London","Haringey and Islington","455","420","30780","31060"
"In post","2021","Unknown","Unknown","London","Harrow and Hillingdon","505","470","30920","31060"
"In post","2021","Unknown","Unknown","London","Hounslow and Richmond upon Thames","285","265","30920","31060"
"In post","2021","Unknown","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","245","235","30780","31060"
"In post","2021","Unknown","Unknown","London","Lambeth","515","490","30980","31060"
"In post","2021","Unknown","Unknown","London","Lewisham and Southwark","410","395","30580","31060"
"In post","2021","Unknown","Unknown","London","Merton, Kingston upon Thames and Sutton","310","300","30840","31060"
"In post","2021","Unknown","Unknown","London","Redbridge and Waltham Forest","810","740","29180","31060"
"In post","2021","Unknown","Unknown","London","Tower Hamlets","395","370","32440","31060"
"In post","2021","Unknown","Unknown","London","Wandsworth","155","135","28860","31060"
"In post","2021","Unknown","Unknown","London","Westminster","2695","2605","45920","39960"
"In post","2021","Unknown","Unknown","North East (England)","Darlington","75","65","26420","27570"
"In post","2021","Unknown","Unknown","North East (England)","Durham CC","850","730","24890","23210"
"In post","2021","Unknown","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","790","690","25160","27570"
"In post","2021","Unknown","Unknown","North East (England)","Northumberland","200","175","27480","27570"
"In post","2021","Unknown","Unknown","North East (England)","South Teesside","630","565","25020","27570"
"In post","2021","Unknown","Unknown","North East (England)","Sunderland","1755","1520","25750","27570"
"In post","2021","Unknown","Unknown","North East (England)","Tyneside","5250","4715","28460","27570"
"In post","2021","Unknown","Unknown","North West (England)","Blackburn with Darwen","355","315","26610","27570"
"In post","2021","Unknown","Unknown","North West (England)","Blackpool","4895","4470","28740","27570"
"In post","2021","Unknown","Unknown","North West (England)","Cheshire East","155","135","27190","27570"
"In post","2021","Unknown","Unknown","North West (England)","Cheshire West and Chester","290","270","25160","27570"
"In post","2021","Unknown","Unknown","North West (England)","Chorley and West Lancashire","105","95","27710","27570"
"In post","2021","Unknown","Unknown","North West (England)","East Cumbria","95","85","27650","27570"
"In post","2021","Unknown","Unknown","North West (England)","East Lancashire","325","285","25420","27570"
"In post","2021","Unknown","Unknown","North West (England)","East Merseyside","720","630","26510","27570"
"In post","2021","Unknown","Unknown","North West (England)","Greater Manchester North East","755","690","26880","27570"
"In post","2021","Unknown","Unknown","North West (England)","Greater Manchester North West","1400","1235","24370","21010"
"In post","2021","Unknown","Unknown","North West (England)","Greater Manchester South East","855","780","24610","21010"
"In post","2021","Unknown","Unknown","North West (England)","Greater Manchester South West","645","590","25310","27570"
"In post","2021","Unknown","Unknown","North West (England)","Lancaster and Wyre","260","245","25730","27570"
"In post","2021","Unknown","Unknown","North West (England)","Liverpool","720","620","27230","27570"
"In post","2021","Unknown","Unknown","North West (England)","Manchester","1535","1445","32990","27570"
"In post","2021","Unknown","Unknown","North West (England)","Mid Lancashire","1745","1545","23840","21010"
"In post","2021","Unknown","Unknown","North West (England)","Sefton","1075","970","27500","27570"
"In post","2021","Unknown","Unknown","North West (England)","Warrington","495","440","25150","27570"
"In post","2021","Unknown","Unknown","North West (England)","West Cumbria","170","145","26010","27570"
"In post","2021","Unknown","Unknown","North West (England)","Wirral","1410","1210","24430","21010"
"In post","2021","Unknown","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","Overseas","300","295","47010","35750"
"In post","2021","Unknown","Unknown","Scotland","Aberdeen City and Aberdeenshire","815","760","33810","29190"
"In post","2021","Unknown","Unknown","Scotland","Angus and Dundee City","1385","1280","26400","22230"
"In post","2021","Unknown","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","90","85","28040","27570"
"In post","2021","Unknown","Unknown","Scotland","City of Edinburgh","6660","6375","42510","38540"
"In post","2021","Unknown","Unknown","Scotland","Clackmannanshire and Fife","410","360","26510","27570"
"In post","2021","Unknown","Unknown","Scotland","Dumfries and Galloway","135","120","28240","27570"
"In post","2021","Unknown","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","545","475","26630","27570"
"In post","2021","Unknown","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","355","315","25300","27570"
"In post","2021","Unknown","Unknown","Scotland","East Lothian and Midlothian","90","80","27460","27570"
"In post","2021","Unknown","Unknown","Scotland","Falkirk","1180","1020","25610","21010"
"In post","2021","Unknown","Unknown","Scotland","Glasgow City","5550","5165","33480","27570"
"In post","2021","Unknown","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","405","355","25310","27570"
"In post","2021","Unknown","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","350","315","28860","27570"
"In post","2021","Unknown","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","125","115","29080","27570"
"In post","2021","Unknown","Unknown","Scotland","Na h-Eileanan Siar","135","125","24170","21010"
"In post","2021","Unknown","Unknown","Scotland","North Lanarkshire","740","625","24110","21010"
"In post","2021","Unknown","Unknown","Scotland","Orkney Islands","30","30","31740","29190"
"In post","2021","Unknown","Unknown","Scotland","Perth and Kinross and Stirling","325","295","30160","27570"
"In post","2021","Unknown","Unknown","Scotland","Scottish Borders","405","370","29480","27570"
"In post","2021","Unknown","Unknown","Scotland","Shetland Islands","25","25","29560","27570"
"In post","2021","Unknown","Unknown","Scotland","South Ayrshire","205","190","28510","27570"
