"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","AA/AO","AA","30","[c]","19290","19560"
"New entrant CS","2021","Ministry of Defence","Devon","AA/AO","AO","25","[c]","22430","20920"
"New entrant CS","2021","Ministry of Defence","Devon","EO","EO","20","[c]","22720","21650"
"New entrant CS","2021","Ministry of Defence","Devon","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","SEO/HEO","HEO","15","[c]","33650","33000"
"New entrant CS","2021","Ministry of Defence","Devon","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Unknown","Unknown","25","[c]","28150","23020"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","AA/AO","AA","15","[c]","18980","18760"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","AA/AO","AO","60","[c]","20450","20170"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","EO","EO","30","[c]","25320","26510"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","SEO/HEO","HEO","25","[c]","32510","33290"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","SEO/HEO","SEO","10","[c]","42790","42510"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","AA/AO","AA","35","[c]","19130","19560"
"New entrant CS","2021","Ministry of Defence","East Anglia","AA/AO","AO","60","[c]","22520","20920"
"New entrant CS","2021","Ministry of Defence","East Anglia","EO","EO","35","[c]","27100","26350"
"New entrant CS","2021","Ministry of Defence","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","SEO/HEO","HEO","40","[c]","32740","33000"
"New entrant CS","2021","Ministry of Defence","East Anglia","SEO/HEO","SEO","15","[c]","40360","40000"
"New entrant CS","2021","Ministry of Defence","East Wales","AA/AO","AA","10","[c]","19240","19560"
"New entrant CS","2021","Ministry of Defence","East Wales","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","AO","10","[c]","24930","22230"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","EO","EO","15","[c]","26350","26350"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","AA/AO","AO","15","[c]","20890","20920"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","SEO/HEO","HEO","10","[c]","35760","33090"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","AA/AO","AO","15","[c]","24390","20920"
"New entrant CS","2021","Ministry of Defence","Essex","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","50","[c]","18250","19560"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","145","[c]","21650","20920"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","375","[c]","23200","24000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","15","[c]","77980","74500"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","90","[c]","54570","54000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","285","[c]","30530","30000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","230","[c]","41060","40000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","145","[c]","34470","27770"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","AA/AO","AO","40","[c]","21040","20920"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","AA","55","[c]","18900","19560"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","AO","135","[c]","24130","20920"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","EO","EO","145","[c]","26780","26350"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","G7","30","[c]","56360","53500"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","HEO","115","[c]","32450","33000"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","SEO","70","[c]","39960","40000"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","20","[c]","26840","20920"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","EO","10","[c]","22500","24950"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","AA/AO","AA","25","[c]","19260","19560"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - East","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - East","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","AA/AO","AA","20","[c]","21850","22650"
"New entrant CS","2021","Ministry of Defence","Inner London - West","AA/AO","AO","55","[c]","27380","25390"
"New entrant CS","2021","Ministry of Defence","Inner London - West","EO","EO","50","[c]","29640","30200"
"New entrant CS","2021","Ministry of Defence","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","G6/G7","G7","10","[c]","58070","58550"
"New entrant CS","2021","Ministry of Defence","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","SEO/HEO","HEO","55","[c]","36690","37000"
"New entrant CS","2021","Ministry of Defence","Inner London - West","SEO/HEO","SEO","30","[c]","43510","44500"
"New entrant CS","2021","Ministry of Defence","Kent","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","AA/AO","AA","15","[c]","19560","19560"
"New entrant CS","2021","Ministry of Defence","Lancashire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","20","[c]","18820","18760"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","10","[c]","21090","20920"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","AA/AO","AA","35","[c]","19050","19560"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","AA/AO","AO","20","[c]","20910","20920"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","EO","EO","20","[c]","26590","26350"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","SEO/HEO","HEO","15","[c]","31030","33000"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","SEO/HEO","SEO","15","[c]","40870","41000"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Eastern Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","AA/AO","AA","15","[c]","18950","18760"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","AA/AO","AO","65","[c]","23150","20920"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","EO","EO","15","[c]","26810","26350"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","SEO/HEO","HEO","20","[c]","34230","33300"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","AA/AO","AA","25","[c]","19840","19560"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","EO","EO","20","[c]","24420","27950"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","SEO/HEO","HEO","20","[c]","36220","33000"
"New entrant CS","2021","Ministry of Defence","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","AA/AO","AA","10","[c]","19170","19560"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","AA/AO","AO","15","[c]","20910","20920"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","EO","EO","45","[c]","27250","27120"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","HEO","15","[c]","33130","33000"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","EO","EO","20","[c]","18700","16780"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Tees Valley and Durham","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","AA/AO","AA","30","[c]","19530","19560"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","AA/AO","AO","60","[c]","23570","23540"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","SEO/HEO","HEO","20","[c]","32670","33000"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Unknown","Unknown","10","[c]","42440","41000"
"New entrant CS","2021","Ministry of Defence","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","AA/AO","AO","10","[c]","20940","20920"
"New entrant CS","2021","Ministry of Defence","West Midlands","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","SEO/HEO","SEO","10","[c]","41820","40000"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","35","[c]","20450","21270"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","20","[c]","26020","26050"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","10","[c]","47000","41020"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","20","[c]","30720","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","25","[c]","39990","40720"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","AA/AO","AO","10","[c]","26820","26870"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","EO","EO","45","[c]","27840","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","G6/G7","G7","45","[c]","54740","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SCS level","SCS level","10","[c]","93290","86950"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SEO/HEO","HEO","65","[c]","32540","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SEO/HEO","SEO","25","[c]","40810","39600"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","G6/G7","G7","10","[c]","48250","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
