"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Outside London","Female","35","[c]","33470","30710"
"Leaver Dept.","2021","Human Resources","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","London","Female","90","[c]","45920","50000"
"Leaver Dept.","2021","Legal","London","London","Male","55","[c]","47810","50250"
"Leaver Dept.","2021","Legal","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East Midlands (England)","Outside London","Female","70","[c]","22660","21170"
"Leaver Dept.","2021","No function","East Midlands (England)","Outside London","Male","45","[c]","25900","21170"
"Leaver Dept.","2021","No function","East of England","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","London","Female","1160","[c]","43700","38750"
"Leaver Dept.","2021","No function","London","London","Male","940","[c]","44170","38820"
"Leaver Dept.","2021","No function","North East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","North West (England)","Outside London","Female","85","[c]","24890","21110"
"Leaver Dept.","2021","No function","North West (England)","Outside London","Male","55","[c]","26830","21410"
"Leaver Dept.","2021","No function","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scotland","Outside London","Female","50","[c]","28110","23450"
"Leaver Dept.","2021","No function","Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","South East (England)","Outside London","Female","110","[c]","28830","26700"
"Leaver Dept.","2021","No function","South East (England)","Outside London","Male","95","[c]","28350","24430"
"Leaver Dept.","2021","No function","South West (England)","Outside London","Female","70","[c]","33600","30110"
"Leaver Dept.","2021","No function","South West (England)","Outside London","Male","60","[c]","34990","34460"
"Leaver Dept.","2021","No function","Unknown","Unknown","Female","330","[c]","34020","32000"
"Leaver Dept.","2021","No function","Unknown","Unknown","Male","275","[c]","35260","32000"
"Leaver Dept.","2021","No function","Wales","Outside London","Female","100","[c]","25910","21590"
"Leaver Dept.","2021","No function","Wales","Outside London","Male","75","[c]","28910","21590"
"Leaver Dept.","2021","No function","West Midlands (England)","Outside London","Female","125","[c]","24120","20650"
"Leaver Dept.","2021","No function","West Midlands (England)","Outside London","Male","95","[c]","24090","21250"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","Outside London","Female","70","[c]","31030","30040"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","London","Female","80","[c]","50140","52070"
"Leaver Dept.","2021","Project Delivery","London","London","Male","75","[c]","46900","45200"
"Leaver Dept.","2021","Project Delivery","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Outside London","Female","100","[c]","35710","31950"
"Leaver Dept.","2021","Project Delivery","South West (England)","Outside London","Male","130","[c]","35070","32460"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Female","60","[c]","26210","27570"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","Female","60","[c]","29290","27570"
"Leaver Dept.","2021","Unknown","East of England","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","London","Female","1095","[c]","43770","38980"
"Leaver Dept.","2021","Unknown","London","London","Male","885","[c]","42770","37320"
"Leaver Dept.","2021","Unknown","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","Female","295","[c]","26230","25000"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","Male","175","[c]","27660","27570"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Female","425","[c]","28360","27370"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Male","390","[c]","28480","27570"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","Female","250","[c]","28260","27570"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","Male","190","[c]","27730","27570"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Female","75","[c]","28330","27570"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Male","50","[c]","34200","29290"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Female","135","[c]","29830","27570"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Male","140","[c]","33270","27570"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Outside London","Female","145","[c]","28940","27570"
"Leaver Dept.","2021","Unknown","Wales","Outside London","Male","105","[c]","30800","27570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","Female","150","[c]","28340","27570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","Male","95","[c]","28210","27570"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Female","230","[c]","32120","27570"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Male","185","[c]","33500","30090"
"New entrant CS","2021","Analysis","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East of England","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","London","London","Female","330","[c]","36680","32540"
"New entrant CS","2021","Analysis","London","London","Male","380","[c]","36240","33210"
"New entrant CS","2021","Analysis","London","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North West (England)","Outside London","Female","35","[c]","33190","31810"
"New entrant CS","2021","Analysis","North West (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South East (England)","Outside London","Female","45","[c]","28320","29540"
"New entrant CS","2021","Analysis","South East (England)","Outside London","Male","50","[c]","30590","29540"
"New entrant CS","2021","Analysis","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South West (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wales","Outside London","Female","105","[c]","29710","29540"
"New entrant CS","2021","Analysis","Wales","Outside London","Male","80","[c]","27750","29540"
"New entrant CS","2021","Analysis","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","London","Female","155","[c]","56010","52750"
"New entrant CS","2021","Commercial","London","London","Male","155","[c]","65750","65000"
"New entrant CS","2021","Commercial","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Outside London","Male","40","[c]","45610","36500"
"New entrant CS","2021","Commercial","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Outside London","Female","35","[c]","31050","26350"
"New entrant CS","2021","Commercial","South East (England)","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Outside London","Female","50","[c]","35730","26670"
"New entrant CS","2021","Commercial","South West (England)","Outside London","Male","50","[c]","38880","36000"
"New entrant CS","2021","Commercial","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Outside London","Female","40","[c]","39230","35290"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Outside London","Male","35","[c]","39680","35900"
"New entrant CS","2021","Communications","East Midlands (England)","Outside London","Female","65","[c]","26190","25560"
"New entrant CS","2021","Communications","East Midlands (England)","Outside London","Male","75","[c]","26960","25560"
"New entrant CS","2021","Communications","East of England","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","London","Female","230","[c]","36440","33210"
"New entrant CS","2021","Communications","London","London","Male","150","[c]","38530","34710"
"New entrant CS","2021","Communications","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Outside London","Female","150","[c]","26460","25560"
"New entrant CS","2021","Communications","North East (England)","Outside London","Male","180","[c]","26370","25560"
"New entrant CS","2021","Communications","North West (England)","Outside London","Female","75","[c]","26750","25560"
"New entrant CS","2021","Communications","North West (England)","Outside London","Male","120","[c]","26960","25560"
"New entrant CS","2021","Communications","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Outside London","Female","50","[c]","29360","25560"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Outside London","Male","55","[c]","29430","25560"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","London","Male","40","[c]","34450","32000"
"New entrant CS","2021","Counter Fraud","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Outside London","Female","170","[c]","20270","20140"
"New entrant CS","2021","Debt","North East (England)","Outside London","Male","150","[c]","20500","20140"
"New entrant CS","2021","Debt","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
