"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Blackpool","EO","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA/AO","AO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","EO","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Brent","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Brent","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA/AO","AO","Heterosexual / straight","50","[c]","20530","20340"
"Leaver CS","2021","Bristol, City of","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA/AO","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","EO","EO","Heterosexual / straight","35","[c]","26190","27530"
"Leaver CS","2021","Bristol, City of","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","EO","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO/HEO","HEO","Heterosexual / straight","30","[c]","32000","31700"
"Leaver CS","2021","Bristol, City of","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA/AO","AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","EO","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA/AO","AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
