"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","EO","Female","50","[c]","28360","27500"
"Leaver Dept.","2021","Declared disabled","London","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","G7","Female","60","[c]","54870","53410"
"Leaver Dept.","2021","Declared disabled","London","G7","Male","40","[c]","55020","54070"
"Leaver Dept.","2021","Declared disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","HEO","Female","55","[c]","34100","34060"
"Leaver Dept.","2021","Declared disabled","London","HEO","Male","60","[c]","33760","33930"
"Leaver Dept.","2021","Declared disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","AA","Male","[c]","[c]","[c]","[c]"
