"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Food Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","East Midlands (England)","Lincolnshire","20","15","[c]","[c]"
"In post","2021","White","Food Standards Agency","East Midlands (England)","South and West Derbyshire","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","East of England","Bedford","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","East of England","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","East of England","Heart of Essex","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","East of England","Suffolk","20","20","[c]","[c]"
"In post","2021","White","Food Standards Agency","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","London","Westminster","330","325","43360","40960"
"In post","2021","White","Food Standards Agency","North East (England)","Durham CC","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","East Lancashire","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","Greater Manchester South East","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","Mid Lancashire","20","20","[c]","[c]"
"In post","2021","White","Food Standards Agency","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Northern Ireland","Belfast","75","75","38440","37910"
"In post","2021","White","Food Standards Agency","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","South West (England)","Devon CC","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","South West (England)","Gloucestershire","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","South West (England)","Somerset","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","90","90","40630","37910"
"In post","2021","White","Food Standards Agency","Wales","Central Valleys","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Wales","South West Wales","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Birmingham","55","55","39280","37910"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Dudley","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Shropshire CC","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Staffordshire CC","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Telford and Wrekin","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Warwickshire","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","10","5","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","10","10","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Yorkshire and The Humber","York","215","210","38530","37350"
"In post","2021","White","Foreign, Commonwealth and Development Office","London","Westminster","2715","2645","51590","50350"
"In post","2021","White","Foreign, Commonwealth and Development Office","Overseas","Overseas","1655","1650","52530","53470"
"In post","2021","White","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","645","620","41440","38500"
"In post","2021","White","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","860","830","37040","32190"
"In post","2021","White","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","80","75","33860","28680"
"In post","2021","White","HM Land Registry","East Midlands (England)","Leicester","170","155","30640","27130"
"In post","2021","White","HM Land Registry","East Midlands (England)","Nottingham","435","390","32610","27130"
"In post","2021","White","HM Land Registry","East of England","Peterborough","205","185","32400","27130"
"In post","2021","White","HM Land Registry","London","Croydon","205","195","42740","37290"
"In post","2021","White","HM Land Registry","North East (England)","Durham CC","565","510","29030","27130"
"In post","2021","White","HM Land Registry","North West (England)","Mid Lancashire","310","280","29870","27130"
"In post","2021","White","HM Land Registry","North West (England)","Wirral","380","330","30620","27130"
"In post","2021","White","HM Land Registry","South West (England)","Dorset CC","205","180","30190","27130"
"In post","2021","White","HM Land Registry","South West (England)","Gloucestershire","230","195","31300","27130"
"In post","2021","White","HM Land Registry","South West (England)","Plymouth","685","625","35480","33840"
"In post","2021","White","HM Land Registry","Wales","Swansea","600","535","29300","27130"
"In post","2021","White","HM Land Registry","West Midlands (England)","Coventry","185","170","31550","27130"
"In post","2021","White","HM Land Registry","West Midlands (England)","Telford and Wrekin","245","220","30080","27130"
"In post","2021","White","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","275","245","29330","27130"
"In post","2021","White","HM Revenue and Customs","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","East Midlands (England)","Leicester","135","115","29600","28130"
"In post","2021","White","HM Revenue and Customs","East Midlands (England)","Lincolnshire","25","25","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","East Midlands (England)","Nottingham","2060","1925","34970","31810"
"In post","2021","White","HM Revenue and Customs","East Midlands (England)","West Northamptonshire","5","5","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","East of England","Cambridgeshire CC","25","20","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","East of England","Essex Haven Gateway","40","40","33680","31100"
"In post","2021","White","HM Revenue and Customs","East of England","Hertfordshire","20","20","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","East of England","Norwich and East Norfolk","25","25","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","East of England","Peterborough","30","30","35170","31810"
"In post","2021","White","HM Revenue and Customs","East of England","Southend-on-Sea","700","620","33700","31810"
"In post","2021","White","HM Revenue and Customs","East of England","Suffolk","395","365","29870","28130"
"In post","2021","White","HM Revenue and Customs","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","London","Brent","55","50","40910","37380"
"In post","2021","White","HM Revenue and Customs","London","Camden and City of London","635","610","41150","36160"
"In post","2021","White","HM Revenue and Customs","London","Croydon","1135","1070","42230","36240"
"In post","2021","White","HM Revenue and Customs","London","Ealing","10","10","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","London","Hackney and Newham","590","550","43490","39800"
"In post","2021","White","HM Revenue and Customs","London","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","London","Tower Hamlets","660","630","52330","50110"
"In post","2021","White","HM Revenue and Customs","London","Westminster","865","825","58600","59160"
"In post","2021","White","HM Revenue and Customs","North East (England)","Durham CC","565","505","24250","21400"
"In post","2021","White","HM Revenue and Customs","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","North East (England)","Sunderland","1875","1535","24510","21440"
"In post","2021","White","HM Revenue and Customs","North East (England)","Tyneside","5455","4930","30240","25560"
"In post","2021","White","HM Revenue and Customs","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","North West (England)","Greater Manchester South West","2155","2005","32920","31810"
"In post","2021","White","HM Revenue and Customs","North West (England)","Lancaster and Wyre","15","15","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","North West (England)","Liverpool","1825","1690","32290","31810"
"In post","2021","White","HM Revenue and Customs","North West (England)","Manchester","1195","1125","35800","31810"
"In post","2021","White","HM Revenue and Customs","North West (England)","Mid Lancashire","1160","1030","29230","25560"
"In post","2021","White","HM Revenue and Customs","North West (England)","Sefton","1815","1630","28500","25560"
"In post","2021","White","HM Revenue and Customs","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Northern Ireland","Belfast","1425","1320","29730","26730"
"In post","2021","White","HM Revenue and Customs","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Scotland","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Scotland","Angus and Dundee City","175","155","24740","21440"
"In post","2021","White","HM Revenue and Customs","Scotland","City of Edinburgh","1325","1245","30130","27230"
"In post","2021","White","HM Revenue and Customs","Scotland","Glasgow City","1110","1010","31260","31810"
"In post","2021","White","HM Revenue and Customs","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Scotland","North Lanarkshire","1215","1055","25920","21440"
"In post","2021","White","HM Revenue and Customs","Scotland","South Lanarkshire","1465","1250","26440","25560"
"In post","2021","White","HM Revenue and Customs","Scotland","West Lothian","15","15","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","South East (England)","Berkshire","195","180","34910","32520"
"In post","2021","White","HM Revenue and Customs","South East (England)","East Kent","160","145","30190","28130"
"In post","2021","White","HM Revenue and Customs","South East (England)","East Sussex CC","30","25","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","South East (England)","Medway","10","10","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","South East (England)","Mid Kent","25","25","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","South East (England)","Milton Keynes","45","45","23380","20140"
"In post","2021","White","HM Revenue and Customs","South East (England)","Oxfordshire","20","20","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","South East (England)","Portsmouth","655","575","28860","25560"
"In post","2021","White","HM Revenue and Customs","South East (England)","Southampton","70","65","34720","32100"
"In post","2021","White","HM Revenue and Customs","South East (England)","West Sussex (South West)","465","410","32410","28130"
"In post","2021","White","HM Revenue and Customs","South West (England)","Bristol, City of","935","880","36180","31810"
"In post","2021","White","HM Revenue and Customs","South West (England)","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","South West (England)","Devon CC","55","50","36130","33250"
"In post","2021","White","HM Revenue and Customs","South West (England)","Plymouth","235","220","25320","21100"
"In post","2021","White","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","2820","2595","28850","25560"
"In post","2021","White","HM Revenue and Customs","Wales","Flintshire and Wrexham","70","65","40260","41280"
"In post","2021","White","HM Revenue and Customs","Wales","Gwynedd","15","10","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Wales","South West Wales","5","5","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Wales","Swansea","65","60","31760","27080"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Birmingham","1350","1240","34130","31810"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Dudley","20","20","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Solihull","90","85","34140","31810"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","45","40","35140","32860"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","565","520","39930","38630"
"In post","2021","White","HM Revenue and Customs","West Midlands (England)","Wolverhampton","10","10","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Yorkshire and The Humber","Bradford","1015","890","30740","25560"
"In post","2021","White","HM Revenue and Customs","Yorkshire and The Humber","Calderdale and Kirklees","70","60","27820","24500"
"In post","2021","White","HM Revenue and Customs","Yorkshire and The Humber","Kingston upon Hull, City of","50","45","32840","31100"
"In post","2021","White","HM Revenue and Customs","Yorkshire and The Humber","Leeds","1515","1420","34270","31810"
"In post","2021","White","HM Revenue and Customs","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Yorkshire and The Humber","Sheffield","75","70","36600","33250"
"In post","2021","White","HM Treasury","East Midlands (England)","Nottingham","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","East of England","Norwich and East Norfolk","60","55","30260","23780"
"In post","2021","White","HM Treasury","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","London","Camden and City of London","105","105","62120","54840"
"In post","2021","White","HM Treasury","London","Croydon","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","London","Westminster","1495","1455","49800","52500"
"In post","2021","White","HM Treasury","North East (England)","Darlington","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","North East (England)","Tyneside","15","15","[c]","[c]"
"In post","2021","White","HM Treasury","North West (England)","Blackpool","15","15","[c]","[c]"
"In post","2021","White","HM Treasury","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","North West (England)","Liverpool","10","10","[c]","[c]"
"In post","2021","White","HM Treasury","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","North West (England)","Sefton","15","15","[c]","[c]"
"In post","2021","White","HM Treasury","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","South East (England)","Berkshire","10","10","[c]","[c]"
"In post","2021","White","HM Treasury","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","South West (England)","Bristol, City of","10","10","[c]","[c]"
"In post","2021","White","HM Treasury","South West (England)","Plymouth","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","South West (England)","Swindon","15","15","[c]","[c]"
"In post","2021","White","HM Treasury","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","Wales","Swansea","20","15","[c]","[c]"
"In post","2021","White","HM Treasury","West Midlands (England)","Birmingham","15","10","[c]","[c]"
"In post","2021","White","HM Treasury","West Midlands (England)","Coventry","5","5","[c]","[c]"
"In post","2021","White","HM Treasury","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","Yorkshire and The Humber","Leeds","35","35","43770","39980"
"In post","2021","White","HM Treasury","Yorkshire and The Humber","Sheffield","15","15","[c]","[c]"
"In post","2021","White","HM Treasury","Yorkshire and The Humber","York","10","10","[c]","[c]"
"In post","2021","White","Home Office","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","East Midlands (England)","Leicestershire CC and Rutland","135","125","28320","25690"
"In post","2021","White","Home Office","East Midlands (England)","Lincolnshire","15","15","[c]","[c]"
"In post","2021","White","Home Office","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","East of England","Bedford","80","75","29460","26160"
"In post","2021","White","Home Office","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","East of England","Essex Haven Gateway","115","110","25860","25220"
"In post","2021","White","Home Office","East of England","Essex Thames Gateway","30","25","27090","25310"
"In post","2021","White","Home Office","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","East of England","Hertfordshire","5","5","[c]","[c]"
"In post","2021","White","Home Office","East of England","Luton","95","70","29360","27370"
"In post","2021","White","Home Office","East of England","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2021","White","Home Office","East of England","Peterborough","320","290","25300","21430"
"In post","2021","White","Home Office","East of England","Suffolk","205","195","25910","25400"
"In post","2021","White","Home Office","East of England","Thurrock","185","180","25110","24890"
"In post","2021","White","Home Office","East of England","West Essex","310","265","29090","27370"
"In post","2021","White","Home Office","London","Barnet","60","60","45490","44970"
"In post","2021","White","Home Office","London","Camden and City of London","125","120","36210","31520"
"In post","2021","White","Home Office","London","Croydon","2550","2430","42000","36620"
"In post","2021","White","Home Office","London","Hackney and Newham","40","35","36150","30980"
"In post","2021","White","Home Office","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","London","Harrow and Hillingdon","850","715","32870","30500"
"In post","2021","White","Home Office","London","Hounslow and Richmond upon Thames","195","180","32680","30500"
"In post","2021","White","Home Office","London","Kensington & Chelsea and Hammersmith & Fulham","5","5","[c]","[c]"
"In post","2021","White","Home Office","London","Lambeth","80","80","45320","37660"
"In post","2021","White","Home Office","London","Lewisham and Southwark","110","105","35400","29080"
"In post","2021","White","Home Office","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","London","Westminster","2475","2415","52430","56780"
"In post","2021","White","Home Office","North East (England)","Darlington","5","5","[c]","[c]"
"In post","2021","White","Home Office","North East (England)","Durham CC","850","715","24300","21430"
"In post","2021","White","Home Office","North East (England)","South Teesside","75","75","25840","25260"
"In post","2021","White","Home Office","North East (England)","Tyneside","210","200","27910","25400"
"In post","2021","White","Home Office","North West (England)","Greater Manchester South West","635","615","32900","30820"
"In post","2021","White","Home Office","North West (England)","Liverpool","3965","3655","26410","24890"
"In post","2021","White","Home Office","North West (England)","Manchester","515","495","28410","25410"
"In post","2021","White","Home Office","North West (England)","Sefton","1085","980","25090","21430"
"In post","2021","White","Home Office","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2021","White","Home Office","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","Northern Ireland","Belfast","395","355","25000","21430"
"In post","2021","White","Home Office","Northern Ireland","Lisburn and Castlereagh","65","65","27070","25310"
"In post","2021","White","Home Office","Overseas","Overseas","220","215","28480","27370"
"In post","2021","White","Home Office","Scotland","Aberdeen City and Aberdeenshire","30","25","26930","25310"
"In post","2021","White","Home Office","Scotland","City of Edinburgh","130","125","27740","25440"
"In post","2021","White","Home Office","Scotland","Glasgow City","590","545","26930","24890"
"In post","2021","White","Home Office","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","110","105","28900","26770"
"In post","2021","White","Home Office","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2021","White","Home Office","Scotland","South Lanarkshire","10","10","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","Berkshire","15","15","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","East Kent","1950","1770","27240","25310"
"In post","2021","White","Home Office","South East (England)","East Sussex CC","40","35","26190","26540"
"In post","2021","White","Home Office","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","Mid Kent","10","10","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","Milton Keynes","15","15","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","North Hampshire","15","10","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","Oxfordshire","10","10","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","Portsmouth","355","340","28830","26410"
"In post","2021","White","Home Office","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","South East (England)","Southampton","65","60","27440","25310"
"In post","2021","White","Home Office","South East (England)","West Sussex (North East)","495","425","29030","27720"
"In post","2021","White","Home Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","160","150","26990","25310"
"In post","2021","White","Home Office","South West (England)","Bournemouth and Poole","70","60","27640","26410"
"In post","2021","White","Home Office","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","South West (England)","Dorset CC","5","5","[c]","[c]"
"In post","2021","White","Home Office","South West (England)","Plymouth","75","70","28710","25310"
"In post","2021","White","Home Office","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","Wales","Cardiff and Vale of Glamorgan","285","275","29100","25420"
"In post","2021","White","Home Office","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","Wales","Isle of Anglesey","40","40","26300","25040"
"In post","2021","White","Home Office","Wales","Monmouthshire and Newport","180","155","25250","21430"
"In post","2021","White","Home Office","Wales","South West Wales","30","30","26750","25270"
"In post","2021","White","Home Office","Wales","Swansea","10","10","[c]","[c]"
"In post","2021","White","Home Office","West Midlands (England)","Birmingham","65","60","31470","27020"
"In post","2021","White","Home Office","West Midlands (England)","Solihull","430","400","28810","26160"
"In post","2021","White","Home Office","West Midlands (England)","Stoke-on-Trent","15","15","[c]","[c]"
"In post","2021","White","Home Office","West Midlands (England)","Warwickshire","75","70","25530","21430"
"In post","2021","White","Home Office","West Midlands (England)","Worcestershire","10","10","[c]","[c]"
"In post","2021","White","Home Office","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","35","35","27780","26160"
"In post","2021","White","Home Office","Yorkshire and The Humber","Kingston upon Hull, City of","105","100","26850","25310"
"In post","2021","White","Home Office","Yorkshire and The Humber","Leeds","550","515","29420","26160"
"In post","2021","White","Home Office","Yorkshire and The Humber","North and North East Lincolnshire","100","95","26890","25220"
"In post","2021","White","Home Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","Yorkshire and The Humber","Sheffield","1905","1740","28280","25040"
"In post","2021","White","Ministry of Defence","East Midlands (England)","Derby","45","45","35620","37850"
"In post","2021","White","Ministry of Defence","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Defence","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Defence","East Midlands (England)","Leicestershire CC and Rutland","270","260","28120","21740"
"In post","2021","White","Ministry of Defence","East Midlands (England)","Lincolnshire","1005","975","27370","22290"
"In post","2021","White","Ministry of Defence","East Midlands (England)","North Nottinghamshire","40","40","33080","31580"
"In post","2021","White","Ministry of Defence","East Midlands (England)","Nottingham","10","10","[c]","[c]"
"In post","2021","White","Ministry of Defence","East Midlands (England)","South Nottinghamshire","100","95","25190","21760"
"In post","2021","White","Ministry of Defence","East Midlands (England)","West Northamptonshire","45","40","31180","33000"
"In post","2021","White","Ministry of Defence","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Defence","East of England","Breckland and South Norfolk","20","20","[c]","[c]"
"In post","2021","White","Ministry of Defence","East of England","Cambridgeshire CC","935","910","34530","33300"
"In post","2021","White","Ministry of Defence","East of England","Central Bedfordshire","300","295","30610","26930"
"In post","2021","White","Ministry of Defence","East of England","Essex Haven Gateway","435","420","34060","30620"
"In post","2021","White","Ministry of Defence","East of England","Heart of Essex","10","10","[c]","[c]"
"In post","2021","White","Ministry of Defence","East of England","Hertfordshire","260","255","41510","37640"
"In post","2021","White","Ministry of Defence","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Defence","East of England","North and West Norfolk","355","340","27080","22080"
"In post","2021","White","Ministry of Defence","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2021","White","Ministry of Defence","East of England","Peterborough","135","130","24210","21040"
"In post","2021","White","Ministry of Defence","East of England","Southend-on-Sea","15","10","[c]","[c]"
"In post","2021","White","Ministry of Defence","East of England","Suffolk","560","535","25230","21580"
"In post","2021","White","Ministry of Defence","East of England","West Essex","50","50","23430","20280"
"In post","2021","White","Ministry of Defence","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Defence","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Defence","London","Bexley and Greenwich","85","80","34340","33950"
"In post","2021","White","Ministry of Defence","London","Camden and City of London","80","80","36900","37000"
"In post","2021","White","Ministry of Defence","London","Croydon","5","5","[c]","[c]"
"In post","2021","White","Ministry of Defence","London","Ealing","5","5","[c]","[c]"
"In post","2021","White","Ministry of Defence","London","Hackney and Newham","5","5","[c]","[c]"
