"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Glasgow City","25","25","36010","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Perth and Kinross and Stirling","5","5","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Berkshire","45","45","47480","41460"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Buckinghamshire CC","140","135","39140","35300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Central Hampshire","540","530","39310","40000"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Medway","10","10","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","North Hampshire","55","55","32520","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Oxfordshire","90","90","38800","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Portsmouth","240","240","40620","40580"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","South Hampshire","35","35","35940","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","West Surrey","20","20","36320","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","495","475","42380","40580"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","20","20","30650","33000"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Devon CC","20","20","35570","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Dorset CC","45","45","30840","26930"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire","25","25","35890","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Plymouth","65","65","37920","40000"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Somerset","15","15","36540","35480"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Swindon","10","10","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Wiltshire","795","765","38680","33630"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Unknown","25","25","39740","39530"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","20","20","31730","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Isle of Anglesey","10","10","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Powys","10","10","29620","26670"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Birmingham","55","50","42940","40580"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire CC","50","45","29620","26930"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Staffordshire CC","150","145","39450","33460"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Telford and Wrekin","25","25","33950","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","80","80","35290","33300"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","York","15","15","35240","34880"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Westminster","65","65","50610","47560"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","Birmingham","30","30","41850","48200"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","Nottingham","15","15","36790","35470"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","London","Tower Hamlets","110","110","39340","36800"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","London","Westminster","85","85","47660","43880"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","Manchester","10","10","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands (England)","Birmingham","5","5","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Leeds","90","85","34310","29400"
"In post","2021","Project Delivery","National Crime Agency","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","London","Lambeth","20","20","52040","48900"
"In post","2021","Project Delivery","National Crime Agency","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","North West (England)","Warrington","25","20","42890","36740"
"In post","2021","Project Delivery","National Crime Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","South East (England)","West Sussex (North East)","5","5","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","48670","45650"
"In post","2021","Project Delivery","National Crime Agency","West Midlands (England)","Birmingham","10","10","44420","45480"
"In post","2021","Project Delivery","National Crime Agency","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2021","Project Delivery","National Savings and Investments","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Savings and Investments","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Savings and Investments","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Westminster","5","5","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","10","10","37980","32010"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","10","10","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","5","5","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Gas and Electricity Markets","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Gas and Electricity Markets","Scotland","Glasgow City","10","10","46880","43670"
"In post","2021","Project Delivery","Office of Rail and Road","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Planning Inspectorate","South West (England)","Bristol, City of","15","10","43900","40720"
"In post","2021","Project Delivery","Queen Elizabeth II Centre","London","Westminster","20","20","37120","34090"
"In post","2021","Project Delivery","Registers of Scotland","Scotland","City of Edinburgh","15","15","40010","42890"
"In post","2021","Project Delivery","Rural Payments Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","North East (England)","Tyneside","35","35","40540","37230"
"In post","2021","Project Delivery","Rural Payments Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","North West (England)","East Cumbria","25","20","35540","35900"
"In post","2021","Project Delivery","Rural Payments Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","North West (England)","West Cumbria","15","10","35480","36520"
"In post","2021","Project Delivery","Rural Payments Agency","South East (England)","Berkshire","15","10","42730","39160"
"In post","2021","Project Delivery","Rural Payments Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","South West (England)","Devon CC","20","20","38000","37230"
"In post","2021","Project Delivery","Rural Payments Agency","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","Yorkshire and The Humber","York","15","15","37250","36520"
"In post","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","Aberdeen City and Aberdeenshire","15","10","30990","28630"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","Caithness and Sutherland and Ross and Cromarty","20","20","32030","30160"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","City of Edinburgh","50","50","43940","43940"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","Dumfries and Galloway","15","15","30340","26530"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","Perth and Kinross and Stirling","25","20","30330","28120"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","Scottish Borders","10","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Forestry","Scotland","South Lanarkshire","20","20","31090","30160"
"In post","2021","Project Delivery","Scottish Prison Service","Scotland","City of Edinburgh","15","10","52110","51660"
"In post","2021","Project Delivery","Serious Fraud Office","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Submarine Delivery Agency","East Midlands (England)","Derby","10","10","42080","43500"
"In post","2021","Project Delivery","Submarine Delivery Agency","North West (England)","West Cumbria","125","125","43530","41610"
"In post","2021","Project Delivery","Submarine Delivery Agency","Overseas","Overseas","20","20","39230","38920"
"In post","2021","Project Delivery","Submarine Delivery Agency","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Submarine Delivery Agency","Scotland","Clackmannanshire and Fife","20","20","46070","42560"
"In post","2021","Project Delivery","Submarine Delivery Agency","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","55","55","36770","39100"
"In post","2021","Project Delivery","Submarine Delivery Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Submarine Delivery Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","970","955","42610","39990"
"In post","2021","Project Delivery","Submarine Delivery Agency","South West (England)","Plymouth","90","90","37230","37810"
"In post","2021","Project Delivery","Submarine Delivery Agency","South West (England)","Wiltshire","20","20","46150","45440"
"In post","2021","Project Delivery","UK Export Finance","London","Westminster","15","15","48190","41920"
"In post","2021","Project Delivery","UK Hydrographic Office","South West (England)","Somerset","5","5","[c]","[c]"
"In post","2021","Project Delivery","UK Intellectual Property Office","Wales","Monmouthshire and Newport","35","30","48390","41000"
"In post","2021","Project Delivery","UK Space Agency","London","Westminster","115","110","47120","40220"
"In post","2021","Project Delivery","UK Space Agency","South East (England)","Oxfordshire","5","5","[c]","[c]"
"In post","2021","Project Delivery","UK Space Agency","South West (England)","Swindon","95","95","46440","49080"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","London","Westminster","15","15","40950","39030"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","South East (England)","South Hampshire","105","105","38510","36030"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Wales","Monmouthshire and Newport","110","105","42290","38750"
"In post","2021","Project Delivery","Valuation Office Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","London","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","London","Tower Hamlets","20","20","48260","45870"
"In post","2021","Project Delivery","Valuation Office Agency","North East (England)","Durham CC","5","5","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","North West (England)","Manchester","10","10","43280","37300"
"In post","2021","Project Delivery","Valuation Office Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","Yorkshire and The Humber","Leeds","10","10","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","West Midlands (England)","Birmingham","10","10","46190","44520"
"In post","2021","Project Delivery","Wilton Park","South East (England)","West Sussex (North East)","35","30","38500","31360"
"In post","2021","Property","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","London","Tower Hamlets","35","30","57310","54700"
"In post","2021","Property","Cabinet Office (excl. agencies)","London","Westminster","35","35","50190","54700"
"In post","2021","Property","Cabinet Office (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Leeds","15","15","42960","42220"
"In post","2021","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Property","Companies House","Wales","Cardiff and Vale of Glamorgan","10","5","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","15","15","28630","25200"
"In post","2021","Property","Defence Electronics and Components Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","215","210","39690","37080"
"In post","2021","Property","Defence Equipment and Support","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","South East (England)","West Kent","5","5","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","South West (England)","Wiltshire","25","25","45130","46080"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","10","10","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","London","Westminster","5","5","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","London","Westminster","70","70","56060","61230"
"In post","2021","Property","Department for Education (excl. agencies)","North East (England)","Darlington","30","30","37280","36500"
"In post","2021","Property","Department for Education (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","North West (England)","Manchester","55","50","46200","50130"
"In post","2021","Property","Department for Education (excl. agencies)","South West (England)","Bristol, City of","10","10","53350","50630"
"In post","2021","Property","Department for Education (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","West Midlands (England)","Coventry","30","30","48310","50130"
"In post","2021","Property","Department for Education (excl. agencies)","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","40","40","47710","50130"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire","10","10","29340","27100"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","10","10","32380","30040"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Hertfordshire","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Peterborough","15","15","34440","35900"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Suffolk","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","30","30","46400","39050"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Darlington","10","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","20","20","39470","35900"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","10","10","33420","33070"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","15","15","37930","33660"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Central Hampshire","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Oxfordshire","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Kent","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","35","35","53810","53530"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Sussex (South West)","10","10","40420","36750"
