"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Property","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Defence (excl. agencies)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Scottish Prison Service","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Valuation Office Agency","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Valuation Office Agency","Outside London","65","[c]","23950","24360"
"Leaver CS","2021","Unknown","Security","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Cabinet Office (excl. agencies)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Cabinet Office (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Department for International Development","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Ministry of Defence (excl. agencies)","Outside London","90","[c]","27070","23540"
"Leaver CS","2021","Unknown","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Accountant in Bankruptcy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education (excl. agencies)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","London","145","[c]","32400","31060"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","525","[c]","25800","27570"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Education Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Food Standards Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Government Property Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","London","175","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","1270","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office (incl. agencies)","London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office (incl. agencies)","Outside London","50","[c]","24040","21430"
"Leaver CS","2021","Unknown","Unknown","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","London","60","[c]","47470","40130"
"Leaver CS","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Outside London","215","[c]","30790","28910"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Overseas","65","[c]","37470","36960"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","National Records of Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Royal Fleet Auxiliary","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Unknown","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government (excl. agencies)","Outside London","125","[c]","40710","33620"
"Leaver CS","2021","Unknown","Unknown","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Social Security Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Transport Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","UK Space Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Veterinary Medicines Directorate","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Centre for Environment, Fisheries and Aquaculture Science","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Cabinet Office (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","UK Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
