"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Tees Valley and Durham","South Teesside","Outside London","50","50","25310","24880"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2465","2460","37220","32700"
"In post","2021","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","745","730","30860","30930"
"In post","2021","Unknown","West Central Scotland","Glasgow City","Outside London","2800","2635","33790","30650"
"In post","2021","Unknown","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","310","285","30260","29350"
"In post","2021","Unknown","West Central Scotland","North Lanarkshire","Outside London","755","680","27100","25560"
"In post","2021","Unknown","West Midlands","Birmingham","Outside London","2310","2200","30920","26310"
"In post","2021","Unknown","West Midlands","Coventry","Outside London","355","345","37390","33610"
"In post","2021","Unknown","West Midlands","Dudley","Outside London","70","70","23990","21010"
"In post","2021","Unknown","West Midlands","Sandwell","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","West Midlands","Solihull","Outside London","60","60","31000","25560"
"In post","2021","Unknown","West Midlands","Walsall","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","West Midlands","Wolverhampton","Outside London","50","45","24620","21950"
"In post","2021","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","60","60","31930","32770"
"In post","2021","Unknown","West Wales and The Valleys","Central Valleys","Outside London","105","100","37870","32540"
"In post","2021","Unknown","West Wales and The Valleys","Conwy and Denbighshire","Outside London","40","35","31780","28850"
"In post","2021","Unknown","West Wales and The Valleys","Gwent Valleys","Outside London","50","45","25550","27570"
"In post","2021","Unknown","West Wales and The Valleys","Gwynedd","Outside London","30","25","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","Isle of Anglesey","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","South West Wales","Outside London","100","95","27030","24880"
"In post","2021","Unknown","West Wales and The Valleys","Swansea","Outside London","1115","1030","25260","21590"
"In post","2021","Unknown","West Yorkshire","Bradford","Outside London","605","550","25690","21440"
"In post","2021","Unknown","West Yorkshire","Calderdale and Kirklees","Outside London","85","80","24880","26280"
"In post","2021","Unknown","West Yorkshire","Leeds","Outside London","2570","2490","32550","27570"
"In post","2021","Unknown","West Yorkshire","Wakefield","Outside London","205","200","29760","27570"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Bedford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Luton","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Warrington","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","West Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Derby","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Devon CC","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Plymouth","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Bournemouth and Poole","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Dorset CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Somerset","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Breckland and South Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Cambridgeshire CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Norwich and East Norfolk","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Peterborough","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Suffolk","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Flintshire and Wrexham","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Monmouthshire and Newport","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Angus and Dundee City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","City of Edinburgh","Outside London","60","[c]","29100","28300"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Falkirk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Perth and Kinross and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","West Lothian","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Essex Thames Gateway","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Southend-on-Sea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","West Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","70","[c]","30330","31370"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","50","[c]","31970","26670"
"Leaver CS","2021","Declared disabled","Greater Manchester","Greater Manchester North East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Greater Manchester North West","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Greater Manchester South East","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Greater Manchester South West","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Manchester","Outside London","50","[c]","34030","27470"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","North Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Portsmouth","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","South Hampshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Southampton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","Hackney and Newham","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","Haringey and Islington","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","Lambeth","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","Tower Hamlets","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","Camden and City of London","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","Westminster","London","180","[c]","45550","40080"
"Leaver CS","2021","Declared disabled","Kent","East Kent","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Kent Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Medway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Mid Kent","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Blackpool","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Chorley and West Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Mid Lancashire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","East Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","Liverpool","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","Sefton","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","Wirral","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","North Yorkshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","York","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Belfast","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Derry City and Strabane","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Sunderland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Tyneside","Outside London","110","[c]","26370","21010"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Bexley and Greenwich","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","Bromley","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","Croydon","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Barnet","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Brent","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Ealing","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Shropshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Yorkshire","Sheffield","Outside London","65","[c]","28840","26120"
"Leaver CS","2021","Declared disabled","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","South Lanarkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","East Sussex CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","West Sussex (South West)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","Durham CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","South Teesside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Central Scotland","Glasgow City","Outside London","50","[c]","26890","22080"
"Leaver CS","2021","Declared disabled","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Central Scotland","North Lanarkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Birmingham","Outside London","55","[c]","27840","25450"
"Leaver CS","2021","Declared disabled","West Midlands","Coventry","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Dudley","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Sandwell","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Solihull","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Walsall","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Wolverhampton","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Central Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Conwy and Denbighshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Gwynedd","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Swansea","Outside London","75","[c]","21580","21590"
"Leaver CS","2021","Declared disabled","West Yorkshire","Bradford","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Yorkshire","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Yorkshire","Leeds","Outside London","50","[c]","28660","27570"
"Leaver CS","2021","Declared disabled","West Yorkshire","Wakefield","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Bedford","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","135","[c]","32630","27750"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Luton","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","75","[c]","36570","29290"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","100","[c]","31300","29930"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","95","[c]","36790","30680"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","110","[c]","29550","26320"
"Leaver CS","2021","Declared non-disabled","Cheshire","Cheshire East","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire","Cheshire West and Chester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire","Warrington","Outside London","50","[c]","25390","21010"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","50","[c]","26070","22080"
"Leaver CS","2021","Declared non-disabled","Cumbria","East Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cumbria","West Cumbria","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Derby","Outside London","45","[c]","23100","21010"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Nottingham","Outside London","205","[c]","28410","23200"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Devon","Devon CC","Outside London","265","[c]","24260","21010"
"Leaver CS","2021","Declared non-disabled","Devon","Plymouth","Outside London","85","[c]","29290","27130"
"Leaver CS","2021","Declared non-disabled","Devon","Torbay","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","Bournemouth and Poole","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","Dorset CC","Outside London","105","[c]","28290","27130"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","Somerset","Outside London","85","[c]","31180","27740"
"Leaver CS","2021","Declared non-disabled","East Anglia","Breckland and South Norfolk","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Anglia","Cambridgeshire CC","Outside London","115","[c]","40790","33300"
"Leaver CS","2021","Declared non-disabled","East Anglia","North and West Norfolk","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Anglia","Norwich and East Norfolk","Outside London","80","[c]","28180","21010"
"Leaver CS","2021","Declared non-disabled","East Anglia","Peterborough","Outside London","120","[c]","24350","21430"
"Leaver CS","2021","Declared non-disabled","East Anglia","Suffolk","Outside London","175","[c]","26690","24110"
"Leaver CS","2021","Declared non-disabled","East Wales","Cardiff and Vale of Glamorgan","Outside London","335","[c]","37460","28180"
"Leaver CS","2021","Declared non-disabled","East Wales","Flintshire and Wrexham","Outside London","195","[c]","25970","21010"
"Leaver CS","2021","Declared non-disabled","East Wales","Monmouthshire and Newport","Outside London","105","[c]","34450","27570"
"Leaver CS","2021","Declared non-disabled","East Wales","Powys","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","90","[c]","31680","28380"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","125","[c]","28180","27570"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","Angus and Dundee City","Outside London","50","[c]","24300","21010"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","City of Edinburgh","Outside London","225","[c]","41890","35110"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","Clackmannanshire and Fife","Outside London","40","[c]","26650","26080"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
