"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","65+","East Midlands (England)","SEO/HEO","Male","55","40","38020","35470"
"In post","2021","65+","East Midlands (England)","Unknown","Female","10","10","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Unknown","Male","5","5","[c]","[c]"
"In post","2021","65+","East of England","AA/AO","Female","160","120","20900","21010"
"In post","2021","65+","East of England","AA/AO","Male","140","110","21890","20920"
"In post","2021","65+","East of England","EO","Female","110","80","28300","27900"
"In post","2021","65+","East of England","EO","Male","105","75","28950","28130"
"In post","2021","65+","East of England","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","65+","East of England","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","65+","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","65+","East of England","SEO/HEO","Male","100","80","38200","36300"
"In post","2021","65+","East of England","Unknown","Female","15","15","[c]","[c]"
"In post","2021","65+","East of England","Unknown","Male","15","10","[c]","[c]"
"In post","2021","65+","London","AA/AO","Female","470","370","24070","24780"
"In post","2021","65+","London","AA/AO","Male","335","290","24730","24370"
"In post","2021","65+","London","EO","Female","315","250","30360","30720"
"In post","2021","65+","London","EO","Male","255","205","30490","30920"
"In post","2021","65+","London","G6/G7","Female","100","85","63750","63090"
"In post","2021","65+","London","G6/G7","Male","210","165","66220","63830"
"In post","2021","65+","London","SCS level","Female","20","15","[c]","[c]"
"In post","2021","65+","London","SCS level","Male","40","35","113930","104400"
"In post","2021","65+","London","SEO/HEO","Female","150","125","40430","39000"
"In post","2021","65+","London","SEO/HEO","Male","265","225","41700","39850"
"In post","2021","65+","London","Unknown","Female","40","35","33790","32090"
"In post","2021","65+","London","Unknown","Male","20","15","[c]","[c]"
"In post","2021","65+","North East (England)","AA/AO","Female","265","180","20820","21010"
"In post","2021","65+","North East (England)","AA/AO","Male","175","135","21250","21010"
"In post","2021","65+","North East (England)","EO","Female","90","65","27110","27570"
"In post","2021","65+","North East (England)","EO","Male","65","45","27440","27570"
"In post","2021","65+","North East (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","65+","North East (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","North East (England)","SEO/HEO","Female","30","20","35910","34290"
"In post","2021","65+","North East (England)","SEO/HEO","Male","35","20","36530","35000"
"In post","2021","65+","North East (England)","Unknown","Female","10","5","[c]","[c]"
"In post","2021","65+","North East (England)","Unknown","Male","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","AA/AO","Female","400","285","20600","21010"
"In post","2021","65+","North West (England)","AA/AO","Male","295","225","21740","21010"
"In post","2021","65+","North West (England)","EO","Female","215","140","27120","27570"
"In post","2021","65+","North West (England)","EO","Male","175","125","27390","27570"
"In post","2021","65+","North West (England)","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","65+","North West (England)","G6/G7","Male","40","30","62920","60510"
"In post","2021","65+","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","SEO/HEO","Female","65","50","36020","34480"
"In post","2021","65+","North West (England)","SEO/HEO","Male","105","70","38190","36480"
"In post","2021","65+","North West (England)","Unknown","Female","20","15","[c]","[c]"
"In post","2021","65+","North West (England)","Unknown","Male","15","15","[c]","[c]"
"In post","2021","65+","Northern Ireland","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","65+","Northern Ireland","AA/AO","Male","40","40","20420","20310"
"In post","2021","65+","Northern Ireland","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","EO","Male","10","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","AA/AO","Female","255","185","21260","21010"
"In post","2021","65+","Scotland","AA/AO","Male","275","235","22110","21010"
"In post","2021","65+","Scotland","EO","Female","135","95","27620","27570"
"In post","2021","65+","Scotland","EO","Male","155","115","28640","28130"
"In post","2021","65+","Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","65+","Scotland","G6/G7","Male","45","35","64490","61010"
"In post","2021","65+","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","SEO/HEO","Female","65","45","36550","35000"
"In post","2021","65+","Scotland","SEO/HEO","Male","125","90","41450","39110"
"In post","2021","65+","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","AA/AO","Female","355","265","21340","21130"
"In post","2021","65+","South East (England)","AA/AO","Male","375","295","21270","20600"
"In post","2021","65+","South East (England)","EO","Female","185","140","27970","27570"
"In post","2021","65+","South East (England)","EO","Male","215","170","28590","27570"
"In post","2021","65+","South East (England)","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","65+","South East (England)","G6/G7","Male","90","65","60610","57760"
"In post","2021","65+","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","SEO/HEO","Female","80","60","36980","36760"
"In post","2021","65+","South East (England)","SEO/HEO","Male","200","165","38170","36460"
"In post","2021","65+","South East (England)","Unknown","Female","30","20","[c]","[c]"
"In post","2021","65+","South East (England)","Unknown","Male","20","20","[c]","[c]"
"In post","2021","65+","South West (England)","AA/AO","Female","165","125","20770","21010"
"In post","2021","65+","South West (England)","AA/AO","Male","190","155","21210","20620"
"In post","2021","65+","South West (England)","EO","Female","115","85","26800","27570"
"In post","2021","65+","South West (England)","EO","Male","180","145","26700","27350"
"In post","2021","65+","South West (England)","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","65+","South West (England)","G6/G7","Male","120","90","62120","62040"
"In post","2021","65+","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","South West (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2021","65+","South West (England)","SEO/HEO","Female","70","55","35930","34610"
"In post","2021","65+","South West (England)","SEO/HEO","Male","240","195","38000","37090"
"In post","2021","65+","South West (England)","Unknown","Female","30","20","[c]","[c]"
"In post","2021","65+","South West (England)","Unknown","Male","40","35","41260","37930"
"In post","2021","65+","Unknown","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","65+","Unknown","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","65+","Unknown","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2021","65+","Wales","AA/AO","Female","260","175","20810","21010"
"In post","2021","65+","Wales","AA/AO","Male","160","120","21050","21010"
"In post","2021","65+","Wales","EO","Female","100","65","27400","27570"
"In post","2021","65+","Wales","EO","Male","100","75","27810","27570"
"In post","2021","65+","Wales","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","65+","Wales","G6/G7","Male","35","25","65730","60830"
"In post","2021","65+","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2021","65+","Wales","SEO/HEO","Female","60","45","38330","37410"
"In post","2021","65+","Wales","SEO/HEO","Male","80","60","39250","37410"
"In post","2021","65+","Wales","Unknown","Female","20","15","[c]","[c]"
"In post","2021","65+","Wales","Unknown","Male","10","5","[c]","[c]"
"In post","2021","65+","West Midlands (England)","AA/AO","Female","160","115","20510","20900"
"In post","2021","65+","West Midlands (England)","AA/AO","Male","130","105","21100","21000"
"In post","2021","65+","West Midlands (England)","EO","Female","95","65","26940","27570"
"In post","2021","65+","West Midlands (England)","EO","Male","120","95","27450","27570"
"In post","2021","65+","West Midlands (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","65+","West Midlands (England)","G6/G7","Male","25","20","[c]","[c]"
"In post","2021","65+","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands (England)","SEO/HEO","Female","35","25","34640","34290"
"In post","2021","65+","West Midlands (England)","SEO/HEO","Male","75","55","38320","35480"
"In post","2021","65+","West Midlands (England)","Unknown","Female","25","20","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Unknown","Male","10","10","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","AA/AO","Female","150","110","20490","21010"
"In post","2021","65+","Yorkshire and The Humber","AA/AO","Male","165","130","21820","20720"
"In post","2021","65+","Yorkshire and The Humber","EO","Female","100","65","27290","27570"
"In post","2021","65+","Yorkshire and The Humber","EO","Male","90","70","27330","27190"
"In post","2021","65+","Yorkshire and The Humber","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","G6/G7","Male","25","20","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","SEO/HEO","Female","50","35","35850","34290"
"In post","2021","65+","Yorkshire and The Humber","SEO/HEO","Male","75","55","36830","35000"
"In post","2021","65+","Yorkshire and The Humber","Unknown","Female","25","15","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Unknown","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","AA/AO","Female","100","[c]","19910","18880"
"Leaver CS","2021","20-29","East Midlands (England)","AA/AO","Male","100","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","AA/AO","Female","100","[c]","20910","20260"
"Leaver CS","2021","20-29","East of England","AA/AO","Male","100","[c]","22600","21160"
"Leaver CS","2021","20-29","East of England","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","AA/AO","Female","315","[c]","22190","22680"
"Leaver CS","2021","20-29","London","AA/AO","Male","230","[c]","22830","22680"
"Leaver CS","2021","20-29","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","EO","Female","215","[c]","27080","27760"
"Leaver CS","2021","20-29","London","EO","Male","190","[c]","27590","27760"
"Leaver CS","2021","20-29","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G6/G7","Male","45","[c]","56010","54700"
"Leaver CS","2021","20-29","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SEO/HEO","Female","220","[c]","34760","33740"
"Leaver CS","2021","20-29","London","SEO/HEO","Male","205","[c]","34760","33980"
"Leaver CS","2021","20-29","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","AA/AO","Female","90","[c]","20730","21010"
"Leaver CS","2021","20-29","North East (England)","AA/AO","Male","95","[c]","20890","21010"
"Leaver CS","2021","20-29","North East (England)","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","AA/AO","Female","195","[c]","20680","21010"
"Leaver CS","2021","20-29","North West (England)","AA/AO","Male","145","[c]","20770","21010"
"Leaver CS","2021","20-29","North West (England)","EO","Female","50","[c]","25490","24890"
"Leaver CS","2021","20-29","North West (England)","EO","Male","45","[c]","25210","25480"
"Leaver CS","2021","20-29","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","AA/AO","Female","100","[c]","21650","21150"
"Leaver CS","2021","20-29","Scotland","AA/AO","Male","90","[c]","21480","21010"
"Leaver CS","2021","20-29","Scotland","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","EO","Male","35","[c]","26340","27150"
"Leaver CS","2021","20-29","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","AA/AO","Female","190","[c]","20820","20920"
"Leaver CS","2021","20-29","South East (England)","AA/AO","Male","170","[c]","21730","21010"
"Leaver CS","2021","20-29","South East (England)","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","EO","Male","35","[c]","24310","24880"
"Leaver CS","2021","20-29","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","AA/AO","Female","135","[c]","20000","19930"
"Leaver CS","2021","20-29","South West (England)","AA/AO","Male","130","[c]","19500","19900"
"Leaver CS","2021","20-29","South West (England)","EO","Female","65","[c]","23410","24460"
"Leaver CS","2021","20-29","South West (England)","EO","Male","80","[c]","23870","24430"
"Leaver CS","2021","20-29","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","SEO/HEO","Female","35","[c]","30640","30090"
"Leaver CS","2021","20-29","South West (England)","SEO/HEO","Male","55","[c]","32460","31950"
"Leaver CS","2021","20-29","South West (England)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Unknown","Male","10","[c]","[c]","[c]"
