"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","HEO","10","[c]","34380","35540"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","G7","10","[c]","51290","49740"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Outside London","AO","10","[c]","21550","21590"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","HEO","10","[c]","36930","38450"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","EO","20","[c]","27730","26740"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","SEO","15","[c]","41410","42510"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","London","G7","15","[c]","59570","57000"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cabinet Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Work and Pensions","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Work and Pensions","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","AO","15","[c]","21130","21130"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","EO","15","[c]","23850","25970"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","HEO","30","[c]","35090","33690"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","Outside London","SEO","20","[c]","45190","43990"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other Cabinet Office Agencies","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","United Kingdom Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","United Kingdom Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","AO","45","[c]","20830","21050"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","EO","25","[c]","25410","25190"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Outside London","AO","10","[c]","20010","20520"
"Leaver CS","2021","Human Resources","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
