"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SEO","Female","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","SEO","Male","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA","Female","250","145","19580","18320"
"In post","2021","United Kingdom Statistics Authority","AA","Male","120","75","20270","19130"
"In post","2021","United Kingdom Statistics Authority","AO","Female","580","445","19520","19520"
"In post","2021","United Kingdom Statistics Authority","AO","Male","505","370","19640","19520"
"In post","2021","United Kingdom Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","EO","Female","505","465","23920","23050"
"In post","2021","United Kingdom Statistics Authority","EO","Male","260","255","24070","23050"
"In post","2021","United Kingdom Statistics Authority","EO","Unknown","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","G6","Female","70","65","60320","57720"
"In post","2021","United Kingdom Statistics Authority","G6","Male","105","105","61020","59020"
"In post","2021","United Kingdom Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","G7","Female","375","355","50490","49120"
"In post","2021","United Kingdom Statistics Authority","G7","Male","365","360","51320","50090"
"In post","2021","United Kingdom Statistics Authority","G7","Unknown","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","HEO","Female","725","685","30400","29540"
"In post","2021","United Kingdom Statistics Authority","HEO","Male","515","505","30630","29540"
"In post","2021","United Kingdom Statistics Authority","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SCS level","Female","35","35","82890","75670"
"In post","2021","United Kingdom Statistics Authority","SCS level","Male","50","50","86380","76660"
"In post","2021","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SEO","Female","570","540","37150","36960"
"In post","2021","United Kingdom Statistics Authority","SEO","Male","460","455","37070","36480"
"In post","2021","United Kingdom Statistics Authority","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Wales Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G7","Male","10","10","[c]","[c]"
"In post","2021","Wales Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","Female","25","25","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","Male","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6","Female","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6","Male","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G7","Female","20","20","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G7","Male","20","20","[c]","[c]"
"In post","2021","Water Services Regulation Authority","HEO","Female","50","45","43160","42540"
"In post","2021","Water Services Regulation Authority","HEO","Male","40","40","41690","41070"
"In post","2021","Water Services Regulation Authority","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO","Female","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO","Male","30","30","[c]","[c]"
"In post","2021","Welsh Government","AO","Female","615","550","23330","23830"
"In post","2021","Welsh Government","AO","Male","355","340","23370","23830"
"In post","2021","Welsh Government","EO","Female","580","530","28690","28850"
"In post","2021","Welsh Government","EO","Male","440","430","28670","28850"
"In post","2021","Welsh Government","G6","Female","85","85","72810","74730"
"In post","2021","Welsh Government","G6","Male","110","105","73770","74730"
"In post","2021","Welsh Government","G7","Female","465","440","58770","60830"
"In post","2021","Welsh Government","G7","Male","390","385","59280","60830"
"In post","2021","Welsh Government","HEO","Female","935","865","36690","37410"
"In post","2021","Welsh Government","HEO","Male","515","505","36650","37410"
"In post","2021","Welsh Government","SCS level","Female","75","75","86760","80940"
"In post","2021","Welsh Government","SCS level","Male","100","95","92160","82210"
"In post","2021","Welsh Government","SEO","Female","655","615","46310","47000"
"In post","2021","Welsh Government","SEO","Male","450","440","46260","47000"
"Leaver CS","2021","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","AO","Female","60","[c]","22250","21950"
"Leaver CS","2021","Attorney General's Departments","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","EO","Female","30","[c]","27360","26970"
"Leaver CS","2021","Attorney General's Departments","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G7","Female","90","[c]","55560","55610"
"Leaver CS","2021","Attorney General's Departments","G7","Male","80","[c]","56500","55610"
"Leaver CS","2021","Attorney General's Departments","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","AO","Female","50","[c]","20720","20370"
"Leaver CS","2021","Cabinet Office","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G7","Male","45","[c]","56870","56340"
"Leaver CS","2021","Cabinet Office","HEO","Female","40","[c]","32460","32910"
"Leaver CS","2021","Cabinet Office","HEO","Male","50","[c]","32910","33140"
"Leaver CS","2021","Cabinet Office","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AO","Female","45","[c]","21940","20990"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","EO","Female","45","[c]","25510","25710"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","EO","Male","45","[c]","26070","24350"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","G7","Male","45","[c]","54560","53600"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","HEO","Female","35","[c]","32220","32830"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","HEO","Male","60","[c]","32820","32830"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","SEO","Male","60","[c]","41170","40220"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","EO","Female","40","[c]","25200","26000"
"Leaver CS","2021","Department for Education","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","G7","Female","35","[c]","53930","53760"
"Leaver CS","2021","Department for Education","G7","Male","40","[c]","53420","53760"
"Leaver CS","2021","Department for Education","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","HEO","Female","35","[c]","33640","33300"
"Leaver CS","2021","Department for Education","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","SEO","Female","40","[c]","39550","38380"
"Leaver CS","2021","Department for Education","SEO","Male","40","[c]","39720","40210"
"Leaver CS","2021","Department for Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","AO","Female","95","[c]","21960","21050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","AO","Male","65","[c]","21920","21050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","EO","Female","75","[c]","23730","24920"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","EO","Male","50","[c]","24730","25260"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","G7","Female","35","[c]","52420","52290"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","G7","Male","35","[c]","53960","54630"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","HEO","Female","45","[c]","32060","32120"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","SEO","Female","40","[c]","40140","38750"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","SEO","Male","40","[c]","39900","39080"
"Leaver CS","2021","Department for International Trade","AO","Female","30","[c]","18820","18200"
"Leaver CS","2021","Department for International Trade","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","AA","Female","50","[c]","17920","18060"
"Leaver CS","2021","Department for Transport","AA","Male","35","[c]","18090","18060"
"Leaver CS","2021","Department for Transport","AO","Female","140","[c]","21880","21590"
"Leaver CS","2021","Department for Transport","AO","Male","110","[c]","22670","21590"
"Leaver CS","2021","Department for Transport","EO","Female","60","[c]","27170","26700"
"Leaver CS","2021","Department for Transport","EO","Male","120","[c]","27750","26780"
"Leaver CS","2021","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G7","Male","30","[c]","58320","57870"
"Leaver CS","2021","Department for Transport","HEO","Female","30","[c]","29150","32070"
"Leaver CS","2021","Department for Transport","HEO","Male","60","[c]","33140","34330"
"Leaver CS","2021","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO","Male","40","[c]","46650","45620"
"Leaver CS","2021","Department for Work and Pensions","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","AO","Female","1300","[c]","21140","21010"
"Leaver CS","2021","Department for Work and Pensions","AO","Male","760","[c]","21300","21010"
"Leaver CS","2021","Department for Work and Pensions","EO","Female","1195","[c]","28040","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Male","680","[c]","28110","27570"
"Leaver CS","2021","Department for Work and Pensions","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G7","Female","50","[c]","53420","52750"
"Leaver CS","2021","Department for Work and Pensions","G7","Male","45","[c]","54540","54940"
"Leaver CS","2021","Department for Work and Pensions","HEO","Female","155","[c]","33480","33450"
"Leaver CS","2021","Department for Work and Pensions","HEO","Male","85","[c]","33980","33450"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SEO","Female","80","[c]","39850","39670"
"Leaver CS","2021","Department for Work and Pensions","SEO","Male","80","[c]","43990","40530"
"Leaver CS","2021","Department of Health and Social Care","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AO","Female","115","[c]","21090","20230"
"Leaver CS","2021","Department of Health and Social Care","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Female","100","[c]","25790","25260"
"Leaver CS","2021","Department of Health and Social Care","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G7","Female","100","[c]","52740","51670"
"Leaver CS","2021","Department of Health and Social Care","G7","Male","55","[c]","54280","53840"
"Leaver CS","2021","Department of Health and Social Care","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","HEO","Female","115","[c]","32430","32650"
"Leaver CS","2021","Department of Health and Social Care","HEO","Male","65","[c]","32050","32340"
"Leaver CS","2021","Department of Health and Social Care","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Male","40","[c]","107260","110680"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO","Female","105","[c]","40350","40470"
"Leaver CS","2021","Department of Health and Social Care","SEO","Male","45","[c]","39740","40030"
"Leaver CS","2021","Department of Health and Social Care","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","AO","Female","45","[c]","22430","22350"
"Leaver CS","2021","HM Land Registry","AO","Male","35","[c]","22620","22350"
"Leaver CS","2021","HM Land Registry","EO","Female","55","[c]","27320","27130"
"Leaver CS","2021","HM Land Registry","EO","Male","30","[c]","27350","27130"
"Leaver CS","2021","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","HEO","Female","40","[c]","34560","33840"
"Leaver CS","2021","HM Land Registry","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
