"Status","Year","Age","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Declared non-disabled","Devon","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Devon","Unknown","45","35","35470","32750"
"In post","2021","65+","Declared non-disabled","Dorset and Somerset","Heterosexual / straight","110","90","28380","27440"
"In post","2021","65+","Declared non-disabled","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Dorset and Somerset","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Dorset and Somerset","Unknown","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","East Anglia","Heterosexual / straight","185","145","27970","23590"
"In post","2021","65+","Declared non-disabled","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","East Anglia","Undeclared","35","25","31240","27070"
"In post","2021","65+","Declared non-disabled","East Anglia","Unknown","35","25","27180","26990"
"In post","2021","65+","Declared non-disabled","East Wales","Heterosexual / straight","220","160","33160","27570"
"In post","2021","65+","Declared non-disabled","East Wales","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","East Wales","Undeclared","35","25","31730","27710"
"In post","2021","65+","Declared non-disabled","East Wales","Unknown","40","25","27230","24230"
"In post","2021","65+","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","45","35","26960","26930"
"In post","2021","65+","Declared non-disabled","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Eastern Scotland","Heterosexual / straight","140","115","34030","27570"
"In post","2021","65+","Declared non-disabled","Eastern Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Eastern Scotland","Unknown","70","55","33970","27050"
"In post","2021","65+","Declared non-disabled","Essex","Heterosexual / straight","75","50","28170","26780"
"In post","2021","65+","Declared non-disabled","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Essex","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Essex","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","355","285","37260","33300"
"In post","2021","65+","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","30","40180","34820"
"In post","2021","65+","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","25","33660","27530"
"In post","2021","65+","Declared non-disabled","Greater Manchester","Heterosexual / straight","160","120","29870","27570"
"In post","2021","65+","Declared non-disabled","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Greater Manchester","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Greater Manchester","Unknown","70","45","27210","26120"
"In post","2021","65+","Declared non-disabled","Hampshire and Isle of Wight","Heterosexual / straight","380","300","29570","23740"
"In post","2021","65+","Declared non-disabled","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Hampshire and Isle of Wight","Undeclared","35","25","28840","26780"
"In post","2021","65+","Declared non-disabled","Hampshire and Isle of Wight","Unknown","40","25","29680","25840"
"In post","2021","65+","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","55","45","25670","25660"
"In post","2021","65+","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Highlands and Islands","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Highlands and Islands","Unknown","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Inner London - East","Heterosexual / straight","180","145","39440","31880"
"In post","2021","65+","Declared non-disabled","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Inner London - East","Undeclared","35","30","44660","32620"
"In post","2021","65+","Declared non-disabled","Inner London - East","Unknown","75","60","35580","26040"
"In post","2021","65+","Declared non-disabled","Inner London - West","Heterosexual / straight","415","370","44070","36270"
"In post","2021","65+","Declared non-disabled","Inner London - West","LGBO","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Inner London - West","Undeclared","60","50","38700","31060"
"In post","2021","65+","Declared non-disabled","Inner London - West","Unknown","90","75","39870","31880"
"In post","2021","65+","Declared non-disabled","Kent","Heterosexual / straight","100","75","28660","27380"
"In post","2021","65+","Declared non-disabled","Kent","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Kent","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Kent","Unknown","20","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Lancashire","Heterosexual / straight","175","130","27070","22500"
"In post","2021","65+","Declared non-disabled","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Lancashire","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Lancashire","Unknown","55","40","24670","24300"
"In post","2021","65+","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","55","45","27500","21710"
"In post","2021","65+","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Lincolnshire","Heterosexual / straight","55","45","25890","21650"
"In post","2021","65+","Declared non-disabled","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Lincolnshire","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Lincolnshire","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Merseyside","Heterosexual / straight","235","165","25770","21430"
"In post","2021","65+","Declared non-disabled","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Merseyside","Undeclared","35","25","27260","26450"
"In post","2021","65+","Declared non-disabled","Merseyside","Unknown","60","40","26430","27330"
"In post","2021","65+","Declared non-disabled","North Eastern Scotland","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","North Eastern Scotland","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","North Yorkshire","Heterosexual / straight","70","60","28080","25400"
"In post","2021","65+","Declared non-disabled","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","North Yorkshire","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Northern Ireland","Heterosexual / straight","55","40","27680","21430"
"In post","2021","65+","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Northumberland and Tyne and Wear","Heterosexual / straight","200","140","25020","21440"
"In post","2021","65+","Declared non-disabled","Northumberland and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Northumberland and Tyne and Wear","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Northumberland and Tyne and Wear","Unknown","65","45","23340","21010"
"In post","2021","65+","Declared non-disabled","Outer London - East and North East","Heterosexual / straight","50","40","27080","25110"
"In post","2021","65+","Declared non-disabled","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Outer London - East and North East","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Outer London - East and North East","Unknown","30","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Outer London - South","Heterosexual / straight","210","170","30330","25630"
"In post","2021","65+","Declared non-disabled","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Outer London - South","Undeclared","40","30","32840","30690"
"In post","2021","65+","Declared non-disabled","Outer London - South","Unknown","30","25","28700","25850"
"In post","2021","65+","Declared non-disabled","Outer London - West and North West","Heterosexual / straight","170","125","30330","28710"
"In post","2021","65+","Declared non-disabled","Outer London - West and North West","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Outer London - West and North West","Undeclared","45","30","27990","27890"
"In post","2021","65+","Declared non-disabled","Outer London - West and North West","Unknown","35","25","28180","25510"
"In post","2021","65+","Declared non-disabled","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Shropshire and Staffordshire","Heterosexual / straight","100","80","29580","27570"
"In post","2021","65+","Declared non-disabled","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Shropshire and Staffordshire","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Shropshire and Staffordshire","Unknown","25","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South Yorkshire","Heterosexual / straight","95","65","28350","24940"
"In post","2021","65+","Declared non-disabled","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South Yorkshire","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South Yorkshire","Unknown","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Southern Scotland","Heterosexual / straight","60","45","24770","22370"
"In post","2021","65+","Declared non-disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Southern Scotland","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Southern Scotland","Unknown","35","25","26120","25650"
"In post","2021","65+","Declared non-disabled","Surrey, East and West Sussex","Heterosexual / straight","155","120","28000","26230"
"In post","2021","65+","Declared non-disabled","Surrey, East and West Sussex","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Surrey, East and West Sussex","Undeclared","35","30","29830","26780"
"In post","2021","65+","Declared non-disabled","Surrey, East and West Sussex","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","100","75","25360","22260"
"In post","2021","65+","Declared non-disabled","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Tees Valley and Durham","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Tees Valley and Durham","Unknown","25","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Central Scotland","Heterosexual / straight","165","120","26310","22220"
"In post","2021","65+","Declared non-disabled","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Central Scotland","Undeclared","25","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Central Scotland","Unknown","50","35","24930","21440"
"In post","2021","65+","Declared non-disabled","West Midlands","Heterosexual / straight","145","115","31170","27570"
"In post","2021","65+","Declared non-disabled","West Midlands","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands","Undeclared","30","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands","Unknown","80","60","27460","26120"
"In post","2021","65+","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","160","115","28260","23830"
"In post","2021","65+","Declared non-disabled","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Wales and The Valleys","Undeclared","60","40","26340","21590"
"In post","2021","65+","Declared non-disabled","West Wales and The Valleys","Unknown","40","30","25740","26120"
"In post","2021","65+","Declared non-disabled","West Yorkshire","Heterosexual / straight","145","105","28100","27370"
"In post","2021","65+","Declared non-disabled","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Yorkshire","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Yorkshire","Unknown","35","25","30440","27570"
"In post","2021","65+","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Derbyshire and Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Dorset and Somerset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Dorset and Somerset","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Anglia","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Anglia","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","East Anglia","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Wales","Undeclared","25","15","[c]","[c]"
"In post","2021","65+","Undeclared","East Wales","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Eastern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Essex","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hampshire and Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Hampshire and Isle of Wight","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Inner London - East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Inner London - East","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Inner London - West","Heterosexual / straight","30","30","40360","28010"
"In post","2021","65+","Undeclared","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Inner London - West","Undeclared","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Inner London - West","Unknown","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Kent","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Kent","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Lancashire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Merseyside","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Merseyside","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Merseyside","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Northumberland and Tyne and Wear","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Northumberland and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - East and North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - East and North East","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - South","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - West and North West","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - West and North West","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Shropshire and Staffordshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Shropshire and Staffordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Shropshire and Staffordshire","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Surrey, East and West Sussex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Surrey, East and West Sussex","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Tees Valley and Durham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Tees Valley and Durham","Unknown","10","5","[c]","[c]"
