"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","28850","25540"
"Leaver CS","2021","65+","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Wales","East Wales","40","[c]","26880","23250"
"Leaver CS","2021","65+","Operational Delivery","Wales","West Wales and The Valleys","65","[c]","21510","21170"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","25","[c]","26140","22580"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","West Midlands","40","[c]","25910","21180"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","South Yorkshire","30","[c]","24350","21430"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","West Yorkshire","30","[c]","21480","20100"
"Leaver CS","2021","65+","Operational Research","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East of England","East Anglia","15","[c]","23430","20920"
"Leaver CS","2021","65+","Other","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","Outer London - West and North West","10","[c]","24760","22690"
"Leaver CS","2021","65+","Other","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Scotland","Eastern Scotland","10","[c]","27790","25870"
"Leaver CS","2021","65+","Other","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","21660","20550"
"Leaver CS","2021","65+","Other","South East (England)","Hampshire and Isle of Wight","25","[c]","26480","21580"
"Leaver CS","2021","65+","Other","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South West (England)","Devon","15","[c]","25490","22080"
"Leaver CS","2021","65+","Other","South West (England)","Dorset and Somerset","10","[c]","29830","27320"
"Leaver CS","2021","65+","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","30640","28830"
"Leaver CS","2021","65+","Other","Unknown","Unknown","10","[c]","43490","32550"
"Leaver CS","2021","65+","Other","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","Shropshire and Staffordshire","15","[c]","32060","32200"
"Leaver CS","2021","65+","Other","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","North Yorkshire","10","[c]","23360","20570"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","48050","50350"
"Leaver CS","2021","65+","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","London","Inner London - West","20","[c]","56230","57190"
"Leaver CS","2021","65+","Policy","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","38100","35710"
"Leaver CS","2021","65+","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","35820","33190"
"Leaver CS","2021","65+","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","41950","41250"
"Leaver CS","2021","65+","Science and Engineering","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","45","[c]","22840","21010"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","[c]","24330","21010"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","Bedfordshire and Hertfordshire","30","[c]","26960","25210"
"Leaver CS","2021","65+","Unknown","East of England","East Anglia","45","[c]","24640","26890"
"Leaver CS","2021","65+","Unknown","East of England","Essex","25","[c]","29340","29290"
"Leaver CS","2021","65+","Unknown","London","Inner London - East","30","[c]","31420","25110"
"Leaver CS","2021","65+","Unknown","London","Inner London - West","90","[c]","48060","38050"
"Leaver CS","2021","65+","Unknown","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","Outer London - South","35","[c]","32710","25920"
"Leaver CS","2021","65+","Unknown","London","Outer London - West and North West","40","[c]","31060","31100"
"Leaver CS","2021","65+","Unknown","North East (England)","Northumberland and Tyne and Wear","180","[c]","24030","21010"
"Leaver CS","2021","65+","Unknown","North East (England)","Tees Valley and Durham","50","[c]","23730","23570"
"Leaver CS","2021","65+","Unknown","North West (England)","Cheshire","15","[c]","23930","23950"
"Leaver CS","2021","65+","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","Greater Manchester","75","[c]","25080","21010"
"Leaver CS","2021","65+","Unknown","North West (England)","Lancashire","85","[c]","24930","21010"
"Leaver CS","2021","65+","Unknown","North West (England)","Merseyside","85","[c]","24170","21010"
"Leaver CS","2021","65+","Unknown","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","Eastern Scotland","90","[c]","33470","27570"
"Leaver CS","2021","65+","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","Southern Scotland","40","[c]","24910","26890"
"Leaver CS","2021","65+","Unknown","Scotland","West Central Scotland","75","[c]","25300","22230"
"Leaver CS","2021","65+","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South East (England)","Hampshire and Isle of Wight","30","[c]","30080","26890"
"Leaver CS","2021","65+","Unknown","South East (England)","Kent","25","[c]","31370","30500"
"Leaver CS","2021","65+","Unknown","South East (England)","Surrey, East and West Sussex","45","[c]","26230","27570"
"Leaver CS","2021","65+","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South West (England)","Devon","40","[c]","25330","21010"
"Leaver CS","2021","65+","Unknown","South West (England)","Dorset and Somerset","15","[c]","27080","26890"
"Leaver CS","2021","65+","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","26510","27570"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","East Wales","70","[c]","23530","21010"
"Leaver CS","2021","65+","Unknown","Wales","West Wales and The Valleys","35","[c]","23570","21010"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","[c]","24550","26120"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","Shropshire and Staffordshire","20","[c]","22750","21010"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","West Midlands","85","[c]","24710","21010"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","[c]","24080","23950"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","South Yorkshire","50","[c]","28520","26510"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","West Yorkshire","60","[c]","29420","26890"
"Leaver CS","2021","65+","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Inner London - West","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","West Yorkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","26760","28900"
"Leaver Dept.","2021","20-29","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","London","Inner London - West","60","[c]","35980","33150"
"Leaver Dept.","2021","20-29","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","London","Inner London - West","15","[c]","38130","36800"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
