"Status","Year","Disability","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","White","East of England","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","London","Inner London - East","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","London","Inner London - West","230","[c]","44370","38970"
"Leaver Dept.","2021","Declared disabled","White","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","London","Outer London - South","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","North East (England)","Northumberland and Tyne and Wear","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","North West (England)","Greater Manchester","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","North West (England)","Merseyside","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Scotland","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Scotland","West Central Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","32780","31860"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","30","[c]","32630","32000"
"Leaver Dept.","2021","Declared disabled","White","Wales","East Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Wales","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","West Midlands (England)","West Midlands","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Yorkshire and The Humber","South Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Yorkshire and The Humber","West Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Inner London - East","55","[c]","40740","35050"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Inner London - West","310","[c]","40740","35070"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Outer London - South","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North East (England)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North West (England)","Greater Manchester","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North West (England)","Lancashire","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","West Midlands (England)","West Midlands","85","[c]","23410","21010"
"Leaver Dept.","2021","Declared non-disabled","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Yorkshire and The Humber","West Yorkshire","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Inner London - East","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Inner London - West","175","[c]","37980","34700"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Outer London - South","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North West (England)","Greater Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","West Midlands (England)","West Midlands","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Inner London - West","130","[c]","43650","38700"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
