"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","Outside London","100","[c]","27450","27570"
"New entrant CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South West (England)","Devon","Outside London","70","[c]","24280","23820"
"New entrant CS","2021","Declared disabled","South West (England)","Dorset and Somerset","Outside London","40","[c]","24620","25770"
"New entrant CS","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","235","[c]","27990","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","55","[c]","29730","27570"
"New entrant CS","2021","Declared disabled","Wales","East Wales","Outside London","115","[c]","28040","27570"
"New entrant CS","2021","Declared disabled","Wales","West Wales and The Valleys","Outside London","65","[c]","23100","21050"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","35","[c]","26970","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","90","[c]","25410","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Outside London","140","[c]","27730","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","35","[c]","26050","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Outside London","50","[c]","29710","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Outside London","90","[c]","26660","25000"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Outside London","175","[c]","26820","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","700","[c]","27290","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","485","[c]","24700","22920"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Outside London","185","[c]","26380","25190"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Outside London","495","[c]","27500","27570"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Outside London","900","[c]","26930","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Outside London","460","[c]","27400","29290"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","London","1980","[c]","35240","31060"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","London","3730","[c]","37320","33570"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","London","605","[c]","29400","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - South","London","440","[c]","31090","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","London","950","[c]","30860","31060"
"New entrant CS","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Outside London","1390","[c]","25030","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Outside London","365","[c]","22360","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cheshire","Outside London","310","[c]","26550","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","Outside London","95","[c]","28060","23540"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Outside London","1375","[c]","28210","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Outside London","800","[c]","23350","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Outside London","525","[c]","25840","24880"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Outside London","125","[c]","24240","20140"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Outside London","870","[c]","27930","26160"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Outside London","150","[c]","24690","21710"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","Outside London","100","[c]","28210","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","Outside London","245","[c]","24860","25140"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","Outside London","860","[c]","27300","23540"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","760","[c]","28730","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Outside London","1030","[c]","28290","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Outside London","635","[c]","27240","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Outside London","875","[c]","26830","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","125","[c]","26130","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Outside London","645","[c]","26280","22850"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Outside London","325","[c]","25570","25990"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2065","[c]","30570","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","280","[c]","29740","27570"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Outside London","875","[c]","26670","23050"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Outside London","585","[c]","24760","21590"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","300","[c]","25650","22850"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","615","[c]","25730","24620"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Outside London","960","[c]","28420","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","210","[c]","24500","22920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Outside London","370","[c]","30470","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Outside London","475","[c]","26150","22850"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Outside London","1135","[c]","27410","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","40","[c]","29980","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Outside London","55","[c]","29230","26350"
"New entrant CS","2021","Undeclared","East of England","Essex","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","London","170","[c]","39750","32330"
"New entrant CS","2021","Undeclared","London","Inner London - West","London","445","[c]","37500","33570"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","London","50","[c]","35030","31060"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Outside London","75","[c]","25160","21590"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Outside London","80","[c]","27610","26180"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","Outside London","40","[c]","22470","21010"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","Outside London","35","[c]","26380","26160"
"New entrant CS","2021","Undeclared","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","[c]","31520","27570"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","65","[c]","30410","26670"
"New entrant CS","2021","Undeclared","South East (England)","Kent","Outside London","35","[c]","28210","29290"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","60","[c]","26600","27570"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset and Somerset","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","[c]","33500","28340"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","East Wales","Outside London","35","[c]","27450","27570"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","West Midlands","Outside London","80","[c]","30380","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","30","[c]","29520","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","35","[c]","26110","21430"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","70","[c]","27520","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","470","[c]","27170","25000"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","300","[c]","24440","22350"
"New entrant CS","2021","Unknown","East Midlands (England)","Lincolnshire","Outside London","55","[c]","27460","22700"
"New entrant CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","230","[c]","26660","26130"
"New entrant CS","2021","Unknown","East of England","East Anglia","Outside London","335","[c]","26040","22850"
"New entrant CS","2021","Unknown","East of England","Essex","Outside London","245","[c]","28020","24910"
"New entrant CS","2021","Unknown","London","Inner London - East","London","970","[c]","35710","31060"
"New entrant CS","2021","Unknown","London","Inner London - West","London","3660","[c]","38460","32790"
"New entrant CS","2021","Unknown","London","Outer London - East and North East","London","220","[c]","27650","30150"
"New entrant CS","2021","Unknown","London","Outer London - South","London","560","[c]","34800","30600"
"New entrant CS","2021","Unknown","London","Outer London - West and North West","London","340","[c]","28280","28650"
"New entrant CS","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Outside London","900","[c]","24400","21010"
"New entrant CS","2021","Unknown","North East (England)","Tees Valley and Durham","Outside London","280","[c]","25360","22350"
"New entrant CS","2021","Unknown","North West (England)","Cheshire","Outside London","290","[c]","29490","28840"
"New entrant CS","2021","Unknown","North West (England)","Cumbria","Outside London","35","[c]","29140","26350"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester","Outside London","1040","[c]","27870","25000"
"New entrant CS","2021","Unknown","North West (England)","Lancashire","Outside London","325","[c]","24270","21010"
"New entrant CS","2021","Unknown","North West (England)","Merseyside","Outside London","625","[c]","26630","22350"
"New entrant CS","2021","Unknown","Northern Ireland","Northern Ireland","Outside London","215","[c]","23920","20140"
"New entrant CS","2021","Unknown","Overseas","Overseas","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Eastern Scotland","Outside London","1040","[c]","29800","24880"
"New entrant CS","2021","Unknown","Scotland","Highlands and Islands","Outside London","30","[c]","27360","21010"
"New entrant CS","2021","Unknown","Scotland","North Eastern Scotland","Outside London","80","[c]","27640","23960"
"New entrant CS","2021","Unknown","Scotland","Southern Scotland","Outside London","200","[c]","22200","20140"
"New entrant CS","2021","Unknown","Scotland","West Central Scotland","Outside London","535","[c]","27360","23540"
"New entrant CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","375","[c]","28860","26970"
"New entrant CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","640","[c]","29540","26590"
"New entrant CS","2021","Unknown","South East (England)","Kent","Outside London","395","[c]","25500","24880"
"New entrant CS","2021","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","315","[c]","27200","25770"
"New entrant CS","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","35","[c]","30760","27570"
"New entrant CS","2021","Unknown","South West (England)","Devon","Outside London","315","[c]","26730","22850"
"New entrant CS","2021","Unknown","South West (England)","Dorset and Somerset","Outside London","140","[c]","26260","22850"
"New entrant CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","800","[c]","30040","27540"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","545","[c]","37300","28000"
"New entrant CS","2021","Unknown","Wales","East Wales","Outside London","905","[c]","26770","23050"
"New entrant CS","2021","Unknown","Wales","West Wales and The Valleys","Outside London","340","[c]","23210","21590"
"New entrant CS","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","60","[c]","24880","21050"
"New entrant CS","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","320","[c]","25510","22850"
"New entrant CS","2021","Unknown","West Midlands (England)","West Midlands","Outside London","820","[c]","29450","25000"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","185","[c]","24390","22350"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","110","[c]","26500","23540"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","435","[c]","28360","25000"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","1110","[c]","28980","25520"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
