"Status","Year","Age","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Security","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Swansea","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Security","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Telford and Wrekin","AA/AO","10","10","[c]","[c]"
"In post","2021","60-64","Security","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Warwickshire","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Security","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Surrey","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Security","Westminster","AA/AO","25","25","27310","23090"
"In post","2021","60-64","Security","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Westminster","G6/G7","15","15","64670","64700"
"In post","2021","60-64","Security","Westminster","SEO/HEO","10","10","49350","45240"
"In post","2021","60-64","Security","Wiltshire","AA/AO","35","35","25060","19560"
"In post","2021","60-64","Security","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","York","AA/AO","15","10","21110","20920"
"In post","2021","60-64","Security","York","EO","10","10","27170","26670"
"In post","2021","60-64","Security","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","York","SEO/HEO","15","10","34220","33470"
"In post","2021","60-64","Unknown","Aberdeen City and Aberdeenshire","AA/AO","30","20","21370","21010"
"In post","2021","60-64","Unknown","Aberdeen City and Aberdeenshire","EO","30","20","27710","27570"
"In post","2021","60-64","Unknown","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","20","15","42410","46600"
"In post","2021","60-64","Unknown","Angus and Dundee City","AA/AO","80","70","21000","21010"
"In post","2021","60-64","Unknown","Angus and Dundee City","EO","40","25","27400","27570"
"In post","2021","60-64","Unknown","Angus and Dundee City","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Angus and Dundee City","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Antrim and Newtownabbey","AA/AO","10","10","20700","19930"
"In post","2021","60-64","Unknown","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Ards and North Down","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Barking & Dagenham and Havering","AA/AO","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Barking & Dagenham and Havering","EO","25","20","31460","31090"
"In post","2021","60-64","Unknown","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Barnet","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Barnet","EO","25","20","30960","31220"
"In post","2021","60-64","Unknown","Barnet","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","80","60","20640","21010"
"In post","2021","60-64","Unknown","Barnsley, Doncaster and Rotherham","EO","70","45","27380","27570"
"In post","2021","60-64","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","15","10","20940","21010"
"In post","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","30","20","27370","27570"
"In post","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","45","40","39960","40000"
"In post","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Bedford","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Bedford","EO","15","10","28390","28560"
"In post","2021","60-64","Unknown","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Belfast","AA/AO","25","20","21160","21430"
"In post","2021","60-64","Unknown","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Berkshire","AA/AO","30","25","21730","21350"
"In post","2021","60-64","Unknown","Berkshire","EO","40","35","29860","29290"
"In post","2021","60-64","Unknown","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Berkshire","SEO/HEO","10","10","40430","38520"
"In post","2021","60-64","Unknown","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Bexley and Greenwich","AA/AO","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Bexley and Greenwich","EO","25","20","31680","31880"
"In post","2021","60-64","Unknown","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Birmingham","AA/AO","90","75","20610","21010"
"In post","2021","60-64","Unknown","Birmingham","EO","150","115","27140","27570"
"In post","2021","60-64","Unknown","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Birmingham","SEO/HEO","25","20","34810","33760"
"In post","2021","60-64","Unknown","Blackburn with Darwen","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Blackburn with Darwen","EO","15","10","27570","27570"
"In post","2021","60-64","Unknown","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Blackpool","AA/AO","185","150","20860","21010"
"In post","2021","60-64","Unknown","Blackpool","EO","140","110","27380","27570"
"In post","2021","60-64","Unknown","Blackpool","G6/G7","40","30","56310","53760"
"In post","2021","60-64","Unknown","Blackpool","SEO/HEO","55","45","35270","34290"
"In post","2021","60-64","Unknown","Bournemouth and Poole","AA/AO","20","20","20290","20720"
"In post","2021","60-64","Unknown","Bournemouth and Poole","EO","30","25","27490","27570"
"In post","2021","60-64","Unknown","Bournemouth and Poole","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Bradford","AA/AO","35","25","20660","21010"
"In post","2021","60-64","Unknown","Bradford","EO","35","25","27360","27570"
"In post","2021","60-64","Unknown","Bradford","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Breckland and South Norfolk","EO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Brent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Brent","EO","10","10","31420","31880"
"In post","2021","60-64","Unknown","Bridgend and Neath Port Talbot","AA/AO","35","25","20920","21010"
"In post","2021","60-64","Unknown","Bridgend and Neath Port Talbot","EO","20","15","27390","27570"
"In post","2021","60-64","Unknown","Bridgend and Neath Port Talbot","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Brighton and Hove","AA/AO","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Brighton and Hove","EO","20","15","28260","28090"
"In post","2021","60-64","Unknown","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Bristol, City of","AA/AO","30","25","20950","21010"
"In post","2021","60-64","Unknown","Bristol, City of","EO","60","40","27420","27570"
"In post","2021","60-64","Unknown","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Bristol, City of","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Bromley","EO","30","25","31380","31880"
"In post","2021","60-64","Unknown","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Buckinghamshire CC","AA/AO","20","20","21700","21350"
"In post","2021","60-64","Unknown","Buckinghamshire CC","EO","30","25","28180","27570"
"In post","2021","60-64","Unknown","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Buckinghamshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Caithness and Sutherland and Ross and Cromarty","EO","10","10","27730","27570"
"In post","2021","60-64","Unknown","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Calderdale and Kirklees","AA/AO","25","20","20910","21010"
"In post","2021","60-64","Unknown","Calderdale and Kirklees","EO","45","35","27360","27570"
"In post","2021","60-64","Unknown","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Cambridgeshire CC","AA/AO","15","15","21790","21130"
"In post","2021","60-64","Unknown","Cambridgeshire CC","EO","25","20","27790","27570"
"In post","2021","60-64","Unknown","Cambridgeshire CC","SEO/HEO","15","15","35870","33630"
"In post","2021","60-64","Unknown","Camden and City of London","AA/AO","10","10","24830","25390"
"In post","2021","60-64","Unknown","Camden and City of London","EO","15","15","30570","30910"
"In post","2021","60-64","Unknown","Camden and City of London","SEO/HEO","10","10","41660","42070"
"In post","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","AA/AO","85","75","21790","21010"
"In post","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","EO","110","90","28220","27570"
"In post","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","G6/G7","40","35","64950","60830"
"In post","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","SCS level","15","15","110450","101320"
"In post","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","80","65","39450","37410"
"In post","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Central Bedfordshire","AA/AO","15","15","20520","21130"
"In post","2021","60-64","Unknown","Central Bedfordshire","EO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Central Bedfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Central Hampshire","AA/AO","50","50","20660","20970"
"In post","2021","60-64","Unknown","Central Hampshire","EO","30","25","27650","26930"
"In post","2021","60-64","Unknown","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Central Hampshire","SEO/HEO","35","30","36320","35480"
"In post","2021","60-64","Unknown","Central Valleys","AA/AO","20","15","21690","21010"
"In post","2021","60-64","Unknown","Central Valleys","EO","40","30","27680","27570"
"In post","2021","60-64","Unknown","Central Valleys","G6/G7","15","15","62570","60830"
"In post","2021","60-64","Unknown","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Central Valleys","SEO/HEO","35","30","40460","37410"
"In post","2021","60-64","Unknown","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Cheshire East","EO","15","10","27450","27570"
"In post","2021","60-64","Unknown","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Cheshire West and Chester","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Cheshire West and Chester","EO","10","5","27420","27570"
"In post","2021","60-64","Unknown","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Chorley and West Lancashire","EO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","City of Edinburgh","AA/AO","115","105","23760","22230"
"In post","2021","60-64","Unknown","City of Edinburgh","EO","65","55","28170","27570"
"In post","2021","60-64","Unknown","City of Edinburgh","G6/G7","75","70","66920","66150"
"In post","2021","60-64","Unknown","City of Edinburgh","SCS level","20","15","93240","83230"
"In post","2021","60-64","Unknown","City of Edinburgh","SEO/HEO","120","100","41590","42190"
"In post","2021","60-64","Unknown","Clackmannanshire and Fife","AA/AO","30","25","20850","21010"
"In post","2021","60-64","Unknown","Clackmannanshire and Fife","EO","30","20","27480","27570"
"In post","2021","60-64","Unknown","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Clackmannanshire and Fife","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Conwy and Denbighshire","AA/AO","10","10","22860","23830"
"In post","2021","60-64","Unknown","Conwy and Denbighshire","EO","15","10","27530","27570"
"In post","2021","60-64","Unknown","Conwy and Denbighshire","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Conwy and Denbighshire","SEO/HEO","25","20","41310","37880"
"In post","2021","60-64","Unknown","Cornwall and Isles of Scilly","AA/AO","75","65","20870","21010"
"In post","2021","60-64","Unknown","Cornwall and Isles of Scilly","EO","60","45","27280","27570"
"In post","2021","60-64","Unknown","Cornwall and Isles of Scilly","SEO/HEO","20","15","34450","33300"
"In post","2021","60-64","Unknown","Coventry","AA/AO","15","15","20940","21010"
"In post","2021","60-64","Unknown","Coventry","EO","20","15","27340","27570"
"In post","2021","60-64","Unknown","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Croydon","AA/AO","160","145","24840","25630"
"In post","2021","60-64","Unknown","Croydon","EO","145","130","29550","29370"
"In post","2021","60-64","Unknown","Croydon","G6/G7","35","35","62930","62020"
"In post","2021","60-64","Unknown","Croydon","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Croydon","SEO/HEO","95","90","39210","37090"
"In post","2021","60-64","Unknown","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Darlington","EO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Derby","AA/AO","40","35","20800","21010"
"In post","2021","60-64","Unknown","Derby","EO","15","10","27400","27570"
"In post","2021","60-64","Unknown","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Devon CC","AA/AO","120","90","20740","21010"
"In post","2021","60-64","Unknown","Devon CC","EO","70","50","27170","27570"
"In post","2021","60-64","Unknown","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Devon CC","SEO/HEO","15","10","35760","34290"
"In post","2021","60-64","Unknown","Dorset CC","AA/AO","20","20","20730","20920"
"In post","2021","60-64","Unknown","Dorset CC","EO","25","25","29410","27570"
"In post","2021","60-64","Unknown","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Dorset CC","SEO/HEO","15","15","39290","39300"
"In post","2021","60-64","Unknown","Dudley","AA/AO","55","45","20850","21010"
"In post","2021","60-64","Unknown","Dudley","EO","40","30","27080","27570"
"In post","2021","60-64","Unknown","Dudley","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Dumfries and Galloway","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Dumfries and Galloway","EO","15","10","27730","27570"
"In post","2021","60-64","Unknown","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Durham CC","AA/AO","135","90","20800","21010"
"In post","2021","60-64","Unknown","Durham CC","EO","50","35","26800","27570"
"In post","2021","60-64","Unknown","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Durham CC","SEO/HEO","10","10","33760","31480"
"In post","2021","60-64","Unknown","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Ealing","EO","30","25","31210","31060"
"In post","2021","60-64","Unknown","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","25","15","20700","21010"
"In post","2021","60-64","Unknown","East Ayrshire and North Ayrshire mainland","EO","40","30","27310","27570"
"In post","2021","60-64","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Cumbria","EO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Derbyshire","AA/AO","10","10","20600","21010"
"In post","2021","60-64","Unknown","East Derbyshire","EO","15","10","27450","27570"
"In post","2021","60-64","Unknown","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","20","15","20390","20550"
"In post","2021","60-64","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","20","15","27860","27570"
"In post","2021","60-64","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","10","10","41040","43720"
"In post","2021","60-64","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Kent","AA/AO","75","65","23330","24180"
"In post","2021","60-64","Unknown","East Kent","EO","145","105","28530","27370"
"In post","2021","60-64","Unknown","East Kent","SEO/HEO","35","25","36240","35120"
"In post","2021","60-64","Unknown","East Lancashire","AA/AO","15","10","20910","21010"
"In post","2021","60-64","Unknown","East Lancashire","EO","10","5","27570","27570"
"In post","2021","60-64","Unknown","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Lothian and Midlothian","EO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","East Merseyside","AA/AO","30","20","20550","20230"
"In post","2021","60-64","Unknown","East Merseyside","EO","60","45","27380","27570"
"In post","2021","60-64","Unknown","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Merseyside","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","East Riding of Yorkshire","AA/AO","10","10","20600","20820"
"In post","2021","60-64","Unknown","East Riding of Yorkshire","EO","80","75","27470","26930"
"In post","2021","60-64","Unknown","East Riding of Yorkshire","SEO/HEO","15","10","34310","33630"
"In post","2021","60-64","Unknown","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Surrey","EO","20","20","30270","29290"
"In post","2021","60-64","Unknown","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Sussex CC","AA/AO","75","60","20800","21010"
"In post","2021","60-64","Unknown","East Sussex CC","EO","50","40","27350","27570"
"In post","2021","60-64","Unknown","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Enfield","EO","20","15","31050","31060"
"In post","2021","60-64","Unknown","Essex Haven Gateway","AA/AO","25","20","23110","21580"
"In post","2021","60-64","Unknown","Essex Haven Gateway","EO","40","35","29570","29290"
"In post","2021","60-64","Unknown","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Essex Haven Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Essex Thames Gateway","AA/AO","40","30","24110","24180"
"In post","2021","60-64","Unknown","Essex Thames Gateway","EO","35","25","30210","30140"
"In post","2021","60-64","Unknown","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Falkirk","AA/AO","50","40","21030","21010"
"In post","2021","60-64","Unknown","Falkirk","EO","40","30","27430","27570"
"In post","2021","60-64","Unknown","Falkirk","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Falkirk","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Flintshire and Wrexham","AA/AO","40","30","20810","21010"
"In post","2021","60-64","Unknown","Flintshire and Wrexham","EO","25","20","27200","27570"
"In post","2021","60-64","Unknown","Flintshire and Wrexham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Glasgow City","AA/AO","200","165","20930","21010"
"In post","2021","60-64","Unknown","Glasgow City","EO","180","130","27130","27570"
"In post","2021","60-64","Unknown","Glasgow City","G6/G7","45","40","66250","64060"
"In post","2021","60-64","Unknown","Glasgow City","SEO/HEO","80","70","39120","35110"
"In post","2021","60-64","Unknown","Gloucestershire","AA/AO","25","20","21280","21010"
"In post","2021","60-64","Unknown","Gloucestershire","EO","40","30","27770","27570"
"In post","2021","60-64","Unknown","Gloucestershire","SEO/HEO","10","10","34690","34290"
"In post","2021","60-64","Unknown","Greater Manchester North East","AA/AO","20","15","20630","21010"
"In post","2021","60-64","Unknown","Greater Manchester North East","EO","35","25","27280","27570"
"In post","2021","60-64","Unknown","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Greater Manchester North East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Greater Manchester North West","AA/AO","70","55","20580","21010"
"In post","2021","60-64","Unknown","Greater Manchester North West","EO","55","35","27240","27570"
"In post","2021","60-64","Unknown","Greater Manchester North West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Greater Manchester South East","AA/AO","55","45","20560","21010"
"In post","2021","60-64","Unknown","Greater Manchester South East","EO","40","35","27330","27570"
"In post","2021","60-64","Unknown","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Greater Manchester South West","AA/AO","35","30","21010","21010"
"In post","2021","60-64","Unknown","Greater Manchester South West","EO","40","30","26860","27570"
"In post","2021","60-64","Unknown","Greater Manchester South West","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Greater Manchester South West","SEO/HEO","15","15","34530","32530"
"In post","2021","60-64","Unknown","Gwent Valleys","AA/AO","30","25","21300","21010"
"In post","2021","60-64","Unknown","Gwent Valleys","EO","35","25","27500","27570"
"In post","2021","60-64","Unknown","Gwent Valleys","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Gwent Valleys","SEO/HEO","10","10","41260","37880"
"In post","2021","60-64","Unknown","Gwynedd","AA/AO","35","30","21370","21010"
"In post","2021","60-64","Unknown","Gwynedd","EO","15","15","27610","27570"
"In post","2021","60-64","Unknown","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Hackney and Newham","AA/AO","65","55","24250","25110"
"In post","2021","60-64","Unknown","Hackney and Newham","EO","50","45","31070","31060"
"In post","2021","60-64","Unknown","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Hackney and Newham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Haringey and Islington","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Haringey and Islington","EO","25","20","31320","31060"
"In post","2021","60-64","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Harrow and Hillingdon","AA/AO","70","60","24930","25630"
"In post","2021","60-64","Unknown","Harrow and Hillingdon","EO","165","105","31210","31000"
"In post","2021","60-64","Unknown","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Harrow and Hillingdon","SEO/HEO","40","30","38330","37350"
"In post","2021","60-64","Unknown","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Hartlepool and Stockton-on-Tees","AA/AO","35","30","20810","21010"
"In post","2021","60-64","Unknown","Hartlepool and Stockton-on-Tees","EO","30","25","27410","27570"
"In post","2021","60-64","Unknown","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Heart of Essex","EO","10","10","30070","29290"
"In post","2021","60-64","Unknown","Herefordshire, County of","AA/AO","15","10","21150","21130"
