"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","Outside London","AO","30","[c]","20750","21010"
"Leaver CS","2021","Unknown","Bristol, City of","Outside London","EO","45","[c]","27220","27570"
"Leaver CS","2021","Unknown","Bristol, City of","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","Outside London","HEO","20","[c]","31880","32290"
"Leaver CS","2021","Unknown","Bristol, City of","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","London","EO","10","[c]","30990","31060"
"Leaver CS","2021","Unknown","Bromley","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Outside London","AO","15","[c]","21750","21300"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Outside London","EO","35","[c]","29930","29930"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Outside London","AO","10","[c]","20960","21010"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Outside London","EO","20","[c]","27340","27570"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Outside London","EO","20","[c]","27460","27570"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Outside London","HEO","10","[c]","33210","33300"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","London","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","London","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","London","EO","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","London","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","London","HEO","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","AO","180","[c]","21630","21010"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","EO","105","[c]","27450","27570"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","G7","25","[c]","57530","60830"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","HEO","40","[c]","35730","36500"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","SCS level","10","[c]","91000","87210"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Bedfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","Outside London","AO","20","[c]","21070","21010"
"Leaver CS","2021","Unknown","Central Hampshire","Outside London","EO","25","[c]","26240","26890"
"Leaver CS","2021","Unknown","Central Hampshire","Outside London","HEO","15","[c]","35070","33300"
"Leaver CS","2021","Unknown","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","AO","15","[c]","20870","20500"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","AA","40","[c]","21010","21150"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","AO","100","[c]","23890","24110"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","EO","85","[c]","27670","27470"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","G6","30","[c]","71700","73940"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","G7","30","[c]","57270","61010"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","HEO","65","[c]","34460","35110"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","SCS level","15","[c]","97240","91360"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","SEO","50","[c]","43750","46600"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Outside London","AO","15","[c]","21000","21010"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Outside London","EO","10","[c]","27290","27570"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","AO","35","[c]","20920","21010"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","EO","25","[c]","26810","26780"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","Outside London","AO","50","[c]","20900","21010"
"Leaver CS","2021","Unknown","Coventry","Outside London","EO","45","[c]","26410","26050"
"Leaver CS","2021","Unknown","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","Outside London","G7","15","[c]","50720","50520"
"Leaver CS","2021","Unknown","Coventry","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","Outside London","SEO","20","[c]","38750","37930"
"Leaver CS","2021","Unknown","Croydon","London","AA","20","[c]","21890","21770"
"Leaver CS","2021","Unknown","Croydon","London","AO","60","[c]","25170","25120"
"Leaver CS","2021","Unknown","Croydon","London","EO","90","[c]","29280","28790"
"Leaver CS","2021","Unknown","Croydon","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","London","G7","30","[c]","59400","57580"
"Leaver CS","2021","Unknown","Croydon","London","HEO","60","[c]","35790","35640"
"Leaver CS","2021","Unknown","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","London","SEO","30","[c]","42530","41970"
"Leaver CS","2021","Unknown","Darlington","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","Outside London","AO","25","[c]","20650","21010"
"Leaver CS","2021","Unknown","Derby","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Outside London","AA","25","[c]","18990","18800"
"Leaver CS","2021","Unknown","Devon CC","Outside London","AO","95","[c]","20920","21010"
"Leaver CS","2021","Unknown","Devon CC","Outside London","EO","60","[c]","26590","27570"
"Leaver CS","2021","Unknown","Devon CC","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Outside London","HEO","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","Outside London","EO","10","[c]","30600","30620"
"Leaver CS","2021","Unknown","Dorset CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","Outside London","AO","90","[c]","20610","21010"
"Leaver CS","2021","Unknown","Dudley","Outside London","EO","25","[c]","26790","26510"
"Leaver CS","2021","Unknown","Dudley","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Outside London","AO","80","[c]","21020","21010"
"Leaver CS","2021","Unknown","Durham CC","Outside London","EO","10","[c]","26740","27570"
"Leaver CS","2021","Unknown","Durham CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","London","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","London","EO","35","[c]","31060","31060"
"Leaver CS","2021","Unknown","Ealing","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","AO","10","[c]","20350","20500"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","Outside London","AO","10","[c]","20440","20500"
"Leaver CS","2021","Unknown","East Derbyshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","10","[c]","20770","20970"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","10","[c]","27220","27540"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","Outside London","AO","50","[c]","22970","23590"
"Leaver CS","2021","Unknown","East Kent","Outside London","EO","55","[c]","27710","27300"
"Leaver CS","2021","Unknown","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","Outside London","EO","10","[c]","27520","27570"
"Leaver CS","2021","Unknown","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lothian and Midlothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","Outside London","AO","15","[c]","20610","20760"
"Leaver CS","2021","Unknown","East Merseyside","Outside London","EO","15","[c]","27360","27570"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","Outside London","EO","25","[c]","27470","26930"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","Outside London","AO","40","[c]","20740","21010"
"Leaver CS","2021","Unknown","East Sussex CC","Outside London","EO","15","[c]","27430","27570"
"Leaver CS","2021","Unknown","East Sussex CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Enfield","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Enfield","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","Outside London","EO","15","[c]","28810","28570"
"Leaver CS","2021","Unknown","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","Outside London","AO","30","[c]","23810","24180"
"Leaver CS","2021","Unknown","Essex Thames Gateway","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","Outside London","AO","20","[c]","20920","21010"
"Leaver CS","2021","Unknown","Falkirk","Outside London","EO","10","[c]","26610","27230"
"Leaver CS","2021","Unknown","Falkirk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","AO","95","[c]","20430","20500"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","EO","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","AA","25","[c]","20950","21150"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","AO","95","[c]","21060","21010"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","EO","70","[c]","26740","27570"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","G6","20","[c]","72720","73940"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","G7","15","[c]","55760","53610"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","HEO","30","[c]","33090","33540"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","SEO","30","[c]","42820","42190"
"Leaver CS","2021","Unknown","Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire","Outside London","EO","15","[c]","27490","27570"
"Leaver CS","2021","Unknown","Gloucestershire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North East","Outside London","AO","15","[c]","20690","21010"
"Leaver CS","2021","Unknown","Greater Manchester North East","Outside London","EO","35","[c]","27460","27570"
"Leaver CS","2021","Unknown","Greater Manchester North East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North West","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North West","Outside London","AO","45","[c]","20560","21010"
"Leaver CS","2021","Unknown","Greater Manchester North West","Outside London","EO","25","[c]","27190","27570"
"Leaver CS","2021","Unknown","Greater Manchester North West","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North West","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","Outside London","AO","40","[c]","20690","21010"
"Leaver CS","2021","Unknown","Greater Manchester South East","Outside London","EO","15","[c]","27260","27570"
"Leaver CS","2021","Unknown","Greater Manchester South East","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","AO","75","[c]","20680","21010"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","EO","55","[c]","26360","27570"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","Outside London","EO","15","[c]","27420","27570"
"Leaver CS","2021","Unknown","Gwent Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwynedd","Outside London","AO","20","[c]","21150","21010"
"Leaver CS","2021","Unknown","Gwynedd","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hackney and Newham","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hackney and Newham","London","AO","25","[c]","24360","25110"
"Leaver CS","2021","Unknown","Hackney and Newham","London","EO","30","[c]","30950","31060"
"Leaver CS","2021","Unknown","Hackney and Newham","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hackney and Newham","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Haringey and Islington","London","AO","10","[c]","24840","25110"
"Leaver CS","2021","Unknown","Haringey and Islington","London","EO","10","[c]","31140","31060"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","London","AO","15","[c]","24880","25110"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","London","EO","70","[c]","29890","30370"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","AO","120","[c]","20390","20500"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","EO","45","[c]","27060","27570"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, County of","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, County of","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, County of","Outside London","EO","5","[c]","[c]","[c]"
