"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Project Delivery","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Tower Hamlets","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Project Delivery","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Tyneside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Project Delivery","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Westminster","Heterosexual / straight","65","65","46940","41620"
"In post","2021","No function","Project Delivery","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2021","No function","Project Delivery","Westminster","Unknown","15","15","[c]","[c]"
"In post","2021","No function","Project Delivery","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Birmingham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Property","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Barnsley, Doncaster and Rotherham","Heterosexual / straight","30","30","34930","30810"
"In post","2021","No function","Psychology","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","No function","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bexley and Greenwich","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Psychology","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Breckland and South Norfolk","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","No function","Psychology","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Buckinghamshire CC","Heterosexual / straight","45","40","37630","31180"
"In post","2021","No function","Psychology","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Buckinghamshire CC","Unknown","15","10","[c]","[c]"
"In post","2021","No function","Psychology","Cambridgeshire CC","Heterosexual / straight","40","35","34910","31180"
"In post","2021","No function","Psychology","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Cambridgeshire CC","Undeclared","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Central Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Cheshire East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Chorley and West Lancashire","Heterosexual / straight","60","60","34490","29750"
"In post","2021","No function","Psychology","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Chorley and West Lancashire","Unknown","10","10","[c]","[c]"
"In post","2021","No function","Psychology","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","City of Edinburgh","Unknown","15","15","[c]","[c]"
"In post","2021","No function","Psychology","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Clackmannanshire and Fife","Unknown","10","10","[c]","[c]"
"In post","2021","No function","Psychology","Croydon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Devon CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","No function","Psychology","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Dorset CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","No function","Psychology","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Durham CC","Heterosexual / straight","55","50","38020","38150"
"In post","2021","No function","Psychology","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Durham CC","Unknown","10","10","[c]","[c]"
"In post","2021","No function","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Psychology","East Riding of Yorkshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","No function","Psychology","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Surrey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Psychology","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Sussex CC","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","No function","Psychology","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Falkirk","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Flintshire and Wrexham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","No function","Psychology","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hartlepool and Stockton-on-Tees","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","No function","Psychology","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hertfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","No function","Psychology","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hounslow and Richmond upon Thames","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","No function","Psychology","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Isle of Wight","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","No function","Psychology","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kent Thames Gateway","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","No function","Psychology","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kent Thames Gateway","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Kingston upon Hull, City of","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","No function","Psychology","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Lancaster and Wyre","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leeds","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","No function","Psychology","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leeds","Undeclared","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leicestershire CC and Rutland","Heterosexual / straight","35","35","32730","29750"
"In post","2021","No function","Psychology","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Leicestershire CC and Rutland","Unknown","10","5","[c]","[c]"
"In post","2021","No function","Psychology","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Psychology","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","No function","Psychology","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Medway","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Psychology","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Mid Lancashire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","No function","Psychology","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Milton Keynes","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","No function","Psychology","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Monmouthshire and Newport","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","No function","Psychology","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","North and West Norfolk","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","No function","Psychology","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","North Lanarkshire","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Psychology","North Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Psychology","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Oxfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Perth and Kinross and Stirling","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","South and West Derbyshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Psychology","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","South Nottinghamshire","Heterosexual / straight","55","50","32210","29750"
"In post","2021","No function","Psychology","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","South Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2021","No function","Psychology","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Staffordshire CC","Heterosexual / straight","65","60","31480","29060"
"In post","2021","No function","Psychology","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Staffordshire CC","Undeclared","10","10","[c]","[c]"
"In post","2021","No function","Psychology","Staffordshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Suffolk","Heterosexual / straight","40","40","39830","31180"
"In post","2021","No function","Psychology","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Suffolk","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Psychology","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Wakefield","Heterosexual / straight","30","30","36410","31180"
"In post","2021","No function","Psychology","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Psychology","Warrington","Heterosexual / straight","10","10","[c]","[c]"
