"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","SEO/HEO","Unknown","30","[c]","38430","40010"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Tyneside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Sussex (North East)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Sussex (North East)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Westminster","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Wiltshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","York","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","York","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","York","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","York","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","York","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","York","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Cardiff and Vale of Glamorgan","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Cardiff and Vale of Glamorgan","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Cardiff and Vale of Glamorgan","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Cardiff and Vale of Glamorgan","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Belfast","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Belfast","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Belfast","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Belfast","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Birmingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Greater Manchester South East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Greater Manchester South East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Leicestershire CC and Rutland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Leicestershire CC and Rutland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Staffordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Staffordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Westminster","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","York","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Milton Keynes","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Westminster","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Coventry","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Coventry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Coventry","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Coventry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Coventry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Coventry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Croydon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Dorset CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Dorset CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Dorset CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Dorset CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Dorset CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Dorset CC","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Durham CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Gloucestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Kingston upon Hull, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Leicester","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Leicester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Leicester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Leicester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Leicester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Leicester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Mid Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Peterborough","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Peterborough","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Peterborough","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Peterborough","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Peterborough","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Peterborough","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Plymouth","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Swansea","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Telford and Wrekin","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Telford and Wrekin","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Telford and Wrekin","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Telford and Wrekin","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Telford and Wrekin","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Telford and Wrekin","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wirral","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","AA/AO","Male","[c]","[c]","[c]","[c]"
