"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Scottish Government","Project Delivery","Scotland","30","25","45850","45110"
"In post","2021","Project Delivery","Scottish Government","Unknown","Scotland","265","250","35290","35330"
"In post","2021","Project Delivery","UK Export Finance","Project Delivery","London","15","15","48190","41920"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Project Delivery","London","15","15","40950","39030"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Project Delivery","South East (England)","105","105","38510","36030"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Project Delivery","Wales","110","105","42290","38750"
"In post","2021","Project Delivery","Water Services Regulation Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","Project Delivery","West Midlands (England)","10","10","46190","44520"
"In post","2021","Property","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","London","70","70","53610","54700"
"In post","2021","Property","Cabinet Office","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","Yorkshire and The Humber","20","20","42790","42220"
"In post","2021","Property","Chancellor's other departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","10","10","49280","53380"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","35","35","29190","23320"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Property","South West (England)","25","25","34570","32810"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Property","Wales","10","5","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Property","London","5","5","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Property","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Property","East of England","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Property","London","70","70","56060","61230"
"In post","2021","Property","Department for Education","Property","North East (England)","35","35","38570","36500"
"In post","2021","Property","Department for Education","Property","North West (England)","55","50","46200","50130"
"In post","2021","Property","Department for Education","Property","South West (England)","10","10","53350","50630"
"In post","2021","Property","Department for Education","Property","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Property","West Midlands (England)","30","30","48310","50130"
"In post","2021","Property","Department for Education","Property","Yorkshire and The Humber","45","45","48300","50130"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","East Midlands (England)","25","25","35080","29860"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","East of England","40","40","29590","25190"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","London","30","30","46400","39050"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","North East (England)","25","25","37920","35900"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","North West (England)","40","40","33450","29720"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","South East (England)","80","80","43160","37410"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","South West (England)","55","50","32620","29180"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","West Midlands (England)","25","25","34870","30040"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Property","Yorkshire and The Humber","55","55","35900","35900"
"In post","2021","Property","Department for International Trade","Property","London","5","5","[c]","[c]"
"In post","2021","Property","Department for International Trade","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport","Property","East Midlands (England)","20","20","33030","31210"
"In post","2021","Property","Department for Transport","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport","Property","London","15","15","51480","54650"
"In post","2021","Property","Department for Transport","Property","North East (England)","5","5","[c]","[c]"
"In post","2021","Property","Department for Transport","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport","Property","South East (England)","20","20","34790","34800"
"In post","2021","Property","Department for Transport","Property","South West (England)","20","20","33290","31500"
"In post","2021","Property","Department for Transport","Property","Wales","70","60","29350","27080"
"In post","2021","Property","Department for Transport","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Work and Pensions","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Work and Pensions","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Work and Pensions","Property","North West (England)","10","5","[c]","[c]"
"In post","2021","Property","Department for Work and Pensions","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care","Property","London","25","25","41000","33790"
"In post","2021","Property","Department of Health and Social Care","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care","Property","Yorkshire and The Humber","15","10","41170","36820"
"In post","2021","Property","ESTYN","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office","Property","London","130","130","51420","47650"
"In post","2021","Property","Foreign, Commonwealth and Development Office","Property","Overseas","130","130","40230","39410"
"In post","2021","Property","Foreign, Commonwealth and Development Office","Property","South East (England)","190","190","35730","33510"
"In post","2021","Property","HM Land Registry","Property","East Midlands (England)","10","10","38990","38550"
"In post","2021","Property","HM Land Registry","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","East Midlands (England)","30","30","27420","22880"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","East of England","40","35","29740","26000"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","London","110","105","39650","34810"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","North East (England)","295","275","24410","21100"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","North West (England)","60","55","35020","32110"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","Scotland","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","South East (England)","55","50","30600","25680"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","South West (England)","330","300","24280","21100"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","Wales","90","85","30380","21250"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","West Midlands (England)","55","50","31790","29440"
"In post","2021","Property","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","190","170","26590","21100"
"In post","2021","Property","HM Revenue and Customs","Policy","London","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs","Property","East Midlands (England)","215","195","39070","38630"
"In post","2021","Property","HM Revenue and Customs","Property","East of England","115","110","34240","31100"
"In post","2021","Property","HM Revenue and Customs","Property","London","495","465","38640","36150"
"In post","2021","Property","HM Revenue and Customs","Property","North East (England)","160","145","34860","31100"
"In post","2021","Property","HM Revenue and Customs","Property","North West (England)","265","240","33960","31100"
"In post","2021","Property","HM Revenue and Customs","Property","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs","Property","Scotland","50","50","42060","42900"
"In post","2021","Property","HM Revenue and Customs","Property","South East (England)","150","135","36250","32650"
"In post","2021","Property","HM Revenue and Customs","Property","South West (England)","195","180","35580","32100"
"In post","2021","Property","HM Revenue and Customs","Property","Wales","160","150","37640","33250"
"In post","2021","Property","HM Revenue and Customs","Property","West Midlands (England)","190","170","34250","31810"
"In post","2021","Property","HM Revenue and Customs","Property","Yorkshire and The Humber","235","215","34300","31460"
"In post","2021","Property","HM Treasury","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Commercial","South West (England)","30","30","42840","38200"
"In post","2021","Property","Ministry of Defence","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Digital, Data and Technology","South West (England)","30","30","38080","38000"
"In post","2021","Property","Ministry of Defence","Knowledge and Information Management","South West (England)","20","20","36870","34750"
"In post","2021","Property","Ministry of Defence","Other","South West (England)","65","60","37640","34770"
"In post","2021","Property","Ministry of Defence","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Planning","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Project Delivery","South West (England)","25","25","54260","53370"
"In post","2021","Property","Ministry of Defence","Property","East Midlands (England)","170","165","24500","18800"
"In post","2021","Property","Ministry of Defence","Property","East of England","330","315","31780","33300"
"In post","2021","Property","Ministry of Defence","Property","London","80","80","35190","31870"
"In post","2021","Property","Ministry of Defence","Property","North East (England)","25","25","22920","17230"
"In post","2021","Property","Ministry of Defence","Property","North West (England)","50","50","25810","26510"
"In post","2021","Property","Ministry of Defence","Property","Northern Ireland","90","90","28400","27260"
"In post","2021","Property","Ministry of Defence","Property","Overseas","60","60","36300","33300"
"In post","2021","Property","Ministry of Defence","Property","Scotland","245","240","29460","26670"
"In post","2021","Property","Ministry of Defence","Property","South East (England)","515","500","32970","33300"
"In post","2021","Property","Ministry of Defence","Property","South West (England)","510","500","34060","33300"
"In post","2021","Property","Ministry of Defence","Property","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Property","Wales","90","85","29220","28750"
"In post","2021","Property","Ministry of Defence","Property","West Midlands (England)","190","185","33270","33300"
"In post","2021","Property","Ministry of Defence","Property","Yorkshire and The Humber","165","160","30610","33000"
"In post","2021","Property","Ministry of Defence","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence","Security","South West (England)","10","10","[c]","[c]"
"In post","2021","Property","Ministry of Housing, Communities and Local Government","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Finance","London","25","25","44280","41350"
"In post","2021","Property","Ministry of Justice","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","London","50","50","42770","36800"
"In post","2021","Property","Ministry of Justice","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","North West (England)","15","15","28060","25130"
"In post","2021","Property","Ministry of Justice","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","South West (England)","5","5","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","Wales","15","15","30460","27300"
"In post","2021","Property","Ministry of Justice","Operational Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","15","15","31550","30990"
"In post","2021","Property","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Project Delivery","London","15","15","58110","56570"
"In post","2021","Property","Ministry of Justice","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","London","85","80","46530","37280"
"In post","2021","Property","Ministry of Justice","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","North West (England)","20","20","37830","35700"
"In post","2021","Property","Ministry of Justice","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","South West (England)","10","10","32090","31230"
"In post","2021","Property","Ministry of Justice","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","Wales","10","10","[c]","[c]"
"In post","2021","Property","Ministry of Justice","Property","West Midlands (England)","25","20","36960","28820"
"In post","2021","Property","Ministry of Justice","Property","Yorkshire and The Humber","10","10","41870","33950"
"In post","2021","Property","National Crime Agency","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","National Crime Agency","Property","London","10","10","47700","46810"
"In post","2021","Property","National Crime Agency","Property","North West (England)","5","5","[c]","[c]"
"In post","2021","Property","National Crime Agency","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Property","National Crime Agency","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","National Crime Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","National Crime Agency","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Property","National Crime Agency","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland Office","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland Office","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Office for Standards in Education","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Office for Standards in Education","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Office for Standards in Education","Property","North West (England)","5","5","[c]","[c]"
"In post","2021","Property","Office for Standards in Education","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Office of Gas and Electricity Markets","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Office of Gas and Electricity Markets","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Office of Qualifications and Examinations Regulation","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Project Delivery","London","10","10","52140","49700"
"In post","2021","Property","Other Cabinet Office Agencies","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Project Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other Cabinet Office Agencies","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Government","Other","Scotland","250","245","30070","28870"
"In post","2021","Property","Scottish Government","Property","Scotland","25","25","37460","36160"
"In post","2021","Property","Scottish Government","Unknown","Scotland","745","715","30480","28120"
"In post","2021","Property","The National Archives","Property","London","10","10","39600","36720"
"In post","2021","Property","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","United Kingdom Statistics Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","United Kingdom Statistics Authority","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","United Kingdom Statistics Authority","Property","Wales","10","10","[c]","[c]"
"In post","2021","Property","Water Services Regulation Authority","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Security","London","10","10","42050","35910"
"In post","2021","Security","Attorney General's Departments","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Attorney General's Departments","Security","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Security","Cabinet Office","Unknown","East of England","5","5","[c]","[c]"
"In post","2021","Security","Cabinet Office","Unknown","London","175","175","44930","38580"
"In post","2021","Security","Cabinet Office","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cabinet Office","Unknown","North West (England)","45","45","32370","33300"
"In post","2021","Security","Cabinet Office","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Security","Cabinet Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cabinet Office","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cabinet Office","Unknown","South East (England)","110","105","30960","33300"
"In post","2021","Security","Cabinet Office","Unknown","South West (England)","30","30","34780","33300"
"In post","2021","Security","Cabinet Office","Unknown","Unknown","60","60","33480","33300"
"In post","2021","Security","Cabinet Office","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cabinet Office","Unknown","Yorkshire and The Humber","435","410","28870","26670"
"In post","2021","Security","Chancellor's other departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Chancellor's other departments","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Chancellor's other departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Chancellor's other departments","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Chancellor's other departments","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Charity Commission","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Charity Commission","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","15","15","43710","40220"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy","Security","London","5","5","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy","Security","Wales","5","5","[c]","[c]"
"In post","2021","Security","Department for Digital, Culture, Media and Sport","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education","Security","London","5","5","[c]","[c]"
"In post","2021","Security","Department for Education","Security","North East (England)","5","5","[c]","[c]"
"In post","2021","Security","Department for Education","Security","North West (England)","10","10","35530","34400"
"In post","2021","Security","Department for Education","Security","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Security","Department for Education","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","Security","London","25","25","41700","38540"
"In post","2021","Security","Department for Transport","Knowledge and Information Management","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Security","Department for Transport","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Transport","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Transport","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Transport","Security","Wales","120","115","30490","26350"
"In post","2021","Security","Department for Work and Pensions","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","ESTYN","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Food Standards Agency","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Food Standards Agency","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","145","140","46250","39240"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","55","55","44590","36450"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","10","10","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","5","5","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","London","90","90","39540","33680"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","Overseas","60","60","35100","34350"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","South East (England)","195","190","35740","33390"
"In post","2021","Security","HM Revenue and Customs","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","East of England","10","10","32120","26850"
"In post","2021","Security","HM Revenue and Customs","Security","London","35","30","50930","59160"
"In post","2021","Security","HM Revenue and Customs","Security","North East (England)","20","20","45620","42520"
"In post","2021","Security","HM Revenue and Customs","Security","North West (England)","30","25","40450","38630"
"In post","2021","Security","HM Revenue and Customs","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","Wales","5","5","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","West Midlands (England)","50","50","37310","38630"
"In post","2021","Security","HM Revenue and Customs","Security","Yorkshire and The Humber","25","25","39370","38630"
"In post","2021","Security","HM Treasury","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Treasury","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Security","East Midlands (England)","120","120","27230","22560"
"In post","2021","Security","Ministry of Defence","Security","East of England","480","470","33030","28750"
"In post","2021","Security","Ministry of Defence","Security","London","325","320","32570","29370"
"In post","2021","Security","Ministry of Defence","Security","North East (England)","20","20","20520","19560"
"In post","2021","Security","Ministry of Defence","Security","North West (England)","160","160","24380","20060"
"In post","2021","Security","Ministry of Defence","Security","Northern Ireland","385","380","21240","20310"
"In post","2021","Security","Ministry of Defence","Security","Overseas","15","15","43520","33300"
