"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South East (England)","Medway","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South East (England)","Milton Keynes","Outside London","105","105","44270","40670"
"In post","2021","Digital, Data & Technology","South East (England)","North Hampshire","Outside London","20","20","28210","26670"
"In post","2021","Digital, Data & Technology","South East (England)","Oxfordshire","Outside London","15","15","43230","40410"
"In post","2021","Digital, Data & Technology","South East (England)","Portsmouth","Outside London","20","20","26890","26670"
"In post","2021","Digital, Data & Technology","South East (England)","South Hampshire","Outside London","165","160","39670","36030"
"In post","2021","Digital, Data & Technology","South East (England)","Southampton","Outside London","90","90","39290","34040"
"In post","2021","Digital, Data & Technology","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South East (England)","West Surrey","Outside London","25","25","34630","33880"
"In post","2021","Digital, Data & Technology","South East (England)","West Sussex (North East)","Outside London","10","10","36960","38840"
"In post","2021","Digital, Data & Technology","South East (England)","West Sussex (South West)","Outside London","180","175","37630","33060"
"In post","2021","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","150","140","37130","36380"
"In post","2021","Digital, Data & Technology","South West (England)","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","Bristol, City of","Outside London","375","365","40980","38630"
"In post","2021","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","Outside London","10","10","35730","35040"
"In post","2021","Digital, Data & Technology","South West (England)","Devon CC","Outside London","850","805","40250","39650"
"In post","2021","Digital, Data & Technology","South West (England)","Dorset CC","Outside London","25","25","33460","30370"
"In post","2021","Digital, Data & Technology","South West (England)","Gloucestershire","Outside London","10","10","34540","33840"
"In post","2021","Digital, Data & Technology","South West (England)","Plymouth","Outside London","525","500","38070","38450"
"In post","2021","Digital, Data & Technology","South West (England)","Somerset","Outside London","205","200","38760","35340"
"In post","2021","Digital, Data & Technology","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","Wiltshire","Outside London","185","180","36360","33300"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","Unknown","25","25","57220","49700"
"In post","2021","Digital, Data & Technology","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","Outside London","390","380","37630","36530"
"In post","2021","Digital, Data & Technology","Wales","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","Flintshire and Wrexham","Outside London","20","20","33620","32470"
"In post","2021","Digital, Data & Technology","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","Monmouthshire and Newport","Outside London","645","630","41400","38080"
"In post","2021","Digital, Data & Technology","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","Swansea","Outside London","805","785","39620","37650"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Birmingham","Outside London","240","235","41320","37000"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Coventry","Outside London","250","245","40460","37100"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Herefordshire, County of","Outside London","20","20","28190","26670"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Shropshire CC","Outside London","25","25","29550","26670"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","Outside London","30","30","34580","33300"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","Outside London","340","330","42320","38630"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Worcestershire","Outside London","55","55","42480","35900"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Bradford","Outside London","280","270","36680","31810"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Leeds","Outside London","130","125","39290","36200"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire CC","Outside London","25","25","26160","26670"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","Outside London","225","220","43890","41990"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","Outside London","40","40","37240","34460"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","York","Outside London","130","125","41230","38330"
"In post","2021","Finance","East Midlands (England)","Leicester","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Lincolnshire","Outside London","30","30","24180","21580"
"In post","2021","Finance","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Nottingham","Outside London","175","170","37290","32230"
"In post","2021","Finance","East Midlands (England)","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Cambridgeshire CC","Outside London","50","45","35810","33300"
"In post","2021","Finance","East of England","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","East of England","Essex Haven Gateway","Outside London","15","15","31470","29200"
"In post","2021","Finance","East of England","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Hertfordshire","Outside London","95","90","45110","39600"
"In post","2021","Finance","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Norwich and East Norfolk","Outside London","10","10","31450","23760"
"In post","2021","Finance","East of England","Peterborough","Outside London","50","45","39800","36970"
"In post","2021","Finance","East of England","Southend-on-Sea","Outside London","200","180","30150","28130"
"In post","2021","Finance","East of England","Suffolk","Outside London","40","35","30440","26670"
"In post","2021","Finance","London","Barnet","London","40","40","43250","40070"
"In post","2021","Finance","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Camden and City of London","London","55","50","46610","39980"
"In post","2021","Finance","London","Croydon","London","105","105","46360","37290"
"In post","2021","Finance","London","Hackney and Newham","London","25","25","44140","39210"
"In post","2021","Finance","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2021","Finance","London","Hounslow and Richmond upon Thames","London","20","15","42270","42890"
"In post","2021","Finance","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Lambeth","London","40","40","50350","41990"
"In post","2021","Finance","London","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2021","Finance","London","Tower Hamlets","London","335","330","48430","43490"
"In post","2021","Finance","London","Westminster","London","1910","1870","49310","44660"
"In post","2021","Finance","North East (England)","Darlington","Outside London","55","55","40510","36960"
"In post","2021","Finance","North East (England)","Durham CC","Outside London","15","15","43280","36160"
"In post","2021","Finance","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","South Teesside","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","North East (England)","Sunderland","Outside London","25","25","33620","31810"
"In post","2021","Finance","North East (England)","Tyneside","Outside London","320","300","36520","31810"
"In post","2021","Finance","North West (England)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North West (England)","Blackpool","Outside London","10","10","50320","52640"
"In post","2021","Finance","North West (England)","Cheshire East","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","North West (England)","Chorley and West Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North West (England)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North West (England)","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North West (England)","Greater Manchester South West","Outside London","70","70","37320","31810"
"In post","2021","Finance","North West (England)","Lancaster and Wyre","Outside London","20","20","34040","26670"
"In post","2021","Finance","North West (England)","Liverpool","Outside London","160","155","32200","27770"
"In post","2021","Finance","North West (England)","Manchester","Outside London","225","215","40600","37600"
"In post","2021","Finance","North West (England)","Mid Lancashire","Outside London","55","50","34530","31990"
"In post","2021","Finance","North West (England)","Sefton","Outside London","60","55","39010","37810"
"In post","2021","Finance","North West (England)","Warrington","Outside London","25","25","37790","36520"
"In post","2021","Finance","North West (England)","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Belfast","Outside London","30","30","38780","37330"
"In post","2021","Finance","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Overseas","Overseas","35","35","35040","33300"
"In post","2021","Finance","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","City of Edinburgh","Outside London","140","135","35960","33920"
"In post","2021","Finance","Scotland","Clackmannanshire and Fife","Outside London","10","10","37410","34050"
"In post","2021","Finance","Scotland","Dumfries and Galloway","Outside London","10","10","24120","20810"
"In post","2021","Finance","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","15","10","34780","29260"
"In post","2021","Finance","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","Glasgow City","Outside London","65","60","35950","31810"
"In post","2021","Finance","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","25","25","34730","37530"
"In post","2021","Finance","Scotland","North Lanarkshire","Outside London","515","415","22990","21400"
"In post","2021","Finance","Scotland","Perth and Kinross and Stirling","Outside London","10","10","30310","26930"
"In post","2021","Finance","Scotland","South Lanarkshire","Outside London","135","130","37050","33930"
"In post","2021","Finance","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","Berkshire","Outside London","50","50","43350","36970"
"In post","2021","Finance","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","Buckinghamshire CC","Outside London","130","130","38670","35300"
"In post","2021","Finance","South East (England)","Central Hampshire","Outside London","205","200","38110","33300"
"In post","2021","Finance","South East (England)","East Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","East Sussex CC","Outside London","25","20","30460","29970"
"In post","2021","Finance","South East (England)","Kent Thames Gateway","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","South East (England)","Medway","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","Milton Keynes","Outside London","70","70","38760","31730"
"In post","2021","Finance","South East (England)","North Hampshire","Outside London","15","15","31850","33300"
"In post","2021","Finance","South East (England)","Oxfordshire","Outside London","50","45","33660","32090"
"In post","2021","Finance","South East (England)","Portsmouth","Outside London","120","115","36840","33300"
"In post","2021","Finance","South East (England)","South Hampshire","Outside London","20","20","36640","33020"
"In post","2021","Finance","South East (England)","Southampton","Outside London","30","30","38490","38420"
"In post","2021","Finance","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","West Surrey","Outside London","20","20","35700","28730"
"In post","2021","Finance","South East (England)","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","South East (England)","West Sussex (South West)","Outside London","235","215","31540","28130"
"In post","2021","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","690","660","40000","35070"
"In post","2021","Finance","South West (England)","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South West (England)","Bristol, City of","Outside London","145","140","39960","36780"
"In post","2021","Finance","South West (England)","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","South West (England)","Devon CC","Outside London","65","60","43720","39840"
"In post","2021","Finance","South West (England)","Dorset CC","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","South West (England)","Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","South West (England)","Plymouth","Outside London","25","25","39310","39640"
"In post","2021","Finance","South West (England)","Somerset","Outside London","25","20","37170","33290"
"In post","2021","Finance","South West (England)","Swindon","Outside London","10","10","44380","39040"
"In post","2021","Finance","South West (England)","Wiltshire","Outside London","250","240","37630","33300"
"In post","2021","Finance","Wales","Cardiff and Vale of Glamorgan","Outside London","95","85","33370","28570"
"In post","2021","Finance","Wales","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Wales","Flintshire and Wrexham","Outside London","10","10","41050","26330"
"In post","2021","Finance","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","Monmouthshire and Newport","Outside London","75","70","36270","30750"
"In post","2021","Finance","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","Swansea","Outside London","195","190","34620","31990"
"In post","2021","Finance","West Midlands (England)","Birmingham","Outside London","100","100","40080","38000"
"In post","2021","Finance","West Midlands (England)","Coventry","Outside London","160","155","38220","36500"
"In post","2021","Finance","West Midlands (England)","Herefordshire, County of","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","Shropshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","Solihull","Outside London","20","15","42380","38060"
"In post","2021","Finance","West Midlands (England)","Staffordshire CC","Outside London","70","70","37800","33300"
"In post","2021","Finance","West Midlands (England)","Telford and Wrekin","Outside London","70","65","42790","38630"
"In post","2021","Finance","West Midlands (England)","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","Worcestershire","Outside London","30","30","43980","40500"
"In post","2021","Finance","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","Bradford","Outside London","390","325","23600","21440"
"In post","2021","Finance","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","Leeds","Outside London","285","275","40550","36820"
"In post","2021","Finance","Yorkshire and The Humber","North Yorkshire CC","Outside London","15","15","34070","26670"
"In post","2021","Finance","Yorkshire and The Humber","Sheffield","Outside London","90","85","41490","37100"
"In post","2021","Finance","Yorkshire and The Humber","Wakefield","Outside London","10","10","30070","26780"
"In post","2021","Finance","Yorkshire and The Humber","York","Outside London","125","120","40070","37620"
"In post","2021","Grants Management","East Midlands (England)","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","Nottingham","Outside London","65","60","25370","25100"
"In post","2021","Grants Management","East of England","Cambridgeshire CC","Outside London","40","40","26220","25190"
"In post","2021","Grants Management","East of England","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","London","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","Tyneside","Outside London","255","235","25330","21050"
"In post","2021","Grants Management","North West (England)","Cheshire East","Outside London","100","90","24740","24920"
"In post","2021","Grants Management","North West (England)","East Cumbria","Outside London","230","205","25290","21050"
"In post","2021","Grants Management","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North West (England)","West Cumbria","Outside London","420","370","23300","21050"
"In post","2021","Grants Management","South East (England)","Berkshire","Outside London","150","145","28830","25190"
"In post","2021","Grants Management","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South East (England)","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","South East (England)","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South East (England)","South Hampshire","Outside London","10","5","[c]","[c]"
"In post","2021","Grants Management","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South West (England)","Bristol, City of","Outside London","30","30","27660","25190"
"In post","2021","Grants Management","South West (England)","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","Grants Management","South West (England)","Devon CC","Outside London","180","165","26610","25190"
"In post","2021","Grants Management","South West (England)","Somerset","Outside London","15","15","24810","21050"
"In post","2021","Grants Management","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Wales","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","West Midlands (England)","Shropshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","West Midlands (England)","Worcestershire","Outside London","135","125","25060","24920"
"In post","2021","Grants Management","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Yorkshire and The Humber","Leeds","Outside London","50","45","25410","21050"
"In post","2021","Grants Management","Yorkshire and The Humber","North Yorkshire CC","Outside London","10","10","30650","29180"
"In post","2021","Grants Management","Yorkshire and The Humber","York","Outside London","130","125","26510","24920"
"In post","2021","Human Resources","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Midlands (England)","Leicester","Outside London","10","10","39130","38180"
"In post","2021","Human Resources","East Midlands (England)","Leicestershire CC and Rutland","Outside London","15","10","31130","30230"
"In post","2021","Human Resources","East Midlands (England)","Lincolnshire","Outside London","30","30","26770","22860"
"In post","2021","Human Resources","East Midlands (England)","North Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","East Midlands (England)","Nottingham","Outside London","405","385","37360","31900"
"In post","2021","Human Resources","East Midlands (England)","South and West Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","East Midlands (England)","South Nottinghamshire","Outside London","10","10","39350","33680"
"In post","2021","Human Resources","East Midlands (England)","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","East of England","Bedford","Outside London","25","25","33270","31780"
"In post","2021","Human Resources","East of England","Cambridgeshire CC","Outside London","30","25","43750","40550"
"In post","2021","Human Resources","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East of England","Essex Haven Gateway","Outside London","20","15","29900","26670"
"In post","2021","Human Resources","East of England","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","East of England","Hertfordshire","Outside London","25","20","40440","37320"
"In post","2021","Human Resources","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East of England","Norwich and East Norfolk","Outside London","45","40","30320","25750"
"In post","2021","Human Resources","East of England","Peterborough","Outside London","15","15","34450","30990"
"In post","2021","Human Resources","East of England","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","East of England","Suffolk","Outside London","35","35","35370","31500"
"In post","2021","Human Resources","London","Barnet","London","10","10","37850","31340"
"In post","2021","Human Resources","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","London","Brent","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","London","Camden and City of London","London","30","30","38630","32520"
"In post","2021","Human Resources","London","Croydon","London","100","100","52200","52570"
"In post","2021","Human Resources","London","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","London","Hackney and Newham","London","40","40","44370","40780"
"In post","2021","Human Resources","London","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2021","Human Resources","London","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2021","Human Resources","London","Hounslow and Richmond upon Thames","London","25","20","37180","34770"
"In post","2021","Human Resources","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","London","Lambeth","London","160","155","46050","40170"
"In post","2021","Human Resources","London","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2021","Human Resources","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","London","Tower Hamlets","London","220","210","50940","45960"
"In post","2021","Human Resources","London","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","London","Westminster","London","2045","1990","46300","41500"
"In post","2021","Human Resources","North East (England)","Darlington","Outside London","25","25","30990","29360"
"In post","2021","Human Resources","North East (England)","Durham CC","Outside London","25","25","37400","33840"
"In post","2021","Human Resources","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North East (England)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North East (England)","Sunderland","Outside London","10","10","34460","31810"
"In post","2021","Human Resources","North East (England)","Tyneside","Outside London","540","500","27830","23850"
"In post","2021","Human Resources","North West (England)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North West (England)","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North West (England)","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","North West (England)","East Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North West (England)","Greater Manchester South East","Outside London","175","165","26110","21130"
"In post","2021","Human Resources","North West (England)","Greater Manchester South West","Outside London","270","265","36910","33990"
"In post","2021","Human Resources","North West (England)","Lancaster and Wyre","Outside London","170","150","25260","26670"
"In post","2021","Human Resources","North West (England)","Liverpool","Outside London","155","145","31980","27770"
"In post","2021","Human Resources","North West (England)","Manchester","Outside London","215","210","36860","32010"
"In post","2021","Human Resources","North West (England)","Mid Lancashire","Outside London","45","40","34190","31810"
"In post","2021","Human Resources","North West (England)","Sefton","Outside London","135","125","36070","31810"
"In post","2021","Human Resources","North West (England)","Warrington","Outside London","60","60","41600","39240"
"In post","2021","Human Resources","North West (England)","West Cumbria","Outside London","20","15","36130","29610"
"In post","2021","Human Resources","North West (England)","Wirral","Outside London","35","30","33170","30070"
"In post","2021","Human Resources","Northern Ireland","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Belfast","Outside London","10","10","40100","33800"
"In post","2021","Human Resources","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","Overseas","25","25","36740","33300"
"In post","2021","Human Resources","Scotland","Aberdeen City and Aberdeenshire","Outside London","10","5","[c]","[c]"
"In post","2021","Human Resources","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Scotland","City of Edinburgh","Outside London","215","205","35390","33120"
"In post","2021","Human Resources","Scotland","Clackmannanshire and Fife","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","15","15","36880","34610"
"In post","2021","Human Resources","Scotland","Falkirk","Outside London","45","45","35040","35810"
"In post","2021","Human Resources","Scotland","Glasgow City","Outside London","465","435","24910","21580"
"In post","2021","Human Resources","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","15","29960","30160"
"In post","2021","Human Resources","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","10","21090","19160"
