"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Department of Health and Social Care","Economics","West Yorkshire","15","15","34330","36820"
"In post","2021","20-29","Department of Health and Social Care","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Finance","Inner London - West","75","75","34780","32790"
"In post","2021","20-29","Department of Health and Social Care","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Finance","West Yorkshire","40","40","30550","28970"
"In post","2021","20-29","Department of Health and Social Care","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Human Resources","Inner London - East","30","30","30690","32330"
"In post","2021","20-29","Department of Health and Social Care","Human Resources","Inner London - West","55","55","33500","28520"
"In post","2021","20-29","Department of Health and Social Care","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Human Resources","West Yorkshire","15","15","32420","28970"
"In post","2021","20-29","Department of Health and Social Care","Intelligence Analysis","Inner London - West","55","55","48290","53360"
"In post","2021","20-29","Department of Health and Social Care","Intelligence Analysis","West Yorkshire","15","15","42060","35130"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","East Anglia","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Inner London - East","15","15","32950","32330"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","South Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","West Midlands","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Medicine","Inner London - East","10","10","33420","27460"
"In post","2021","20-29","Department of Health and Social Care","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","10","27500","21570"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","East Anglia","20","15","27000","21890"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Essex","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","130","115","25130","23140"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Greater Manchester","65","55","21660","19630"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Inner London - East","225","210","32580","32330"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Inner London - West","30","30","34540","32790"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Lancashire","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Merseyside","10","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","North Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Northumberland and Tyne and Wear","15","15","22810","19630"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Outer London - West and North West","85","80","29660","27710"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","Surrey, East and West Sussex","10","10","26610","21570"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","West Midlands","40","35","21890","19630"
"In post","2021","20-29","Department of Health and Social Care","Operational Delivery","West Yorkshire","20","20","27110","25380"
"In post","2021","20-29","Department of Health and Social Care","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Other","Inner London - East","45","45","34040","32640"
"In post","2021","20-29","Department of Health and Social Care","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Policy","Inner London - West","535","535","38930","32790"
"In post","2021","20-29","Department of Health and Social Care","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Policy","West Yorkshire","135","135","31420","28970"
"In post","2021","20-29","Department of Health and Social Care","Project Delivery","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","20","20","30840","30760"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","East Anglia","25","25","24550","21720"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","25180","23600"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Greater Manchester","45","45","22600","22990"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Inner London - East","65","65","35720","32960"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","North Yorkshire","10","10","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","Outer London - West and North West","140","135","31260","27760"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","West Midlands","35","30","23030","23140"
"In post","2021","20-29","Department of Health and Social Care","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Statistics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Statistics","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care","Statistics","West Yorkshire","10","10","37770","36820"
"In post","2021","20-29","Department of Health and Social Care","Unknown","Bedfordshire and Hertfordshire","15","15","30870","32640"
"In post","2021","20-29","Department of Health and Social Care","Unknown","Inner London - East","65","65","30770","27140"
"In post","2021","20-29","Department of Health and Social Care","Unknown","Inner London - West","25","25","46310","53360"
"In post","2021","20-29","Department of Health and Social Care","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Other","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Statistics","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Digital, Data and Technology","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Economics","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Finance","North Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","Northern Ireland","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","West Midlands","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Policy","East Wales","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Policy","Inner London - West","15","15","35210","32830"
"In post","2021","20-29","Food Standards Agency","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Science and Engineering","Inner London - West","15","15","34340","32830"
"In post","2021","20-29","Food Standards Agency","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Social Research","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Commercial","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Commercial","Southern Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Communications","Inner London - West","35","35","39400","38640"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","15","15","31630","30050"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Southern Scotland","35","35","33570","33930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Economics","Inner London - West","50","50","37670","35300"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Economics","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Finance","Berkshire, Buckinghamshire and Oxfordshire","15","15","27240","26100"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Finance","Inner London - West","25","25","40300","38080"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Finance","Southern Scotland","10","10","34250","33930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Human Resources","Inner London - West","35","35","34160","30630"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Intelligence Analysis","Inner London - West","40","40","38110","36360"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Internal Audit","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Internal Audit","Southern Scotland","10","10","35830","33930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Inner London - West","15","15","33100","30800"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Medicine","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","70","70","25290","24750"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","Inner London - West","55","55","31660","30630"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","Southern Scotland","30","30","24560","21490"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Research","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Other","Inner London - West","15","15","40730","38600"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Policy","Inner London - West","540","540","36220","35700"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Policy","Overseas","165","165","36770","33920"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Policy","Southern Scotland","20","20","34690","33930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Project Delivery","Inner London - West","35","35","38180","38600"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","10","10","41210","38600"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Project Delivery","Southern Scotland","20","20","32510","33930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Property","Berkshire, Buckinghamshire and Oxfordshire","40","40","25600","26560"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Property","Inner London - West","10","10","32560","30310"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Security","Berkshire, Buckinghamshire and Oxfordshire","15","15","25970","26650"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Security","Inner London - West","10","10","31310","30630"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Statistics","Southern Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","Inner London - West","45","45","35690","36930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","Devon","95","90","30120","29760"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","Outer London - South","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Human Resources","Derbyshire and Nottinghamshire","15","15","31870","27130"
"In post","2021","20-29","HM Land Registry","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Derbyshire and Nottinghamshire","75","75","24090","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Devon","55","50","23720","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Dorset and Somerset","45","40","23460","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","East Anglia","30","30","23850","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","East Yorkshire and Northern Lincolnshire","65","65","23800","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","55","55","23340","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Lancashire","55","55","23890","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Leicestershire, Rutland and Northamptonshire","60","60","23890","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Merseyside","65","60","23340","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Outer London - South","30","30","28200","25850"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Shropshire and Staffordshire","65","65","23740","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","Tees Valley and Durham","165","165","23850","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","West Midlands","25","25","23770","22350"
"In post","2021","20-29","HM Land Registry","Operational Delivery","West Wales and The Valleys","115","115","24090","22350"
"In post","2021","20-29","HM Land Registry","Other","Outer London - South","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","Devon","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
