"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","AO","15","15","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","EO","5","5","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Na h-Eileanan Siar","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Na h-Eileanan Siar","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Na h-Eileanan Siar","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Orkney Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Orkney Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Orkney Islands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Orkney Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Orkney Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Orkney Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Shetland Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Shetland Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Shetland Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Shetland Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Hackney and Newham","AO","185","165","24380","25110"
"In post","2021","Black","Inner London - East","Hackney and Newham","EO","265","250","30920","31060"
"In post","2021","Black","Inner London - East","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Hackney and Newham","G7","5","5","[c]","[c]"
"In post","2021","Black","Inner London - East","Hackney and Newham","HEO","55","55","36660","36160"
"In post","2021","Black","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Hackney and Newham","SEO","20","20","[c]","[c]"
"In post","2021","Black","Inner London - East","Hackney and Newham","Unknown","40","40","31130","27730"
"In post","2021","Black","Inner London - East","Haringey and Islington","AA","30","30","24320","25450"
"In post","2021","Black","Inner London - East","Haringey and Islington","AO","135","130","29010","26680"
"In post","2021","Black","Inner London - East","Haringey and Islington","EO","155","145","31290","31060"
"In post","2021","Black","Inner London - East","Haringey and Islington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Haringey and Islington","HEO","25","25","[c]","[c]"
"In post","2021","Black","Inner London - East","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Haringey and Islington","SEO","10","10","[c]","[c]"
"In post","2021","Black","Inner London - East","Haringey and Islington","Unknown","30","30","30350","26810"
"In post","2021","Black","Inner London - East","Lambeth","AA","20","20","[c]","[c]"
"In post","2021","Black","Inner London - East","Lambeth","AO","110","110","29060","27910"
"In post","2021","Black","Inner London - East","Lambeth","EO","230","220","31140","31060"
"In post","2021","Black","Inner London - East","Lambeth","G6","15","15","[c]","[c]"
"In post","2021","Black","Inner London - East","Lambeth","G7","35","30","54690","53120"
"In post","2021","Black","Inner London - East","Lambeth","HEO","80","75","35930","34110"
"In post","2021","Black","Inner London - East","Lambeth","SCS level","10","5","[c]","[c]"
"In post","2021","Black","Inner London - East","Lambeth","SEO","55","50","42660","41310"
"In post","2021","Black","Inner London - East","Lambeth","Unknown","20","20","[c]","[c]"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","AO","65","60","25480","25110"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","EO","210","200","30290","31060"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","HEO","25","25","[c]","[c]"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","SEO","10","10","[c]","[c]"
"In post","2021","Black","Inner London - East","Lewisham and Southwark","Unknown","95","95","32160","28210"
"In post","2021","Black","Inner London - East","Tower Hamlets","AA","5","5","[c]","[c]"
"In post","2021","Black","Inner London - East","Tower Hamlets","AO","80","75","23870","23500"
"In post","2021","Black","Inner London - East","Tower Hamlets","EO","145","140","29740","30180"
"In post","2021","Black","Inner London - East","Tower Hamlets","G6","15","15","[c]","[c]"
"In post","2021","Black","Inner London - East","Tower Hamlets","G7","95","95","57510","57910"
"In post","2021","Black","Inner London - East","Tower Hamlets","HEO","115","115","34890","34550"
"In post","2021","Black","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Tower Hamlets","SEO","110","110","42560","41760"
"In post","2021","Black","Inner London - East","Tower Hamlets","Unknown","25","20","[c]","[c]"
"In post","2021","Black","Inner London - West","Camden and City of London","AA","20","20","[c]","[c]"
"In post","2021","Black","Inner London - West","Camden and City of London","AO","155","145","23600","23500"
"In post","2021","Black","Inner London - West","Camden and City of London","EO","145","140","29280","29570"
"In post","2021","Black","Inner London - West","Camden and City of London","G6","5","5","[c]","[c]"
"In post","2021","Black","Inner London - West","Camden and City of London","G7","15","15","[c]","[c]"
"In post","2021","Black","Inner London - West","Camden and City of London","HEO","90","90","35110","36160"
"In post","2021","Black","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Camden and City of London","SEO","20","20","[c]","[c]"
"In post","2021","Black","Inner London - West","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA","35","30","25520","25450"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AO","90","85","31660","33260"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","65","60","31810","31060"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","HEO","10","10","[c]","[c]"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Inner London - West","Wandsworth","AA","25","25","[c]","[c]"
"In post","2021","Black","Inner London - West","Wandsworth","AO","130","120","30260","31550"
"In post","2021","Black","Inner London - West","Wandsworth","EO","45","45","32980","31380"
"In post","2021","Black","Inner London - West","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Wandsworth","HEO","10","10","[c]","[c]"
"In post","2021","Black","Inner London - West","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","Wandsworth","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Inner London - West","Westminster","AA","60","55","21340","22210"
"In post","2021","Black","Inner London - West","Westminster","AO","385","365","24650","24370"
"In post","2021","Black","Inner London - West","Westminster","EO","845","830","29150","29180"
"In post","2021","Black","Inner London - West","Westminster","G6","105","105","68700","67570"
"In post","2021","Black","Inner London - West","Westminster","G7","560","555","56300","54700"
"In post","2021","Black","Inner London - West","Westminster","HEO","870","860","34940","34710"
"In post","2021","Black","Inner London - West","Westminster","SCS level","50","50","85800","78330"
"In post","2021","Black","Inner London - West","Westminster","SEO","550","550","42420","41950"
"In post","2021","Black","Inner London - West","Westminster","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Kent","East Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","East Kent","AO","10","10","[c]","[c]"
"In post","2021","Black","Kent","East Kent","EO","15","15","[c]","[c]"
"In post","2021","Black","Kent","East Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","East Kent","G7","5","5","[c]","[c]"
"In post","2021","Black","Kent","East Kent","HEO","5","5","[c]","[c]"
"In post","2021","Black","Kent","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Kent Thames Gateway","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Kent Thames Gateway","AO","15","15","[c]","[c]"
"In post","2021","Black","Kent","Kent Thames Gateway","EO","40","40","29460","29290"
"In post","2021","Black","Kent","Kent Thames Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Kent Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Medway","AA","5","5","[c]","[c]"
"In post","2021","Black","Kent","Medway","AO","15","15","[c]","[c]"
"In post","2021","Black","Kent","Medway","EO","20","15","[c]","[c]"
"In post","2021","Black","Kent","Medway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Medway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Medway","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","EO","10","10","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","EO","10","10","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","East Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","East Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","East Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","AO","10","10","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","EO","10","10","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","AO","35","35","21720","21010"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","EO","15","15","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","5","5","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","15","10","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","10","10","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AO","5","5","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA","5","5","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","20","15","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","15","15","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","EO","5","5","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","AO","25","25","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","EO","25","20","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","HEO","5","5","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","SEO","10","10","[c]","[c]"
"In post","2021","Black","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Sefton","AO","10","10","[c]","[c]"
"In post","2021","Black","Merseyside","Sefton","EO","10","10","[c]","[c]"
"In post","2021","Black","Merseyside","Sefton","G6","[c]","[c]","[c]","[c]"
