"Status","Year","Organisation","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Forestry and Land Scotland","Eastern Scotland","Outside London","Heterosexual / straight","80","80","39430","37530"
"In post","2021","Forestry and Land Scotland","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Eastern Scotland","Outside London","Unknown","245","235","32360","30160"
"In post","2021","Forestry and Land Scotland","Highlands and Islands","Outside London","Heterosexual / straight","85","80","32760","30160"
"In post","2021","Forestry and Land Scotland","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Highlands and Islands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Highlands and Islands","Outside London","Unknown","305","295","29440","26530"
"In post","2021","Forestry and Land Scotland","North Eastern Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Forestry and Land Scotland","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","North Eastern Scotland","Outside London","Unknown","45","45","30410","30160"
"In post","2021","Forestry and Land Scotland","Southern Scotland","Outside London","Heterosexual / straight","40","35","31860","28120"
"In post","2021","Forestry and Land Scotland","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Southern Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Southern Scotland","Outside London","Unknown","145","140","30170","28120"
"In post","2021","Forestry and Land Scotland","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","West Central Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Inner London - West","London","Heterosexual / straight","155","150","66860","61760"
"In post","2021","Government Actuary's Department","Inner London - West","London","LGBO","5","5","[c]","[c]"
"In post","2021","Government Actuary's Department","Inner London - West","London","Undeclared","30","30","62460","53280"
"In post","2021","Government Actuary's Department","Inner London - West","London","Unknown","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Devon","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Anglia","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Wales","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Greater Manchester","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Inner London - West","London","Heterosexual / straight","145","140","52500","51290"
"In post","2021","Government Internal Audit Agency","Inner London - West","London","LGBO","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Inner London - West","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Lancashire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Merseyside","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","North Yorkshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Northumberland and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outer London - South","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","South Yorkshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Tees Valley and Durham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Central Scotland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Midlands","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Midlands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Wales and The Valleys","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Yorkshire","Outside London","Heterosexual / straight","35","35","42620","40000"
"In post","2021","Government Internal Audit Agency","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","West Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","10","[c]","[c]"
"In post","2021","Government Legal Department","Greater Manchester","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Inner London - West","London","Heterosexual / straight","1535","1440","53430","51830"
"In post","2021","Government Legal Department","Inner London - West","London","LGBO","150","145","53480","51250"
"In post","2021","Government Legal Department","Inner London - West","London","Undeclared","165","155","55390","52730"
"In post","2021","Government Legal Department","Inner London - West","London","Unknown","540","490","59060","64680"
"In post","2021","Government Legal Department","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outer London - South","London","Heterosexual / straight","35","35","39080","34730"
"In post","2021","Government Legal Department","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outer London - South","London","Unknown","10","10","[c]","[c]"
"In post","2021","Government Legal Department","West Yorkshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Government Legal Department","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","West Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","West Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Greater Manchester","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Inner London - West","London","Heterosexual / straight","60","60","52350","54700"
"In post","2021","Government Property Agency","Inner London - West","London","LGBO","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Inner London - West","London","Unknown","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","West Midlands","Outside London","Heterosexual / straight","30","30","47190","38890"
"In post","2021","Government Property Agency","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","West Yorkshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Government Property Agency","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","West Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Government Property Agency","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","40","35","42800","45100"
"In post","2021","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Cheshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Health and Safety Executive","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Cheshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Cumbria","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","285","265","41170","39390"
"In post","2021","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","LGBO","10","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","Undeclared","65","60","45940","43220"
"In post","2021","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","Unknown","40","35","44720","44020"
"In post","2021","Health and Safety Executive","Devon","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Devon","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","East Anglia","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","East Anglia","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","East Wales","Outside London","Heterosexual / straight","65","60","39960","41480"
"In post","2021","Health and Safety Executive","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","East Wales","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","East Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Eastern Scotland","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Health and Safety Executive","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Eastern Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Eastern Scotland","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Essex","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Health and Safety Executive","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Essex","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Essex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","35","35","45820","46110"
"In post","2021","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Inner London - East","London","Heterosexual / straight","90","85","48810","45840"
"In post","2021","Health and Safety Executive","Inner London - East","London","LGBO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Inner London - East","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Health and Safety Executive","Inner London - East","London","Unknown","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Inner London - West","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Kent","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Merseyside","Outside London","Heterosexual / straight","630","590","40950","36780"
"In post","2021","Health and Safety Executive","Merseyside","Outside London","LGBO","35","35","34270","31660"
"In post","2021","Health and Safety Executive","Merseyside","Outside London","Undeclared","120","110","39710","35910"
"In post","2021","Health and Safety Executive","Merseyside","Outside London","Unknown","85","80","37200","33570"
"In post","2021","Health and Safety Executive","North Eastern Scotland","Outside London","Heterosexual / straight","75","70","79330","90550"
"In post","2021","Health and Safety Executive","North Eastern Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","North Eastern Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","North Eastern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","North Yorkshire","Outside London","Heterosexual / straight","145","135","34620","31710"
"In post","2021","Health and Safety Executive","North Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","North Yorkshire","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2021","Health and Safety Executive","North Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","55","55","42270","43830"
"In post","2021","Health and Safety Executive","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Northumberland and Tyne and Wear","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South Yorkshire","Outside London","Heterosexual / straight","40","40","44490","42350"
"In post","2021","Health and Safety Executive","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Health and Safety Executive","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","West Central Scotland","Outside London","Heterosexual / straight","45","40","43230","45100"
"In post","2021","Health and Safety Executive","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","West Central Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","West Central Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","West Midlands","Outside London","Heterosexual / straight","55","55","45900","46320"
"In post","2021","Health and Safety Executive","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","West Midlands","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","West Midlands","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","West Wales and The Valleys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","West Yorkshire","Outside London","Heterosexual / straight","65","60","45720","46320"
"In post","2021","Health and Safety Executive","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","West Yorkshire","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","Health and Safety Executive","West Yorkshire","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","240","210","23550","21300"
"In post","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","Undeclared","40","35","26660","22080"
"In post","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","Unknown","30","30","22630","21300"
"In post","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","235","210","24710","22010"
"In post","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","40","40","25300","22080"
"In post","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","30","30","21900","20640"
"In post","2021","HM Courts and Tribunals Service","Cheshire","Outside London","Heterosexual / straight","85","75","25010","20100"
"In post","2021","HM Courts and Tribunals Service","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","55","45","23960","20100"
"In post","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cumbria","Outside London","Heterosexual / straight","70","55","23330","20400"
"In post","2021","HM Courts and Tribunals Service","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cumbria","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
