"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Bedfordshire and Hertfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","26620","27570"
"Leaver CS","2021","40-49","Unknown","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Cornwall and Isles of Scilly","Outside London","15","[c]","28440","22960"
"Leaver CS","2021","40-49","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Derbyshire and Nottinghamshire","Outside London","35","[c]","28130","24290"
"Leaver CS","2021","40-49","Unknown","Devon","Outside London","45","[c]","23860","21010"
"Leaver CS","2021","40-49","Unknown","Dorset and Somerset","Outside London","20","[c]","27450","27570"
"Leaver CS","2021","40-49","Unknown","East Anglia","Outside London","55","[c]","27800","27570"
"Leaver CS","2021","40-49","Unknown","East Wales","Outside London","65","[c]","40700","37410"
"Leaver CS","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Eastern Scotland","Outside London","110","[c]","35740","27570"
"Leaver CS","2021","40-49","Unknown","Essex","Outside London","20","[c]","25210","24180"
"Leaver CS","2021","40-49","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","32950","27570"
"Leaver CS","2021","40-49","Unknown","Greater Manchester","Outside London","55","[c]","27870","27570"
"Leaver CS","2021","40-49","Unknown","Hampshire and Isle of Wight","Outside London","45","[c]","29810","27490"
"Leaver CS","2021","40-49","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","22910","21010"
"Leaver CS","2021","40-49","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Inner London - East","London","25","[c]","38690","31060"
"Leaver CS","2021","40-49","Unknown","Inner London - West","London","135","[c]","58460","55330"
"Leaver CS","2021","40-49","Unknown","Kent","Outside London","35","[c]","25210","24640"
"Leaver CS","2021","40-49","Unknown","Lancashire","Outside London","60","[c]","24480","21010"
"Leaver CS","2021","40-49","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","55","[c]","28120","27570"
"Leaver CS","2021","40-49","Unknown","Lincolnshire","Outside London","20","[c]","30410","29930"
"Leaver CS","2021","40-49","Unknown","Merseyside","Outside London","45","[c]","26400","24890"
"Leaver CS","2021","40-49","Unknown","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North Yorkshire","Outside London","20","[c]","36700","29090"
"Leaver CS","2021","40-49","Unknown","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Northumberland and Tyne and Wear","Outside London","70","[c]","27690","21010"
"Leaver CS","2021","40-49","Unknown","Outer London - East and North East","London","25","[c]","29280","31060"
"Leaver CS","2021","40-49","Unknown","Outer London - South","London","35","[c]","33440","31060"
"Leaver CS","2021","40-49","Unknown","Outer London - West and North West","London","30","[c]","30500","31060"
"Leaver CS","2021","40-49","Unknown","Overseas","Overseas","30","[c]","39390","36960"
"Leaver CS","2021","40-49","Unknown","Shropshire and Staffordshire","Outside London","20","[c]","31370","21010"
"Leaver CS","2021","40-49","Unknown","South Yorkshire","Outside London","45","[c]","31760","27570"
"Leaver CS","2021","40-49","Unknown","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Surrey, East and West Sussex","Outside London","25","[c]","29150","27570"
"Leaver CS","2021","40-49","Unknown","Tees Valley and Durham","Outside London","60","[c]","28180","21430"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","80","[c]","30020","26770"
"Leaver CS","2021","40-49","Unknown","West Central Scotland","Outside London","50","[c]","28590","23160"
"Leaver CS","2021","40-49","Unknown","West Midlands","Outside London","85","[c]","32020","24850"
"Leaver CS","2021","40-49","Unknown","West Wales and The Valleys","Outside London","45","[c]","29900","27570"
"Leaver CS","2021","40-49","Unknown","West Yorkshire","Outside London","65","[c]","28160","27570"
"Leaver CS","2021","50-59","Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","49650","43520"
"Leaver CS","2021","50-59","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Unknown","Unknown","20","[c]","102540","96910"
"Leaver CS","2021","50-59","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Inner London - West","London","10","[c]","53060","54740"
"Leaver CS","2021","50-59","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Debt","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Inner London - West","London","10","[c]","52110","55790"
"Leaver CS","2021","50-59","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","43900","37580"
"Leaver CS","2021","50-59","Finance","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Inner London - West","London","20","[c]","59570","56040"
"Leaver CS","2021","50-59","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Eastern Scotland","Outside London","15","[c]","40420","29350"
"Leaver CS","2021","50-59","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Inner London - West","London","35","[c]","69730","64210"
"Leaver CS","2021","50-59","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Bedfordshire and Hertfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","[c]","37500","28940"
"Leaver CS","2021","50-59","No function","Cheshire","Outside London","30","[c]","38210","33690"
"Leaver CS","2021","50-59","No function","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Derbyshire and Nottinghamshire","Outside London","55","[c]","29790","21760"
"Leaver CS","2021","50-59","No function","Devon","Outside London","30","[c]","28170","19840"
"Leaver CS","2021","50-59","No function","Dorset and Somerset","Outside London","35","[c]","33090","26760"
"Leaver CS","2021","50-59","No function","East Anglia","Outside London","100","[c]","42780","35610"
"Leaver CS","2021","50-59","No function","East Wales","Outside London","55","[c]","29780","24570"
"Leaver CS","2021","50-59","No function","East Yorkshire and Northern Lincolnshire","Outside London","45","[c]","29060","24260"
"Leaver CS","2021","50-59","No function","Eastern Scotland","Outside London","45","[c]","35540","33650"
"Leaver CS","2021","50-59","No function","Essex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","[c]","40170","32800"
"Leaver CS","2021","50-59","No function","Greater Manchester","Outside London","55","[c]","36900","25990"
"Leaver CS","2021","50-59","No function","Hampshire and Isle of Wight","Outside London","60","[c]","26390","21180"
"Leaver CS","2021","50-59","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","30","[c]","28990","26380"
"Leaver CS","2021","50-59","No function","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Inner London - East","London","65","[c]","56380","45770"
"Leaver CS","2021","50-59","No function","Inner London - West","London","145","[c]","51550","40560"
"Leaver CS","2021","50-59","No function","Kent","Outside London","45","[c]","31630","26680"
"Leaver CS","2021","50-59","No function","Lancashire","Outside London","60","[c]","27180","25840"
"Leaver CS","2021","50-59","No function","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","24160","21590"
"Leaver CS","2021","50-59","No function","Lincolnshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Merseyside","Outside London","45","[c]","39210","33180"
"Leaver CS","2021","50-59","No function","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","North Yorkshire","Outside London","20","[c]","44710","48410"
"Leaver CS","2021","50-59","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Northumberland and Tyne and Wear","Outside London","25","[c]","27310","21920"
"Leaver CS","2021","50-59","No function","Outer London - East and North East","London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - West and North West","London","25","[c]","41960","32330"
"Leaver CS","2021","50-59","No function","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Shropshire and Staffordshire","Outside London","50","[c]","23370","21590"
"Leaver CS","2021","50-59","No function","South Yorkshire","Outside London","35","[c]","31560","20130"
"Leaver CS","2021","50-59","No function","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Surrey, East and West Sussex","Outside London","35","[c]","33870","33520"
"Leaver CS","2021","50-59","No function","Tees Valley and Durham","Outside London","50","[c]","31750","26600"
"Leaver CS","2021","50-59","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Central Scotland","Outside London","35","[c]","34490","33650"
"Leaver CS","2021","50-59","No function","West Midlands","Outside London","55","[c]","39470","28590"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","Outside London","60","[c]","23890","21590"
"Leaver CS","2021","50-59","No function","West Yorkshire","Outside London","70","[c]","31840","25450"
"Leaver CS","2021","50-59","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","44420","41460"
