"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","East of England","Norwich and East Norfolk","EO","125","120","27870","26780"
"In post","2021","No function","East of England","Norwich and East Norfolk","G6/G7","25","25","55280","51570"
"In post","2021","No function","East of England","Norwich and East Norfolk","SEO/HEO","95","90","38350","36130"
"In post","2021","No function","East of England","Norwich and East Norfolk","Unknown","120","105","29560","29300"
"In post","2021","No function","East of England","Peterborough","AA/AO","135","130","21620","22350"
"In post","2021","No function","East of England","Peterborough","EO","120","105","26870","27130"
"In post","2021","No function","East of England","Peterborough","G6/G7","20","15","64410","61880"
"In post","2021","No function","East of England","Peterborough","SEO/HEO","115","100","35860","33840"
"In post","2021","No function","East of England","Peterborough","Unknown","75","65","27670","28200"
"In post","2021","No function","East of England","Southend-on-Sea","AA/AO","100","80","20220","20140"
"In post","2021","No function","East of England","Southend-on-Sea","EO","105","90","26400","25560"
"In post","2021","No function","East of England","Southend-on-Sea","G6/G7","15","15","51920","52580"
"In post","2021","No function","East of England","Southend-on-Sea","SEO/HEO","95","90","34550","32810"
"In post","2021","No function","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","East of England","Suffolk","AA/AO","860","805","25050","23240"
"In post","2021","No function","East of England","Suffolk","EO","270","255","28430","27380"
"In post","2021","No function","East of England","Suffolk","G6/G7","45","45","60140","55690"
"In post","2021","No function","East of England","Suffolk","SCS level","5","5","[c]","[c]"
"In post","2021","No function","East of England","Suffolk","SEO/HEO","285","275","37150","35730"
"In post","2021","No function","East of England","Suffolk","Unknown","150","140","28700","28200"
"In post","2021","No function","East of England","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East of England","Thurrock","EO","10","10","29440","29360"
"In post","2021","No function","East of England","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East of England","West Essex","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","East of England","West Essex","EO","10","10","28050","30400"
"In post","2021","No function","East of England","West Essex","G6/G7","15","15","55090","51840"
"In post","2021","No function","East of England","West Essex","SCS level","10","10","[c]","[c]"
"In post","2021","No function","East of England","West Essex","SEO/HEO","35","30","34930","32930"
"In post","2021","No function","East of England","West Essex","Unknown","25","25","28690","24320"
"In post","2021","No function","London","Barking & Dagenham and Havering","AA/AO","55","45","22000","22450"
"In post","2021","No function","London","Barking & Dagenham and Havering","EO","20","20","29630","30700"
"In post","2021","No function","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Barking & Dagenham and Havering","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","London","Barking & Dagenham and Havering","Unknown","45","45","32180","28690"
"In post","2021","No function","London","Barnet","AA/AO","200","170","23520","23530"
"In post","2021","No function","London","Barnet","EO","180","165","28830","27710"
"In post","2021","No function","London","Barnet","G6/G7","235","230","59000","55130"
"In post","2021","No function","London","Barnet","SCS level","40","35","118830","103960"
"In post","2021","No function","London","Barnet","SEO/HEO","390","375","38360","39700"
"In post","2021","No function","London","Barnet","Unknown","45","45","31660","26810"
"In post","2021","No function","London","Bexley and Greenwich","AA/AO","785","760","28960","30150"
"In post","2021","No function","London","Bexley and Greenwich","EO","205","195","33750","35450"
"In post","2021","No function","London","Bexley and Greenwich","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","London","Bexley and Greenwich","SEO/HEO","120","115","42530","41500"
"In post","2021","No function","London","Bexley and Greenwich","Unknown","105","100","33400","34100"
"In post","2021","No function","London","Brent","AA/AO","105","90","22730","23500"
"In post","2021","No function","London","Brent","EO","15","15","28530","26720"
"In post","2021","No function","London","Brent","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","London","Brent","Unknown","60","60","32140","28690"
"In post","2021","No function","London","Bromley","AA/AO","105","90","21550","21310"
"In post","2021","No function","London","Bromley","EO","25","25","29190","30470"
"In post","2021","No function","London","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Bromley","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","London","Bromley","Unknown","20","20","29840","26690"
"In post","2021","No function","London","Camden and City of London","AA/AO","635","600","22670","22680"
"In post","2021","No function","London","Camden and City of London","EO","215","205","27750","26470"
"In post","2021","No function","London","Camden and City of London","G6/G7","100","100","61950","59160"
"In post","2021","No function","London","Camden and City of London","SCS level","15","15","107290","106170"
"In post","2021","No function","London","Camden and City of London","SEO/HEO","275","270","36990","36160"
"In post","2021","No function","London","Camden and City of London","Unknown","20","20","31200","27730"
"In post","2021","No function","London","Croydon","AA/AO","460","435","23660","24120"
"In post","2021","No function","London","Croydon","EO","485","460","29890","30090"
"In post","2021","No function","London","Croydon","G6/G7","235","225","64420","61130"
"In post","2021","No function","London","Croydon","SCS level","10","10","92960","83830"
"In post","2021","No function","London","Croydon","SEO/HEO","850","810","38820","37290"
"In post","2021","No function","London","Croydon","Unknown","95","85","34610","34100"
"In post","2021","No function","London","Ealing","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","London","Ealing","EO","10","10","30910","30740"
"In post","2021","No function","London","Ealing","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","London","Ealing","Unknown","45","45","32390","31150"
"In post","2021","No function","London","Enfield","AA/AO","30","30","21660","22450"
"In post","2021","No function","London","Enfield","EO","20","20","30270","30740"
"In post","2021","No function","London","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Enfield","Unknown","30","30","33550","35310"
"In post","2021","No function","London","Hackney and Newham","AA/AO","135","120","24130","25060"
"In post","2021","No function","London","Hackney and Newham","EO","210","195","30760","31590"
"In post","2021","No function","London","Hackney and Newham","G6/G7","105","100","62900","59160"
"In post","2021","No function","London","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2021","No function","London","Hackney and Newham","SEO/HEO","425","410","38970","38470"
"In post","2021","No function","London","Hackney and Newham","Unknown","125","120","29930","26810"
"In post","2021","No function","London","Haringey and Islington","AA/AO","640","615","28290","26630"
"In post","2021","No function","London","Haringey and Islington","EO","125","120","31270","30320"
"In post","2021","No function","London","Haringey and Islington","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","London","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Haringey and Islington","SEO/HEO","100","95","41350","41780"
"In post","2021","No function","London","Haringey and Islington","Unknown","130","125","32840","34100"
"In post","2021","No function","London","Harrow and Hillingdon","AA/AO","85","80","24260","24120"
"In post","2021","No function","London","Harrow and Hillingdon","EO","75","70","30120","30780"
"In post","2021","No function","London","Harrow and Hillingdon","G6/G7","10","10","64560","63200"
"In post","2021","No function","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Harrow and Hillingdon","SEO/HEO","55","55","39540","39390"
"In post","2021","No function","London","Harrow and Hillingdon","Unknown","50","45","33010","28970"
"In post","2021","No function","London","Hounslow and Richmond upon Thames","AA/AO","670","630","28130","27240"
"In post","2021","No function","London","Hounslow and Richmond upon Thames","EO","245","240","30510","30470"
"In post","2021","No function","London","Hounslow and Richmond upon Thames","G6/G7","70","70","55620","53600"
"In post","2021","No function","London","Hounslow and Richmond upon Thames","SCS level","10","10","[c]","[c]"
"In post","2021","No function","London","Hounslow and Richmond upon Thames","SEO/HEO","335","325","37140","35530"
"In post","2021","No function","London","Hounslow and Richmond upon Thames","Unknown","50","50","32000","30370"
"In post","2021","No function","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","400","380","30710","32600"
"In post","2021","No function","London","Kensington & Chelsea and Hammersmith & Fulham","EO","60","55","35870","37000"
"In post","2021","No function","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","50","50","45150","43240"
"In post","2021","No function","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","55","55","34350","34100"
"In post","2021","No function","London","Lambeth","AA/AO","370","355","28970","28670"
"In post","2021","No function","London","Lambeth","EO","760","720","32950","32760"
"In post","2021","No function","London","Lambeth","G6/G7","670","630","60930","59160"
"In post","2021","No function","London","Lambeth","SCS level","160","135","106760","99680"
"In post","2021","No function","London","Lambeth","SEO/HEO","1205","1135","41270","41030"
"In post","2021","No function","London","Lambeth","Unknown","65","60","32600","32090"
"In post","2021","No function","London","Lewisham and Southwark","AA/AO","155","135","27110","24260"
"In post","2021","No function","London","Lewisham and Southwark","EO","75","75","27770","26880"
"In post","2021","No function","London","Lewisham and Southwark","G6/G7","30","30","60420","59540"
"In post","2021","No function","London","Lewisham and Southwark","SCS level","10","10","102190","97590"
"In post","2021","No function","London","Lewisham and Southwark","SEO/HEO","55","50","37600","37660"
"In post","2021","No function","London","Lewisham and Southwark","Unknown","305","295","35070","34100"
"In post","2021","No function","London","Merton, Kingston upon Thames and Sutton","AA/AO","90","80","21320","21310"
"In post","2021","No function","London","Merton, Kingston upon Thames and Sutton","EO","105","100","32400","30780"
"In post","2021","No function","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","55","50","41040","43090"
"In post","2021","No function","London","Merton, Kingston upon Thames and Sutton","Unknown","55","55","32810","32090"
"In post","2021","No function","London","Redbridge and Waltham Forest","AA/AO","60","50","20020","19170"
"In post","2021","No function","London","Redbridge and Waltham Forest","EO","75","65","28470","30470"
"In post","2021","No function","London","Redbridge and Waltham Forest","SEO/HEO","10","10","34060","34820"
"In post","2021","No function","London","Redbridge and Waltham Forest","Unknown","75","75","32370","32090"
"In post","2021","No function","London","Tower Hamlets","AA/AO","230","220","22830","22680"
"In post","2021","No function","London","Tower Hamlets","EO","180","175","28760","28290"
"In post","2021","No function","London","Tower Hamlets","G6/G7","395","385","61280","59160"
"In post","2021","No function","London","Tower Hamlets","SCS level","55","55","99070","91560"
"In post","2021","No function","London","Tower Hamlets","SEO/HEO","545","530","38310","36800"
"In post","2021","No function","London","Tower Hamlets","Unknown","65","60","31880","32090"
"In post","2021","No function","London","Wandsworth","AA/AO","560","540","30310","30220"
"In post","2021","No function","London","Wandsworth","EO","90","90","35570","36890"
"In post","2021","No function","London","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Wandsworth","SEO/HEO","60","60","43740","43240"
"In post","2021","No function","London","Wandsworth","Unknown","45","45","34630","34770"
"In post","2021","No function","London","Westminster","AA/AO","1005","965","23990","23500"
"In post","2021","No function","London","Westminster","EO","2810","2755","28580","28010"
"In post","2021","No function","London","Westminster","G6/G7","9210","8990","58700","56030"
"In post","2021","No function","London","Westminster","SCS level","1715","1655","86240","77130"
"In post","2021","No function","London","Westminster","SEO/HEO","10585","10440","36420","35430"
"In post","2021","No function","London","Westminster","Unknown","65","60","43310","41060"
"In post","2021","No function","North East (England)","Darlington","AA/AO","60","55","21060","20100"
"In post","2021","No function","North East (England)","Darlington","EO","70","65","26070","26000"
"In post","2021","No function","North East (England)","Darlington","G6/G7","100","95","53770","50630"
"In post","2021","No function","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North East (England)","Darlington","SEO/HEO","230","220","33980","36500"
"In post","2021","No function","North East (England)","Darlington","Unknown","45","45","26240","23840"
"In post","2021","No function","North East (England)","Durham CC","AA/AO","2085","1900","24580","22350"
"In post","2021","No function","North East (England)","Durham CC","EO","630","585","28750","27130"
"In post","2021","No function","North East (England)","Durham CC","G6/G7","30","30","63020","59080"
"In post","2021","No function","North East (England)","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North East (England)","Durham CC","SEO/HEO","430","400","38220","37220"
"In post","2021","No function","North East (England)","Durham CC","Unknown","135","130","30410","30880"
"In post","2021","No function","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","470","445","25200","23970"
"In post","2021","No function","North East (England)","Hartlepool and Stockton-on-Tees","EO","95","90","30600","31610"
"In post","2021","No function","North East (England)","Hartlepool and Stockton-on-Tees","G6/G7","10","10","72990","73280"
"In post","2021","No function","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","95","90","39830","38160"
"In post","2021","No function","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","60","55","31620","32390"
"In post","2021","No function","North East (England)","Northumberland","AA/AO","15","10","19410","19830"
"In post","2021","No function","North East (England)","Northumberland","EO","5","5","[c]","[c]"
"In post","2021","No function","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North East (England)","Northumberland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","North East (England)","Northumberland","Unknown","35","30","32760","32690"
"In post","2021","No function","North East (England)","South Teesside","AA/AO","105","90","19170","19570"
"In post","2021","No function","North East (England)","South Teesside","EO","35","35","23490","23130"
"In post","2021","No function","North East (England)","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North East (England)","South Teesside","SEO/HEO","10","10","31660","31130"
"In post","2021","No function","North East (England)","South Teesside","Unknown","115","100","28050","28200"
"In post","2021","No function","North East (England)","Sunderland","AA/AO","1670","1315","20710","20140"
"In post","2021","No function","North East (England)","Sunderland","EO","475","425","26630","25560"
"In post","2021","No function","North East (England)","Sunderland","G6/G7","40","40","54580","52580"
"In post","2021","No function","North East (England)","Sunderland","SEO/HEO","180","170","34200","31810"
"In post","2021","No function","North East (England)","Sunderland","Unknown","45","45","28560","28200"
"In post","2021","No function","North East (England)","Tyneside","AA/AO","2735","2260","20560","20140"
"In post","2021","No function","North East (England)","Tyneside","EO","825","745","25470","25560"
"In post","2021","No function","North East (England)","Tyneside","G6/G7","275","265","54290","52580"
"In post","2021","No function","North East (England)","Tyneside","SCS level","25","25","98290","96370"
"In post","2021","No function","North East (England)","Tyneside","SEO/HEO","940","885","33930","31810"
"In post","2021","No function","North East (England)","Tyneside","Unknown","260","240","28720","28200"
"In post","2021","No function","North West (England)","Blackburn with Darwen","AA/AO","40","40","21510","20100"
"In post","2021","No function","North West (England)","Blackburn with Darwen","EO","20","15","27480","26780"
"In post","2021","No function","North West (England)","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Blackburn with Darwen","Unknown","65","60","28470","28200"
"In post","2021","No function","North West (England)","Blackpool","AA/AO","45","35","19670","20100"
"In post","2021","No function","North West (England)","Blackpool","EO","15","15","24960","26290"
"In post","2021","No function","North West (England)","Blackpool","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","North West (England)","Blackpool","SEO/HEO","25","25","34280","31590"
"In post","2021","No function","North West (England)","Blackpool","Unknown","70","65","29310","30210"
"In post","2021","No function","North West (England)","Cheshire East","AA/AO","220","205","24720","23970"
"In post","2021","No function","North West (England)","Cheshire East","EO","75","75","28670","27380"
"In post","2021","No function","North West (England)","Cheshire East","G6/G7","25","25","57500","51820"
"In post","2021","No function","North West (England)","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Cheshire East","SEO/HEO","80","75","40500","38160"
"In post","2021","No function","North West (England)","Cheshire East","Unknown","55","50","29630","30150"
"In post","2021","No function","North West (England)","Cheshire West and Chester","AA/AO","30","25","19040","19830"
"In post","2021","No function","North West (England)","Cheshire West and Chester","EO","20","20","24780","25350"
"In post","2021","No function","North West (England)","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Cheshire West and Chester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","North West (England)","Cheshire West and Chester","Unknown","75","70","28740","28200"
"In post","2021","No function","North West (England)","Chorley and West Lancashire","AA/AO","710","655","25630","25380"
"In post","2021","No function","North West (England)","Chorley and West Lancashire","EO","230","210","30550","31610"
"In post","2021","No function","North West (England)","Chorley and West Lancashire","G6/G7","10","10","70070","60990"
"In post","2021","No function","North West (England)","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Chorley and West Lancashire","SEO/HEO","170","160","39680","38160"
"In post","2021","No function","North West (England)","Chorley and West Lancashire","Unknown","55","50","32280","33360"
"In post","2021","No function","North West (England)","East Cumbria","AA/AO","130","120","20740","21050"
"In post","2021","No function","North West (England)","East Cumbria","EO","65","60","25650","25190"
"In post","2021","No function","North West (England)","East Cumbria","G6/G7","15","15","53810","53240"
"In post","2021","No function","North West (England)","East Cumbria","SEO/HEO","50","45","37550","36640"
"In post","2021","No function","North West (England)","East Cumbria","Unknown","55","50","29900","28200"
"In post","2021","No function","North West (England)","East Lancashire","AA/AO","40","30","19100","19570"
"In post","2021","No function","North West (England)","East Lancashire","EO","20","20","25560","26700"
"In post","2021","No function","North West (England)","East Lancashire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","North West (England)","East Lancashire","Unknown","75","70","28160","27090"
"In post","2021","No function","North West (England)","East Merseyside","AA/AO","85","75","20940","19930"
"In post","2021","No function","North West (England)","East Merseyside","EO","45","45","27490","26780"
"In post","2021","No function","North West (England)","East Merseyside","G6/G7","10","10","64300","65520"
"In post","2021","No function","North West (England)","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","East Merseyside","SEO/HEO","35","35","36580","34450"
"In post","2021","No function","North West (England)","East Merseyside","Unknown","100","95","29330","28200"
"In post","2021","No function","North West (England)","Greater Manchester North East","AA/AO","170","165","25470","24920"
"In post","2021","No function","North West (England)","Greater Manchester North East","EO","75","70","28810","27380"
"In post","2021","No function","North West (England)","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Greater Manchester North East","SEO/HEO","45","40","38910","37310"
"In post","2021","No function","North West (England)","Greater Manchester North East","Unknown","130","125","29090","30210"
"In post","2021","No function","North West (England)","Greater Manchester North West","AA/AO","315","290","23720","23240"
"In post","2021","No function","North West (England)","Greater Manchester North West","EO","70","65","28290","26780"
"In post","2021","No function","North West (England)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Greater Manchester North West","SEO/HEO","50","45","37840","36480"
"In post","2021","No function","North West (England)","Greater Manchester North West","Unknown","115","105","29780","30210"
"In post","2021","No function","North West (England)","Greater Manchester South East","AA/AO","60","50","20760","20100"
"In post","2021","No function","North West (England)","Greater Manchester South East","EO","30","30","26080","26750"
"In post","2021","No function","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","North West (England)","Greater Manchester South East","Unknown","110","105","29790","30210"
"In post","2021","No function","North West (England)","Greater Manchester South West","AA/AO","1230","1110","20360","20140"
"In post","2021","No function","North West (England)","Greater Manchester South West","EO","405","370","25130","25560"
"In post","2021","No function","North West (England)","Greater Manchester South West","G6/G7","130","125","55050","52580"
"In post","2021","No function","North West (England)","Greater Manchester South West","SCS level","5","5","[c]","[c]"
"In post","2021","No function","North West (England)","Greater Manchester South West","SEO/HEO","475","455","33220","31810"
"In post","2021","No function","North West (England)","Greater Manchester South West","Unknown","245","230","30730","30210"
"In post","2021","No function","North West (England)","Lancaster and Wyre","AA/AO","235","220","24900","24120"
"In post","2021","No function","North West (England)","Lancaster and Wyre","EO","45","40","30270","30880"
"In post","2021","No function","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Lancaster and Wyre","SEO/HEO","40","40","39350","38160"
"In post","2021","No function","North West (England)","Lancaster and Wyre","Unknown","25","25","30960","34930"
"In post","2021","No function","North West (England)","Liverpool","AA/AO","1255","1125","22110","20710"
"In post","2021","No function","North West (England)","Liverpool","EO","525","480","25750","25560"
"In post","2021","No function","North West (England)","Liverpool","G6/G7","245","235","55980","52580"
"In post","2021","No function","North West (England)","Liverpool","SCS level","20","20","106630","108670"
"In post","2021","No function","North West (England)","Liverpool","SEO/HEO","700","670","33570","31810"
"In post","2021","No function","North West (England)","Liverpool","Unknown","205","185","29500","28600"
"In post","2021","No function","North West (England)","Manchester","AA/AO","1450","1345","21930","20670"
"In post","2021","No function","North West (England)","Manchester","EO","710","680","26080","25560"
"In post","2021","No function","North West (England)","Manchester","G6/G7","465","450","57940","52580"
"In post","2021","No function","North West (England)","Manchester","SCS level","40","40","90960","89720"
"In post","2021","No function","North West (England)","Manchester","SEO/HEO","1200","1145","34990","32300"
"In post","2021","No function","North West (England)","Manchester","Unknown","135","125","27590","23840"
"In post","2021","No function","North West (England)","Mid Lancashire","AA/AO","1610","1400","22060","21440"
"In post","2021","No function","North West (England)","Mid Lancashire","EO","560","510","26860","27130"
"In post","2021","No function","North West (England)","Mid Lancashire","G6/G7","80","75","58230","53310"
"In post","2021","No function","North West (England)","Mid Lancashire","SCS level","10","10","[c]","[c]"
"In post","2021","No function","North West (England)","Mid Lancashire","SEO/HEO","395","365","36420","33840"
"In post","2021","No function","North West (England)","Mid Lancashire","Unknown","140","130","29830","30210"
"In post","2021","No function","North West (England)","Sefton","AA/AO","1225","1060","20590","20140"
"In post","2021","No function","North West (England)","Sefton","EO","500","455","26100","25560"
"In post","2021","No function","North West (England)","Sefton","G6/G7","180","175","57740","53430"
"In post","2021","No function","North West (England)","Sefton","SCS level","15","15","84540","77340"
"In post","2021","No function","North West (England)","Sefton","SEO/HEO","465","435","38640","35910"
"In post","2021","No function","North West (England)","Sefton","Unknown","45","40","30400","28200"
"In post","2021","No function","North West (England)","Warrington","AA/AO","525","495","24610","23240"
"In post","2021","No function","North West (England)","Warrington","EO","695","680","31750","32770"
"In post","2021","No function","North West (England)","Warrington","G6/G7","50","50","61880","60990"
"In post","2021","No function","North West (England)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Warrington","SEO/HEO","490","480","40980","40210"
"In post","2021","No function","North West (England)","Warrington","Unknown","60","55","29680","30210"
"In post","2021","No function","North West (England)","West Cumbria","AA/AO","170","155","23830","21710"
"In post","2021","No function","North West (England)","West Cumbria","EO","45","45","29380","27380"
"In post","2021","No function","North West (England)","West Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","North West (England)","West Cumbria","SEO/HEO","30","30","39000","38160"
"In post","2021","No function","North West (England)","West Cumbria","Unknown","35","30","29070","31150"
"In post","2021","No function","North West (England)","Wirral","AA/AO","205","190","21880","22350"
"In post","2021","No function","North West (England)","Wirral","EO","175","150","26920","27130"
"In post","2021","No function","North West (England)","Wirral","G6/G7","10","10","53660","52670"
"In post","2021","No function","North West (England)","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","North West (England)","Wirral","SEO/HEO","140","125","35640","33840"
"In post","2021","No function","North West (England)","Wirral","Unknown","60","55","28750","28200"
"In post","2021","No function","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland","Ards and North Down","AA/AO","10","10","25340","26590"
"In post","2021","No function","Northern Ireland","Ards and North Down","EO","10","10","31300","31780"
"In post","2021","No function","Northern Ireland","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland","Ards and North Down","SEO/HEO","15","15","44720","42710"
"In post","2021","No function","Northern Ireland","Belfast","AA/AO","695","630","20460","20140"
"In post","2021","No function","Northern Ireland","Belfast","EO","435","400","26620","25560"
"In post","2021","No function","Northern Ireland","Belfast","G6/G7","135","135","54470","52580"
"In post","2021","No function","Northern Ireland","Belfast","SCS level","10","10","[c]","[c]"
"In post","2021","No function","Northern Ireland","Belfast","SEO/HEO","450","435","34460","31810"
"In post","2021","No function","Northern Ireland","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Overseas","Overseas","AA/AO","25","25","23240","23000"
"In post","2021","No function","Overseas","Overseas","EO","45","45","28860","28680"
"In post","2021","No function","Overseas","Overseas","G6/G7","695","695","59230","57010"
"In post","2021","No function","Overseas","Overseas","SCS level","240","240","86720","76330"
"In post","2021","No function","Overseas","Overseas","SEO/HEO","795","790","39950","34770"
"In post","2021","No function","Scotland","Aberdeen City and Aberdeenshire","AA/AO","200","190","22820","21590"
"In post","2021","No function","Scotland","Aberdeen City and Aberdeenshire","EO","180","175","30580","33590"
"In post","2021","No function","Scotland","Aberdeen City and Aberdeenshire","G6/G7","45","45","75400","70550"
"In post","2021","No function","Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","245","235","56400","43650"
"In post","2021","No function","Scotland","Angus and Dundee City","AA/AO","250","225","20740","20140"
"In post","2021","No function","Scotland","Angus and Dundee City","EO","65","60","26660","27230"
"In post","2021","No function","Scotland","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","Angus and Dundee City","SEO/HEO","40","40","34030","33130"
"In post","2021","No function","Scotland","Caithness and Sutherland and Ross and Cromarty","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Scotland","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","City of Edinburgh","AA/AO","1010","950","22110","21490"
"In post","2021","No function","Scotland","City of Edinburgh","EO","775","725","29810","30080"
"In post","2021","No function","Scotland","City of Edinburgh","G6/G7","185","175","58250","52720"
"In post","2021","No function","Scotland","City of Edinburgh","SCS level","10","10","87570","84710"
"In post","2021","No function","Scotland","City of Edinburgh","SEO/HEO","795","755","36580","35000"
"In post","2021","No function","Scotland","Clackmannanshire and Fife","AA/AO","145","135","23380","22430"
"In post","2021","No function","Scotland","Clackmannanshire and Fife","EO","230","215","32360","33650"
"In post","2021","No function","Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","Clackmannanshire and Fife","SEO/HEO","55","45","39040","39500"
"In post","2021","No function","Scotland","Dumfries and Galloway","AA/AO","70","60","23370","22220"
"In post","2021","No function","Scotland","Dumfries and Galloway","EO","85","75","31900","33650"
"In post","2021","No function","Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","Dumfries and Galloway","SEO/HEO","30","30","37550","37470"
"In post","2021","No function","Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","25","25","23070","22220"
"In post","2021","No function","Scotland","East Ayrshire and North Ayrshire mainland","EO","20","20","28470","26780"
"In post","2021","No function","Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","155","145","23410","22220"
"In post","2021","No function","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","210","205","32050","33650"
"In post","2021","No function","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","55","50","38570","39500"
"In post","2021","No function","Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scotland","East Lothian and Midlothian","EO","10","10","26660","26700"
