"Status","Year","Age","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Commercial","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Department of Health and Social Care","Commercial","10","10","[c]","[c]"
"In post","2021","60-64","Commercial","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Foreign, Commonwealth and Development Office","Commercial","15","10","54120","51960"
"In post","2021","60-64","Commercial","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","HM Revenue and Customs","Commercial","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Defence","Commercial","80","70","41040","40580"
"In post","2021","60-64","Commercial","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Defence","Knowledge and Information Management","65","60","32500","29200"
"In post","2021","60-64","Commercial","Ministry of Defence","Other","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Justice","Commercial","55","45","52050","50510"
"In post","2021","60-64","Commercial","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Justice","Operational Delivery","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Other Cabinet Office Agencies","Commercial","10","10","[c]","[c]"
"In post","2021","60-64","Commercial","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","The National Archives","Commercial","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","UK Export Finance","Operational Delivery","10","10","62270","52140"
"In post","2021","60-64","Communications","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Department for Business, Energy and Industrial Strategy","Communications","5","5","[c]","[c]"
"In post","2021","60-64","Communications","Department for Education","Communications","10","10","44240","45790"
"In post","2021","60-64","Communications","Department for Environment, Food and Rural Affairs","Communications","5","5","[c]","[c]"
"In post","2021","60-64","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","15","15","32630","29690"
"In post","2021","60-64","Communications","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Department for Transport","Communications","10","10","26640","26780"
"In post","2021","60-64","Communications","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Department of Health and Social Care","Communications","5","5","[c]","[c]"
"In post","2021","60-64","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","HM Revenue and Customs","Communications","15","15","42460","41160"
"In post","2021","60-64","Communications","HM Revenue and Customs","Operational Delivery","70","50","28060","27990"
"In post","2021","60-64","Communications","HM Revenue and Customs","Tax","50","40","29270","28130"
"In post","2021","60-64","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Ministry of Defence","Communications","50","45","32230","29200"
"In post","2021","60-64","Communications","Ministry of Defence","Other","45","40","22960","20260"
"In post","2021","60-64","Communications","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Other Cabinet Office Agencies","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Attorney General's Departments","Counter Fraud","10","10","46010","42270"
"In post","2021","60-64","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","35","30","40690","38510"
"In post","2021","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Department for Transport","Counter Fraud","10","10","30980","26780"
"In post","2021","60-64","Counter Fraud","Food Standards Agency","Counter Fraud","5","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","10","10","34620","31810"
"In post","2021","60-64","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","HM Revenue and Customs","Legal","205","160","32870","32030"
"In post","2021","60-64","Counter Fraud","HM Revenue and Customs","Operational Delivery","270","205","29230","28130"
"In post","2021","60-64","Counter Fraud","HM Revenue and Customs","Other","40","30","39720","35000"
"In post","2021","60-64","Counter Fraud","HM Revenue and Customs","Tax","185","135","41480","37470"
"In post","2021","60-64","Counter Fraud","HM Treasury","Counter Fraud","5","5","[c]","[c]"
"In post","2021","60-64","Debt","HM Revenue and Customs","Operational Delivery","425","320","24670","21440"
"In post","2021","60-64","Debt","HM Revenue and Customs","Tax","20","20","21950","20140"
"In post","2021","60-64","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Cabinet Office","Unknown","15","15","49940","54700"
"In post","2021","60-64","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","55","50","41700","41530"
"In post","2021","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","15","15","47120","47960"
"In post","2021","60-64","Digital, Data & Technology","Department for Education","Digital, Data and Technology","20","20","38600","36400"
"In post","2021","60-64","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","40","40","40360","36030"
"In post","2021","60-64","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","65","55","44730","42370"
"In post","2021","60-64","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","15","10","42240","36820"
"In post","2021","60-64","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","25","20","42230","40330"
"In post","2021","60-64","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","30","25","38670","38450"
"In post","2021","60-64","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","140","105","39140","35000"
"In post","2021","60-64","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","20","15","38630","31810"
"In post","2021","60-64","Digital, Data & Technology","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","HM Revenue and Customs","Unknown","10","10","50910","38630"
"In post","2021","60-64","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","70","65","34510","31280"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","35","35","43050","38800"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Justice","Operational Delivery","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","15","15","41390","38010"
"In post","2021","60-64","Digital, Data & Technology","Office for Standards in Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Other Cabinet Office Agencies","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","20","15","46730","44430"
"In post","2021","60-64","Finance","Attorney General's Departments","Finance","10","5","[c]","[c]"
"In post","2021","60-64","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Business, Energy and Industrial Strategy","Finance","20","15","29430","27460"
"In post","2021","60-64","Finance","Department for Digital, Culture, Media and Sport","Finance","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Education","Finance","20","15","43990","43830"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs","Finance","30","30","45380","38530"
"In post","2021","60-64","Finance","Department for International Trade","Finance","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Transport","Finance","25","20","35070","32940"
"In post","2021","60-64","Finance","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department of Health and Social Care","Finance","25","25","48040","40020"
"In post","2021","60-64","Finance","ESTYN","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Foreign, Commonwealth and Development Office","Finance","10","10","29480","26110"
"In post","2021","60-64","Finance","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs","Finance","145","105","28700","21440"
"In post","2021","60-64","Finance","HM Revenue and Customs","Operational Delivery","65","55","23750","21440"
"In post","2021","60-64","Finance","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs","Unknown","10","10","45520","38630"
"In post","2021","60-64","Finance","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence","Corporate Finance","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence","Finance","130","120","38080","33630"
"In post","2021","60-64","Finance","Ministry of Defence","Other","15","10","62740","44390"
"In post","2021","60-64","Finance","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice","Finance","40","40","46420","44240"
"In post","2021","60-64","Finance","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice","Operational Delivery","10","10","32280","33090"
"In post","2021","60-64","Finance","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Office for Standards in Education","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Other Cabinet Office Agencies","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Scottish Government","Finance","10","10","34210","39500"
"In post","2021","60-64","Finance","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","The National Archives","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Wales Office","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","165","140","25220","21050"
"In post","2021","60-64","Grants Management","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Attorney General's Departments","Human Resources","10","10","41490","35000"
"In post","2021","60-64","Human Resources","Cabinet Office","Unknown","50","40","37430","32000"
"In post","2021","60-64","Human Resources","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","15","15","37060","32730"
"In post","2021","60-64","Human Resources","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","10","10","34000","29890"
"In post","2021","60-64","Human Resources","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Transport","Human Resources","30","25","34430","33350"
"In post","2021","60-64","Human Resources","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department of Health and Social Care","Human Resources","10","10","57710","51510"
"In post","2021","60-64","Human Resources","ESTYN","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","10","10","[c]","[c]"
"In post","2021","60-64","Human Resources","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs","Human Resources","55","45","36190","35000"
"In post","2021","60-64","Human Resources","HM Revenue and Customs","Operational Delivery","60","45","25160","21440"
"In post","2021","60-64","Human Resources","HM Revenue and Customs","Tax","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence","Human Resources","145","130","31460","26670"
"In post","2021","60-64","Human Resources","Ministry of Defence","Operational Delivery","10","10","32760","32500"
"In post","2021","60-64","Human Resources","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice","Human Resources","55","40","43890","39280"
"In post","2021","60-64","Human Resources","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","Human Resources","10","10","40940","40840"
"In post","2021","60-64","Human Resources","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Scottish Government","Human Resources","15","10","35080","33650"
"In post","2021","60-64","Human Resources","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","United Kingdom Statistics Authority","Human Resources","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Wales Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Department for Business, Energy and Industrial Strategy","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","HM Revenue and Customs","Internal Audit","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","HM Treasury","Internal Audit","35","30","47150","45390"
"In post","2021","60-64","Internal Audit","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Ministry of Defence","Internal Audit","15","15","35350","33300"
"In post","2021","60-64","Internal Audit","Ministry of Justice","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Attorney General's Departments","Legal","280","235","62650","62140"
"In post","2021","60-64","Legal","Attorney General's Departments","Operational Delivery","170","145","26590","23520"
"In post","2021","60-64","Legal","Attorney General's Departments","Other","20","15","29220","27580"
"In post","2021","60-64","Legal","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Department for Business, Energy and Industrial Strategy","Legal","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Department for Education","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Department for International Trade","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Foreign, Commonwealth and Development Office","Legal","15","10","47890","53630"
"In post","2021","60-64","Legal","HM Land Registry","Legal","25","20","53920","65970"
"In post","2021","60-64","Legal","HM Revenue and Customs","Legal","15","10","61340","75040"
"In post","2021","60-64","Legal","HM Revenue and Customs","Operational Delivery","35","25","26340","25630"
"In post","2021","60-64","Legal","HM Revenue and Customs","Tax","30","20","39060","38630"
"In post","2021","60-64","Legal","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Ministry of Housing, Communities and Local Government","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Ministry of Justice","Legal","100","80","49410","46530"
"In post","2021","60-64","Legal","Ministry of Justice","Operational Delivery","10","10","[c]","[c]"
"In post","2021","60-64","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Office of Gas and Electricity Markets","Legal","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Scottish Government","Legal","30","25","60010","59480"
"In post","2021","60-64","Legal","Scottish Government","Operational Delivery","180","145","25740","22820"
"In post","2021","60-64","Legal","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Attorney General's Departments","Other","5","5","[c]","[c]"
"In post","2021","60-64","No function","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Cabinet Office","Unknown","50","45","49320","37300"
"In post","2021","60-64","No function","Chancellor's other departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Chancellor's other departments","Other","5","5","[c]","[c]"
"In post","2021","60-64","No function","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","250","210","28910","25060"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Policy","110","105","49000","43000"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","15","10","48120","44810"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Digital, Culture, Media and Sport","Other","5","5","[c]","[c]"
"In post","2021","60-64","No function","Department for Digital, Culture, Media and Sport","Policy","15","15","55110","54110"
"In post","2021","60-64","No function","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Education","Commercial","5","5","[c]","[c]"
"In post","2021","60-64","No function","Department for Education","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","60-64","No function","Department for Education","Finance","10","10","46400","40940"
"In post","2021","60-64","No function","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Education","Operational Delivery","55","50","42890","40300"
"In post","2021","60-64","No function","Department for Education","Policy","65","60","43310","38900"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","125","110","29040","26520"
