"Status","Year","Function_of_post","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","East Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Lambeth","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Lambeth","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Leeds","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Leeds","Unknown","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Tower Hamlets","Heterosexual / straight","40","40","45430","41020"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Tower Hamlets","Undeclared","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Tower Hamlets","Unknown","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Westminster","Heterosexual / straight","40","40","48790","44680"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Westminster","Unknown","80","75","44480","40650"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Wiltshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","Wiltshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Department of Health and Social Care","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Westminster","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","York","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Food Standards Agency","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Milton Keynes","Heterosexual / straight","90","90","44670","40920"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Milton Keynes","Undeclared","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","South Lanarkshire","Heterosexual / straight","120","120","39500","33930"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","South Lanarkshire","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","South Lanarkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","South Lanarkshire","Unknown","90","85","40190","39190"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","West Sussex (North East)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Westminster","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Westminster","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Coventry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Croydon","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Croydon","Unknown","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Durham CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Gloucestershire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Nottingham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Nottingham","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Peterborough","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Plymouth","Heterosexual / straight","285","265","39810","38450"
"In post","2021","Digital, Data & Technology","HM Land Registry","Plymouth","LGBO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Plymouth","Undeclared","60","55","38900","38450"
"In post","2021","Digital, Data & Technology","HM Land Registry","Plymouth","Unknown","170","165","35090","31740"
"In post","2021","Digital, Data & Technology","HM Land Registry","Swansea","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Wirral","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Land Registry","Wirral","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Belfast","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Berkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Birmingham","Heterosexual / straight","30","30","33520","31810"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Birmingham","Undeclared","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Birmingham","Unknown","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bradford","Heterosexual / straight","170","160","36970","31810"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bradford","Undeclared","20","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bradford","Unknown","90","90","36690","31810"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bristol, City of","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Bristol, City of","Unknown","40","40","35940","31810"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Camden and City of London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Camden and City of London","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Heterosexual / straight","50","50","36600","33510"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Cardiff and Vale of Glamorgan","LGBO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Unknown","35","30","31630","31810"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","City of Edinburgh","Heterosexual / straight","35","35","36730","31810"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","City of Edinburgh","Unknown","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Croydon","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Croydon","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Glasgow City","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Glasgow City","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Greater Manchester South West","Heterosexual / straight","65","60","38590","38630"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Greater Manchester South West","LGBO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Greater Manchester South West","Undeclared","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Greater Manchester South West","Unknown","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Hackney and Newham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Leeds","Heterosexual / straight","30","30","34710","31810"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Leeds","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Leeds","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Liverpool","Heterosexual / straight","30","30","40280","36130"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Liverpool","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Manchester","Heterosexual / straight","60","55","39730","38630"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Manchester","LGBO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Manchester","Unknown","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Mid Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Mid Lancashire","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","North Lanarkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Nottingham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Nottingham","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Sefton","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","HM Revenue and Customs","Sefton","LGBO","[c]","[c]","[c]","[c]"
