"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Legal","Legal","Glasgow City","155","145","55990","59480"
"In post","2021","Declared non-disabled","Legal","Legal","Gloucestershire","30","30","45120","39770"
"In post","2021","Declared non-disabled","Legal","Legal","Greater Manchester North West","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Greater Manchester South East","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Greater Manchester South West","45","40","46460","52580"
"In post","2021","Declared non-disabled","Legal","Legal","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Hackney and Newham","50","45","56510","59160"
"In post","2021","Declared non-disabled","Legal","Legal","Haringey and Islington","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Heart of Essex","70","65","54260","51730"
"In post","2021","Declared non-disabled","Legal","Legal","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Hertfordshire","85","75","55270","58970"
"In post","2021","Declared non-disabled","Legal","Legal","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Inverclyde, East Renfrewshire and Renfrewshire","40","35","51490","55850"
"In post","2021","Declared non-disabled","Legal","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Kingston upon Hull, City of","30","30","55470","56310"
"In post","2021","Declared non-disabled","Legal","Legal","Lambeth","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Leeds","195","180","52320","51940"
"In post","2021","Declared non-disabled","Legal","Legal","Leicester","65","60","50740","49580"
"In post","2021","Declared non-disabled","Legal","Legal","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Lincolnshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Liverpool","120","115","51300","52580"
"In post","2021","Declared non-disabled","Legal","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Manchester","165","150","53730","54470"
"In post","2021","Declared non-disabled","Legal","Legal","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Mid Kent","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Mid Lancashire","75","70","51590","54200"
"In post","2021","Declared non-disabled","Legal","Legal","Milton Keynes","40","30","48800","53630"
"In post","2021","Declared non-disabled","Legal","Legal","Monmouthshire and Newport","35","35","46190","41900"
"In post","2021","Declared non-disabled","Legal","Legal","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","North Lanarkshire","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Norwich and East Norfolk","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Nottingham","110","100","51010","51470"
"In post","2021","Declared non-disabled","Legal","Legal","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Overseas","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Oxfordshire","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Perth and Kinross and Stirling","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Peterborough","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Plymouth","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Portsmouth","45","45","54390","56560"
"In post","2021","Declared non-disabled","Legal","Legal","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Sefton","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Sheffield","55","50","47170","50400"
"In post","2021","Declared non-disabled","Legal","Legal","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Somerset","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","South Ayrshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","South Hampshire","55","50","58810","62150"
"In post","2021","Declared non-disabled","Legal","Legal","South Lanarkshire","55","50","54190","52490"
"In post","2021","Declared non-disabled","Legal","Legal","South Teesside","50","45","50780","48830"
"In post","2021","Declared non-disabled","Legal","Legal","South West Wales","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Southampton","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Staffordshire CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Stoke-on-Trent","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Suffolk","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Sunderland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Swansea","50","45","52000","53350"
"In post","2021","Declared non-disabled","Legal","Legal","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Telford and Wrekin","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Tower Hamlets","185","175","65670","64070"
"In post","2021","Declared non-disabled","Legal","Legal","Tyneside","95","90","50780","50700"
"In post","2021","Declared non-disabled","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Wakefield","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Walsall","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Wandsworth","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Warrington","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Warwickshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","West Cumbria","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","West Lothian","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","West Northamptonshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","West Surrey","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Westminster","2245","2095","59640","59200"
"In post","2021","Declared non-disabled","Legal","Legal","Wiltshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Wirral","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Wolverhampton","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","Worcestershire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","York","125","115","58420","55610"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Belfast","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Berkshire","45","40","29230","27050"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Birmingham","175","160","26530","25480"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Brighton and Hove","35","30","28610","27760"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Bristol, City of","50","50","28630","26220"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Cardiff and Vale of Glamorgan","80","75","29090","26220"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","City of Edinburgh","50","50","29490","20850"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Cornwall and Isles of Scilly","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Croydon","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Devon CC","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","East Cumbria","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","East Kent","35","35","27060","26970"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Flintshire and Wrexham","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Glasgow City","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Gloucestershire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Greater Manchester South West","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Hackney and Newham","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Heart of Essex","60","55","29700","30110"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Hertfordshire","55","45","27390","27760"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Kingston upon Hull, City of","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Leeds","120","110","27070","25480"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Leicester","35","30","28290","28430"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Liverpool","115","110","26550","25920"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Manchester","145","130","28610","28430"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Mid Lancashire","95","90","27490","28130"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Norwich and East Norfolk","35","30","27700","23470"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Nottingham","115","105","26260","25560"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Portsmouth","35","30","27790","26970"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Sheffield","60","50","26870","25820"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","South Hampshire","45","40","30790","27050"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","South Teesside","30","25","24830","22710"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Stoke-on-Trent","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Suffolk","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Sunderland","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Swansea","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Tyneside","85","75","26490","25520"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Wakefield","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Warrington","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","West Surrey","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Westminster","545","510","31700","29620"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Wiltshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","York","30","30","28940","25700"
"In post","2021","Declared non-disabled","Legal","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Other","Croydon","35","35","37000","31670"
"In post","2021","Declared non-disabled","Legal","Other","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Other","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Other","Westminster","215","205","29870","27350"
"In post","2021","Declared non-disabled","Legal","Other","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Policy","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Policy","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Policy","Tower Hamlets","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Policy","Westminster","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Project Delivery","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Belfast","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Birmingham","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Glasgow City","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Greater Manchester South West","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Hackney and Newham","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Leeds","35","35","42310","35000"
"In post","2021","Declared non-disabled","Legal","Tax","Manchester","40","35","38770","35000"
"In post","2021","Declared non-disabled","Legal","Tax","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Nottingham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Portsmouth","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Sunderland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","Westminster","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Bristol, City of","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Hackney and Newham","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Westminster","75","70","75040","71290"
"In post","2021","Declared non-disabled","No function","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Bristol, City of","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Coventry","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Darlington","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Leeds","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Manchester","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Sheffield","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Tyneside","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Commercial","Westminster","80","80","52990","54110"
"In post","2021","Declared non-disabled","No function","Communications","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Coventry","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Communications","Westminster","55","55","45470","42760"
"In post","2021","Declared non-disabled","No function","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Corporate Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Corporate Finance","Westminster","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Counter Fraud","Glasgow City","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Counter Fraud","Westminster","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Birmingham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Coventry","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Darlington","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Glasgow City","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Manchester","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Sheffield","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Tower Hamlets","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Tyneside","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","Westminster","35","35","46470","40360"
