"Status","Year","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","95","[c]","30710","26410"
"Leaver CS","2021","Black","Inner London - West","165","[c]","34870","29540"
"Leaver CS","2021","Black","Kent","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","40","[c]","29420","27760"
"Leaver CS","2021","Black","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","35","[c]","36520","33790"
"Leaver CS","2021","Mixed","Inner London - West","90","[c]","38710","33290"
"Leaver CS","2021","Mixed","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Midlands","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Devon","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Anglia","65","[c]","31410","32820"
"Leaver CS","2021","Undeclared","East Wales","80","[c]","29740","23050"
"Leaver CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Eastern Scotland","45","[c]","34570","33650"
"Leaver CS","2021","Undeclared","Essex","40","[c]","29570","31100"
"Leaver CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","36190","34660"
"Leaver CS","2021","Undeclared","Greater Manchester","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hampshire and Isle of Wight","95","[c]","27030","23050"
"Leaver CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - East","45","[c]","42520","32000"
"Leaver CS","2021","Undeclared","Inner London - West","175","[c]","36660","26410"
"Leaver CS","2021","Undeclared","Kent","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","40","[c]","35210","32100"
"Leaver CS","2021","Undeclared","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","55","[c]","29700","24730"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","105","[c]","28160","23580"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","195","[c]","28260","25100"
"Leaver CS","2021","Unknown","Cheshire","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","50","[c]","23190","21050"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","160","[c]","25670","24130"
"Leaver CS","2021","Unknown","Devon","165","[c]","27050","21100"
"Leaver CS","2021","Unknown","Dorset and Somerset","50","[c]","27190","25190"
"Leaver CS","2021","Unknown","East Anglia","160","[c]","28680","27570"
"Leaver CS","2021","Unknown","East Wales","205","[c]","30810","26860"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","350","[c]","33370","27870"
"Leaver CS","2021","Unknown","Essex","60","[c]","25000","24180"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","220","[c]","33220","27570"
"Leaver CS","2021","Unknown","Greater Manchester","190","[c]","27280","25000"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","95","[c]","33380","27570"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","60","[c]","24090","21050"
"Leaver CS","2021","Unknown","Highlands and Islands","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","205","[c]","35880","31060"
"Leaver CS","2021","Unknown","Inner London - West","925","[c]","41370","33590"
"Leaver CS","2021","Unknown","Kent","105","[c]","24260","24140"
"Leaver CS","2021","Unknown","Lancashire","145","[c]","23640","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","140","[c]","23540","21370"
"Leaver CS","2021","Unknown","Lincolnshire","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","120","[c]","30340","27230"
"Leaver CS","2021","Unknown","North Eastern Scotland","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","70","[c]","33590","29740"
"Leaver CS","2021","Unknown","Northern Ireland","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","250","[c]","24980","21050"
"Leaver CS","2021","Unknown","Outer London - East and North East","70","[c]","29110","31060"
"Leaver CS","2021","Unknown","Outer London - South","85","[c]","31220","30600"
"Leaver CS","2021","Unknown","Outer London - West and North West","105","[c]","30390","31060"
"Leaver CS","2021","Unknown","Overseas","35","[c]","39430","36960"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","130","[c]","26900","21590"
"Leaver CS","2021","Unknown","South Yorkshire","100","[c]","30810","25860"
"Leaver CS","2021","Unknown","Southern Scotland","65","[c]","29560","26850"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","155","[c]","31320","24370"
"Leaver CS","2021","Unknown","Tees Valley and Durham","95","[c]","24110","21010"
"Leaver CS","2021","Unknown","Unknown","625","[c]","40850","32060"
"Leaver CS","2021","Unknown","West Central Scotland","170","[c]","29080","25870"
"Leaver CS","2021","Unknown","West Midlands","210","[c]","31560","23530"
"Leaver CS","2021","Unknown","West Wales and The Valleys","135","[c]","25580","21590"
"Leaver CS","2021","Unknown","West Yorkshire","265","[c]","28560","24880"
"Leaver CS","2021","White","Bedfordshire and Hertfordshire","270","[c]","30740","27570"
"Leaver CS","2021","White","Berkshire, Buckinghamshire and Oxfordshire","465","[c]","32680","29290"
"Leaver CS","2021","White","Cheshire","140","[c]","25930","21330"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","70","[c]","26050","21830"
"Leaver CS","2021","White","Cumbria","65","[c]","28070","26890"
"Leaver CS","2021","White","Derbyshire and Nottinghamshire","410","[c]","28050","25260"
"Leaver CS","2021","White","Devon","395","[c]","26260","21580"
"Leaver CS","2021","White","Dorset and Somerset","275","[c]","29600","27130"
"Leaver CS","2021","White","East Anglia","720","[c]","31240","26890"
"Leaver CS","2021","White","East Wales","875","[c]","33460","27460"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","360","[c]","28370","26930"
"Leaver CS","2021","White","Eastern Scotland","695","[c]","34970","29190"
"Leaver CS","2021","White","Essex","210","[c]","30470","27240"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","1035","[c]","35020","31000"
"Leaver CS","2021","White","Greater Manchester","630","[c]","31320","26380"
"Leaver CS","2021","White","Hampshire and Isle of Wight","640","[c]","29780","26890"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","185","[c]","25210","26000"
"Leaver CS","2021","White","Highlands and Islands","65","[c]","27380","25870"
"Leaver CS","2021","White","Inner London - East","495","[c]","47160","40510"
"Leaver CS","2021","White","Inner London - West","1415","[c]","49120","43980"
"Leaver CS","2021","White","Kent","395","[c]","27330","25110"
"Leaver CS","2021","White","Lancashire","510","[c]","26980","22760"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","400","[c]","26970","21920"
"Leaver CS","2021","White","Lincolnshire","255","[c]","28670","27570"
"Leaver CS","2021","White","Merseyside","595","[c]","27370","24110"
"Leaver CS","2021","White","North Eastern Scotland","115","[c]","36440","28950"
"Leaver CS","2021","White","North Yorkshire","165","[c]","34110","27550"
"Leaver CS","2021","White","Northern Ireland","160","[c]","27250","21430"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","750","[c]","26470","21010"
"Leaver CS","2021","White","Outer London - East and North East","90","[c]","30040","30330"
"Leaver CS","2021","White","Outer London - South","225","[c]","37500","30780"
"Leaver CS","2021","White","Outer London - West and North West","220","[c]","36610","31060"
"Leaver CS","2021","White","Overseas","90","[c]","42660","38690"
"Leaver CS","2021","White","Shropshire and Staffordshire","340","[c]","28490","26670"
"Leaver CS","2021","White","South Yorkshire","475","[c]","28990","24910"
"Leaver CS","2021","White","Southern Scotland","180","[c]","29260","26890"
"Leaver CS","2021","White","Surrey, East and West Sussex","345","[c]","29100","26430"
"Leaver CS","2021","White","Tees Valley and Durham","475","[c]","27720","22350"
"Leaver CS","2021","White","Unknown","50","[c]","39690","27570"
"Leaver CS","2021","White","West Central Scotland","490","[c]","30810","26890"
"Leaver CS","2021","White","West Midlands","645","[c]","33080","26890"
"Leaver CS","2021","White","West Wales and The Valleys","600","[c]","26610","21590"
"Leaver CS","2021","White","West Yorkshire","590","[c]","30000","26890"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Greater Manchester","60","[c]","25180","24890"
"Leaver Dept.","2021","Asian","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Inner London - East","65","[c]","41780","35070"
"Leaver Dept.","2021","Asian","Inner London - West","400","[c]","40320","35070"
"Leaver Dept.","2021","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lancashire","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - South","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - West and North West","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","30","[c]","37830","32320"
"Leaver Dept.","2021","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands","110","[c]","24040","21330"
"Leaver Dept.","2021","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Yorkshire","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cheshire","[c]","[c]","[c]","[c]"
