"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Scotland","Heterosexual / straight","50","[c]","33010","38120"
"Leaver CS","2021","Ministry of Defence","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","South East (England)","Heterosexual / straight","60","[c]","27240","26830"
"Leaver CS","2021","Ministry of Defence","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","South East (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","South West (England)","Heterosexual / straight","45","[c]","27250","20640"
"Leaver CS","2021","Ministry of Defence","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
