"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","UK Hydrographic Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","UK Hydrographic Office","Operational Delivery","Somerset","50","[c]","25680","20170"
"New entrant CS","2021","No function","UK Intellectual Property Office","Operational Delivery","Monmouthshire and Newport","120","[c]","24460","23320"
"New entrant CS","2021","No function","UK Intellectual Property Office","Policy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","UK Intellectual Property Office","Science and Engineering","Monmouthshire and Newport","10","[c]","29890","29890"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","Monmouthshire and Newport","105","[c]","27020","23050"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","South Hampshire","200","[c]","26780","24600"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","Westminster","50","[c]","37070","32540"
"New entrant CS","2021","No function","Vehicle Certification Agency","Operational Delivery","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Vehicle Certification Agency","Operational Delivery","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Vehicle Certification Agency","Science and Engineering","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Vehicle Certification Agency","Science and Engineering","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Policy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Policy","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Knowledge and Information Management","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Policy","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Animal and Plant Health Agency","Operational Delivery","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Westminster","35","[c]","58890","54700"
"New entrant CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Companies House","Project Delivery","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","Tower Hamlets","25","[c]","47040","36000"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Project Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","35","[c]","38140","40750"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Commercial","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","43380","50000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","40700","44500"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Finance","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","29790","30000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","95","[c]","28020","24000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","East Ayrshire and North Ayrshire mainland","10","[c]","22760","23230"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","75","[c]","34480","30500"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Property","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","140","[c]","29940","27540"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","East Ayrshire and North Ayrshire mainland","15","[c]","18740","16780"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Security","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Security","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Westminster","15","[c]","36360","33570"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","Manchester","25","[c]","38890","34020"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","Westminster","40","[c]","42870","34020"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Policy","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Policy","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Policy","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Policy","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Westminster","10","[c]","49490","38750"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Other","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Policy","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Project Delivery","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","Westminster","55","[c]","39500","34710"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Education and Skills Funding Agency","Operational Delivery","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Education and Skills Funding Agency","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Education and Skills Funding Agency","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Forestry and Land Scotland","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Forestry and Land Scotland","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Government Actuary's Department","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Government Property Agency","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Communications","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","Westminster","25","[c]","39040","36800"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Bradford","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Liverpool","10","[c]","39610","38630"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Southend-on-Sea","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Telford and Wrekin","15","[c]","36420","31810"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Tyneside","10","[c]","40320","35220"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Treasury (excl. agencies)","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Insolvency Service","Project Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Insolvency Service","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Institute for Apprenticeships and Technical Education","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Met Office","Operational Delivery","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Met Office","Project Delivery","Devon CC","20","[c]","38920","32060"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","36280","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Buckinghamshire CC","10","[c]","39880","35000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Cambridgeshire CC","15","[c]","33680","33300"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Central Hampshire","55","[c]","35740","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Clackmannanshire and Fife","5","[c]","[c]","[c]"
