"Status","Year","Function_of_post","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","G7","5","5","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","HEO","5","5","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AO","10","10","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","United Kingdom Statistics Authority","EO","15","15","24060","23050"
"In post","2021","Finance","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G7","10","10","51860","50090"
"In post","2021","Finance","United Kingdom Statistics Authority","United Kingdom Statistics Authority","HEO","10","10","30410","29540"
"In post","2021","Finance","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","HM Revenue and Customs","EO","5","5","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","HM Revenue and Customs","G7","15","10","56850","55230"
"In post","2021","Finance","Valuation Office Agency","HM Revenue and Customs","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","HM Revenue and Customs","SEO","10","10","42010","41340"
"In post","2021","Finance","Vehicle Certification Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Wales Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Wales Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Water Services Regulation Authority","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Revenue Authority","Welsh Government","EO","5","5","[c]","[c]"
"In post","2021","Finance","Welsh Revenue Authority","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Revenue Authority","Welsh Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Revenue Authority","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wilton Park","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wilton Park","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wilton Park","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wilton Park","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wilton Park","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","HM Land Registry","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AO","955","855","21010","21050"
"In post","2021","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","540","495","25510","25190"
"In post","2021","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6","15","15","59840","59960"
"In post","2021","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G7","40","40","49810","49350"
"In post","2021","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","HEO","235","220","30630","30330"
"In post","2021","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SCS level","5","5","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO","95","90","37870","37230"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","AO","170","155","21010","20800"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","EO","215","205","26240","25760"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","G6","60","60","65820","65870"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","G7","210","200","55100","54700"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","HEO","240","235","33950","34550"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","45","40","89070","76390"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","SEO","180","170","39400","38890"
"In post","2021","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Charity Commission","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","AO","15","10","22000","22490"
"In post","2021","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","EO","30","30","25510","24900"
"In post","2021","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","HEO","10","10","31610","30660"
"In post","2021","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","SEO","20","20","41210","39820"
"In post","2021","Human Resources","Competition and Markets Authority","Competition and Markets Authority","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Competition and Markets Authority","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Competition and Markets Authority","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Competition and Markets Authority","HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Competition and Markets Authority","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Other Cabinet Office Agencies","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Other Cabinet Office Agencies","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Other Cabinet Office Agencies","HEO","10","5","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Other Cabinet Office Agencies","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","AO","10","5","[c]","[c]"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","HEO","10","10","32450","32330"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Attorney General's Departments","EO","20","20","26460","25920"
"In post","2021","Human Resources","Crown Prosecution Service","Attorney General's Departments","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Attorney General's Departments","G7","35","35","54450","53830"
"In post","2021","Human Resources","Crown Prosecution Service","Attorney General's Departments","HEO","50","50","31690","31010"
"In post","2021","Human Resources","Crown Prosecution Service","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Attorney General's Departments","SEO","30","30","40040","38540"
"In post","2021","Human Resources","Debt Management Office","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Ministry of Defence","EO","50","45","20900","20450"
"In post","2021","Human Resources","Defence Equipment and Support","Ministry of Defence","G6","20","20","68750","69470"
"In post","2021","Human Resources","Defence Equipment and Support","Ministry of Defence","G7","25","25","52760","54000"
"In post","2021","Human Resources","Defence Equipment and Support","Ministry of Defence","HEO","45","45","29140","28820"
"In post","2021","Human Resources","Defence Equipment and Support","Ministry of Defence","SCS level","10","10","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Ministry of Defence","SEO","45","45","38400","38870"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","EO","25","20","22900","22780"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","G7","20","20","46620","46090"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","HEO","15","15","26910","28650"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","SEO","10","10","35480","37320"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","25","20","27250","27680"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6","15","10","66930","66640"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G7","40","35","54130","53600"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","HEO","20","20","33170","33640"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","15","15","41360","40220"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","15","10","27550","26180"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G7","15","15","59180","59730"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","HEO","25","20","35910","34280"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","AO","15","15","21250","21000"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","EO","35","35","25760","25000"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","G7","20","20","51640","50400"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","HEO","30","25","30330","29730"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","SEO","20","20","37700","36960"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","10","10","21780","21050"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","20","20","26680","26240"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","30","30","61220","59750"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","75","70","50860","49200"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","50","45","30750","30130"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","65","60","38080","37360"
"In post","2021","Human Resources","Department for International Trade","Department for International Trade","EO","25","25","27310","26990"
"In post","2021","Human Resources","Department for International Trade","Department for International Trade","G6","15","15","63380","62170"
"In post","2021","Human Resources","Department for International Trade","Department for International Trade","G7","35","30","52860","51970"
"In post","2021","Human Resources","Department for International Trade","Department for International Trade","HEO","35","35","31470","31820"
"In post","2021","Human Resources","Department for International Trade","Department for International Trade","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Department for International Trade","SEO","15","15","37870","38540"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Department for Transport","EO","15","15","27160","30120"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Department for Transport","G6","10","10","65380","66090"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Department for Transport","G7","25","25","53540","54110"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Department for Transport","HEO","30","30","33110","34710"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Department for Transport","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Department for Transport","SEO","25","25","42540","42470"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","40","40","26910","27270"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6","10","10","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G7","25","25","52400","53060"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","HEO","35","35","31780","32790"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO","15","15","39880","40650"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","AO","20","20","21590","21590"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","EO","40","40","26590","26740"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","HEO","60","55","31980","31860"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","SEO","35","30","39900","40080"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","AO","10","10","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","EO","30","25","30220","31380"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","HEO","25","25","33730","33350"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","SEO","20","20","40560","40280"
"In post","2021","Human Resources","Education and Skills Funding Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Education and Skills Funding Agency","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Education and Skills Funding Agency","Department for Education","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Education and Skills Funding Agency","Department for Education","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Education and Skills Funding Agency","Department for Education","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","ESTYN","ESTYN","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","ESTYN","ESTYN","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","ESTYN","ESTYN","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","FCDO Services","Foreign, Commonwealth and Development Office","AO","5","5","[c]","[c]"
"In post","2021","Human Resources","FCDO Services","Foreign, Commonwealth and Development Office","EO","10","10","27120","26590"
"In post","2021","Human Resources","FCDO Services","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","FCDO Services","Foreign, Commonwealth and Development Office","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","FCDO Services","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","FCDO Services","Foreign, Commonwealth and Development Office","SEO","10","10","44150","42010"
"In post","2021","Human Resources","Food Standards Agency","Food Standards Agency","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Food Standards Agency","G7","10","10","52830","52070"
"In post","2021","Human Resources","Food Standards Agency","Food Standards Agency","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Food Standards Agency","SEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","AO","25","25","24390","21490"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","EO","35","30","29140","29300"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G6","25","25","69010","69780"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G7","55","55","55190","55420"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","HEO","65","65","34870","35850"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SCS level","10","10","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SEO","25","25","43170","44500"
"In post","2021","Human Resources","Forestry and Land Scotland","Scottish Government","AA","20","20","19160","19160"
"In post","2021","Human Resources","Forestry and Land Scotland","Scottish Government","AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Forestry and Land Scotland","Scottish Government","EO","15","15","29460","29140"
"In post","2021","Human Resources","Forestry and Land Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Forestry and Land Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Forestry and Land Scotland","Scottish Government","HEO","20","20","37380","37530"
"In post","2021","Human Resources","Forestry and Land Scotland","Scottish Government","SEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Government Actuary's Department","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Actuary's Department","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Actuary's Department","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Actuary's Department","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Actuary's Department","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Actuary's Department","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Internal Audit Agency","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Internal Audit Agency","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Internal Audit Agency","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Internal Audit Agency","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Internal Audit Agency","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Legal Department","Attorney General's Departments","AO","10","10","[c]","[c]"
"In post","2021","Human Resources","Government Legal Department","Attorney General's Departments","EO","15","15","27650","27350"
"In post","2021","Human Resources","Government Legal Department","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Legal Department","Attorney General's Departments","G7","10","10","53430","51250"
"In post","2021","Human Resources","Government Legal Department","Attorney General's Departments","HEO","15","15","32220","31640"
"In post","2021","Human Resources","Government Legal Department","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Legal Department","Attorney General's Departments","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Government Property Agency","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Property Agency","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Property Agency","Other Cabinet Office Agencies","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Government Property Agency","Other Cabinet Office Agencies","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Health and Safety Executive","Department for Work and Pensions","AO","15","15","21170","20480"
"In post","2021","Human Resources","Health and Safety Executive","Department for Work and Pensions","EO","15","15","27230","26410"
"In post","2021","Human Resources","Health and Safety Executive","Department for Work and Pensions","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Health and Safety Executive","Department for Work and Pensions","G7","25","20","55090","53430"
"In post","2021","Human Resources","Health and Safety Executive","Department for Work and Pensions","HEO","10","10","32610","31710"
"In post","2021","Human Resources","Health and Safety Executive","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Health and Safety Executive","Department for Work and Pensions","SEO","15","15","40570","39390"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","AO","5","5","[c]","[c]"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","EO","25","25","24320","23220"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","G7","30","30","53630","52920"
