"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","AA","Heterosexual / straight","45","[c]","17820","18060"
"Leaver CS","2021","No function","West Wales and The Valleys","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","AA","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","AO","Heterosexual / straight","110","[c]","21530","21590"
"Leaver CS","2021","No function","West Wales and The Valleys","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","AO","Undeclared","35","[c]","21400","21590"
"Leaver CS","2021","No function","West Wales and The Valleys","AO","Unknown","60","[c]","21290","21590"
"Leaver CS","2021","No function","West Wales and The Valleys","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","AO","Heterosexual / straight","85","[c]","20110","19830"
"Leaver CS","2021","No function","West Yorkshire","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","60","[c]","21920","20670"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","30","[c]","51550","53110"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","65","[c]","30990","32070"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","75","[c]","41140","40980"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Greater Manchester","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Greater Manchester","HEO","LGBO","[c]","[c]","[c]","[c]"
