"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Records of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Public Guardian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Outside London","Heterosexual / straight","30","[c]","62230","50820"
"Leaver CS","2021","60-64","Public Health England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Registers of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Revenue Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Royal Fleet Auxiliary","Unknown","Unknown","35","[c]","42950","37300"
"Leaver CS","2021","60-64","Rural Payments Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Forestry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Forestry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","35","[c]","47150","46600"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Housing Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Security Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Vehicle Certification Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Vehicle Certification Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","35","[c]","55410","55240"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wilton Park","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wilton Park","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Accountant in Bankruptcy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Accountant in Bankruptcy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Animal and Plant Health Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Animal and Plant Health Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Companies House","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Commercial Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Prosecution Service","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Prosecution Service","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Prosecution Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Crown Prosecution Service","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Electronics and Components Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Equipment and Support","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Equipment and Support","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Equipment and Support","Outside London","Heterosexual / straight","40","[c]","34190","32900"
"Leaver CS","2021","65+","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Equipment and Support","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Defence Science and Technology Laboratory","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Development","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Development","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","420","[c]","25030","25470"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","70","[c]","24330","25110"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","230","[c]","25470","25670"
