"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Telford and Wrekin","AA/AO","AO","120","110","22000","21010"
"In post","2021","50-59","Telford and Wrekin","EO","EO","195","175","27010","27570"
"In post","2021","50-59","Telford and Wrekin","G6/G7","G6","35","35","65690","64670"
"In post","2021","50-59","Telford and Wrekin","G6/G7","G7","85","85","52560","52580"
"In post","2021","50-59","Telford and Wrekin","SCS level","SCS level","10","10","87930","75830"
"In post","2021","50-59","Telford and Wrekin","SEO/HEO","HEO","140","130","32930","33300"
"In post","2021","50-59","Telford and Wrekin","SEO/HEO","SEO","115","110","39870","38980"
"In post","2021","50-59","Telford and Wrekin","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Thurrock","AA/AO","AO","25","20","21820","21430"
"In post","2021","50-59","Thurrock","EO","EO","80","75","27610","27370"
"In post","2021","50-59","Thurrock","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Thurrock","SEO/HEO","HEO","10","10","32360","31790"
"In post","2021","50-59","Thurrock","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Torbay","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Torbay","AA/AO","AO","55","45","20580","21010"
"In post","2021","50-59","Torbay","EO","EO","55","45","27330","27570"
"In post","2021","50-59","Torbay","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Torbay","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Torbay","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Torbay","SEO/HEO","HEO","15","10","33140","33870"
"In post","2021","50-59","Torbay","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Torbay","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Tower Hamlets","AA/AO","AA","10","10","21220","21050"
"In post","2021","50-59","Tower Hamlets","AA/AO","AO","120","110","24170","24120"
"In post","2021","50-59","Tower Hamlets","EO","EO","230","225","30300","30560"
"In post","2021","50-59","Tower Hamlets","G6/G7","G6","165","160","72490","71290"
"In post","2021","50-59","Tower Hamlets","G6/G7","G7","370","360","59920","59160"
"In post","2021","50-59","Tower Hamlets","SCS level","SCS level","155","150","99070","94560"
"In post","2021","50-59","Tower Hamlets","SEO/HEO","HEO","210","200","36410","36160"
"In post","2021","50-59","Tower Hamlets","SEO/HEO","SEO","275","270","43590","42800"
"In post","2021","50-59","Tower Hamlets","Unknown","Unknown","10","10","35620","36580"
"In post","2021","50-59","Tyneside","AA/AO","AA","165","135","19660","20070"
"In post","2021","50-59","Tyneside","AA/AO","AO","1735","1475","20910","21010"
"In post","2021","50-59","Tyneside","EO","EO","970","870","26680","27570"
"In post","2021","50-59","Tyneside","G6/G7","G6","140","140","64240","64670"
"In post","2021","50-59","Tyneside","G6/G7","G7","410","400","51700","52580"
"In post","2021","50-59","Tyneside","SCS level","SCS level","45","45","91750","80000"
"In post","2021","50-59","Tyneside","SEO/HEO","HEO","630","595","32240","31990"
"In post","2021","50-59","Tyneside","SEO/HEO","SEO","485","465","38510","38630"
"In post","2021","50-59","Tyneside","Unknown","Unknown","65","60","31920","28200"
"In post","2021","50-59","Unknown","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","AA/AO","AO","70","65","22900","22500"
"In post","2021","50-59","Unknown","EO","EO","185","170","28450","27570"
"In post","2021","50-59","Unknown","G6/G7","G6","15","15","64450","61680"
"In post","2021","50-59","Unknown","G6/G7","G7","40","40","53180","50990"
"In post","2021","50-59","Unknown","SCS level","SCS level","10","10","100200","82240"
"In post","2021","50-59","Unknown","SEO/HEO","HEO","95","90","36820","34300"
"In post","2021","50-59","Unknown","SEO/HEO","SEO","40","40","41260","38520"
"In post","2021","50-59","Unknown","Unknown","Unknown","520","520","42180","37150"
"In post","2021","50-59","Wakefield","AA/AO","AA","35","35","21450","21550"
"In post","2021","50-59","Wakefield","AA/AO","AO","180","160","27900","31650"
"In post","2021","50-59","Wakefield","EO","EO","175","160","29830","27570"
"In post","2021","50-59","Wakefield","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","50-59","Wakefield","G6/G7","G7","10","10","61850","60990"
"In post","2021","50-59","Wakefield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wakefield","SEO/HEO","HEO","85","80","37030","36950"
"In post","2021","50-59","Wakefield","SEO/HEO","SEO","30","30","48470","46870"
"In post","2021","50-59","Wakefield","Unknown","Unknown","25","20","37550","37170"
"In post","2021","50-59","Walsall","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","50-59","Walsall","AA/AO","AO","80","65","20640","21010"
"In post","2021","50-59","Walsall","EO","EO","90","75","27080","27570"
"In post","2021","50-59","Walsall","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Walsall","SEO/HEO","HEO","15","15","32910","32620"
"In post","2021","50-59","Walsall","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Walsall","Unknown","Unknown","20","15","30600","28200"
"In post","2021","50-59","Wandsworth","AA/AO","AA","35","30","25270","25450"
"In post","2021","50-59","Wandsworth","AA/AO","AO","120","115","28660","25900"
"In post","2021","50-59","Wandsworth","EO","EO","50","50","33390","31530"
"In post","2021","50-59","Wandsworth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wandsworth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wandsworth","SEO/HEO","HEO","20","20","40570","43240"
"In post","2021","50-59","Wandsworth","SEO/HEO","SEO","10","10","53400","53670"
"In post","2021","50-59","Wandsworth","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Warrington","AA/AO","AA","45","40","20350","20600"
"In post","2021","50-59","Warrington","AA/AO","AO","195","175","23970","21010"
"In post","2021","50-59","Warrington","EO","EO","250","240","30240","28840"
"In post","2021","50-59","Warrington","G6/G7","G6","15","15","73660","70590"
"In post","2021","50-59","Warrington","G6/G7","G7","60","55","55170","55490"
"In post","2021","50-59","Warrington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Warrington","SEO/HEO","HEO","135","135","38630","39130"
"In post","2021","50-59","Warrington","SEO/HEO","SEO","80","75","45780","45480"
"In post","2021","50-59","Warrington","Unknown","Unknown","15","15","32540","33360"
"In post","2021","50-59","Warwickshire","AA/AO","AA","25","25","18610","18800"
"In post","2021","50-59","Warwickshire","AA/AO","AO","155","135","21570","21010"
"In post","2021","50-59","Warwickshire","EO","EO","165","150","26290","27570"
"In post","2021","50-59","Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Warwickshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","50-59","Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Warwickshire","SEO/HEO","HEO","50","50","32160","31920"
"In post","2021","50-59","Warwickshire","SEO/HEO","SEO","40","40","42820","41330"
"In post","2021","50-59","Warwickshire","Unknown","Unknown","30","25","30140","25610"
"In post","2021","50-59","West Cumbria","AA/AO","AA","25","25","20220","21550"
"In post","2021","50-59","West Cumbria","AA/AO","AO","120","105","22880","21050"
"In post","2021","50-59","West Cumbria","EO","EO","85","80","27840","27570"
"In post","2021","50-59","West Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Cumbria","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","50-59","West Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Cumbria","SEO/HEO","HEO","25","25","33620","32470"
"In post","2021","50-59","West Cumbria","SEO/HEO","SEO","20","20","41740","38390"
"In post","2021","50-59","West Cumbria","Unknown","Unknown","50","45","45410","42290"
"In post","2021","50-59","West Essex","AA/AO","AA","15","15","19440","20230"
"In post","2021","50-59","West Essex","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","50-59","West Essex","EO","EO","170","145","28290","27370"
"In post","2021","50-59","West Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Essex","G6/G7","G7","10","10","56390","52310"
"In post","2021","50-59","West Essex","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","West Essex","SEO/HEO","HEO","30","30","32550","31220"
"In post","2021","50-59","West Essex","SEO/HEO","SEO","15","10","40730","40060"
"In post","2021","50-59","West Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Kent","AA/AO","AO","20","15","35680","41580"
"In post","2021","50-59","West Kent","EO","EO","40","35","30000","29290"
"In post","2021","50-59","West Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Kent","G6/G7","G7","45","45","48750","46720"
"In post","2021","50-59","West Kent","SEO/HEO","HEO","15","15","32150","29200"
"In post","2021","50-59","West Kent","SEO/HEO","SEO","20","15","37930","37340"
"In post","2021","50-59","West Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Lothian","AA/AO","AA","10","10","20930","21520"
"In post","2021","50-59","West Lothian","AA/AO","AO","50","50","22700","21590"
"In post","2021","50-59","West Lothian","EO","EO","65","65","28420","27570"
"In post","2021","50-59","West Lothian","G6/G7","G6","15","15","71670","73940"
"In post","2021","50-59","West Lothian","G6/G7","G7","10","10","55490","53560"
"In post","2021","50-59","West Lothian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Lothian","SEO/HEO","HEO","20","20","35080","33930"
"In post","2021","50-59","West Lothian","SEO/HEO","SEO","20","20","42840","43940"
"In post","2021","50-59","West Northamptonshire","AA/AO","AA","20","20","18200","16880"
"In post","2021","50-59","West Northamptonshire","AA/AO","AO","110","100","22900","20100"
"In post","2021","50-59","West Northamptonshire","EO","EO","105","95","27850","27570"
"In post","2021","50-59","West Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Northamptonshire","G6/G7","G7","10","10","54610","55610"
"In post","2021","50-59","West Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Northamptonshire","SEO/HEO","HEO","25","25","35170","34980"
"In post","2021","50-59","West Northamptonshire","SEO/HEO","SEO","15","15","42950","42820"
"In post","2021","50-59","West Northamptonshire","Unknown","Unknown","30","30","33090","32690"
"In post","2021","50-59","West Surrey","AA/AO","AA","65","60","19740","19560"
"In post","2021","50-59","West Surrey","AA/AO","AO","145","135","25710","24370"
"In post","2021","50-59","West Surrey","EO","EO","155","150","29750","29290"
"In post","2021","50-59","West Surrey","G6/G7","G6","25","25","66010","65360"
"In post","2021","50-59","West Surrey","G6/G7","G7","55","50","58180","56240"
"In post","2021","50-59","West Surrey","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","West Surrey","SEO/HEO","HEO","95","95","35600","35120"
"In post","2021","50-59","West Surrey","SEO/HEO","SEO","65","65","43880","41700"
"In post","2021","50-59","West Surrey","Unknown","Unknown","20","20","26220","24320"
"In post","2021","50-59","West Sussex (North East)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","AA/AO","AO","35","30","22410","22360"
"In post","2021","50-59","West Sussex (North East)","EO","EO","235","205","28850","27740"
"In post","2021","50-59","West Sussex (North East)","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","G6/G7","G7","20","20","56150","54590"
"In post","2021","50-59","West Sussex (North East)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","SEO/HEO","HEO","55","55","36390","35030"
"In post","2021","50-59","West Sussex (North East)","SEO/HEO","SEO","25","25","42720","41600"
"In post","2021","50-59","West Sussex (North East)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","AA/AO","AA","10","10","19340","20230"
"In post","2021","50-59","West Sussex (South West)","AA/AO","AO","150","135","22110","21240"
"In post","2021","50-59","West Sussex (South West)","EO","EO","180","165","27750","27570"
"In post","2021","50-59","West Sussex (South West)","G6/G7","G6","15","15","65050","64670"
"In post","2021","50-59","West Sussex (South West)","G6/G7","G7","25","25","51610","52580"
"In post","2021","50-59","West Sussex (South West)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","SEO/HEO","HEO","80","75","33390","33060"
"In post","2021","50-59","West Sussex (South West)","SEO/HEO","SEO","55","55","39790","38690"
"In post","2021","50-59","West Sussex (South West)","Unknown","Unknown","15","15","30480","30210"
"In post","2021","50-59","Westminster","AA/AO","AA","110","105","21190","21760"
"In post","2021","50-59","Westminster","AA/AO","AO","615","590","25040","24490"
"In post","2021","50-59","Westminster","EO","EO","1445","1405","29990","30110"
"In post","2021","50-59","Westminster","G6/G7","G6","1500","1465","70730","69810"
"In post","2021","50-59","Westminster","G6/G7","G7","2595","2530","58290","57680"
"In post","2021","50-59","Westminster","SCS level","SCS level","1105","1085","97270","86490"
"In post","2021","50-59","Westminster","SEO/HEO","HEO","1655","1625","36260","35990"
"In post","2021","50-59","Westminster","SEO/HEO","SEO","1695","1665","43730","42890"
"In post","2021","50-59","Westminster","Unknown","Unknown","25","25","44820","38710"
"In post","2021","50-59","Wiltshire","AA/AO","AA","95","95","19780","19560"
"In post","2021","50-59","Wiltshire","AA/AO","AO","245","235","23540","21130"
"In post","2021","50-59","Wiltshire","EO","EO","320","310","27420","26670"
"In post","2021","50-59","Wiltshire","G6/G7","G6","110","105","69590","67120"
"In post","2021","50-59","Wiltshire","G6/G7","G7","465","455","53090","53500"
"In post","2021","50-59","Wiltshire","SCS level","SCS level","25","25","100310","93040"
"In post","2021","50-59","Wiltshire","SEO/HEO","HEO","430","420","33260","33300"
"In post","2021","50-59","Wiltshire","SEO/HEO","SEO","415","405","40790","40580"
"In post","2021","50-59","Wiltshire","Unknown","Unknown","25","25","39320","35770"
"In post","2021","50-59","Wirral","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","AA/AO","AO","310","265","20860","21010"
"In post","2021","50-59","Wirral","EO","EO","290","255","27340","27570"
"In post","2021","50-59","Wirral","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","50-59","Wirral","G6/G7","G7","10","10","53360","52090"
"In post","2021","50-59","Wirral","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","SEO/HEO","HEO","80","75","33580","33840"
"In post","2021","50-59","Wirral","SEO/HEO","SEO","35","35","40730","40860"
"In post","2021","50-59","Wirral","Unknown","Unknown","15","15","29330","30440"
"In post","2021","50-59","Wolverhampton","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","50-59","Wolverhampton","AA/AO","AO","125","100","20560","20550"
"In post","2021","50-59","Wolverhampton","EO","EO","155","140","27320","27570"
"In post","2021","50-59","Wolverhampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","SEO/HEO","HEO","15","15","32120","32620"
"In post","2021","50-59","Wolverhampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","Unknown","Unknown","25","25","27900","28200"
"In post","2021","50-59","Worcestershire","AA/AO","AA","65","65","20690","20670"
"In post","2021","50-59","Worcestershire","AA/AO","AO","230","215","25410","22850"
"In post","2021","50-59","Worcestershire","EO","EO","180","170","28500","27570"
"In post","2021","50-59","Worcestershire","G6/G7","G6","10","10","64040","61040"
"In post","2021","50-59","Worcestershire","G6/G7","G7","25","25","53610","49950"
"In post","2021","50-59","Worcestershire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Worcestershire","SEO/HEO","HEO","90","90","33600","32410"
"In post","2021","50-59","Worcestershire","SEO/HEO","SEO","60","55","44960","41440"
"In post","2021","50-59","Worcestershire","Unknown","Unknown","45","45","31360","31560"
"In post","2021","50-59","York","AA/AO","AA","15","15","19190","18800"
"In post","2021","50-59","York","AA/AO","AO","155","145","21820","21050"
"In post","2021","50-59","York","EO","EO","135","130","27430","26750"
"In post","2021","50-59","York","G6/G7","G6","40","40","68200","66590"
"In post","2021","50-59","York","G6/G7","G7","205","190","58450","55610"
"In post","2021","50-59","York","SCS level","SCS level","10","10","96650","93280"
"In post","2021","50-59","York","SEO/HEO","HEO","170","160","33080","33300"
"In post","2021","50-59","York","SEO/HEO","SEO","120","115","41290","40160"
"In post","2021","50-59","York","Unknown","Unknown","25","20","33740","32690"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","AA/AO","AA","20","15","20800","20440"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","AA/AO","AO","40","35","24840","22220"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","EO","EO","40","30","28920","27570"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","10","10","35080","35110"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","30","25","62110","49360"
"In post","2021","60-64","Angus and Dundee City","AA/AO","AA","15","10","20770","21150"
"In post","2021","60-64","Angus and Dundee City","AA/AO","AO","95","85","21020","21010"
"In post","2021","60-64","Angus and Dundee City","EO","EO","50","35","27560","27570"
"In post","2021","60-64","Angus and Dundee City","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","AA/AO","AA","15","15","19830","20310"
"In post","2021","60-64","Ards and North Down","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","60-64","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","AA/AO","AO","10","10","23830","23210"
"In post","2021","60-64","Barking & Dagenham and Havering","EO","EO","30","25","31320","31060"
"In post","2021","60-64","Barking & Dagenham and Havering","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","AA/AO","AO","20","20","23910","23810"
"In post","2021","60-64","Barnet","EO","EO","40","35","30970","31790"
"In post","2021","60-64","Barnet","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","60-64","Barnet","G6/G7","G7","20","20","59930","60900"
"In post","2021","60-64","Barnet","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","Barnet","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2021","60-64","Barnet","SEO/HEO","SEO","20","20","45410","44980"
"In post","2021","60-64","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","AA/AO","AA","20","20","19920","20600"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","AA/AO","AO","130","95","23180","21010"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","EO","EO","90","65","28180","27570"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","15","10","35090","34570"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Unknown","Unknown","20","20","30070","28200"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","50","40","22770","21430"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","100","85","25970","26470"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","35","30","69590","67840"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","105","95","54460","54540"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","15","15","109730","96810"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","170","150","33810","33300"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","270","235","42700","41730"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","75","65","45480","42040"
"In post","2021","60-64","Bedford","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","AA/AO","AO","20","15","21390","20960"
"In post","2021","60-64","Bedford","EO","EO","25","20","28980","28990"
"In post","2021","60-64","Bedford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Bedford","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","AA/AO","AA","15","15","19270","20070"
"In post","2021","60-64","Belfast","AA/AO","AO","55","45","21200","21430"
"In post","2021","60-64","Belfast","EO","EO","50","35","27820","28130"
"In post","2021","60-64","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","60-64","Belfast","SEO/HEO","HEO","20","15","34130","32100"
"In post","2021","60-64","Belfast","SEO/HEO","SEO","10","5","42210","40940"
"In post","2021","60-64","Berkshire","AA/AO","AA","20","20","18830","18800"
"In post","2021","60-64","Berkshire","AA/AO","AO","55","50","27360","24180"
"In post","2021","60-64","Berkshire","EO","EO","80","70","29010","29290"
"In post","2021","60-64","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","G6/G7","G7","20","20","57000","57150"
"In post","2021","60-64","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","SEO/HEO","HEO","40","35","36800","35120"
"In post","2021","60-64","Berkshire","SEO/HEO","SEO","20","15","43220","41660"
"In post","2021","60-64","Berkshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","AA/AO","AA","30","25","24890","24780"
"In post","2021","60-64","Bexley and Greenwich","AA/AO","AO","35","25","28020","26340"
"In post","2021","60-64","Bexley and Greenwich","EO","EO","45","35","32400","31880"
"In post","2021","60-64","Bexley and Greenwich","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Birmingham","AA/AO","AA","55","50","19100","18900"
"In post","2021","60-64","Birmingham","AA/AO","AO","255","210","21370","21010"
"In post","2021","60-64","Birmingham","EO","EO","265","210","27310","27570"
"In post","2021","60-64","Birmingham","G6/G7","G6","20","20","72850","71490"
"In post","2021","60-64","Birmingham","G6/G7","G7","60","50","55780","54990"
"In post","2021","60-64","Birmingham","SCS level","SCS level","10","5","[c]","[c]"
"In post","2021","60-64","Birmingham","SEO/HEO","HEO","100","80","33170","33180"
"In post","2021","60-64","Birmingham","SEO/HEO","SEO","70","60","42340","41550"
"In post","2021","60-64","Birmingham","Unknown","Unknown","35","30","30550","28200"
"In post","2021","60-64","Blackburn with Darwen","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","AA/AO","AO","10","5","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","EO","EO","20","15","27680","27570"
"In post","2021","60-64","Blackburn with Darwen","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackpool","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackpool","AA/AO","AO","190","155","20840","21010"
"In post","2021","60-64","Blackpool","EO","EO","145","110","27330","27570"
"In post","2021","60-64","Blackpool","G6/G7","G6","10","10","66210","65450"
"In post","2021","60-64","Blackpool","G6/G7","G7","25","20","52280","49950"
"In post","2021","60-64","Blackpool","SEO/HEO","HEO","35","25","33400","33180"
"In post","2021","60-64","Blackpool","SEO/HEO","SEO","25","20","38220","37590"
"In post","2021","60-64","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bournemouth and Poole","AA/AO","AA","15","10","18020","18760"
"In post","2021","60-64","Bournemouth and Poole","AA/AO","AO","25","20","21030","20720"
"In post","2021","60-64","Bournemouth and Poole","EO","EO","35","30","27480","27570"
"In post","2021","60-64","Bournemouth and Poole","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bournemouth and Poole","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Bournemouth and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bournemouth and Poole","Unknown","Unknown","10","10","29990","28200"
"In post","2021","60-64","Bradford","AA/AO","AA","25","15","19110","20070"
"In post","2021","60-64","Bradford","AA/AO","AO","115","80","20860","21010"
"In post","2021","60-64","Bradford","EO","EO","95","70","27020","27570"
"In post","2021","60-64","Bradford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bradford","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","60-64","Bradford","SEO/HEO","HEO","30","20","33180","32840"
"In post","2021","60-64","Bradford","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2021","60-64","Bradford","Unknown","Unknown","10","5","[c]","[c]"
