"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Yorkshire and The Humber","West Yorkshire","EO","Male","2240","2170","27150","27570"
"In post","2021","Yorkshire and The Humber","West Yorkshire","G6","Female","245","230","64710","63730"
"In post","2021","Yorkshire and The Humber","West Yorkshire","G6","Male","240","235","66070","64670"
"In post","2021","Yorkshire and The Humber","West Yorkshire","G7","Female","745","695","51830","51580"
"In post","2021","Yorkshire and The Humber","West Yorkshire","G7","Male","685","675","52890","52580"
"In post","2021","Yorkshire and The Humber","West Yorkshire","HEO","Female","1560","1445","31770","31810"
"In post","2021","Yorkshire and The Humber","West Yorkshire","HEO","Male","1230","1190","32450","31810"
"In post","2021","Yorkshire and The Humber","West Yorkshire","SCS level","Female","80","75","85010","76560"
"In post","2021","Yorkshire and The Humber","West Yorkshire","SCS level","Male","90","85","88290","79880"
"In post","2021","Yorkshire and The Humber","West Yorkshire","SEO","Female","920","860","39020","38630"
"In post","2021","Yorkshire and The Humber","West Yorkshire","SEO","Male","765","750","40000","38630"
"In post","2021","Yorkshire and The Humber","West Yorkshire","Unknown","Female","425","390","30080","30210"
"In post","2021","Yorkshire and The Humber","West Yorkshire","Unknown","Male","120","115","30500","31340"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Female","145","[c]","20260","20500"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Male","130","[c]","21770","21010"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Female","85","[c]","25510","26890"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Male","65","[c]","25890","26470"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Female","40","[c]","32830","33210"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Female","200","[c]","20150","20100"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Male","125","[c]","21110","20420"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Female","85","[c]","26300","27420"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Male","60","[c]","27280","27570"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","EO","Male","75","[c]","29490","29930"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","AO","Female","95","[c]","22340","21940"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","AO","Male","75","[c]","22670","22450"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","EO","Female","70","[c]","27970","29290"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","EO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","AA","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","AO","Female","195","[c]","20610","20920"
"Leaver CS","2021","East of England","East Anglia","AO","Male","205","[c]","23060","21010"
"Leaver CS","2021","East of England","East Anglia","EO","Female","130","[c]","26440","26950"
"Leaver CS","2021","East of England","East Anglia","EO","Male","75","[c]","27070","27130"
"Leaver CS","2021","East of England","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","HEO","Female","65","[c]","32650","33300"
"Leaver CS","2021","East of England","East Anglia","HEO","Male","65","[c]","33590","33300"
"Leaver CS","2021","East of England","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","SEO","Male","40","[c]","42000","40800"
"Leaver CS","2021","East of England","East Anglia","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","AO","Female","80","[c]","23080","21780"
"Leaver CS","2021","East of England","Essex","AO","Male","50","[c]","24110","23590"
"Leaver CS","2021","East of England","Essex","EO","Female","60","[c]","28430","29290"
"Leaver CS","2021","East of England","Essex","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","AO","Female","110","[c]","22930","22800"
"Leaver CS","2021","London","Inner London - East","AO","Male","80","[c]","23860","24620"
"Leaver CS","2021","London","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","EO","Female","110","[c]","29200","29190"
"Leaver CS","2021","London","Inner London - East","EO","Male","100","[c]","30330","31060"
"Leaver CS","2021","London","Inner London - East","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","G7","Female","70","[c]","55120","53120"
"Leaver CS","2021","London","Inner London - East","G7","Male","65","[c]","59520","58750"
"Leaver CS","2021","London","Inner London - East","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","HEO","Female","65","[c]","34720","33480"
"Leaver CS","2021","London","Inner London - East","HEO","Male","70","[c]","35010","33560"
"Leaver CS","2021","London","Inner London - East","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","SEO","Female","55","[c]","42350","40810"
"Leaver CS","2021","London","Inner London - East","SEO","Male","50","[c]","43980","44220"
"Leaver CS","2021","London","Inner London - East","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - West","AA","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - West","AA","Male","80","[c]","20860","21330"
"Leaver CS","2021","London","Inner London - West","AO","Female","280","[c]","22820","23310"
"Leaver CS","2021","London","Inner London - West","AO","Male","225","[c]","23800","23500"
"Leaver CS","2021","London","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - West","EO","Female","300","[c]","26960","27760"
"Leaver CS","2021","London","Inner London - West","EO","Male","210","[c]","27660","27760"
"Leaver CS","2021","London","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - West","G6","Female","115","[c]","70630","68500"
"Leaver CS","2021","London","Inner London - West","G6","Male","115","[c]","70470","70000"
"Leaver CS","2021","London","Inner London - West","G7","Female","270","[c]","57040","55000"
"Leaver CS","2021","London","Inner London - West","G7","Male","305","[c]","56460","55000"
"Leaver CS","2021","London","Inner London - West","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - West","HEO","Female","280","[c]","33230","33300"
"Leaver CS","2021","London","Inner London - West","HEO","Male","285","[c]","34000","33930"
"Leaver CS","2021","London","Inner London - West","SCS level","Female","90","[c]","90320","84080"
"Leaver CS","2021","London","Inner London - West","SCS level","Male","110","[c]","103770","95620"
"Leaver CS","2021","London","Inner London - West","SEO","Female","165","[c]","42180","40940"
"Leaver CS","2021","London","Inner London - West","SEO","Male","185","[c]","41440","41090"
"Leaver CS","2021","London","Inner London - West","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Inner London - West","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","EO","Female","50","[c]","30700","31060"
"Leaver CS","2021","London","Outer London - East and North East","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","AO","Female","60","[c]","24200","25120"
"Leaver CS","2021","London","Outer London - South","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","EO","Female","75","[c]","29530","29370"
"Leaver CS","2021","London","Outer London - South","EO","Male","60","[c]","29620","29610"
"Leaver CS","2021","London","Outer London - South","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","AO","Female","100","[c]","23610","23530"
"Leaver CS","2021","London","Outer London - West and North West","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","EO","Female","105","[c]","29490","31060"
"Leaver CS","2021","London","Outer London - West and North West","EO","Male","95","[c]","28720","30100"
"Leaver CS","2021","London","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","AA","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","AO","Female","355","[c]","20680","21010"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","AO","Male","205","[c]","20800","21010"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","EO","Female","145","[c]","26850","27570"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","EO","Male","100","[c]","26510","27570"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","AO","Female","205","[c]","20770","21010"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","AO","Male","140","[c]","21060","21010"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","EO","Female","65","[c]","27450","27570"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","AO","Female","65","[c]","20660","21010"
"Leaver CS","2021","North West (England)","Cheshire","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Greater Manchester","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Greater Manchester","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Greater Manchester","AO","Female","215","[c]","20560","20500"
"Leaver CS","2021","North West (England)","Greater Manchester","AO","Male","160","[c]","20690","21010"
