"Status","Year","Age","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Operational Delivery","Greater Manchester","Outside London","55","[c]","24080","21160"
"Leaver CS","2021","30-39","Operational Delivery","Hampshire and Isle of Wight","Outside London","30","[c]","27020","22320"
"Leaver CS","2021","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Inner London - East","London","85","[c]","38090","36800"
"Leaver CS","2021","30-39","Operational Delivery","Inner London - West","London","90","[c]","36410","30850"
"Leaver CS","2021","30-39","Operational Delivery","Kent","Outside London","55","[c]","22980","21460"
"Leaver CS","2021","30-39","Operational Delivery","Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","50","[c]","21500","20370"
"Leaver CS","2021","30-39","Operational Delivery","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Merseyside","Outside London","40","[c]","25980","22720"
"Leaver CS","2021","30-39","Operational Delivery","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northumberland and Tyne and Wear","Outside London","15","[c]","23850","24250"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - East and North East","London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - South","London","15","[c]","25760","25740"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - West and North West","London","35","[c]","28160","27760"
"Leaver CS","2021","30-39","Operational Delivery","Shropshire and Staffordshire","Outside London","40","[c]","20750","18880"
"Leaver CS","2021","30-39","Operational Delivery","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Surrey, East and West Sussex","Outside London","50","[c]","28220","25770"
"Leaver CS","2021","30-39","Operational Delivery","Tees Valley and Durham","Outside London","35","[c]","23780","21720"
"Leaver CS","2021","30-39","Operational Delivery","West Central Scotland","Outside London","30","[c]","26900","24880"
"Leaver CS","2021","30-39","Operational Delivery","West Midlands","Outside London","55","[c]","29970","23290"
"Leaver CS","2021","30-39","Operational Delivery","West Wales and The Valleys","Outside London","65","[c]","22140","21590"
"Leaver CS","2021","30-39","Operational Delivery","West Yorkshire","Outside London","50","[c]","22990","21690"
"Leaver CS","2021","30-39","Operational Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","24330","21130"
"Leaver CS","2021","30-39","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Hampshire and Isle of Wight","Outside London","15","[c]","29650","31670"
"Leaver CS","2021","30-39","Other","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - East","London","10","[c]","43250","40210"
"Leaver CS","2021","30-39","Other","Inner London - West","London","20","[c]","43650","40730"
"Leaver CS","2021","30-39","Other","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Lincolnshire","Outside London","15","[c]","29000","29930"
"Leaver CS","2021","30-39","Other","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","Overseas","15","[c]","34230","35970"
"Leaver CS","2021","30-39","Other","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","Unknown","25","[c]","27020","29880"
"Leaver CS","2021","30-39","Other","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - West","London","165","[c]","48060","51300"
"Leaver CS","2021","30-39","Policy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","37590","39510"
"Leaver CS","2021","30-39","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - East","London","10","[c]","59010","63150"
"Leaver CS","2021","30-39","Project Delivery","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","East Anglia","Outside London","25","[c]","26940","23850"
"Leaver CS","2021","30-39","Science and Engineering","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","[c]","35100","36330"
"Leaver CS","2021","30-39","Science and Engineering","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outer London - West and North West","London","15","[c]","36380","34380"
"Leaver CS","2021","30-39","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","30300","28750"
"Leaver CS","2021","30-39","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Bedfordshire and Hertfordshire","Outside London","15","[c]","30700","29290"
"Leaver CS","2021","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Derbyshire and Nottinghamshire","Outside London","30","[c]","24200","23950"
"Leaver CS","2021","30-39","Unknown","Devon","Outside London","30","[c]","21910","21010"
"Leaver CS","2021","30-39","Unknown","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Anglia","Outside London","15","[c]","25640","27570"
"Leaver CS","2021","30-39","Unknown","East Wales","Outside London","55","[c]","25420","21010"
"Leaver CS","2021","30-39","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Eastern Scotland","Outside London","140","[c]","32430","29140"
"Leaver CS","2021","30-39","Unknown","Essex","Outside London","25","[c]","26640","24180"
"Leaver CS","2021","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","26120","27570"
"Leaver CS","2021","30-39","Unknown","Greater Manchester","Outside London","60","[c]","28580","27570"
"Leaver CS","2021","30-39","Unknown","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Inner London - East","London","70","[c]","38110","31060"
"Leaver CS","2021","30-39","Unknown","Inner London - West","London","145","[c]","48110","51270"
"Leaver CS","2021","30-39","Unknown","Kent","Outside London","20","[c]","25050","24180"
"Leaver CS","2021","30-39","Unknown","Lancashire","Outside London","40","[c]","23050","21010"
"Leaver CS","2021","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","22750","21010"
"Leaver CS","2021","30-39","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Merseyside","Outside London","35","[c]","23350","21010"
"Leaver CS","2021","30-39","Unknown","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northumberland and Tyne and Wear","Outside London","105","[c]","23380","21010"
"Leaver CS","2021","30-39","Unknown","Outer London - East and North East","London","15","[c]","29570","31060"
"Leaver CS","2021","30-39","Unknown","Outer London - South","London","25","[c]","31060","31060"
"Leaver CS","2021","30-39","Unknown","Outer London - West and North West","London","25","[c]","29250","31060"
"Leaver CS","2021","30-39","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South Yorkshire","Outside London","25","[c]","25960","24560"
"Leaver CS","2021","30-39","Unknown","Southern Scotland","Outside London","25","[c]","25190","26530"
"Leaver CS","2021","30-39","Unknown","Surrey, East and West Sussex","Outside London","20","[c]","23990","22690"
"Leaver CS","2021","30-39","Unknown","Tees Valley and Durham","Outside London","25","[c]","21510","21010"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","105","[c]","46660","40600"
"Leaver CS","2021","30-39","Unknown","West Central Scotland","Outside London","45","[c]","28700","27570"
"Leaver CS","2021","30-39","Unknown","West Midlands","Outside London","55","[c]","25280","24290"
"Leaver CS","2021","30-39","Unknown","West Wales and The Valleys","Outside London","20","[c]","23850","21010"
"Leaver CS","2021","30-39","Unknown","West Yorkshire","Outside London","65","[c]","30490","27570"
"Leaver CS","2021","30-39","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Inner London - West","London","15","[c]","60270","56090"
"Leaver CS","2021","40-49","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
