"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","HM Courts and Tribunals Service","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Courts and Tribunals Service","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Courts and Tribunals Service","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Courts and Tribunals Service","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Courts and Tribunals Service","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Legal","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Operational Delivery","EO","20","[c]","27040","27130"
"Leaver CS","2021","60-64","HM Land Registry","Operational Delivery","HEO","20","[c]","33630","33840"
"Leaver CS","2021","60-64","HM Land Registry","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","AA","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","AO","140","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Operational Delivery","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Prison and Probation Service","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","AA","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","AO","395","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","EO","280","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","G6","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","G7","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","HEO","190","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","SEO","115","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury (excl. agencies)","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury (excl. agencies)","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Operational Delivery","AO","15","[c]","21680","21430"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Operational Delivery","EO","30","[c]","27900","27370"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Operational Delivery","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","AO","20","[c]","21010","21010"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","EO","25","[c]","27490","27240"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","HEO","15","[c]","33430","33310"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office (incl. agencies)","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Insolvency Service","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal Aid Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal Aid Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Maritime and Coastguard Agency","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicines and Healthcare Products Regulatory Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Met Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Met Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Met Office","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Met Office","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Met Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Met Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Finance","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Finance","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Human Resources","AO","10","[c]","21310","21250"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Human Resources","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Medicine","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Other","AA","25","[c]","19060","18800"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Other","AO","70","[c]","21940","21370"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Other","EO","50","[c]","29780","29200"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Other","HEO","30","[c]","34650","33660"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Other","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Project Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Project Delivery","HEO","10","[c]","35990","33630"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Project Delivery","SEO","15","[c]","42000","40880"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Property","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Property","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Property","HEO","10","[c]","34940","33920"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Property","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Science and Engineering","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Science and Engineering","EO","10","[c]","26450","25730"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Science and Engineering","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Science and Engineering","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Security","AA","25","[c]","19800","19560"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Security","AO","35","[c]","35920","39070"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Security","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice (excl. agencies)","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Operational Delivery","HEO","10","[c]","42310","41500"
"Leaver CS","2021","60-64","National Crime Agency","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Records of Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Records of Scotland","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","SEO","10","[c]","51280","51360"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Operational Delivery","EO","[c]","[c]","[c]","[c]"
