"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South West (England)","Bournemouth and Poole","HEO","Female","25","25","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","HEO","Male","25","25","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","SEO","Female","15","15","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","SEO","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Unknown","Female","75","65","28890","26570"
"In post","2021","South West (England)","Bournemouth and Poole","Unknown","Male","25","25","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","AA","Female","65","55","18800","18990"
"In post","2021","South West (England)","Bristol, City of","AA","Male","65","65","19280","19560"
"In post","2021","South West (England)","Bristol, City of","AO","Female","700","610","21390","21050"
"In post","2021","South West (England)","Bristol, City of","AO","Male","500","485","22330","21270"
"In post","2021","South West (England)","Bristol, City of","EO","Female","785","690","26450","26780"
"In post","2021","South West (England)","Bristol, City of","EO","Male","645","620","26900","27530"
"In post","2021","South West (England)","Bristol, City of","G6","Female","185","170","64250","61620"
"In post","2021","South West (England)","Bristol, City of","G6","Male","305","280","65030","64670"
"In post","2021","South West (England)","Bristol, City of","G7","Female","450","420","52390","50630"
"In post","2021","South West (England)","Bristol, City of","G7","Male","490","475","52310","51200"
"In post","2021","South West (England)","Bristol, City of","HEO","Female","655","600","31640","31810"
"In post","2021","South West (England)","Bristol, City of","HEO","Male","595","575","32410","31810"
"In post","2021","South West (England)","Bristol, City of","SCS level","Female","45","40","88000","79760"
"In post","2021","South West (England)","Bristol, City of","SCS level","Male","40","40","96500","87800"
"In post","2021","South West (England)","Bristol, City of","SEO","Female","515","475","39810","38630"
"In post","2021","South West (England)","Bristol, City of","SEO","Male","400","390","40340","39140"
"In post","2021","South West (England)","Bristol, City of","Unknown","Female","120","105","28590","28200"
"In post","2021","South West (England)","Bristol, City of","Unknown","Male","45","40","29530","30210"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AA","Female","45","40","19040","19560"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AA","Male","65","65","18930","18800"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AO","Female","360","305","20980","21010"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AO","Male","240","230","21550","21010"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","EO","Female","355","310","27370","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","EO","Male","270","260","27020","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G7","Female","25","20","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G7","Male","20","15","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","HEO","Female","75","70","32560","32470"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","HEO","Male","75","70","33960","33300"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","SEO","Female","25","25","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","SEO","Male","40","40","41100","40590"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","Female","35","30","28790","24320"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","Male","15","15","[c]","[c]"
"In post","2021","South West (England)","Devon CC","AA","Female","135","120","19450","19560"
"In post","2021","South West (England)","Devon CC","AA","Male","165","160","19590","19560"
"In post","2021","South West (England)","Devon CC","AO","Female","910","755","21590","21010"
"In post","2021","South West (England)","Devon CC","AO","Male","730","685","24080","22850"
"In post","2021","South West (England)","Devon CC","EO","Female","700","605","26850","27570"
"In post","2021","South West (England)","Devon CC","EO","Male","630","605","27010","27570"
"In post","2021","South West (England)","Devon CC","G6","Female","55","50","61640","60490"
"In post","2021","South West (England)","Devon CC","G6","Male","130","120","63220","61040"
"In post","2021","South West (England)","Devon CC","G7","Female","190","175","49960","48080"
"In post","2021","South West (England)","Devon CC","G7","Male","305","295","50490","48540"
"In post","2021","South West (England)","Devon CC","HEO","Female","330","305","32760","32730"
"In post","2021","South West (England)","Devon CC","HEO","Male","420","405","33690","33520"
"In post","2021","South West (England)","Devon CC","SCS level","Female","10","10","[c]","[c]"
"In post","2021","South West (England)","Devon CC","SCS level","Male","15","15","[c]","[c]"
"In post","2021","South West (England)","Devon CC","SEO","Female","315","285","40200","39650"
"In post","2021","South West (England)","Devon CC","SEO","Male","455","440","41360","40140"
"In post","2021","South West (England)","Devon CC","Unknown","Female","65","55","31950","30210"
"In post","2021","South West (England)","Devon CC","Unknown","Male","20","20","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","AA","Female","75","70","20130","20600"
"In post","2021","South West (England)","Dorset CC","AA","Male","145","135","20290","20600"
"In post","2021","South West (England)","Dorset CC","AO","Female","355","330","23130","22350"
"In post","2021","South West (England)","Dorset CC","AO","Male","420","410","26360","25850"
"In post","2021","South West (England)","Dorset CC","EO","Female","255","225","27220","27130"
"In post","2021","South West (England)","Dorset CC","EO","Male","305","295","28820","27570"
"In post","2021","South West (England)","Dorset CC","G6","Female","5","5","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","G6","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","G7","Female","20","15","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","G7","Male","25","25","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","HEO","Female","140","125","32940","33300"
"In post","2021","South West (England)","Dorset CC","HEO","Male","185","180","35020","33840"
"In post","2021","South West (England)","Dorset CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","SEO","Female","60","55","42200","40580"
"In post","2021","South West (England)","Dorset CC","SEO","Male","80","75","45440","44970"
"In post","2021","South West (England)","Dorset CC","Unknown","Female","40","35","27450","26840"
"In post","2021","South West (England)","Dorset CC","Unknown","Male","20","20","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","AA","Female","20","20","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","AA","Male","20","20","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","AO","Female","235","205","21490","21130"
"In post","2021","South West (England)","Gloucestershire","AO","Male","150","145","26680","22350"
"In post","2021","South West (England)","Gloucestershire","EO","Female","325","275","27250","27570"
"In post","2021","South West (England)","Gloucestershire","EO","Male","220","205","27760","27570"
"In post","2021","South West (England)","Gloucestershire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","G6","Male","5","5","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","G7","Female","20","20","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","G7","Male","20","20","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","HEO","Female","110","100","33470","33840"
"In post","2021","South West (England)","Gloucestershire","HEO","Male","85","80","34040","33840"
"In post","2021","South West (England)","Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","SEO","Female","50","50","39870","38830"
"In post","2021","South West (England)","Gloucestershire","SEO","Male","45","40","40220","40580"
"In post","2021","South West (England)","Gloucestershire","Unknown","Female","65","60","28480","24800"
"In post","2021","South West (England)","Gloucestershire","Unknown","Male","20","20","[c]","[c]"
"In post","2021","South West (England)","Plymouth","AA","Female","80","70","19580","19560"
"In post","2021","South West (England)","Plymouth","AA","Male","155","150","19390","19560"
"In post","2021","South West (England)","Plymouth","AO","Female","410","355","21820","21100"
"In post","2021","South West (England)","Plymouth","AO","Male","355","340","26380","22350"
"In post","2021","South West (England)","Plymouth","EO","Female","445","390","27240","27130"
"In post","2021","South West (England)","Plymouth","EO","Male","450","435","27000","27130"
"In post","2021","South West (England)","Plymouth","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","G6","Male","20","20","[c]","[c]"
"In post","2021","South West (England)","Plymouth","G7","Female","50","45","57820","56750"
"In post","2021","South West (England)","Plymouth","G7","Male","75","75","59700","56750"
"In post","2021","South West (England)","Plymouth","HEO","Female","215","195","34150","33840"
"In post","2021","South West (England)","Plymouth","HEO","Male","275","265","36280","37890"
"In post","2021","South West (England)","Plymouth","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","SEO","Female","135","125","41700","40860"
"In post","2021","South West (England)","Plymouth","SEO","Male","235","230","43940","43160"
"In post","2021","South West (England)","Plymouth","Unknown","Female","80","75","31120","30210"
"In post","2021","South West (England)","Plymouth","Unknown","Male","115","110","37980","37170"
"In post","2021","South West (England)","Somerset","AA","Female","35","30","18610","19560"
"In post","2021","South West (England)","Somerset","AA","Male","70","70","18840","18800"
"In post","2021","South West (England)","Somerset","AO","Female","250","210","20770","21010"
"In post","2021","South West (England)","Somerset","AO","Male","175","170","21280","21010"
"In post","2021","South West (England)","Somerset","EO","Female","420","365","26880","27570"
"In post","2021","South West (England)","Somerset","EO","Male","305","295","26970","26930"
"In post","2021","South West (England)","Somerset","G6","Female","10","10","[c]","[c]"
"In post","2021","South West (England)","Somerset","G6","Male","15","15","[c]","[c]"
"In post","2021","South West (England)","Somerset","G7","Female","40","40","55940","53720"
"In post","2021","South West (England)","Somerset","G7","Male","60","60","54350","53720"
"In post","2021","South West (England)","Somerset","HEO","Female","205","185","32650","33290"
"In post","2021","South West (England)","Somerset","HEO","Male","340","330","33290","33290"
"In post","2021","South West (England)","Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","SEO","Female","115","110","40900","42510"
"In post","2021","South West (England)","Somerset","SEO","Male","235","225","42350","42510"
"In post","2021","South West (England)","Somerset","Unknown","Female","60","50","27070","23380"
"In post","2021","South West (England)","Somerset","Unknown","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Swindon","AA","Female","10","10","[c]","[c]"
"In post","2021","South West (England)","Swindon","AA","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Swindon","AO","Female","55","50","20140","19830"
"In post","2021","South West (England)","Swindon","AO","Male","25","25","[c]","[c]"
"In post","2021","South West (England)","Swindon","EO","Female","105","90","27240","27570"
"In post","2021","South West (England)","Swindon","EO","Male","60","60","27220","27570"
"In post","2021","South West (England)","Swindon","G6","Female","10","10","[c]","[c]"
"In post","2021","South West (England)","Swindon","G6","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Swindon","G7","Female","20","20","[c]","[c]"
"In post","2021","South West (England)","Swindon","G7","Male","30","30","[c]","[c]"
"In post","2021","South West (England)","Swindon","HEO","Female","30","30","31060","30360"
"In post","2021","South West (England)","Swindon","HEO","Male","15","15","[c]","[c]"
"In post","2021","South West (England)","Swindon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","SEO","Female","30","30","39480","37930"
"In post","2021","South West (England)","Swindon","SEO","Male","15","15","[c]","[c]"
"In post","2021","South West (England)","Swindon","Unknown","Female","25","25","[c]","[c]"
"In post","2021","South West (England)","Swindon","Unknown","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Torbay","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","AO","Female","100","75","20700","21010"
"In post","2021","South West (England)","Torbay","AO","Male","50","45","20700","21010"
"In post","2021","South West (England)","Torbay","EO","Female","80","65","27280","27570"
"In post","2021","South West (England)","Torbay","EO","Male","40","40","27370","27570"
"In post","2021","South West (England)","Torbay","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","HEO","Female","10","10","[c]","[c]"
"In post","2021","South West (England)","Torbay","HEO","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Torbay","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","Unknown","Female","25","20","[c]","[c]"
"In post","2021","South West (England)","Torbay","Unknown","Male","10","10","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","AA","Female","100","95","19310","19560"
"In post","2021","South West (England)","Wiltshire","AA","Male","185","185","19510","19560"
"In post","2021","South West (England)","Wiltshire","AO","Female","585","540","21590","20920"
"In post","2021","South West (England)","Wiltshire","AO","Male","380","370","24830","21580"
"In post","2021","South West (England)","Wiltshire","EO","Female","735","680","26280","26670"
"In post","2021","South West (England)","Wiltshire","EO","Male","510","500","27380","26670"
"In post","2021","South West (England)","Wiltshire","G6","Female","90","85","68010","66440"
"In post","2021","South West (England)","Wiltshire","G6","Male","150","145","69830","67120"
"In post","2021","South West (England)","Wiltshire","G7","Female","545","510","51380","48860"
"In post","2021","South West (England)","Wiltshire","G7","Male","865","850","51640","49350"
"In post","2021","South West (England)","Wiltshire","HEO","Female","875","830","31790","33000"
"In post","2021","South West (England)","Wiltshire","HEO","Male","865","850","31730","33000"
"In post","2021","South West (England)","Wiltshire","SCS level","Female","20","20","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","SCS level","Male","35","35","100910","95000"
"In post","2021","South West (England)","Wiltshire","SEO","Female","625","585","39180","38890"
"In post","2021","South West (England)","Wiltshire","SEO","Male","820","800","40110","40040"
"In post","2021","South West (England)","Wiltshire","Unknown","Female","65","60","32400","31440"
"In post","2021","South West (England)","Wiltshire","Unknown","Male","35","35","42730","42560"
"In post","2021","Unknown","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Female","155","135","22490","21010"
"In post","2021","Unknown","Unknown","AO","Male","75","70","22120","21010"
"In post","2021","Unknown","Unknown","EO","Female","355","330","28060","27570"
"In post","2021","Unknown","Unknown","EO","Male","230","225","28000","27570"
"In post","2021","Unknown","Unknown","G6","Female","35","30","66100","64500"
"In post","2021","Unknown","Unknown","G6","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Female","75","70","52500","51580"
"In post","2021","Unknown","Unknown","G7","Male","65","65","54700","54700"
"In post","2021","Unknown","Unknown","HEO","Female","325","315","32120","32000"
"In post","2021","Unknown","Unknown","HEO","Male","295","295","33130","32000"
"In post","2021","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Female","75","75","39650","38230"
"In post","2021","Unknown","Unknown","SEO","Male","65","65","42630","41950"
"In post","2021","Unknown","Unknown","Unknown","Female","165","165","33050","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1745","1745","37670","34160"
"In post","2021","Wales","Bridgend and Neath Port Talbot","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","AO","Female","180","145","20490","21010"
"In post","2021","Wales","Bridgend and Neath Port Talbot","AO","Male","80","75","20630","21010"
"In post","2021","Wales","Bridgend and Neath Port Talbot","EO","Female","205","180","27510","27570"
"In post","2021","Wales","Bridgend and Neath Port Talbot","EO","Male","80","75","29190","27570"
"In post","2021","Wales","Bridgend and Neath Port Talbot","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","G7","Male","5","5","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","HEO","Female","35","35","33720","33170"
"In post","2021","Wales","Bridgend and Neath Port Talbot","HEO","Male","25","25","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","SEO","Female","15","15","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","SEO","Male","10","10","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Unknown","Female","55","50","32600","30210"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","AA","Female","85","75","19140","20060"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","AA","Male","100","95","19300","19560"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","AO","Female","1805","1540","21290","21010"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","AO","Male","1405","1340","21670","20540"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","EO","Female","1805","1635","26740","27230"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","EO","Male","1520","1475","27010","26670"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","G6","Female","150","140","70310","74730"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","G6","Male","165","160","70960","74730"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","G7","Female","545","510","56230","56620"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","G7","Male","490","485","56360","56620"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","HEO","Female","1190","1105","33500","31990"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","HEO","Male","1095","1060","33410","31810"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","SCS level","Female","80","80","86810","80470"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","SCS level","Male","110","105","92920","82870"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","SEO","Female","645","610","42790","43450"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","SEO","Male","590","575","42900","42990"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Unknown","Female","200","190","31150","30210"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Unknown","Male","85","80","31000","30210"
"In post","2021","Wales","Central Valleys","AA","Female","5","5","[c]","[c]"
"In post","2021","Wales","Central Valleys","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","AO","Female","250","215","21580","21010"
"In post","2021","Wales","Central Valleys","AO","Male","100","95","22080","21010"
"In post","2021","Wales","Central Valleys","EO","Female","370","330","27730","27570"
"In post","2021","Wales","Central Valleys","EO","Male","180","175","27810","27570"
"In post","2021","Wales","Central Valleys","G6","Female","20","20","[c]","[c]"
"In post","2021","Wales","Central Valleys","G6","Male","20","20","[c]","[c]"
"In post","2021","Wales","Central Valleys","G7","Female","60","55","58930","60830"
"In post","2021","Wales","Central Valleys","G7","Male","70","70","59020","60830"
"In post","2021","Wales","Central Valleys","HEO","Female","220","205","36160","37410"
"In post","2021","Wales","Central Valleys","HEO","Male","90","85","36370","37410"
"In post","2021","Wales","Central Valleys","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Wales","Central Valleys","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Wales","Central Valleys","SEO","Female","125","120","45330","47000"
"In post","2021","Wales","Central Valleys","SEO","Male","90","85","45770","47000"
"In post","2021","Wales","Central Valleys","Unknown","Female","75","70","29530","28750"
"In post","2021","Wales","Central Valleys","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","AA","Male","10","10","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","AO","Female","80","70","22510","23830"
"In post","2021","Wales","Conwy and Denbighshire","AO","Male","35","35","22020","22160"
"In post","2021","Wales","Conwy and Denbighshire","EO","Female","110","95","27730","27570"
"In post","2021","Wales","Conwy and Denbighshire","EO","Male","60","60","27720","27570"
"In post","2021","Wales","Conwy and Denbighshire","G6","Female","5","5","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","G6","Male","5","5","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","G7","Female","25","20","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","G7","Male","35","30","59290","60830"
"In post","2021","Wales","Conwy and Denbighshire","HEO","Female","105","95","36290","37410"
"In post","2021","Wales","Conwy and Denbighshire","HEO","Male","40","40","35830","37410"
"In post","2021","Wales","Conwy and Denbighshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","SEO","Female","70","65","46110","47000"
"In post","2021","Wales","Conwy and Denbighshire","SEO","Male","30","30","46150","47000"
"In post","2021","Wales","Conwy and Denbighshire","Unknown","Female","55","55","29350","25560"
"In post","2021","Wales","Conwy and Denbighshire","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Wales","Flintshire and Wrexham","AA","Female","65","60","19880","20600"
"In post","2021","Wales","Flintshire and Wrexham","AA","Male","80","80","19410","20600"
"In post","2021","Wales","Flintshire and Wrexham","AO","Female","455","410","21860","21010"
"In post","2021","Wales","Flintshire and Wrexham","AO","Male","415","410","23740","23010"
"In post","2021","Wales","Flintshire and Wrexham","EO","Female","295","265","27320","27570"
"In post","2021","Wales","Flintshire and Wrexham","EO","Male","365","350","28530","27570"
"In post","2021","Wales","Flintshire and Wrexham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Flintshire and Wrexham","G6","Male","10","10","[c]","[c]"
"In post","2021","Wales","Flintshire and Wrexham","G7","Female","40","35","54200","54990"
"In post","2021","Wales","Flintshire and Wrexham","G7","Male","20","20","[c]","[c]"
"In post","2021","Wales","Flintshire and Wrexham","HEO","Female","90","85","33150","32110"
"In post","2021","Wales","Flintshire and Wrexham","HEO","Male","95","95","34620","33210"
"In post","2021","Wales","Flintshire and Wrexham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Flintshire and Wrexham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Flintshire and Wrexham","SEO","Female","60","55","43450","44250"
"In post","2021","Wales","Flintshire and Wrexham","SEO","Male","50","50","46080","45250"
"In post","2021","Wales","Flintshire and Wrexham","Unknown","Female","85","80","28080","28200"
"In post","2021","Wales","Flintshire and Wrexham","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","AO","Female","240","200","20860","21010"
"In post","2021","Wales","Gwent Valleys","AO","Male","100","90","21090","21010"
"In post","2021","Wales","Gwent Valleys","EO","Female","330","295","27430","27570"
"In post","2021","Wales","Gwent Valleys","EO","Male","135","135","27640","27570"
"In post","2021","Wales","Gwent Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","G6","Male","10","10","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","G7","Female","10","10","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","G7","Male","5","5","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","HEO","Female","70","70","35300","37410"
"In post","2021","Wales","Gwent Valleys","HEO","Male","35","35","35260","37410"
"In post","2021","Wales","Gwent Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","SEO","Female","25","25","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","SEO","Male","30","30","[c]","[c]"
"In post","2021","Wales","Gwent Valleys","Unknown","Female","70","65","29090","28200"
"In post","2021","Wales","Gwent Valleys","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Wales","Gwynedd","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","AO","Female","260","220","21140","21010"
"In post","2021","Wales","Gwynedd","AO","Male","150","145","21280","21010"
"In post","2021","Wales","Gwynedd","EO","Female","105","95","27480","27570"
"In post","2021","Wales","Gwynedd","EO","Male","85","80","27570","27570"
"In post","2021","Wales","Gwynedd","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","HEO","Female","25","25","[c]","[c]"
"In post","2021","Wales","Gwynedd","HEO","Male","30","30","[c]","[c]"
"In post","2021","Wales","Gwynedd","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Gwynedd","SEO","Female","15","15","[c]","[c]"
"In post","2021","Wales","Gwynedd","SEO","Male","5","5","[c]","[c]"
"In post","2021","Wales","Gwynedd","Unknown","Female","45","45","28010","24800"
"In post","2021","Wales","Gwynedd","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","AA","Male","10","10","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","AO","Female","40","40","22260","21130"
"In post","2021","Wales","Isle of Anglesey","AO","Male","20","20","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","EO","Female","65","60","26960","27570"
"In post","2021","Wales","Isle of Anglesey","EO","Male","60","55","26850","26670"
"In post","2021","Wales","Isle of Anglesey","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","HEO","Female","15","15","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","HEO","Male","20","20","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","SEO","Male","5","5","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","AA","Female","30","25","19270","18800"
"In post","2021","Wales","Monmouthshire and Newport","AA","Male","30","25","19470","20060"
"In post","2021","Wales","Monmouthshire and Newport","AO","Female","665","565","20480","20100"
"In post","2021","Wales","Monmouthshire and Newport","AO","Male","370","350","22020","21010"
"In post","2021","Wales","Monmouthshire and Newport","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","EO","Female","830","750","25290","24380"
"In post","2021","Wales","Monmouthshire and Newport","EO","Male","525","510","26150","26780"
