"Status","Year","Ethnicity","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Security","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Foreign and Commonwealth Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office (incl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office (incl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Teaching Regulation Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Centre for Environment, Fisheries and Aquaculture Science","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","UK Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
