"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Statistics","East of England","Outside London","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","London","London","620","600","48060","43360"
"In post","2021","Declared non-disabled","Statistics","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","North West (England)","Outside London","85","85","39600","38630"
"In post","2021","Declared non-disabled","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Scotland","Outside London","35","35","43590","44670"
"In post","2021","Declared non-disabled","Statistics","South East (England)","Outside London","110","105","42390","38300"
"In post","2021","Declared non-disabled","Statistics","South West (England)","Outside London","150","140","40030","36300"
"In post","2021","Declared non-disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Wales","Outside London","225","215","42560","39030"
"In post","2021","Declared non-disabled","Statistics","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Yorkshire and The Humber","Outside London","75","70","38080","32700"
"In post","2021","Declared non-disabled","Tax","East Midlands (England)","Outside London","715","680","36310","31810"
"In post","2021","Declared non-disabled","Tax","East of England","Outside London","145","130","35070","31870"
"In post","2021","Declared non-disabled","Tax","London","London","1345","1280","44710","39800"
"In post","2021","Declared non-disabled","Tax","North East (England)","Outside London","1115","1060","31320","28130"
"In post","2021","Declared non-disabled","Tax","North West (England)","Outside London","1770","1660","34150","31810"
"In post","2021","Declared non-disabled","Tax","Northern Ireland","Outside London","375","355","35860","31810"
"In post","2021","Declared non-disabled","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Scotland","Outside London","1155","1070","33490","31810"
"In post","2021","Declared non-disabled","Tax","South East (England)","Outside London","330","300","35520","31870"
"In post","2021","Declared non-disabled","Tax","South West (England)","Outside London","365","345","40860","35000"
"In post","2021","Declared non-disabled","Tax","Wales","Outside London","875","835","31080","31810"
"In post","2021","Declared non-disabled","Tax","West Midlands (England)","Outside London","770","730","36320","31810"
"In post","2021","Declared non-disabled","Tax","Yorkshire and The Humber","Outside London","780","740","34690","31810"
"In post","2021","Declared non-disabled","Unknown","East Midlands (England)","Outside London","3435","3050","26330","27570"
"In post","2021","Declared non-disabled","Unknown","East of England","Outside London","3620","3255","28570","27570"
"In post","2021","Declared non-disabled","Unknown","London","London","11840","11285","40280","31880"
"In post","2021","Declared non-disabled","Unknown","North East (England)","Outside London","7860","6990","27330","27570"
"In post","2021","Declared non-disabled","Unknown","North West (England)","Outside London","14115","12755","27400","27570"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","Outside London","70","70","29370","25560"
"In post","2021","Declared non-disabled","Unknown","Overseas","Overseas","235","235","42660","33300"
"In post","2021","Declared non-disabled","Unknown","Scotland","Outside London","14365","13240","33180","27570"
"In post","2021","Declared non-disabled","Unknown","South East (England)","Outside London","5200","4715","27900","27570"
"In post","2021","Declared non-disabled","Unknown","South West (England)","Outside London","4800","4235","27680","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","805","750","32070","27570"
"In post","2021","Declared non-disabled","Unknown","Wales","Outside London","4530","4065","25800","27570"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","Outside London","6025","5310","26490","27570"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","Outside London","7505","6710","30140","27570"
"In post","2021","Declared non-disabled","Veterinarian","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","East of England","Outside London","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","London","London","30","30","54230","52290"
"In post","2021","Declared non-disabled","Veterinarian","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","North West (England)","Outside London","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","South East (England)","Outside London","35","35","50410","51760"
"In post","2021","Declared non-disabled","Veterinarian","South West (England)","Outside London","65","65","45260","45050"
"In post","2021","Declared non-disabled","Veterinarian","Wales","Outside London","60","55","45540","38050"
"In post","2021","Declared non-disabled","Veterinarian","West Midlands (England)","Outside London","30","30","45290","46830"
"In post","2021","Declared non-disabled","Veterinarian","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","East of England","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","London","London","65","60","48430","46360"
"In post","2021","Undeclared","Commercial","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","South East (England)","Outside London","35","35","39430","34800"
"In post","2021","Undeclared","Commercial","South West (England)","Outside London","105","100","42110","41110"
"In post","2021","Undeclared","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Wales","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Yorkshire and The Humber","Outside London","30","25","[c]","[c]"
"In post","2021","Undeclared","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","London","London","100","100","47530","42800"
"In post","2021","Undeclared","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Communications","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","Wales","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","London","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","London","30","30","38370","34250"
"In post","2021","Undeclared","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","East of England","Outside London","35","35","35340","34070"
"In post","2021","Undeclared","Digital, Data and Technology","London","London","165","165","48300","44740"
"In post","2021","Undeclared","Digital, Data and Technology","North East (England)","Outside London","40","40","36970","37100"
"In post","2021","Undeclared","Digital, Data and Technology","North West (England)","Outside London","50","50","38550","36320"
"In post","2021","Undeclared","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","South East (England)","Outside London","55","50","37100","33300"
"In post","2021","Undeclared","Digital, Data and Technology","South West (England)","Outside London","115","115","39730","38450"
"In post","2021","Undeclared","Digital, Data and Technology","Wales","Outside London","120","120","41090","39590"
"In post","2021","Undeclared","Digital, Data and Technology","West Midlands (England)","Outside London","35","35","41860","36780"
"In post","2021","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","Outside London","50","45","39890","37510"
"In post","2021","Undeclared","Economics","London","London","115","115","44870","37090"
"In post","2021","Undeclared","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","East of England","Outside London","25","20","[c]","[c]"
"In post","2021","Undeclared","Finance","London","London","160","155","47570","45650"
"In post","2021","Undeclared","Finance","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Finance","North West (England)","Outside London","50","45","35910","33590"
"In post","2021","Undeclared","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Scotland","Outside London","25","20","[c]","[c]"
"In post","2021","Undeclared","Finance","South East (England)","Outside London","60","60","37110","34440"
"In post","2021","Undeclared","Finance","South West (England)","Outside London","65","65","41830","38150"
"In post","2021","Undeclared","Finance","Wales","Outside London","35","30","36630","36240"
"In post","2021","Undeclared","Finance","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Finance","Yorkshire and The Humber","Outside London","40","40","33670","30200"
"In post","2021","Undeclared","Human Resources","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East of England","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","London","London","150","145","46730","43750"
"In post","2021","Undeclared","Human Resources","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","North West (England)","Outside London","45","45","33640","31180"
"In post","2021","Undeclared","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Scotland","Outside London","35","30","24310","21580"
"In post","2021","Undeclared","Human Resources","South East (England)","Outside London","35","35","38860","39470"
"In post","2021","Undeclared","Human Resources","South West (England)","Outside London","35","30","32340","29180"
"In post","2021","Undeclared","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Wales","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Human Resources","West Midlands (England)","Outside London","25","20","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","East of England","Outside London","45","45","32290","33300"
"In post","2021","Undeclared","Intelligence Analysis","London","London","95","90","39920","36970"
"In post","2021","Undeclared","Intelligence Analysis","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","North West (England)","Outside London","30","30","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","South East (England)","Outside London","40","40","30030","27380"
"In post","2021","Undeclared","Intelligence Analysis","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Yorkshire and The Humber","Outside London","25","20","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","London","London","30","30","51300","51970"
"In post","2021","Undeclared","International Trade","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","London","London","40","40","43450","38010"
"In post","2021","Undeclared","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","South West (England)","Outside London","40","40","41750","37320"
"In post","2021","Undeclared","Knowledge and Information Management","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","East Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2021","Undeclared","Legal","East of England","Outside London","35","35","29470","28130"
"In post","2021","Undeclared","Legal","London","London","220","210","55400","56650"
"In post","2021","Undeclared","Legal","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Legal","North West (England)","Outside London","45","45","37170","32540"
"In post","2021","Undeclared","Legal","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Scotland","Outside London","35","35","53560","52490"
"In post","2021","Undeclared","Legal","South East (England)","Outside London","40","40","41770","40800"
"In post","2021","Undeclared","Legal","South West (England)","Outside London","30","30","40740","38450"
"In post","2021","Undeclared","Legal","Wales","Outside London","30","25","37410","31810"
"In post","2021","Undeclared","Legal","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Legal","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Medicine","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","East of England","Outside London","15","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","London","London","30","20","[c]","[c]"
"In post","2021","Undeclared","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Medicine","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Wales","Outside London","15","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","East Midlands (England)","Outside London","860","785","28410","28100"
"In post","2021","Undeclared","Operational Delivery","East of England","Outside London","990","905","29820","29810"
"In post","2021","Undeclared","Operational Delivery","London","London","1910","1790","34300","31530"
"In post","2021","Undeclared","Operational Delivery","North East (England)","Outside London","980","875","27730","26810"
"In post","2021","Undeclared","Operational Delivery","North West (England)","Outside London","1830","1650","28390","27370"
"In post","2021","Undeclared","Operational Delivery","Northern Ireland","Outside London","85","80","27240","25560"
"In post","2021","Undeclared","Operational Delivery","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Scotland","Outside London","400","370","27740","25180"
"In post","2021","Undeclared","Operational Delivery","South East (England)","Outside London","1810","1645","29910","30400"
"In post","2021","Undeclared","Operational Delivery","South West (England)","Outside London","725","660","29980","28130"
"In post","2021","Undeclared","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Wales","Outside London","970","860","26950","23830"
"In post","2021","Undeclared","Operational Delivery","West Midlands (England)","Outside London","1005","930","28210","26810"
"In post","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","Outside London","1180","1075","29830","30830"
"In post","2021","Undeclared","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","London","London","30","30","[c]","[c]"
"In post","2021","Undeclared","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","South East (England)","Outside London","50","45","43860","46080"
"In post","2021","Undeclared","Operational Research","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","East Midlands (England)","Outside London","55","55","23480","20920"
"In post","2021","Undeclared","Other","East of England","Outside London","75","75","23050","21130"
"In post","2021","Undeclared","Other","London","London","275","255","36240","32740"
"In post","2021","Undeclared","Other","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Other","North West (England)","Outside London","60","55","25040","21580"
"In post","2021","Undeclared","Other","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Other","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Undeclared","Other","Scotland","Outside London","75","70","26610","23130"
"In post","2021","Undeclared","Other","South East (England)","Outside London","225","220","29690","23120"
"In post","2021","Undeclared","Other","South West (England)","Outside London","285","275","32080","29020"
"In post","2021","Undeclared","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Wales","Outside London","55","55","31730","26020"
"In post","2021","Undeclared","Other","West Midlands (England)","Outside London","100","95","27230","25950"
"In post","2021","Undeclared","Other","Yorkshire and The Humber","Outside London","100","100","23990","21580"
"In post","2021","Undeclared","Planning","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Policy","East of England","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","London","London","1185","1170","47840","44390"
"In post","2021","Undeclared","Policy","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","North West (England)","Outside London","55","50","41630","38630"
"In post","2021","Undeclared","Policy","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Policy","Overseas","Overseas","70","70","53120","54540"
"In post","2021","Undeclared","Policy","Scotland","Outside London","15","10","[c]","[c]"
"In post","2021","Undeclared","Policy","South East (England)","Outside London","35","35","40940","38650"
"In post","2021","Undeclared","Policy","South West (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Policy","Wales","Outside London","95","90","37720","37410"
"In post","2021","Undeclared","Policy","West Midlands (England)","Outside London","45","40","39550","31180"
"In post","2021","Undeclared","Policy","Yorkshire and The Humber","Outside London","60","60","37260","36510"
"In post","2021","Undeclared","Project Delivery","East Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East of England","Outside London","50","50","41330","40580"
"In post","2021","Undeclared","Project Delivery","London","London","225","220","48360","44500"
"In post","2021","Undeclared","Project Delivery","North East (England)","Outside London","40","40","38000","38630"
"In post","2021","Undeclared","Project Delivery","North West (England)","Outside London","65","65","38620","36960"
"In post","2021","Undeclared","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Scotland","Outside London","25","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","South East (England)","Outside London","100","95","37580","37320"
"In post","2021","Undeclared","Project Delivery","South West (England)","Outside London","275","270","42380","40580"
"In post","2021","Undeclared","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Wales","Outside London","30","30","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Midlands (England)","Outside London","45","45","38830","38630"
"In post","2021","Undeclared","Project Delivery","Yorkshire and The Humber","Outside London","35","30","37650","36970"
"In post","2021","Undeclared","Property","East Midlands (England)","Outside London","40","35","32620","29790"
"In post","2021","Undeclared","Property","East of England","Outside London","45","45","36190","34610"
"In post","2021","Undeclared","Property","London","London","105","100","44470","37380"
"In post","2021","Undeclared","Property","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","North West (England)","Outside London","35","30","37160","33250"
"In post","2021","Undeclared","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Property","South East (England)","Outside London","55","55","34240","33300"
"In post","2021","Undeclared","Property","South West (England)","Outside London","80","75","35130","33300"
"In post","2021","Undeclared","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Wales","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Property","West Midlands (England)","Outside London","45","40","33680","27830"
"In post","2021","Undeclared","Property","Yorkshire and The Humber","Outside London","50","45","36310","33250"
"In post","2021","Undeclared","Psychology","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Psychology","East of England","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Psychology","London","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Psychology","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","South East (England)","Outside London","30","25","[c]","[c]"
"In post","2021","Undeclared","Psychology","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","West Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Psychology","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","East Midlands (England)","Outside London","40","40","42860","37880"
"In post","2021","Undeclared","Science and Engineering","East of England","Outside London","50","45","36630","32900"
"In post","2021","Undeclared","Science and Engineering","London","London","95","90","45130","40070"
"In post","2021","Undeclared","Science and Engineering","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North West (England)","Outside London","40","35","37650","37890"
"In post","2021","Undeclared","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","South East (England)","Outside London","165","160","40700","42390"
"In post","2021","Undeclared","Science and Engineering","South West (England)","Outside London","470","455","40150","38920"
"In post","2021","Undeclared","Science and Engineering","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Wales","Outside London","105","100","29180","28750"
"In post","2021","Undeclared","Science and Engineering","West Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Yorkshire and The Humber","Outside London","25","20","[c]","[c]"
"In post","2021","Undeclared","Security","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","East of England","Outside London","40","40","37080","39070"
"In post","2021","Undeclared","Security","London","London","100","100","42870","39770"
"In post","2021","Undeclared","Security","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","North West (England)","Outside London","35","35","31180","29970"
"In post","2021","Undeclared","Security","Northern Ireland","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
