"Status","Year","Organisation","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Birmingham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leeds","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","Male","35","[c]","45000","40480"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","Female","55","[c]","42420","36800"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","Male","55","[c]","40710","31000"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Birmingham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Lambeth","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Lambeth","Male","45","[c]","45740","40170"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Wakefield","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Wakefield","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Warrington","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Warrington","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","HM Treasury","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","HM Treasury","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scottish Government","City of Edinburgh","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scottish Government","City of Edinburgh","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scottish Government","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scottish Government","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","Westminster","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","HM Treasury","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","HM Treasury","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Birmingham","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Birmingham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Bristol, City of","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Bristol, City of","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Cambridgeshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Manchester","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Manchester","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Nottingham","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Westminster","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Westminster","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","York","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","York","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","Male","30","[c]","52370","46710"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Birmingham","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Birmingham","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Nottingham","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Nottingham","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Bristol, City of","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Bristol, City of","Male","35","[c]","40320","41020"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Barnet","Female","75","[c]","36480","32330"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Barnet","Male","35","[c]","46660","40470"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Birmingham","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Birmingham","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Bristol, City of","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Bristol, City of","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Cambridgeshire CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Cambridgeshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Camden and City of London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Camden and City of London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","East Surrey","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Essex Haven Gateway","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Essex Haven Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Lambeth","Female","90","[c]","44260","40070"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Lambeth","Male","40","[c]","51690","40510"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Leeds","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Lewisham and Southwark","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Lewisham and Southwark","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Manchester","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Manchester","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Mid Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Nottingham","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Oxfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Suffolk","Female","45","[c]","26410","22090"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Suffolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Tyneside","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Wiltshire","Female","60","[c]","33890","28590"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Wiltshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","City of Edinburgh","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","City of Edinburgh","Male","20","[c]","[c]","[c]"
