"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Coventry","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Croydon","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Lambeth","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Leeds","Outside London","Female","35","[c]","34640","28970"
"New entrant CS","2021","Finance","Leeds","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Liverpool","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North Lanarkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North Lanarkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Portsmouth","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Portsmouth","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Swansea","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Swansea","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Telford and Wrekin","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tower Hamlets","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tyneside","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tyneside","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Westminster","London","Female","110","[c]","39160","32940"
"New entrant CS","2021","Finance","Westminster","London","Male","80","[c]","44280","40440"
"New entrant CS","2021","Finance","Wiltshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wiltshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","50","[c]","28360","21000"
"New entrant CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Bristol, City of","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Buckinghamshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Buckinghamshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Camden and City of London","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cardiff and Vale of Glamorgan","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cardiff and Vale of Glamorgan","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Coventry","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Croydon","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Croydon","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Devon CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Dorset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Falkirk","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Glasgow City","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Greater Manchester South East","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Greater Manchester South East","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Greater Manchester South West","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Greater Manchester South West","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lambeth","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lambeth","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lancaster and Wyre","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Leeds","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Liverpool","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Manchester","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Monmouthshire and Newport","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Monmouthshire and Newport","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Norwich and East Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Nottingham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Sefton","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Sheffield","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Southampton","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tower Hamlets","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Warrington","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Westminster","London","Female","110","[c]","37970","32790"
"New entrant CS","2021","Human Resources","Westminster","London","Male","65","[c]","35810","31970"
"New entrant CS","2021","Human Resources","Wiltshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wiltshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Birmingham","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Birmingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Cambridgeshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Cambridgeshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Manchester","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Westminster","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Westminster","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","York","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","York","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Cambridgeshire CC","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Croydon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Kent","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
