"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Derbyshire and Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Wales","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Wales","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","East Wales","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","East Wales","SEO","20","15","[c]","[c]"
"In post","2021","Unknown","Communications","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Eastern Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Hampshire and Isle of Wight","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","Hampshire and Isle of Wight","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Hampshire and Isle of Wight","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Hampshire and Isle of Wight","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - East","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - East","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - East","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - East","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - West","AO","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - West","EO","100","100","27920","27270"
"In post","2021","Unknown","Communications","Inner London - West","G6","35","35","69820","69720"
"In post","2021","Unknown","Communications","Inner London - West","G7","120","120","54870","54340"
"In post","2021","Unknown","Communications","Inner London - West","HEO","120","115","35390","34640"
"In post","2021","Unknown","Communications","Inner London - West","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - West","SEO","120","120","42580","42580"
"In post","2021","Unknown","Communications","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northumberland and Tyne and Wear","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Northumberland and Tyne and Wear","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - South","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Yorkshire","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","West Yorkshire","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Greater Manchester","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Midlands","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cheshire","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cheshire","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cheshire","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Devon","AA","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Devon","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Devon","EO","75","70","29110","29200"
"In post","2021","Unknown","Digital, Data and Technology","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Devon","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Devon","HEO","35","30","37780","38450"
"In post","2021","Unknown","Digital, Data and Technology","Devon","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Dorset and Somerset","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Anglia","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Anglia","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Anglia","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","EO","90","90","26300","23320"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","G7","85","80","52970","50090"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","HEO","90","90","32960","32140"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","SEO","100","100","39250","36840"
"In post","2021","Unknown","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Eastern Scotland","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Eastern Scotland","EO","45","45","29580","29350"
"In post","2021","Unknown","Digital, Data and Technology","Eastern Scotland","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Eastern Scotland","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Eastern Scotland","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Eastern Scotland","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Essex","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Essex","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Essex","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Essex","HEO","30","30","32860","31810"
"In post","2021","Unknown","Digital, Data and Technology","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Essex","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","35","26600","25590"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","35","35","52610","52580"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","40","40","32960","32640"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","50","50","41080","39600"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","G7","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","HEO","30","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","SEO","35","35","38680","38630"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","EO","30","30","26960","26670"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","HEO","30","30","32600","32160"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","EO","40","35","30930","32260"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","G7","55","55","57810","58650"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","HEO","35","35","36600","36160"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","SEO","55","55","43370","41760"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","EO","30","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","G6","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","G7","160","160","59420","57660"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","HEO","100","100","34070","32790"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","SEO","105","100","42880","41720"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Kent","HEO","[c]","[c]","[c]","[c]"
