"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Department for Work and Pensions","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","East of England","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","EO","45","[c]","26930","27140"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","HEO","60","[c]","32600","32350"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","ESTYN","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","ESTYN","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Foreign, Commonwealth and Development Office","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Foreign, Commonwealth and Development Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Wales","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","West Midlands (England)","AO","40","[c]","20160","20140"
"New entrant CS","2021","Asian","HM Revenue and Customs","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","AO","30","[c]","20140","20140"
"New entrant CS","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
