"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Internal Audit","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","G7","10","[c]","54150","55000"
"Leaver CS","2021","40-49","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East Midlands (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East Midlands (England)","AO","45","[c]","20680","19510"
"Leaver CS","2021","40-49","No function","East Midlands (England)","EO","20","[c]","25620","26530"
"Leaver CS","2021","40-49","No function","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East Midlands (England)","HEO","15","[c]","33530","31660"
"Leaver CS","2021","40-49","No function","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East of England","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East of England","AO","50","[c]","21400","20230"
"Leaver CS","2021","40-49","No function","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East of England","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","London","AO","45","[c]","22720","22680"
"Leaver CS","2021","40-49","No function","London","EO","30","[c]","27790","26410"
"Leaver CS","2021","40-49","No function","London","G6","20","[c]","66770","66640"
"Leaver CS","2021","40-49","No function","London","G7","45","[c]","56080","54020"
"Leaver CS","2021","40-49","No function","London","HEO","30","[c]","34370","33180"
"Leaver CS","2021","40-49","No function","London","SCS level","25","[c]","97040","88030"
"Leaver CS","2021","40-49","No function","London","SEO","25","[c]","41150","40470"
"Leaver CS","2021","40-49","No function","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North East (England)","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","AO","45","[c]","20950","20420"
"Leaver CS","2021","40-49","No function","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Scotland","AO","20","[c]","22420","21490"
"Leaver CS","2021","40-49","No function","Scotland","EO","15","[c]","29760","29040"
"Leaver CS","2021","40-49","No function","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South East (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South East (England)","AO","70","[c]","22070","21620"
"Leaver CS","2021","40-49","No function","South East (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South East (England)","SEO","20","[c]","39900","38360"
"Leaver CS","2021","40-49","No function","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South West (England)","AO","30","[c]","20170","19930"
"Leaver CS","2021","40-49","No function","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South West (England)","G7","10","[c]","55780","52890"
"Leaver CS","2021","40-49","No function","South West (England)","HEO","10","[c]","31180","31220"
"Leaver CS","2021","40-49","No function","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Wales","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Wales","AO","40","[c]","21290","21590"
"Leaver CS","2021","40-49","No function","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Wales","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","AO","45","[c]","21050","20440"
"Leaver CS","2021","40-49","No function","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","AO","30","[c]","20450","19970"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","G7","10","[c]","56810","56860"
"Leaver CS","2021","40-49","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","HEO","10","[c]","30750","30970"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","SEO","10","[c]","40750","41160"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East Midlands (England)","AO","50","[c]","20620","21010"
"Leaver CS","2021","40-49","Unknown","East Midlands (England)","EO","45","[c]","28590","27570"
"Leaver CS","2021","40-49","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East of England","AO","40","[c]","22360","21580"
"Leaver CS","2021","40-49","Unknown","East of England","EO","45","[c]","27530","27570"
"Leaver CS","2021","40-49","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","AO","30","[c]","24850","25110"
"Leaver CS","2021","40-49","Unknown","London","EO","75","[c]","30160","31060"
"Leaver CS","2021","40-49","Unknown","London","G6","25","[c]","73300","70690"
"Leaver CS","2021","40-49","Unknown","London","G7","35","[c]","56080","54850"
"Leaver CS","2021","40-49","Unknown","London","HEO","25","[c]","35660","35630"
"Leaver CS","2021","40-49","Unknown","London","SCS level","30","[c]","88860","80800"
"Leaver CS","2021","40-49","Unknown","London","SEO","25","[c]","41860","41140"
"Leaver CS","2021","40-49","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North East (England)","AO","85","[c]","21010","21010"
"Leaver CS","2021","40-49","Unknown","North East (England)","EO","25","[c]","27460","27570"
"Leaver CS","2021","40-49","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North West (England)","AO","100","[c]","20890","21010"
"Leaver CS","2021","40-49","Unknown","North West (England)","EO","45","[c]","26770","27570"
"Leaver CS","2021","40-49","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Northern Ireland","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","HEO","25","[c]","36760","36960"
"Leaver CS","2021","40-49","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Scotland","AO","90","[c]","21100","21010"
"Leaver CS","2021","40-49","Unknown","Scotland","EO","45","[c]","26930","27570"
"Leaver CS","2021","40-49","Unknown","Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Scotland","HEO","20","[c]","34480","34370"
"Leaver CS","2021","40-49","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South East (England)","AO","55","[c]","21540","21010"
"Leaver CS","2021","40-49","Unknown","South East (England)","EO","65","[c]","28730","28570"
"Leaver CS","2021","40-49","Unknown","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South West (England)","AO","45","[c]","20830","21010"
"Leaver CS","2021","40-49","Unknown","South West (England)","EO","40","[c]","28270","27570"
"Leaver CS","2021","40-49","Unknown","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","31180","23240"
"Leaver CS","2021","40-49","Unknown","Wales","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Wales","AO","50","[c]","21370","21010"
"Leaver CS","2021","40-49","Unknown","Wales","EO","30","[c]","28780","27570"
"Leaver CS","2021","40-49","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Wales","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Wales","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","AO","60","[c]","20850","21010"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","EO","30","[c]","27280","27570"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
