"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO/HEO","Heterosexual / straight","35","[c]","34460","33160"
"New entrant CS","2021","Asian","Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","AA/AO","Heterosexual / straight","30","[c]","20670","20140"
"New entrant CS","2021","Asian","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","G6/G7","Heterosexual / straight","35","[c]","59980","56570"
"New entrant CS","2021","Asian","Digital, Data & Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","60","[c]","36040","35900"
"New entrant CS","2021","Asian","Digital, Data & Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO/HEO","Heterosexual / straight","35","[c]","37380","37070"
"New entrant CS","2021","Asian","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G6/G7","Heterosexual / straight","40","[c]","51790","50500"
"New entrant CS","2021","Asian","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SEO/HEO","Heterosexual / straight","35","[c]","36600","38000"
"New entrant CS","2021","Asian","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","AA/AO","Heterosexual / straight","385","[c]","21560","20330"
"New entrant CS","2021","Asian","No function","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","EO","Heterosexual / straight","175","[c]","26520","26410"
"New entrant CS","2021","Asian","No function","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","G6/G7","Heterosexual / straight","45","[c]","55570","53420"
"New entrant CS","2021","Asian","No function","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","SEO/HEO","Heterosexual / straight","265","[c]","34160","32830"
"New entrant CS","2021","Asian","No function","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","Heterosexual / straight","45","[c]","22590","22920"
"New entrant CS","2021","Asian","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","SEO/HEO","Heterosexual / straight","55","[c]","36770","36030"
"New entrant CS","2021","Asian","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","EO","Unknown","[c]","[c]","[c]","[c]"
