"Status","Year","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","North West (England)","35","[c]","30680","27570"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","North West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","London","40","[c]","45280","41480"
"Leaver Dept.","2021","Declared disabled","Home Office","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","South West (England)","55","[c]","33560","32360"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","30","[c]","35520","32560"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","London","60","[c]","37670","33930"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","London","105","[c]","45110","50000"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","London","420","[c]","46440","39660"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","North East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Unknown","200","[c]","36770","32000"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","250","[c]","47780","52300"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","30","[c]","38360","32530"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","125","[c]","48270","49600"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","London","115","[c]","46440","40940"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","London","75","[c]","44680","38540"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","London","125","[c]","46800","42460"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","Wales","90","[c]","28300","25900"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","East Midlands (England)","35","[c]","25700","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","East of England","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","London","155","[c]","40150","32110"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","North East (England)","145","[c]","26830","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","North West (England)","185","[c]","29910","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Scotland","125","[c]","26160","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","South East (England)","45","[c]","27800","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","South West (England)","60","[c]","27410","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Wales","55","[c]","26790","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","West Midlands (England)","70","[c]","26120","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Yorkshire and The Humber","130","[c]","34200","30820"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","London","45","[c]","47700","51680"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","135","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","30","[c]","[c]","[c]"
