"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","SEO/HEO","10","[c]","38760","40240"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","AA/AO","10","[c]","20340","20370"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","EO","35","[c]","31040","30690"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","20890","21270"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","[c]","53570","56030"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","34740","32780"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","AA/AO","15","[c]","22380","23850"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","G6/G7","25","[c]","60020","61250"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SEO/HEO","20","[c]","37990","39300"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","AA/AO","105","[c]","20760","20100"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","195","[c]","20200","20220"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","AA/AO","180","[c]","19050","18880"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","EO","35","[c]","21410","21170"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","SEO/HEO","25","[c]","33640","31160"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","AA/AO","95","[c]","18560","18880"
"Leaver CS","2021","Ministry of Justice","Devon","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","AA/AO","75","[c]","19080","19230"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","AA/AO","265","[c]","19960","18880"
"Leaver CS","2021","Ministry of Justice","East Anglia","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","AA/AO","180","[c]","19370","18890"
"Leaver CS","2021","Ministry of Justice","East Wales","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","AA/AO","115","[c]","21760","20100"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex","AA/AO","45","[c]","18980","19930"
"Leaver CS","2021","Ministry of Justice","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","120","[c]","19220","19930"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","AA/AO","155","[c]","19490","19930"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","AA/AO","80","[c]","19640","19930"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA/AO","110","[c]","18660","18880"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","AA/AO","105","[c]","21910","22680"
"Leaver CS","2021","Ministry of Justice","Inner London - East","EO","25","[c]","26250","26410"
"Leaver CS","2021","Ministry of Justice","Inner London - East","G6/G7","15","[c]","65260","65140"
"Leaver CS","2021","Ministry of Justice","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","SEO/HEO","25","[c]","36380","32880"
"Leaver CS","2021","Ministry of Justice","Inner London - East","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - West","AA/AO","220","[c]","22620","22680"
"Leaver CS","2021","Ministry of Justice","Inner London - West","EO","70","[c]","26680","26410"
"Leaver CS","2021","Ministry of Justice","Inner London - West","G6/G7","55","[c]","64120","59790"
"Leaver CS","2021","Ministry of Justice","Inner London - West","SCS level","15","[c]","103360","96940"
"Leaver CS","2021","Ministry of Justice","Inner London - West","SEO/HEO","105","[c]","34860","31090"
"Leaver CS","2021","Ministry of Justice","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent","AA/AO","175","[c]","19390","18880"
"Leaver CS","2021","Ministry of Justice","Kent","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","AA/AO","140","[c]","19070","20100"
"Leaver CS","2021","Ministry of Justice","Lancashire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AA/AO","180","[c]","19600","18890"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","AA/AO","70","[c]","18430","17100"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Merseyside","AA/AO","55","[c]","19840","20260"
"Leaver CS","2021","Ministry of Justice","Merseyside","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Merseyside","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","AA/AO","20","[c]","18870","19830"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AA/AO","40","[c]","19020","19570"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AA/AO","80","[c]","20390","21300"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AA/AO","30","[c]","21330","22080"
"Leaver CS","2021","Ministry of Justice","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AA/AO","50","[c]","21050","21300"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AA/AO","195","[c]","19090","18880"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AA/AO","100","[c]","19440","19450"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AA/AO","140","[c]","21100","19930"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","SEO/HEO","20","[c]","41100","43160"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AA/AO","150","[c]","19200","18880"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AA/AO","15","[c]","20020","20090"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AA/AO","150","[c]","19750","19930"
"Leaver CS","2021","Ministry of Justice","West Midlands","EO","15","[c]","23170","22570"
"Leaver CS","2021","Ministry of Justice","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","SEO/HEO","20","[c]","34690","34690"
"Leaver CS","2021","Ministry of Justice","West Midlands","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Wales and The Valleys","AA/AO","40","[c]","19990","20100"
"Leaver CS","2021","Ministry of Justice","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Wales and The Valleys","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Yorkshire","AA/AO","205","[c]","19280","18890"
"Leaver CS","2021","Ministry of Justice","West Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Yorkshire","SEO/HEO","30","[c]","36420","38000"
"Leaver CS","2021","Ministry of Justice","West Yorkshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","EO","20","[c]","36200","35630"
"Leaver CS","2021","National Crime Agency","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","SEO/HEO","25","[c]","44440","44930"
"Leaver CS","2021","National Crime Agency","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
