"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","London","AA/AO","55","[c]","22480","22680"
"Leaver CS","2021","40-49","Ministry of Justice","London","EO","15","[c]","25880","26410"
"Leaver CS","2021","40-49","Ministry of Justice","London","G6/G7","15","[c]","62070","61380"
"Leaver CS","2021","40-49","Ministry of Justice","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","London","SEO/HEO","20","[c]","36120","32890"
"Leaver CS","2021","40-49","Ministry of Justice","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Outside London","AA/AO","400","[c]","19910","19930"
"Leaver CS","2021","40-49","Ministry of Justice","Outside London","EO","55","[c]","22680","22570"
"Leaver CS","2021","40-49","Ministry of Justice","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Outside London","SEO/HEO","70","[c]","34230","34270"
"Leaver CS","2021","40-49","Ministry of Justice","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Outside London","AA/AO","30","[c]","22340","21490"
"Leaver CS","2021","40-49","Scottish Government","Outside London","EO","20","[c]","29520","29040"
"Leaver CS","2021","40-49","Scottish Government","Outside London","G6/G7","20","[c]","60820","60690"
"Leaver CS","2021","40-49","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Outside London","SEO/HEO","30","[c]","37520","37270"
"Leaver CS","2021","40-49","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Outside London","AA/AO","10","[c]","19970","18720"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","London","G6/G7","25","[c]","62830","62480"
"Leaver CS","2021","50-59","Attorney General's Departments","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Outside London","G6/G7","35","[c]","58630","55610"
"Leaver CS","2021","50-59","Attorney General's Departments","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","London","SCS level","10","[c]","112710","100090"
"Leaver CS","2021","50-59","Cabinet Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","G6/G7","10","[c]","70880","64570"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","SCS level","10","[c]","126010","122500"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","G6/G7","15","[c]","61450","58800"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","15","[c]","38160","38430"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","Outside London","G6/G7","20","[c]","57930","57520"
"Leaver CS","2021","50-59","Department for Education","Outside London","SEO/HEO","15","[c]","34190","33190"
"Leaver CS","2021","50-59","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","G6/G7","10","[c]","61180","59040"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","15","[c]","20900","21050"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","EO","15","[c]","25640","25150"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","10","[c]","51270","48920"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","25","[c]","37300","37620"
"Leaver CS","2021","50-59","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Outside London","AA/AO","50","[c]","21400","21590"
"Leaver CS","2021","50-59","Department for Transport","Outside London","EO","35","[c]","27450","26430"
"Leaver CS","2021","50-59","Department for Transport","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Outside London","SEO/HEO","15","[c]","39710","36810"
"Leaver CS","2021","50-59","Department for Work and Pensions","London","AA/AO","20","[c]","24600","25110"
"Leaver CS","2021","50-59","Department for Work and Pensions","London","EO","55","[c]","30830","31060"
"Leaver CS","2021","50-59","Department for Work and Pensions","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","London","SEO/HEO","15","[c]","38710","39000"
"Leaver CS","2021","50-59","Department for Work and Pensions","Outside London","AA/AO","385","[c]","20900","21010"
"Leaver CS","2021","50-59","Department for Work and Pensions","Outside London","EO","380","[c]","27590","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","Outside London","G6/G7","40","[c]","56580","57630"
"Leaver CS","2021","50-59","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","Outside London","SEO/HEO","110","[c]","36490","34290"
"Leaver CS","2021","50-59","Department for Work and Pensions","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","G6/G7","25","[c]","62050","59270"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","SEO/HEO","25","[c]","36530","37560"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Outside London","G6/G7","30","[c]","56270","53170"
"Leaver CS","2021","50-59","Department of Health and Social Care","Outside London","SCS level","15","[c]","106300","104930"
"Leaver CS","2021","50-59","Department of Health and Social Care","Outside London","SEO/HEO","35","[c]","36840","35610"
"Leaver CS","2021","50-59","ESTYN","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","G6/G7","10","[c]","61150","55800"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","EO","20","[c]","27000","27130"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","SEO/HEO","25","[c]","35830","33840"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","EO","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","G6/G7","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","SEO/HEO","75","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Outside London","AA/AO","705","[c]","20710","20990"
"Leaver CS","2021","50-59","HM Revenue and Customs","Outside London","EO","425","[c]","26780","26450"
"Leaver CS","2021","50-59","HM Revenue and Customs","Outside London","G6/G7","125","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Outside London","SEO/HEO","450","[c]","39560","42000"
"Leaver CS","2021","50-59","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","AA/AO","15","[c]","24030","25120"
"Leaver CS","2021","50-59","Home Office","London","EO","35","[c]","29190","29080"
"Leaver CS","2021","50-59","Home Office","London","G6/G7","30","[c]","62400","62090"
"Leaver CS","2021","50-59","Home Office","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","SEO/HEO","25","[c]","39550","37510"
"Leaver CS","2021","50-59","Home Office","Outside London","AA/AO","70","[c]","20660","21430"
"Leaver CS","2021","50-59","Home Office","Outside London","EO","100","[c]","26200","26410"
"Leaver CS","2021","50-59","Home Office","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Outside London","SEO/HEO","30","[c]","33580","33190"
"Leaver CS","2021","50-59","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","SEO/HEO","10","[c]","39410","38020"
"Leaver CS","2021","50-59","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Outside London","AA/AO","215","[c]","23720","20920"
"Leaver CS","2021","50-59","Ministry of Defence","Outside London","EO","130","[c]","28740","27590"
"Leaver CS","2021","50-59","Ministry of Defence","Outside London","G6/G7","55","[c]","62290","56660"
"Leaver CS","2021","50-59","Ministry of Defence","Outside London","SCS level","10","[c]","97160","95000"
"Leaver CS","2021","50-59","Ministry of Defence","Outside London","SEO/HEO","195","[c]","38040","37890"
"Leaver CS","2021","50-59","Ministry of Defence","Outside London","Unknown","20","[c]","42750","37900"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","SEO/HEO","15","[c]","38580","39820"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","Unknown","35","[c]","39190","34160"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","AA/AO","70","[c]","22360","22680"
"Leaver CS","2021","50-59","Ministry of Justice","London","EO","15","[c]","26970","26410"
"Leaver CS","2021","50-59","Ministry of Justice","London","G6/G7","25","[c]","71290","68450"
"Leaver CS","2021","50-59","Ministry of Justice","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","SEO/HEO","30","[c]","39480","37800"
"Leaver CS","2021","50-59","Ministry of Justice","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Outside London","AA/AO","560","[c]","19760","19930"
"Leaver CS","2021","50-59","Ministry of Justice","Outside London","EO","115","[c]","24490","23230"
"Leaver CS","2021","50-59","Ministry of Justice","Outside London","G6/G7","25","[c]","64800","58870"
"Leaver CS","2021","50-59","Ministry of Justice","Outside London","SEO/HEO","125","[c]","37230","38080"
"Leaver CS","2021","50-59","Ministry of Justice","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
