"Status","Year","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Home Office (incl. agencies)","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Heterosexual / straight","40","[c]","43030","39930"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Devon","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","125","[c]","29560","28750"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","[c]","24690","20920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Heterosexual / straight","35","[c]","27330","24910"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Devon","Heterosexual / straight","75","[c]","25230","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Devon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Devon","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Devon","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Heterosexual / straight","55","[c]","29580","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Anglia","Heterosexual / straight","80","[c]","28220","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Anglia","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Anglia","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Anglia","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Heterosexual / straight","40","[c]","27600","23640"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Essex","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Essex","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","190","[c]","35490","33300"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","[c]","39240","36840"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Heterosexual / straight","215","[c]","30430","29200"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Undeclared","40","[c]","32600","32430"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Unknown","30","[c]","33730","27670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inner London - West","Heterosexual / straight","65","[c]","48710","42590"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inner London - West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inner London - West","Undeclared","10","[c]","[c]","[c]"
