"Status","Year","Age","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","National Crime Agency","London","380","375","48930","46620"
"In post","2021","50-59","National Crime Agency","Outside London","1060","1040","40860","39840"
"In post","2021","50-59","National Crime Agency","Overseas","55","55","70110","70320"
"In post","2021","50-59","National Crime Agency","Unknown","50","50","45450","44000"
"In post","2021","50-59","Northern Ireland Office","London","15","15","58790","47630"
"In post","2021","50-59","Northern Ireland Office","Outside London","25","25","40910","37370"
"In post","2021","50-59","Office for Standards in Education","London","145","140","62610","62810"
"In post","2021","50-59","Office for Standards in Education","Outside London","405","390","54900","51360"
"In post","2021","50-59","Office of Gas and Electricity Markets","London","95","95","61340","60500"
"In post","2021","50-59","Office of Gas and Electricity Markets","Outside London","45","45","41160","35720"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","50","45","49030","46660"
"In post","2021","50-59","Office of Rail and Road","London","60","55","64300","61880"
"In post","2021","50-59","Office of Rail and Road","Outside London","35","30","58730","60020"
"In post","2021","50-59","Other Cabinet Office Agencies","London","40","40","55950","57190"
"In post","2021","50-59","Other Cabinet Office Agencies","Outside London","210","205","43320","39990"
"In post","2021","50-59","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","Outside London","25","20","56330","61010"
"In post","2021","50-59","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Government","Outside London","6135","5845","39600","33650"
"In post","2021","50-59","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","The National Archives","London","145","135","38410","34770"
"In post","2021","50-59","UK Export Finance","London","100","100","60160","51030"
"In post","2021","50-59","UK Supreme Court","London","15","15","40350","31040"
"In post","2021","50-59","United Kingdom Statistics Authority","London","35","35","56550","52100"
"In post","2021","50-59","United Kingdom Statistics Authority","Outside London","1215","1030","31270","25550"
"In post","2021","50-59","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Water Services Regulation Authority","London","10","10","85420","82600"
"In post","2021","50-59","Water Services Regulation Authority","Outside London","35","35","53130","51540"
"In post","2021","50-59","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Welsh Government","Outside London","1665","1600","44770","41560"
"In post","2021","50-59","Welsh Government","Overseas","5","5","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","London","225","205","53280","58840"
"In post","2021","60-64","Attorney General's Departments","Outside London","310","255","43880","48830"
"In post","2021","60-64","Cabinet Office","London","130","120","66010","57980"
"In post","2021","60-64","Cabinet Office","Outside London","125","105","35050","33300"
"In post","2021","60-64","Cabinet Office","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","London","20","15","75530","72940"
"In post","2021","60-64","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","London","5","5","[c]","[c]"
"In post","2021","60-64","Charity Commission","Outside London","25","25","30600","29160"
"In post","2021","60-64","Competition and Markets Authority","London","15","15","59810","59590"
"In post","2021","60-64","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","170","160","46480","40900"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","435","365","34090","31010"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","London","30","30","55530","52120"
"In post","2021","60-64","Department for Education","London","100","95","49760","53470"
"In post","2021","60-64","Department for Education","Outside London","170","160","43630","40160"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","90","85","44570","40370"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","555","495","32300","26520"
"In post","2021","60-64","Department for International Trade","London","65","60","44680","38800"
"In post","2021","60-64","Department for International Trade","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Overseas","10","10","69330","66170"
"In post","2021","60-64","Department for Transport","London","170","150","40750","35460"
"In post","2021","60-64","Department for Transport","Outside London","1285","1030","28440","26780"
"In post","2021","60-64","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","London","825","705","32930","31060"
"In post","2021","60-64","Department for Work and Pensions","Outside London","8555","6565","26640","27570"
"In post","2021","60-64","Department for Work and Pensions","Unknown","75","60","31230","27570"
"In post","2021","60-64","Department of Health and Social Care","London","275","240","60420","52610"
"In post","2021","60-64","Department of Health and Social Care","Outside London","335","280","49450","39110"
"In post","2021","60-64","ESTYN","Outside London","15","15","67310","74730"
"In post","2021","60-64","Food Standards Agency","London","25","25","39140","36620"
"In post","2021","60-64","Food Standards Agency","Outside London","85","80","31030","26750"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","150","145","51970","43930"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Outside London","150","130","39550","34220"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","90","90","63610","63100"
"In post","2021","60-64","HM Land Registry","London","30","25","41280","37290"
"In post","2021","60-64","HM Land Registry","Outside London","465","330","31990","27130"
"In post","2021","60-64","HM Revenue and Customs","London","800","660","41270","36670"
"In post","2021","60-64","HM Revenue and Customs","Outside London","4845","3625","28460","25560"
"In post","2021","60-64","HM Treasury","London","50","45","53970","46950"
"In post","2021","60-64","HM Treasury","Outside London","30","25","42080","43250"
"In post","2021","60-64","Home Office","London","915","785","36110","29980"
"In post","2021","60-64","Home Office","Outside London","1265","970","25990","25040"
"In post","2021","60-64","Home Office","Overseas","15","15","[c]","[c]"
"In post","2021","60-64","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","London","355","340","37460","32560"
"In post","2021","60-64","Ministry of Defence","Outside London","5235","4840","31710","28190"
"In post","2021","60-64","Ministry of Defence","Overseas","65","65","44050","40580"
"In post","2021","60-64","Ministry of Defence","Unknown","150","150","38330","34530"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","London","60","55","49370","45470"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Outside London","105","90","46620","47660"
"In post","2021","60-64","Ministry of Justice","London","970","880","33380","27080"
"In post","2021","60-64","Ministry of Justice","Outside London","4885","3950","27360","23660"
"In post","2021","60-64","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","London","75","70","46090","43510"
"In post","2021","60-64","National Crime Agency","Outside London","185","170","37420","36630"
"In post","2021","60-64","National Crime Agency","Overseas","10","10","68810","66650"
"In post","2021","60-64","National Crime Agency","Unknown","20","20","44210","45890"
"In post","2021","60-64","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office for Standards in Education","London","30","30","64530","70000"
"In post","2021","60-64","Office for Standards in Education","Outside London","100","95","50210","51360"
"In post","2021","60-64","Office of Gas and Electricity Markets","London","20","20","61290","64420"
"In post","2021","60-64","Office of Gas and Electricity Markets","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","Outside London","10","10","58300","44240"
"In post","2021","60-64","Office of Rail and Road","London","15","10","62210","63520"
"In post","2021","60-64","Office of Rail and Road","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","London","10","10","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Outside London","25","20","43500","35420"
"In post","2021","60-64","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Government","Outside London","1495","1230","36130","33650"
"In post","2021","60-64","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","The National Archives","London","40","35","34760","28460"
"In post","2021","60-64","UK Export Finance","London","20","20","56160","49760"
"In post","2021","60-64","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","Outside London","430","315","25710","19520"
"In post","2021","60-64","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Welsh Government","Outside London","405","350","43970","37410"
"In post","2021","65+","Attorney General's Departments","London","75","60","45670","33230"
"In post","2021","65+","Attorney General's Departments","Outside London","60","50","44880","51120"
"In post","2021","65+","Cabinet Office","London","30","30","59700","52420"
"In post","2021","65+","Cabinet Office","Outside London","20","15","36400","33630"
"In post","2021","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2021","65+","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy","London","65","60","44190","43090"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy","Outside London","160","115","35020","33860"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education","London","25","20","45720","44180"
"In post","2021","65+","Department for Education","Outside London","45","40","38990","32300"
"In post","2021","65+","Department for Environment, Food and Rural Affairs","London","40","35","37870","29740"
"In post","2021","65+","Department for Environment, Food and Rural Affairs","Outside London","170","140","32790","27160"
"In post","2021","65+","Department for International Trade","London","20","20","65480","42760"
"In post","2021","65+","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport","London","60","45","36580","32740"
"In post","2021","65+","Department for Transport","Outside London","415","300","28320","26780"
"In post","2021","65+","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Work and Pensions","London","330","255","30770","31060"
"In post","2021","65+","Department for Work and Pensions","Outside London","2275","1610","25810","26120"
"In post","2021","65+","Department for Work and Pensions","Unknown","20","10","27760","25110"
"In post","2021","65+","Department of Health and Social Care","London","130","110","57820","50130"
"In post","2021","65+","Department of Health and Social Care","Outside London","115","90","44660","36330"
"In post","2021","65+","ESTYN","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Food Standards Agency","London","10","10","40360","37330"
"In post","2021","65+","Food Standards Agency","Outside London","30","25","28900","26750"
"In post","2021","65+","Foreign, Commonwealth and Development Office","London","70","60","51030","51490"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Outside London","45","35","42780","44550"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Overseas","15","15","49140","34710"
"In post","2021","65+","HM Land Registry","London","15","15","36360","30600"
"In post","2021","65+","HM Land Registry","Outside London","110","65","33050","27170"
"In post","2021","65+","HM Revenue and Customs","London","285","220","38950","32520"
"In post","2021","65+","HM Revenue and Customs","Outside London","1250","875","28050","25560"
"In post","2021","65+","HM Treasury","London","10","10","49470","51410"
"In post","2021","65+","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","London","370","290","31530","29080"
"In post","2021","65+","Home Office","Outside London","380","270","24830","21430"
"In post","2021","65+","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","London","135","120","35520","29250"
"In post","2021","65+","Ministry of Defence","Outside London","1805","1585","30560","26670"
"In post","2021","65+","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Unknown","30","30","34260","32250"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","London","20","20","43940","38300"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Outside London","70","45","55380","63660"
"In post","2021","65+","Ministry of Justice","London","420","350","29940","24660"
"In post","2021","65+","Ministry of Justice","Outside London","1490","1080","25360","21710"
"In post","2021","65+","National Crime Agency","London","25","20","42100","38440"
"In post","2021","65+","National Crime Agency","Outside London","25","20","37620","36410"
"In post","2021","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","London","15","10","58920","51360"
"In post","2021","65+","Office for Standards in Education","Outside London","20","15","53730","63430"
"In post","2021","65+","Office of Gas and Electricity Markets","London","5","5","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Outside London","415","320","33690","29190"
"In post","2021","65+","The National Archives","London","20","20","28840","24330"
"In post","2021","65+","UK Export Finance","London","10","5","[c]","[c]"
"In post","2021","65+","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","London","5","5","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Outside London","240","155","23600","19520"
"In post","2021","65+","Welsh Government","Outside London","170","135","40080","34490"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","London","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","20","15","28000","27570"
"In post","2021","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Outside London","15","15","33450","28480"
"In post","2021","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Outside London","20","[c]","21320","21010"
"Leaver CS","2021","16-19","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government","Outside London","15","[c]","21040","21150"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Attorney General's Departments","London","40","[c]","30520","26970"
"Leaver CS","2021","20-29","Attorney General's Departments","Outside London","35","[c]","25980","21950"
"Leaver CS","2021","20-29","Cabinet Office","London","80","[c]","30700","26000"
"Leaver CS","2021","20-29","Cabinet Office","Outside London","15","[c]","21580","20580"
"Leaver CS","2021","20-29","Cabinet Office","Unknown","45","[c]","29290","28000"
"Leaver CS","2021","20-29","Chancellor's other departments","London","15","[c]","27300","25560"
"Leaver CS","2021","20-29","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","London","25","[c]","32610","27150"
"Leaver CS","2021","20-29","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy","London","65","[c]","31110","30950"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","55","[c]","24260","23320"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education","London","60","[c]","34890","33300"
"Leaver CS","2021","20-29","Department for Education","Outside London","50","[c]","29300","26000"
"Leaver CS","2021","20-29","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs","London","80","[c]","26490","24370"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","110","[c]","23090","21050"
"Leaver CS","2021","20-29","Department for International Trade","London","70","[c]","24190","18200"
"Leaver CS","2021","20-29","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Transport","London","40","[c]","28740","28670"
"Leaver CS","2021","20-29","Department for Transport","Outside London","90","[c]","22220","21590"
"Leaver CS","2021","20-29","Department for Work and Pensions","London","155","[c]","29520","31060"
"Leaver CS","2021","20-29","Department for Work and Pensions","Outside London","505","[c]","23420","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions","Unknown","10","[c]","26690","27570"
"Leaver CS","2021","20-29","Department of Health and Social Care","London","125","[c]","29580","27150"
"Leaver CS","2021","20-29","Department of Health and Social Care","Outside London","120","[c]","23460","21570"
"Leaver CS","2021","20-29","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","London","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","Outside London","15","[c]","23940","21490"
"Leaver CS","2021","20-29","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Outside London","55","[c]","24670","22350"
"Leaver CS","2021","20-29","HM Revenue and Customs","London","65","[c]","29490","26950"
"Leaver CS","2021","20-29","HM Revenue and Customs","Outside London","440","[c]","24360","24500"
"Leaver CS","2021","20-29","HM Revenue and Customs","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","London","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","London","180","[c]","29750","27910"
"Leaver CS","2021","20-29","Home Office","Outside London","125","[c]","22850","21430"
"Leaver CS","2021","20-29","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","London","15","[c]","32470","32440"
"Leaver CS","2021","20-29","Ministry of Defence","Outside London","415","[c]","23750","21510"
"Leaver CS","2021","20-29","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Unknown","30","[c]","27760","28680"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","London","25","[c]","29200","26340"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Outside London","15","[c]","33930","30940"
"Leaver CS","2021","20-29","Ministry of Justice","London","280","[c]","27070","26410"
"Leaver CS","2021","20-29","Ministry of Justice","Outside London","1305","[c]","20080","18890"
"Leaver CS","2021","20-29","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","10","[c]","33280","33460"
"Leaver CS","2021","20-29","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","20","[c]","35430","31930"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","10","[c]","24410","23450"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Outside London","150","[c]","24760","22820"
"Leaver CS","2021","20-29","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Outside London","90","[c]","22970","19130"
"Leaver CS","2021","20-29","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Outside London","20","[c]","24140","22160"
"Leaver CS","2021","30-39","Attorney General's Departments","London","50","[c]","49110","51190"
"Leaver CS","2021","30-39","Attorney General's Departments","Outside London","30","[c]","37940","38760"
"Leaver CS","2021","30-39","Cabinet Office","London","55","[c]","53050","55290"
"Leaver CS","2021","30-39","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Unknown","30","[c]","52520","55370"
"Leaver CS","2021","30-39","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","London","25","[c]","55510","54240"
"Leaver CS","2021","30-39","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","London","60","[c]","48250","52300"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","30840","25290"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","30","[c]","45410","45800"
"Leaver CS","2021","30-39","Department for Education","London","50","[c]","48980","53760"
"Leaver CS","2021","30-39","Department for Education","Outside London","45","[c]","40370","36780"
"Leaver CS","2021","30-39","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","London","25","[c]","45930","40030"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Outside London","60","[c]","30780","29620"
"Leaver CS","2021","30-39","Department for International Trade","London","25","[c]","48340","50710"
"Leaver CS","2021","30-39","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","London","15","[c]","47220","48510"
"Leaver CS","2021","30-39","Department for Transport","Outside London","95","[c]","26410","21590"
"Leaver CS","2021","30-39","Department for Work and Pensions","London","90","[c]","31370","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions","Outside London","460","[c]","25380","24180"
"Leaver CS","2021","30-39","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","London","135","[c]","42110","40040"
"Leaver CS","2021","30-39","Department of Health and Social Care","Outside London","110","[c]","31990","29720"
"Leaver CS","2021","30-39","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","London","25","[c]","46380","38600"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Outside London","15","[c]","33130","30700"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Outside London","20","[c]","29380","24480"
"Leaver CS","2021","30-39","HM Revenue and Customs","London","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Outside London","375","[c]","25030","20880"
"Leaver CS","2021","30-39","HM Revenue and Customs","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","London","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","London","90","[c]","36820","32330"
"Leaver CS","2021","30-39","Home Office","Outside London","120","[c]","24390","24110"
"Leaver CS","2021","30-39","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","London","20","[c]","42320","37640"
"Leaver CS","2021","30-39","Ministry of Defence","Outside London","330","[c]","31470","29930"
"Leaver CS","2021","30-39","Ministry of Defence","Overseas","20","[c]","33830","35040"
"Leaver CS","2021","30-39","Ministry of Defence","Unknown","25","[c]","27400","29880"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","London","15","[c]","43670","41280"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","15","[c]","32340","30190"
"Leaver CS","2021","30-39","Ministry of Justice","London","180","[c]","35090","30850"
"Leaver CS","2021","30-39","Ministry of Justice","Outside London","870","[c]","23240","19930"
"Leaver CS","2021","30-39","National Crime Agency","London","15","[c]","42550","41010"
"Leaver CS","2021","30-39","National Crime Agency","Outside London","10","[c]","34310","34140"
"Leaver CS","2021","30-39","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","London","5","[c]","[c]","[c]"
