"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Inner London - West","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","SCS level","Unknown","75","[c]","98120","86200"
"Leaver CS","2021","Inner London - West","SEO","Heterosexual / straight","160","[c]","42830","41970"
"Leaver CS","2021","Inner London - West","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","SEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","SEO","Unknown","140","[c]","39900","39980"
"Leaver CS","2021","Inner London - West","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Kent","AA","Heterosexual / straight","45","[c]","17910","17180"
"Leaver CS","2021","Kent","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Kent","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","AA","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Kent","AO","Heterosexual / straight","120","[c]","22950","23120"
"Leaver CS","2021","Kent","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Kent","AO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Kent","EO","Heterosexual / straight","60","[c]","28240","27370"
"Leaver CS","2021","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Kent","EO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Kent","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Kent","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Kent","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AA","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AO","Heterosexual / straight","160","[c]","20790","21010"
"Leaver CS","2021","Lancashire","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AO","Unknown","205","[c]","20830","21010"
"Leaver CS","2021","Lancashire","EO","Heterosexual / straight","70","[c]","26950","27570"
"Leaver CS","2021","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","EO","Unknown","60","[c]","27790","27570"
"Leaver CS","2021","Lancashire","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AO","Heterosexual / straight","125","[c]","20480","20100"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AO","Unknown","165","[c]","20410","20500"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","60","[c]","26630","26910"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","EO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","EO","Heterosexual / straight","60","[c]","29030","29930"
"Leaver CS","2021","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA","Heterosexual / straight","35","[c]","18090","17640"
"Leaver CS","2021","Merseyside","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AO","Heterosexual / straight","140","[c]","21120","21010"
"Leaver CS","2021","Merseyside","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AO","Unknown","155","[c]","21340","21010"
"Leaver CS","2021","Merseyside","EO","Heterosexual / straight","115","[c]","25770","25560"
"Leaver CS","2021","Merseyside","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Unknown","70","[c]","27150","27570"
"Leaver CS","2021","Merseyside","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AO","Heterosexual / straight","40","[c]","21750","21010"
"Leaver CS","2021","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AO","Unknown","35","[c]","21860","20920"
"Leaver CS","2021","North Yorkshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AA","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AO","Heterosexual / straight","175","[c]","20740","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AO","Unknown","355","[c]","20740","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","EO","Heterosexual / straight","75","[c]","26790","27570"
"Leaver CS","2021","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","EO","Unknown","160","[c]","26510","27570"
"Leaver CS","2021","Northumberland and Tyne and Wear","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","Unknown","45","[c]","30770","31060"
