"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Somerset","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Somerset","HEO","35","35","34780","33540"
"In post","2021","Ministry of Defence (excl. agencies)","Somerset","SEO","10","10","41990","40780"
"In post","2021","Ministry of Defence (excl. agencies)","South Ayrshire","AA","10","10","19120","19560"
"In post","2021","Ministry of Defence (excl. agencies)","South Ayrshire","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Ayrshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","AA","95","90","19490","19560"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","AO","95","90","23300","21140"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","EO","210","205","30340","32670"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","G6","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","G7","15","10","63780","59750"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","HEO","130","120","35120","33300"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","SEO","50","45","42690","40580"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","Unknown","20","20","51320","52610"
"In post","2021","Ministry of Defence (excl. agencies)","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","AA","15","15","18550","18800"
"In post","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","AO","60","60","21460","21130"
"In post","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","EO","20","20","27150","26670"
"In post","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","HEO","20","20","33710","33300"
"In post","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Teesside","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Teesside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South West Wales","AA","30","30","19280","19560"
"In post","2021","Ministry of Defence (excl. agencies)","South West Wales","AO","10","10","21140","20920"
"In post","2021","Ministry of Defence (excl. agencies)","South West Wales","EO","10","10","27450","26670"
"In post","2021","Ministry of Defence (excl. agencies)","South West Wales","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South West Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southampton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southend-on-Sea","AO","10","10","22700","22630"
"In post","2021","Ministry of Defence (excl. agencies)","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","AA","60","55","19220","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","AO","130","120","21180","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","EO","165","160","26960","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","G6","20","15","68060","64220"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","G7","70","65","58560","54540"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","HEO","180","175","33610","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","SEO","145","140","41340","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Stoke-on-Trent","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","AA","140","135","18790","18800"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","AO","310","290","21940","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","EO","135","135","28070","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","HEO","85","80","34040","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","SEO","15","15","41990","40980"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Sunderland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Sunderland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swansea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swansea","AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swansea","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swindon","AA","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swindon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swindon","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","AA","40","40","19450","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","AO","60","60","25240","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","EO","30","30","27360","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","G7","10","10","57400","54540"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","HEO","50","50","34170","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","SEO","35","35","42310","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tower Hamlets","AA","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tower Hamlets","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tower Hamlets","HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tyneside","AA","30","30","18660","18800"
"In post","2021","Ministry of Defence (excl. agencies)","Tyneside","AO","40","40","21450","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Tyneside","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AA","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AO","25","25","23360","22390"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","EO","35","35","28880","26950"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G6","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","HEO","40","35","35450","34140"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","SEO","20","20","44230","43750"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","75","75","29270","27370"
"In post","2021","Ministry of Defence (excl. agencies)","Wakefield","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wakefield","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Walsall","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Walsall","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wandsworth","AA","10","10","20660","21150"
"In post","2021","Ministry of Defence (excl. agencies)","Wandsworth","AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","AA","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","HEO","10","10","33620","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warwickshire","AA","55","55","19180","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Warwickshire","AO","40","35","23040","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Warwickshire","EO","25","20","28930","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Warwickshire","HEO","15","15","35260","35600"
"In post","2021","Ministry of Defence (excl. agencies)","Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Cumbria","AO","40","40","27560","23540"
"In post","2021","Ministry of Defence (excl. agencies)","West Cumbria","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Cumbria","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Essex","AA","35","35","19120","18730"
"In post","2021","Ministry of Defence (excl. agencies)","West Essex","AO","10","10","21780","21020"
"In post","2021","Ministry of Defence (excl. agencies)","West Essex","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Essex","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Kent","AO","25","25","37960","41580"
"In post","2021","Ministry of Defence (excl. agencies)","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Lothian","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Lothian","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","AO","25","25","28400","22290"
"In post","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","EO","20","20","29780","29200"
"In post","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","HEO","10","10","33990","33300"
"In post","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","AA","75","70","18970","18800"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","AO","60","60","21750","21130"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","EO","45","40","28180","26670"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","HEO","35","35","34980","33300"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","AA","120","120","21730","22650"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","AO","295","290","26450","25390"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","EO","310","305","30760","30750"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","G6","185","180","70120","69800"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","G7","400","395","59920","59730"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","HEO","570","565","37640","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","SCS level","155","150","90070","79560"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","SEO","770","760","45450","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","AA","180","175","19340","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","AO","595","565","22920","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","EO","685","655","27770","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","G6","60","60","68040","64220"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","G7","240","230","59350","54540"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","HEO","810","780","34170","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","SCS level","20","20","89620","81840"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","SEO","595","575","42000","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","Unknown","20","20","41670","38960"
"In post","2021","Ministry of Defence (excl. agencies)","Wirral","AO","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wolverhampton","AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Worcestershire","AA","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Worcestershire","AO","15","15","21350","21220"
"In post","2021","Ministry of Defence (excl. agencies)","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","York","AA","30","25","18900","18800"
"In post","2021","Ministry of Defence (excl. agencies)","York","AO","85","80","22500","21130"
"In post","2021","Ministry of Defence (excl. agencies)","York","EO","30","30","28630","26670"
"In post","2021","Ministry of Defence (excl. agencies)","York","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","York","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","York","HEO","45","45","33950","33300"
"In post","2021","Ministry of Defence (excl. agencies)","York","SEO","10","10","41310","40580"
"In post","2021","Ministry of Defence (excl. agencies)","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","EO","15","15","25780","24830"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","G6","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","G7","30","30","50110","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","HEO","45","45","31200","30790"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","SEO","30","30","38670","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","G6","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","G7","20","20","49030","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","HEO","15","15","31280","30190"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","SEO","15","15","37270","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","HEO","10","10","32430","32330"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","SEO","10","10","39210","38160"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon CC","HEO","10","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon CC","SEO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Sussex CC","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","HEO","10","10","35790","35780"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","SEO","10","10","42450","41950"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","G6","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","G7","20","20","50470","48910"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","HEO","20","20","31800","30870"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","SEO","15","15","37750","38120"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","G7","15","15","48380","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","HEO","15","15","30750","30190"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","SEO","10","10","36750","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","EO","10","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","G7","10","10","50960","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","HEO","15","15","30580","30300"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","SEO","10","10","38050","36360"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Plymouth","HEO","10","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Plymouth","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","G7","15","15","50280","48440"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","HEO","20","20","31290","30340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","SEO","15","15","37910","36810"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","G7","10","10","51060","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","HEO","25","20","31740","30870"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","SEO","15","15","39820","38550"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","AO","35","30","26870","26870"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","EO","195","195","29130","27850"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","G6","235","235","65590","64090"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","G7","575","560","54580","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","HEO","380","375","34100","33210"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","SCS level","120","115","85090","77070"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","SEO","285","280","41030","39600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","AO","15","10","23070","23070"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","HEO","10","10","[c]","[c]"
